Date,Open,High,Low,Close,Volume
2024-01-22,20800,21650,20450,21150,484049
2024-01-23,21050,21450,20250,20500,1031553
2024-01-24,20550,20700,18640,19190,1099564
2024-01-25,19200,19200,18390,18420,500017
2024-01-26,18250,19640,18250,19290,521118
2024-01-29,19280,19450,18630,18790,429534
2024-01-30,19000,19550,18390,18890,447375
2024-01-31,18850,18870,17770,17810,533289
2024-02-01,17500,17840,17130,17320,444828
2024-02-02,17600,17830,17350,17720,281993
2024-02-05,17670,17810,16860,17180,424843
2024-02-06,17180,17600,16740,17600,282123
2024-02-07,17430,18400,17290,18140,301645
2024-02-08,18300,18790,17600,18640,247284
2024-02-13,18640,19430,18550,19400,339402
2024-02-14,18790,19310,18780,19000,292258
2024-02-15,18710,18750,17570,18110,560315
2024-02-16,18120,18500,18030,18380,238178
2024-02-19,18450,18500,18000,18190,229892
2024-02-20,18230,21750,18230,20250,1998002
2024-02-21,19900,20450,19370,20050,552657
2024-02-22,20100,22350,19690,22250,1225708
2024-02-23,22700,22800,21100,21400,643469
2024-02-26,21400,21650,20400,20400,481818
2024-02-27,20400,21350,19970,20200,480304
2024-02-28,20700,22150,20450,21800,584038
2024-02-29,21550,23200,21400,21950,571667
2024-03-04,22400,22450,20950,21400,533009
2024-03-05,21300,21950,20950,21600,333050
2024-03-06,21100,22250,20850,21950,309472
2024-03-07,22500,23500,21750,21850,543685
2024-03-08,21650,22900,21500,22400,334107
2024-03-11,22950,24550,22600,23650,830599
2024-03-12,23700,24050,22700,23550,445452
2024-03-13,23850,23900,22350,23900,473358
2024-03-14,23550,23900,22650,22750,343867
2024-03-15,22200,22500,20550,21600,892565
2024-03-18,21400,21700,20800,21500,425377
2024-03-19,21200,21550,20750,21150,224333
2024-03-20,21250,24450,21250,22900,1383476
2024-03-21,22550,23200,22350,22800,393126
2024-03-22,22700,23100,22150,22350,344432
2024-03-25,22650,23700,22050,22800,505715
2024-03-26,22800,24150,22300,23900,675824
2024-03-27,23950,24150,22700,22900,456426
2024-03-28,23300,23750,21850,21850,489191
2024-03-29,21800,22300,21400,22150,286416
2024-04-01,22400,22450,21650,21700,270997
2024-04-02,21300,21500,19990,20150,738989
2024-04-03,19610,26150,19550,23500,4507236
2024-04-04,24200,24350,22800,22800,908634
2024-04-05,22500,24800,22000,23200,1013067
2024-04-08,23350,23800,22150,22150,443450
2024-04-09,22100,23200,21750,23200,326647
2024-04-11,22700,23850,22600,23250,324688
2024-04-12,23300,25100,22650,24800,760264
2024-04-15,24800,25500,23500,24050,761088
2024-04-16,23500,23700,22350,22550,583664
2024-04-17,22650,23100,21950,21950,344732
2024-04-18,21750,22750,21750,22600,239687
2024-04-19,22350,23650,22100,23150,462227
2024-04-22,22750,23750,22600,22800,315057
2024-04-23,22950,23600,22700,23550,313437
2024-04-24,23150,23850,22800,23600,347596
2024-04-25,23200,23450,22800,22800,216843
2024-04-26,22850,23250,22250,22350,255989
2024-04-29,22300,22700,21950,22250,188180
2024-04-30,22000,22700,22000,22100,241068
2024-05-02,21900,22100,21000,21150,477128
2024-05-03,21050,21300,20700,21200,300618
2024-05-07,21300,21900,21100,21700,254313
2024-05-08,21650,21650,21100,21250,176241
2024-05-09,21050,21250,20750,20800,202554
2024-05-10,21050,22200,20700,20850,274354
2024-05-13,21150,21150,17500,19640,997706
2024-05-14,19450,20050,19150,19930,235731
2024-05-16,19940,20950,19630,20500,267850
2024-05-17,20350,20500,19910,20150,205237
2024-05-20,20000,20100,18580,18920,457614
2024-05-21,19060,19560,18910,19210,189337
2024-05-22,19230,21450,19230,20850,541486
2024-05-23,20700,20950,20200,20300,146905
2024-05-24,20000,21150,20000,20550,182853
2024-05-27,20550,20700,19020,19550,397727
2024-05-28,19670,20050,19380,19780,168755
2024-05-29,20200,21650,20150,20500,552234
2024-05-30,20500,21200,20300,20500,228335
2024-05-31,20500,20950,19980,20350,155593
2024-06-03,20150,21000,20150,20550,142184
2024-06-04,20500,20750,20000,20250,164744
2024-06-05,20300,20750,19800,19950,256473
2024-06-07,20150,20600,19950,20500,196712
2024-06-10,20500,20850,19830,20000,287047
2024-06-11,20050,20500,19990,20300,245895
2024-06-12,21750,22850,21350,21800,1384769
2024-06-13,21900,23600,21300,23400,756853
