Date,Open,High,Low,Close,Volume
2024-01-08,3795,3800,3760,3780,39063
2024-01-09,3775,3800,3775,3800,6932
2024-01-10,3810,3810,3780,3800,15753
2024-01-11,3800,3930,3790,3860,91918
2024-01-12,3855,3915,3820,3845,57424
2024-01-15,3855,3870,3825,3860,9032
2024-01-16,3860,3880,3810,3825,15911
2024-01-17,3820,3845,3745,3770,52496
2024-01-18,3770,3800,3745,3785,20587
2024-01-19,3785,3870,3755,3800,41956
2024-01-22,3835,3835,3750,3790,20786
2024-01-23,3780,3795,3760,3785,20881
2024-01-24,3815,3815,3765,3770,17996
2024-01-25,3795,3805,3755,3780,1814195
2024-01-26,3780,3840,3780,3820,20272
2024-01-29,3830,3875,3810,3870,44945
2024-01-30,3890,3955,3880,3925,54866
2024-01-31,3915,3945,3880,3935,33461
2024-02-01,3935,4310,3935,4210,363923
2024-02-02,4345,4345,4180,4220,288502
2024-02-05,4210,4270,4145,4240,131597
2024-02-06,4250,4250,4175,4190,67987
2024-02-07,4190,4295,4170,4290,169118
2024-02-08,4260,4320,4240,4305,83791
2024-02-13,4340,4435,4305,4390,125468
2024-02-14,4380,4420,4360,4395,135021
2024-02-15,4415,4415,4350,4400,49641
2024-02-16,4415,4465,4360,4465,53670
2024-02-19,4475,4665,4460,4605,211345
2024-02-20,4605,4605,4485,4515,60354
2024-02-21,4515,4595,4485,4590,74519
2024-02-22,4590,4655,4495,4650,91064
2024-02-23,4610,4695,4600,4650,38382
2024-02-26,4630,4640,4395,4425,92776
2024-02-27,4400,4430,4330,4400,59771
2024-02-28,4400,4440,4335,4435,39740
2024-02-29,4430,4500,4405,4460,77474
2024-03-04,4460,4540,4430,4475,40236
2024-03-05,4460,4560,4420,4470,76142
2024-03-06,4470,4500,4425,4475,37045
2024-03-07,4500,4500,4435,4470,42176
2024-03-08,4495,4550,4465,4500,77058
2024-03-11,4545,4550,4460,4500,43139
2024-03-12,4495,4495,4385,4400,69621
2024-03-13,4400,4490,4360,4440,118535
2024-03-14,4440,4525,4425,4520,108051
2024-03-15,4515,4600,4495,4580,85074
2024-03-18,4575,4590,4450,4485,107083
2024-03-19,4485,4485,4425,4465,38395
2024-03-20,4465,4490,4445,4465,56436
2024-03-21,4470,4565,4460,4545,72523
2024-03-22,4540,4590,4525,4545,24441
2024-03-25,4545,4575,4490,4535,35973
2024-03-26,4535,4545,4480,4500,503554
2024-03-27,4465,4515,4380,4430,58730
2024-03-28,4320,4400,4225,4265,73754
2024-03-29,4265,4265,4195,4210,33715
2024-04-01,4210,4265,4180,4195,55423
2024-04-02,4270,4270,4120,4175,53419
2024-04-03,4155,4165,4125,4155,37370
2024-04-04,4150,4190,4150,4185,28303
2024-04-05,4150,4200,4150,4170,22638
2024-04-08,4270,4270,4100,4180,55270
2024-04-09,4195,4195,4150,4175,40793
2024-04-11,4150,4150,4090,4135,33694
2024-04-12,4145,4150,4060,4085,31906
2024-04-15,4050,4085,3980,4040,56265
2024-04-16,4065,4075,3950,3985,33836
2024-04-17,3990,4010,3950,3995,25374
2024-04-18,4055,4055,3975,4020,43981
2024-04-19,4015,4045,3920,4005,32024
2024-04-22,4005,4100,4005,4100,26707
2024-04-23,4100,4140,4090,4135,13907
2024-04-24,4150,4160,4115,4135,30322
2024-04-25,4160,4170,4130,4165,10121
2024-04-26,4180,4190,4155,4190,8443
2024-04-29,4190,4250,4165,4250,17120
2024-04-30,4215,4275,4215,4255,25845
2024-05-02,4245,4270,4215,4245,17916
2024-05-03,4280,4280,4220,4250,11983
2024-05-07,4250,4295,4205,4215,31884
2024-05-08,4210,4255,4180,4250,26628
2024-05-09,4255,4265,4215,4235,16659
2024-05-10,4205,4320,4190,4275,54096
2024-05-13,4275,4315,4230,4250,29385
2024-05-14,4265,4290,4210,4290,48527
2024-05-16,4320,4340,4250,4335,70842
2024-05-17,4325,4395,4325,4375,37931
2024-05-20,4380,4420,4355,4380,34265
2024-05-21,4400,4415,4360,4380,23377
2024-05-22,4380,4380,4305,4360,43567
2024-05-23,4360,4360,4260,4320,33083
2024-05-24,4320,4320,4270,4290,11405
2024-05-27,4290,4310,4220,4280,65213
