Date,Open,High,Low,Close,Volume
2024-02-07,39250,39900,38900,39550,195029
2024-02-08,39800,40050,39450,39600,244736
2024-02-13,39950,40400,39050,39300,286781
2024-02-14,38900,39300,38500,38550,178898
2024-02-15,38900,39000,38050,38150,185719
2024-02-16,38500,41400,38350,41200,766264
2024-02-19,40950,42250,40800,41700,509159
2024-02-20,41800,41950,40450,40900,505369
2024-02-21,40900,41600,40600,41300,319967
2024-02-22,41550,41700,40050,40350,270873
2024-02-23,40850,42750,40750,41800,615953
2024-02-26,41150,41150,39500,40150,419476
2024-02-27,40250,40650,39700,39850,225208
2024-02-28,40150,40800,39700,40500,241913
2024-02-29,40250,41550,40200,41550,749902
2024-03-04,41700,42400,41600,41950,317464
2024-03-05,41600,42300,41050,41050,228354
2024-03-06,40900,41450,39450,40550,294557
2024-03-07,40650,41100,40350,40850,183742
2024-03-08,41450,41450,40800,40950,132320
2024-03-11,40600,40650,39650,39800,236139
2024-03-12,40050,40100,39050,39400,220205
2024-03-13,39550,41150,39400,40850,349713
2024-03-14,41000,41950,40500,41950,477555
2024-03-15,41800,42150,41050,41050,1102029
2024-03-18,41500,41500,40600,41150,290938
2024-03-19,40700,41150,40250,40250,408312
2024-03-20,40750,41450,40550,40700,363489
2024-03-21,41200,41800,40900,41550,400878
2024-03-22,41600,42450,41550,42000,365601
2024-03-25,41900,42050,41300,41500,325698
2024-03-26,41800,42050,41250,41350,212671
2024-03-27,40950,41400,40600,40600,263123
2024-03-28,40600,41300,40550,40700,246300
2024-03-29,40700,40850,40000,40100,223315
2024-04-01,40600,40600,39100,39200,323548
2024-04-02,39000,39700,38800,39150,170008
2024-04-03,39000,39250,38700,38700,233060
2024-04-04,39100,39500,38950,39000,192837
2024-04-05,38600,39300,38500,38600,169536
2024-04-08,38600,39550,38350,39150,249757
2024-04-09,39500,39600,38850,39000,128967
2024-04-11,38150,38650,37450,37450,474872
2024-04-12,37450,37450,36600,36800,267811
2024-04-15,36400,36600,35950,36500,316683
2024-04-16,36250,36650,36000,36200,244562
2024-04-17,36300,36500,35800,36000,249208
2024-04-18,36300,36650,35850,36000,323916
2024-04-19,35800,36050,35350,35900,258816
2024-04-22,36300,37500,36250,37450,320440
2024-04-23,37400,37800,37150,37400,248612
2024-04-24,37750,37850,37200,37250,140706
2024-04-25,36900,37750,36900,37350,135047
2024-04-26,37500,38400,37350,38050,237552
2024-04-29,38400,38450,37750,38150,166568
2024-04-30,38000,38500,38000,38100,231565
2024-05-02,37800,38000,37500,37500,249374
2024-05-03,37750,37900,37500,37500,98071
2024-05-07,37900,38100,37650,38000,224481
2024-05-08,38200,38600,37650,38350,262823
2024-05-09,38350,38550,37850,37850,233386
2024-05-10,38300,39750,38250,39400,485035
2024-05-13,39700,39700,38900,39000,164897
2024-05-14,39100,39650,38950,39450,235913
2024-05-16,39600,39600,38450,38800,682863
2024-05-17,38450,38800,38050,38050,370827
2024-05-20,38050,38850,37950,38350,230886
2024-05-21,38150,38350,37900,38200,197260
2024-05-22,38250,38800,38100,38550,222214
2024-05-23,38200,38600,38000,38000,167546
2024-05-24,37650,37750,37300,37500,274639
2024-05-27,37600,37850,37200,37750,281009
2024-05-28,37400,37700,37150,37250,350483
2024-05-29,37050,37600,37000,37350,443888
2024-05-30,37000,37300,36600,36900,454983
2024-05-31,37250,37800,36100,36100,6925076
2024-06-03,36200,37050,36150,36600,1011602
2024-06-04,36400,36700,35800,35800,916040
2024-06-05,35900,36800,35650,36300,978406
2024-06-07,36000,36800,35700,36350,897564
2024-06-10,36200,36550,36200,36250,434766
2024-06-11,36400,36550,35800,35800,754004
2024-06-12,35800,36100,35750,36000,368698
2024-06-13,36150,37150,36150,36150,1189378
2024-06-14,36300,36550,36100,36100,532271
2024-06-17,36100,36850,36100,36400,562782
2024-06-18,36750,37300,36200,37150,932476
2024-06-19,37150,38450,37050,37900,727594
2024-06-20,38050,38300,37700,38150,365717
2024-06-21,38000,38400,37700,38000,458926
2024-06-24,37800,38000,37500,37600,334910
2024-06-25,37850,38500,37450,38300,526185
2024-06-26,38050,38250,37750,38250,428581
2024-06-27,37850,38450,37600,38450,399743
2024-06-28,38400,39850,38350,39800,815565
2024-07-01,39500,39800,39300,39500,291792
2024-07-02,39100,40450,39000,40200,751957
2024-07-03,40200,41800,40050,41300,804413
2024-07-04,41300,43000,41000,42550,1168993
2024-07-05,42750,43550,42550,42800,787193
2024-07-08,42950,43550,42800,43100,445330
2024-07-09,43200,43450,42050,43450,777213
2024-07-10,43050,43450,42650,43200,441495
2024-07-11,43550,44550,43250,44550,826053
2024-07-12,44500,44700,43550,44100,280899
2024-07-15,44400,45250,43950,44400,381863
2024-07-16,44400,45750,44300,45750,689284
2024-07-17,45700,46150,45150,45400,404780
2024-07-18,44950,45250,44600,45100,385197
2024-07-19,44600,45250,43600,45250,446345
2024-07-22,44800,45100,43900,44500,331344
2024-07-23,44900,45350,44400,44950,295873
2024-07-24,44550,45050,44350,44950,202100
2024-07-25,44750,44750,43400,43500,379338
2024-07-26,43600,44450,43400,44450,352397
2024-07-29,44450,45650,44100,44150,405916
2024-07-30,43950,45150,43750,44400,398410
2024-07-31,44750,45300,44300,44750,386832
2024-08-01,45100,45650,44500,45650,320243
