날짜,Open,High,Low,Close,Volume
2024-10-24,80300,80800,78500,80000,11356
2024-10-25,80000,80000,78600,78700,7763
2024-10-28,78700,80500,78300,80500,6666
2024-10-29,80500,82100,77900,82100,10656
2024-10-30,81500,81500,79000,79900,11382
2024-10-31,79700,80900,77700,80700,10777
2024-11-01,79700,80400,79200,80300,2546
2024-11-04,80000,84000,79900,83600,10255
2024-11-05,83100,83100,80900,81500,5354
2024-11-06,81500,81800,80300,80900,3880
2024-11-07,80500,81900,79700,81800,3906
2024-11-08,81800,82000,80200,81700,4062
2024-11-11,81500,81500,76500,76600,25151
2024-11-12,77000,77000,74500,74600,16110
2024-11-13,74600,75700,73000,74500,13093
2024-11-14,74500,75000,72600,72600,10208
2024-11-15,73900,74000,69900,71300,27765
2024-11-18,72400,75500,72100,75400,10905
2024-11-19,75400,77200,75400,76000,6589
2024-11-20,76200,77000,75700,76900,6658
2024-11-21,77400,77400,76000,76800,4322
2024-11-22,76600,76900,75500,75700,4960
2024-11-25,76500,77400,75700,77300,3439
2024-11-26,77200,77400,76000,77000,4516
2024-11-27,77000,77300,76500,77200,2241
2024-11-28,77600,78700,76200,78500,3988
2024-11-29,78500,78500,75400,77300,7405
2024-12-02,77300,77300,76100,76900,4094
2024-12-03,76800,79300,76700,79200,10848
2024-12-04,77200,79100,76100,79100,11118
2024-12-05,77800,78000,76400,77900,7577
2024-12-06,76900,77200,73500,75900,20681
2024-12-09,74300,75400,72100,73700,14227
2024-12-10,73700,76500,73300,75900,2649
2024-12-11,76000,78200,75200,77800,10184
2024-12-12,78100,78400,76700,76700,3217
2024-12-13,77500,78700,77000,78700,5055
2024-12-16,78700,82000,77600,81200,17898
2024-12-17,81000,85500,80800,84400,42328
2024-12-18,83900,84800,82600,84200,5533
2024-12-19,82100,82800,80600,81000,6474
2024-12-20,80400,83800,79800,82300,10150
2024-12-23,82300,82700,81000,82700,4023
2024-12-24,82000,82300,80000,80000,4153
2024-12-26,80200,81100,78700,80300,6104
2024-12-27,80000,80100,78500,79500,5211
2024-12-30,79000,79500,77700,78500,2600
2025-01-02,78800,78800,77000,77000,2302
2025-01-03,77000,78300,76800,77000,3020
2025-01-06,77100,78500,76700,77800,4854
2025-01-07,77500,78700,77200,77600,2821
2025-01-08,77400,79100,77000,78900,4036
2025-01-09,78000,78700,77100,78500,4274
2025-01-10,78400,81300,76900,81300,6685
2025-01-13,80200,81000,79000,80300,4252
2025-01-14,80200,80300,77200,78000,10496
2025-01-15,78300,78300,76000,76100,10211
2025-01-16,76900,78200,76400,77900,10804
2025-01-17,77900,78900,77500,78600,3562
2025-01-20,78400,78700,77600,78600,2480
2025-01-21,78600,79700,77700,79700,5303
2025-01-22,79000,79600,77500,78200,4566
2025-01-23,78600,78600,76900,78000,4715
2025-01-24,78000,78700,77400,78400,2517
2025-01-31,78400,78600,77500,78300,3408
2025-02-03,78000,78000,76300,77700,2944
2025-02-04,77700,80300,77700,79100,5457
2025-02-05,79100,79100,77300,78500,4860
2025-02-06,78400,80000,78100,79300,3806
2025-02-07,79300,79300,78300,79200,2249
2025-02-10,79200,80300,79000,80300,4570
2025-02-11,80300,80300,78000,79100,3305
2025-02-12,78400,80300,78400,80300,4870
2025-02-13,80100,80200,79100,80000,2756
2025-02-14,79500,83000,79500,82400,11806
2025-02-17,82100,82400,81500,82400,3415
2025-02-18,82100,82100,80100,81000,7239
2025-02-19,81000,84200,81000,84200,14176
2025-02-20,84000,86000,83600,84700,14914
2025-02-21,84700,87400,84200,86400,13279
2025-02-24,86100,86400,85000,86400,8030
2025-02-25,85800,89000,85700,88900,19478
2025-02-26,88600,89900,88000,88000,15264
2025-02-27,87600,87900,84600,86500,14804
2025-02-28,84600,86000,83500,84600,4741
2025-03-04,84600,84600,81200,82900,10237
2025-03-05,83300,83300,82400,82600,3782
2025-03-06,83200,84800,82700,84000,5866
2025-03-07,84000,84900,82600,83300,6272
2025-03-10,83000,86700,83000,86000,9984
2025-03-11,84900,86400,84000,86400,7109
2025-03-12,85600,87700,85500,86800,8484
2025-03-13,86600,89500,86100,88700,13808
2025-03-14,88400,97700,86200,97200,44880
2025-03-17,95900,101000,95900,99100,65068
2025-03-18,99100,99900,97900,97900,13808
2025-03-19,98000,100100,94400,97200,24226
2025-03-20,98400,100400,97000,97000,30597
2025-03-21,97100,98900,96800,98800,31458
2025-03-24,99000,99000,95600,95900,11867
2025-03-25,96100,98500,95300,95500,12568
2025-03-26,95200,97000,92400,97000,15306
2025-03-27,96600,99200,94000,94000,17307
2025-03-28,94500,95000,92300,92300,14559
2025-03-31,91600,93500,90400,91500,12854
2025-04-01,91700,94000,90400,92000,15656
2025-04-02,92200,98700,92200,97600,28728
2025-04-03,94700,97000,92500,95700,13327
2025-04-04,94700,101500,93900,101500,50831
2025-04-07,97900,97900,93500,95000,16289
2025-04-08,95600,97900,94000,94000,16426
2025-04-09,94000,94000,89000,89300,22658
2025-04-10,93700,94300,90500,93000,7763
2025-04-11,93300,93600,89950,90000,14030
2025-04-14,90600,92900,89900,92400,15082
2025-04-15,90800,94500,90800,93100,9162
2025-04-16,93200,96200,93200,95000,11489
2025-04-17,95900,97000,95000,96500,10738
2025-04-18,96500,97800,95500,97800,5905
2025-04-21,95400,95400,90450,93000,29184
2025-04-22,93000,93700,92200,92700,6071
2025-04-23,94500,96600,92600,94700,12694
2025-04-24,95300,100000,95200,99500,16674
2025-04-25,99700,101600,97500,99500,16057
2025-04-28,99700,99800,97900,97900,6318
2025-04-29,97800,101000,97800,101000,10815
2025-04-30,100000,101400,98900,100100,7022
2025-05-02,101100,101800,99100,101700,8794
2025-05-07,101700,104100,100500,102200,13088
2025-05-08,102200,105900,102200,104200,19208
2025-05-09,104800,106200,103100,103300,8309
2025-05-12,103300,108000,103300,104000,12148
2025-05-13,104000,104600,101900,103300,8100
2025-05-14,102900,104800,99200,103800,13792
2025-05-15,102500,105500,102000,104000,10109
2025-05-16,104900,104900,101000,102600,13606
2025-05-19,101700,101700,96600,99900,12772
2025-05-20,100000,101200,99100,100000,4507
2025-05-21,100100,101000,96600,99000,17801
2025-05-22,99500,105600,98600,103800,40846
2025-05-23,103100,103100,100800,101600,6668
2025-05-26,100900,104000,100900,103700,12360
2025-05-27,103700,108000,103000,107800,13064
2025-05-28,108000,111200,106600,110800,23927
2025-05-29,111600,115000,111400,114800,23711
2025-05-30,115100,116400,109900,111500,17797
2025-06-02,111100,112200,109600,111500,10004
2025-06-04,113600,123000,113500,122600,42013
2025-06-05,123600,124500,119800,124500,26515
2025-06-09,125800,131100,122100,123000,31401
2025-06-10,123100,125600,119000,121600,22504
2025-06-11,121600,127100,120500,127100,22406
2025-06-12,127200,127200,122400,124000,19864
2025-06-13,124100,124500,119000,119700,30322
2025-06-16,120000,125100,119600,124800,15071
2025-06-17,124400,125500,120400,122800,18682
2025-06-18,122600,123200,120400,122600,7869
2025-06-19,126900,135200,126300,133000,44195
2025-06-20,131500,131500,125100,130800,21648
2025-06-23,127000,130100,126500,130100,7477
2025-06-24,130400,133000,129100,131900,7909
2025-06-25,131800,133000,129400,131800,8483
2025-06-26,131800,131800,123800,130300,16547
2025-06-27,130700,133800,128500,130400,14556
2025-06-30,131000,132800,129500,129700,12497
2025-07-01,131500,138700,131000,133900,27012
2025-07-02,134400,134600,127000,129300,11334
2025-07-03,129300,130000,125700,128000,16900
2025-07-04,127100,127900,120500,121000,13287
2025-07-07,120000,126500,118100,126500,18858
2025-07-08,124500,129500,123700,129500,16889
2025-07-09,129900,132100,128700,131800,14417
2025-07-10,131700,134000,129300,133900,7048
2025-07-11,133800,135600,131300,131600,10813
2025-07-14,133000,143000,132600,142900,58061
2025-07-15,142700,143900,140500,143500,14742
2025-07-16,141500,144000,138900,139900,8645
2025-07-17,140400,140900,135100,137300,9109
2025-07-18,136200,137300,130600,136000,17797
2025-07-21,135800,135800,132200,133300,4815
2025-07-22,133300,134900,131900,132900,8529
2025-07-23,132700,133300,127000,130600,10572
2025-07-24,130800,134300,126900,131300,15383
2025-07-25,130800,130800,127900,129400,7340
2025-07-28,128900,128900,122600,123400,15347
2025-07-29,123400,126000,121600,124800,6331
2025-07-30,124400,125700,123800,125400,2895
2025-07-31,125400,128200,125400,128000,4897
2025-08-01,127300,127300,120000,122800,11807
2025-08-04,122000,122800,119700,121500,9220
2025-08-05,123000,123500,119000,121800,7271
2025-08-06,121600,127200,120200,127200,16776
2025-08-07,127300,128500,125300,128000,9713
2025-08-08,128000,135000,127500,135000,48322
2025-08-11,134900,135500,127800,133500,10974
2025-08-12,133600,134000,130100,131500,5841
2025-08-13,131500,136000,128300,135400,10071
2025-08-14,135400,136000,122400,125500,15593
2025-08-18,126400,127700,123500,127300,13464
2025-08-19,126700,128900,124200,128900,14261
2025-08-20,125800,129000,122600,129000,13752
2025-08-21,127000,128900,126000,127600,6523
2025-08-22,128800,128800,126000,127500,4241
2025-08-25,127600,130000,126800,130000,7052
2025-08-26,129600,130000,126400,130000,8522
2025-08-27,129100,133500,129100,131300,8639
2025-08-28,131200,134500,129600,133300,12519
2025-08-29,131800,134000,131000,133000,6909
2025-09-01,130800,134900,130100,133200,9841
2025-09-02,133500,135600,132400,134000,7331
2025-09-03,132600,135000,132600,134800,7361
2025-09-04,134700,139500,134000,138400,11711
2025-09-05,141000,148800,139100,145300,37158
2025-09-08,145300,155800,142500,155800,33344
2025-09-09,154700,157500,151300,157500,19045
2025-09-10,157000,159700,154900,157000,11939
2025-09-11,156900,158000,154100,158000,6949
2025-09-12,158000,158500,153800,158000,7956
2025-09-15,157900,168000,157900,168000,26587
2025-09-16,167900,170000,165800,168000,10583
2025-09-17,168000,169100,165000,168900,8558
2025-09-18,169400,174700,168600,174600,17336
2025-09-19,174000,174300,169000,172000,13684
2025-09-22,172000,172000,162200,170300,13045
2025-09-23,170600,170600,164000,166200,16160
2025-09-24,165500,165500,158800,161300,17268
2025-09-25,159000,161100,151500,154800,14997
2025-09-26,154500,154800,149400,152300,13493
2025-09-29,152600,156000,152300,152300,8789
2025-09-30,152300,155200,150500,153400,8627
2025-10-01,153400,154500,149900,151500,18384
2025-10-02,151700,152900,147300,150800,13334
2025-10-10,150800,150800,145100,147000,7375
2025-10-13,145000,146000,141700,146000,8442
2025-10-14,146000,146000,141600,144300,9301
2025-10-15,142500,146200,142500,146200,8133
2025-10-16,146200,147500,143000,146900,10376
2025-10-17,145000,145400,142000,142900,9202
2025-10-20,141600,147900,140000,147900,14965
2025-10-21,147000,148000,144500,146600,7051
2025-10-22,147000,150500,143700,149900,6973
2025-10-23,149800,150500,147800,149600,5565
2025-10-24,149400,149400,142900,147300,17200
2025-10-27,147900,149800,145500,148700,6676
2025-10-28,148800,152000,147400,151900,16990
2025-10-29,151900,151900,146800,149400,8611
2025-10-30,149000,149400,145900,146000,10011
2025-10-31,145300,148600,145100,148600,7027
2025-11-03,148600,151700,148400,150200,7160
2025-11-04,150100,151200,147500,151000,7880
2025-11-05,150900,150900,139100,146000,27277
2025-11-06,146000,150300,143900,149900,9543
2025-11-07,148000,148000,144600,147200,10814
2025-11-10,146900,153000,146900,153000,19305
2025-11-11,153500,154800,146600,149400,17411
2025-11-12,150000,150000,146700,149800,11803
2025-11-13,149700,149700,147000,148000,8103
2025-11-14,146500,147600,142300,142300,11159
2025-11-17,144100,150200,144100,147800,16147
2025-11-18,146400,153100,146400,150100,25773
2025-11-19,152100,152100,147300,150800,13302
2025-11-20,151000,161600,150800,159900,32406
2025-11-21,159800,159800,156000,159700,16642
2025-11-24,159700,164500,156500,158300,12278
2025-11-25,158500,160000,146000,153500,20234
2025-11-26,152500,156600,149100,156400,10251
2025-11-27,154500,157400,154000,156600,9079
2025-11-28,156600,156600,150300,153500,11147
2025-12-01,154400,154500,150800,152700,6117
2025-12-02,152700,154000,150600,154000,8058
2025-12-03,153600,161800,152200,160800,16372
2025-12-04,161400,161800,157600,161800,6586
2025-12-05,161800,163500,158200,162500,8390
2025-12-08,162600,164700,159000,160000,8685
2025-12-09,161600,161600,157700,159500,5322
2025-12-10,159800,159800,156000,157700,9493
2025-12-11,159800,160600,156100,160600,5900
2025-12-12,160600,162000,157400,158700,6591
2025-12-15,157100,158700,153100,158700,5796
2025-12-16,158700,159400,155300,156400,7967
2025-12-17,156200,157800,154700,157000,4397
2025-12-18,156600,157000,152900,157000,11260
2025-12-19,156200,156800,151500,155200,13463
2025-12-22,155500,155500,152400,153300,9292
