날짜,Open,High,Low,Close,Volume
2024-09-04,4740,4890,4610,4750,759841
2024-09-05,4880,4955,4660,4905,1243102
2024-09-06,5090,5390,4740,4740,6526989
2024-09-09,4515,4965,4460,4645,1173143
2024-09-10,4665,4705,4435,4435,678156
2024-09-11,4500,4715,4385,4465,952855
2024-09-12,4575,4785,4550,4760,1094668
2024-09-13,4740,4850,4690,4710,711635
2024-09-19,4880,5250,4815,5020,3111744
2024-09-20,5050,5170,5000,5070,1068157
2024-09-23,5200,6340,5050,6180,27515358
2024-09-24,6360,6690,6140,6320,21565687
2024-09-25,6250,6360,6140,6240,4847394
2024-09-26,6180,6610,6070,6420,14646824
2024-09-27,6300,6330,5810,5900,4324029
2024-09-30,5920,6160,5790,5990,5152051
2024-10-02,6240,6520,6050,6250,17363435
2024-10-04,6070,6320,5900,6320,4005402
2024-10-07,6670,6920,6220,6240,18372357
2024-10-08,6050,6120,5810,5930,3357020
2024-10-10,5820,5970,5630,5660,3111166
2024-10-11,5560,6170,5210,5230,11101170
2024-10-14,5150,5190,4925,4970,2188255
2024-10-15,5020,5180,4840,4965,2608885
2024-10-16,4900,5100,4900,4960,1389270
2024-10-17,5340,5370,5030,5070,2919077
2024-10-18,5080,5120,4820,4895,1196074
2024-10-21,4955,5040,4915,4955,910667
2024-10-22,4915,5040,4810,4810,971706
2024-10-23,4810,4865,4690,4775,578624
2024-10-24,4900,4970,4685,4705,882418
2024-10-25,4830,4940,4570,4570,1046031
2024-10-28,4500,4710,4500,4690,447629
2024-10-29,4745,5210,4740,4860,2675455
2024-10-30,4925,5010,4780,4815,681921
2024-10-31,4795,4815,4625,4705,381462
2024-11-01,4635,4675,4550,4570,494748
2024-11-04,4550,4650,4540,4590,296611
2024-11-05,4545,4630,4545,4595,303955
2024-11-06,4655,4965,4635,4965,2201103
2024-11-07,5240,5480,5050,5080,6511376
2024-11-08,5050,5210,5040,5130,1104426
2024-11-11,5220,5290,5070,5070,1140471
2024-11-12,5190,5650,5070,5120,5240740
2024-11-13,4990,5300,4860,4860,1827112
2024-11-14,4860,5030,4660,4660,1183767
2024-11-15,4610,4840,4515,4760,869643
2024-11-18,4860,5390,4850,5260,3994353
2024-11-19,5470,5580,5130,5150,4053338
2024-11-20,5260,5300,5050,5070,1008291
2024-11-21,5030,5160,4965,5000,949578
2024-11-22,5020,5040,4900,4935,805394
2024-11-25,4985,5070,4930,5070,685169
2024-11-26,5000,5060,4890,5010,749981
2024-11-27,5010,5320,4955,5140,2510125
2024-11-28,5090,5130,5000,5030,893894
2024-11-29,5100,5160,4810,4840,1172474
2024-12-02,4945,5020,4825,4825,877897
2024-12-03,4830,5050,4830,4930,755922
2024-12-04,4745,4855,4610,4695,1031494
2024-12-05,4725,4735,4500,4505,631701
2024-12-06,4550,4645,4135,4350,1057814
2024-12-09,4300,4300,3970,3970,991611
2024-12-10,3970,4230,3970,4220,578440
2024-12-11,4250,4405,4245,4390,481875
2024-12-12,4480,4495,4300,4410,463219
2024-12-13,4410,4480,4350,4425,326683
2024-12-16,4685,4755,4560,4655,1151162
2024-12-17,4730,4775,4550,4605,479632
2024-12-18,4735,4860,4675,4680,1427700
2024-12-19,4520,4665,4510,4540,647663
2024-12-20,4600,4600,4340,4345,489474
2024-12-23,4375,4450,4340,4420,277311
2024-12-24,4405,4460,4300,4345,406494
2024-12-26,4410,4430,4280,4295,302327
2024-12-27,4250,4330,4160,4210,375658
2024-12-30,4150,4400,4120,4360,264950
2025-01-02,4400,4850,4350,4780,1533903
2025-01-03,4770,4780,4655,4780,614399
2025-01-06,4780,4845,4735,4795,703869
2025-01-07,4850,4955,4800,4815,938199
2025-01-08,4800,4800,4690,4725,569094
2025-01-09,4690,4830,4600,4800,449572
2025-01-10,5240,6150,5010,5970,37291498
2025-01-13,5890,5930,5630,5760,6199730
2025-01-14,5720,6030,5670,5860,12893785
2025-01-15,6330,6400,5570,5570,13080672
2025-01-16,5790,6060,5720,5910,8617632
2025-01-17,5970,6100,5860,6060,4990297
2025-01-20,6040,6080,5860,5920,1819563
2025-01-21,5870,6020,5660,6020,3018421
2025-01-22,5960,6150,5910,6000,3189791
2025-01-23,5960,6200,5810,6100,5035993
2025-01-24,6020,6090,5930,5960,2145871
2025-01-31,5890,6080,5640,5760,2446088
2025-02-03,5640,5640,5180,5250,2036275
2025-02-04,5360,5610,5350,5460,1210552
2025-02-05,5470,5660,5440,5580,909076
2025-02-06,5580,5650,5500,5550,704809
2025-02-07,5600,5860,5480,5600,2651041
2025-02-10,5520,5780,5410,5610,1216319
2025-02-11,5640,5720,5530,5550,934198
2025-02-12,5550,5680,5360,5530,955307
2025-02-13,5570,5850,5450,5720,2848166
2025-02-14,5780,5870,5660,5660,1513161
2025-02-17,5740,5920,5700,5800,1654343
2025-02-18,5810,5850,5720,5760,1195582
2025-02-19,5770,5780,5540,5630,1037462
2025-02-20,5640,5640,5410,5440,606485
2025-02-21,5390,5690,5380,5430,629385
2025-02-24,5260,5450,5210,5430,432388
2025-02-25,5410,5420,5280,5340,296815
2025-02-26,5290,5470,5280,5370,388087
2025-02-27,5420,5490,5160,5160,653694
2025-02-28,5010,5100,4910,4925,763421
2025-03-04,4825,4925,4765,4820,382366
2025-03-05,4805,4970,4805,4970,242641
2025-03-06,4970,5050,4850,4870,289639
2025-03-07,4810,4890,4785,4795,256964
2025-03-10,4730,4840,4730,4760,172002
2025-03-11,4595,4760,4535,4710,303811
2025-03-12,4720,4895,4720,4875,224845
2025-03-13,4945,4970,4800,4810,238836
2025-03-14,4800,5230,4800,4905,1220149
2025-03-17,4930,5070,4860,5030,334514
2025-03-18,5040,5060,4930,4970,197434
2025-03-19,4970,5050,4865,5020,247012
2025-03-20,5200,5230,4955,4955,519691
2025-03-21,4910,4975,4805,4830,244492
2025-03-24,4820,4980,4810,4910,203342
2025-03-25,5130,5190,4970,5020,758477
2025-03-26,5130,5190,5010,5040,560578
2025-03-27,4980,5130,4925,4930,338799
2025-03-28,4880,4930,4720,4730,412419
2025-03-31,4595,4660,4495,4500,357811
2025-04-01,4535,4640,4470,4585,177281
2025-04-02,4630,4680,4420,4450,175389
2025-04-03,4300,4485,4285,4440,156434
2025-04-04,4370,4545,4320,4470,171728
2025-04-07,4280,4310,4090,4090,398016
2025-04-08,4140,4280,4070,4090,217144
2025-04-09,4015,4095,3980,4070,252310
2025-04-10,4330,4365,4255,4335,173799
2025-04-11,4230,4430,4200,4400,139471
2025-04-14,4590,4900,4525,4870,662543
2025-04-15,4970,5050,4905,5010,421086
2025-04-16,4995,5090,4950,4990,373679
2025-04-17,4990,5070,4980,5010,135278
2025-04-18,5050,5180,4980,5160,351926
2025-04-21,5170,5200,5060,5110,200432
2025-04-22,5000,5140,5000,5110,203543
2025-04-23,5260,5280,5040,5190,212798
2025-04-24,5260,5300,5190,5240,299461
2025-04-25,5370,5370,5170,5170,266518
2025-04-28,5300,5360,5140,5140,269631
2025-04-29,5240,5240,5080,5150,138479
2025-04-30,5170,5220,5030,5090,199003
2025-05-02,5120,5180,4990,4995,188206
2025-05-07,4970,5030,4850,5000,208452
2025-05-08,5060,5230,5050,5230,351796
2025-05-09,5300,5300,5160,5260,242011
2025-05-12,5360,5420,5280,5340,352073
2025-05-13,5390,5400,5270,5280,197604
2025-05-14,5340,5430,5270,5400,257701
2025-05-15,5530,5530,5200,5260,707451
2025-05-16,5260,5400,5190,5330,436915
2025-05-19,5280,5300,5040,5090,330857
2025-05-20,5220,5380,5210,5240,361629
2025-05-21,5400,5530,5330,5380,628580
2025-05-22,5350,5350,5210,5250,295808
2025-05-23,5380,5490,5290,5430,786131
2025-05-26,5600,5650,5320,5370,1074209
2025-05-27,5410,5430,5320,5400,239978
2025-05-28,5460,5460,5180,5180,531992
2025-05-29,5250,5350,5220,5340,262328
2025-05-30,5250,5320,5130,5140,266864
2025-06-02,5190,5300,5180,5210,186068
2025-06-04,5240,5280,5150,5250,214045
2025-06-05,5370,5390,5170,5180,418719
2025-06-09,5200,5250,5130,5220,311203
2025-06-10,5300,5420,5160,5290,500591
2025-06-11,5480,5560,5360,5390,876508
2025-06-12,5410,6040,5310,5590,6560673
2025-06-13,5540,5550,5250,5350,1027687
2025-06-16,5250,5460,5140,5420,640597
2025-06-17,5460,5490,5270,5380,503515
2025-06-18,5290,5420,5280,5420,273642
2025-06-19,5450,5690,5340,5680,1112657
2025-06-20,5830,5840,5550,5700,987437
2025-06-23,5650,5760,5600,5720,714130
2025-06-24,5900,5910,5680,5710,942566
2025-06-25,5670,5700,5500,5570,527033
2025-06-26,5600,5600,5410,5460,371365
2025-06-27,5610,5740,5480,5530,568240
2025-06-30,5580,5610,5480,5480,218738
2025-07-01,5550,5560,5420,5450,250778
2025-07-02,5460,5470,5270,5380,266986
2025-07-03,5460,5460,5320,5370,242403
2025-07-04,5430,5510,5370,5390,321087
2025-07-07,5390,5460,5330,5390,159923
2025-07-08,5310,5470,5310,5470,159893
2025-07-09,5570,5600,5440,5460,424698
2025-07-10,5490,5530,5440,5500,199643
2025-07-11,5560,5640,5490,5530,416103
2025-07-14,5550,5550,5430,5430,211635
2025-07-15,5450,5530,5400,5430,217824
2025-07-16,5440,5480,5370,5440,160150
2025-07-17,5470,5490,5370,5400,198788
2025-07-18,5440,5450,5350,5400,148397
2025-07-21,5420,5520,5410,5470,188822
2025-07-22,5490,5510,5260,5320,291305
2025-07-23,5290,5335,5160,5280,237072
2025-07-24,5290,5330,5200,5200,141270
2025-07-25,5180,5260,5030,5080,180923
2025-07-28,5090,5170,4997,5020,166603
2025-07-29,5070,5090,4990,5050,149768
2025-07-30,5020,5110,5020,5050,138505
2025-07-31,5100,5130,5010,5060,144404
2025-08-01,5060,5060,4815,4840,330378
2025-08-04,4780,4920,4780,4860,88676
2025-08-05,4915,5010,4900,4985,117166
2025-08-06,4960,5040,4930,5000,84356
2025-08-07,5080,5080,4995,5010,83519
2025-08-08,5050,5090,4985,4990,81030
2025-08-11,5020,5100,4995,5030,96874
2025-08-12,5100,5170,5000,5030,135442
2025-08-13,5060,5100,4960,4970,118960
2025-08-14,4970,5000,4945,4970,43756
2025-08-18,4970,5000,4900,4920,64913
2025-08-19,4890,4935,4840,4850,72023
2025-08-20,4795,4815,4670,4785,157583
2025-08-21,4765,4870,4760,4760,92546
2025-08-22,4780,4830,4730,4780,58680
2025-08-25,4820,4955,4820,4910,78167
2025-08-26,4950,5090,4930,5010,184160
2025-08-27,5000,5010,4895,4895,96075
2025-08-28,4895,4950,4875,4880,71369
2025-08-29,4895,4915,4790,4790,75131
2025-09-01,4780,4820,4650,4675,119302
2025-09-02,4675,4725,4665,4715,52059
2025-09-03,4890,4995,4805,4815,93712
2025-09-04,4835,4880,4825,4835,66628
2025-09-05,4875,4875,4765,4780,48301
2025-09-08,4735,4800,4695,4760,151415
2025-09-09,4780,4780,4720,4770,48773
2025-09-10,4790,4830,4760,4825,91549
2025-09-11,4870,4870,4805,4810,74779
2025-09-12,4845,4950,4835,4930,157003
2025-09-15,5050,5060,4905,4950,123581
2025-09-16,5000,5010,4895,4920,113267
2025-09-17,4925,4925,4865,4900,73884
2025-09-18,4910,5060,4900,4980,150355
2025-09-19,5030,5030,4930,4945,83934
2025-09-22,4990,4990,4855,4870,86021
2025-09-23,4880,4950,4825,4855,99853
2025-09-24,4855,4865,4765,4790,85411
2025-09-25,4780,4790,4715,4770,67843
2025-09-26,4720,4730,4600,4650,152510
2025-09-29,4725,4740,4630,4630,100397
2025-09-30,4590,4645,4535,4545,115133
2025-10-01,4500,4580,4460,4500,110478
2025-10-02,4500,4590,4485,4515,97303
2025-10-10,4505,4565,4400,4555,97689
2025-10-13,4480,4640,4430,4595,76783
2025-10-14,4635,4730,4570,4610,147668
2025-10-15,4680,4715,4615,4695,109923
2025-10-16,4860,5060,4800,4875,515855
2025-10-17,4980,4980,4830,4830,191840
2025-10-20,4800,4915,4780,4850,138919
2025-10-21,4905,4990,4825,4850,188082
2025-10-22,4910,4910,4770,4890,113378
2025-10-23,4915,4990,4875,4945,179627
2025-10-24,4980,4980,4870,4880,129221
2025-10-27,4935,4935,4740,4750,232540
2025-10-28,4750,4795,4725,4765,100021
2025-10-29,4810,4885,4760,4795,181756
2025-10-30,4990,5090,4800,4845,331389
2025-10-31,5140,5550,5080,5210,4413318
2025-11-03,5340,5660,5130,5600,2604405
2025-11-04,5560,5700,5400,5440,836490
2025-11-05,5390,5400,5130,5340,996925
2025-11-06,5450,5460,5140,5180,627693
2025-11-07,5010,5150,4860,4910,507769
2025-11-10,4930,4930,4830,4920,316310
2025-11-11,4945,5020,4670,4750,400119
2025-11-12,4765,4860,4720,4840,220024
2025-11-13,4860,4905,4795,4880,124012
2025-11-14,4835,4945,4765,4895,188946
2025-11-17,5500,5500,5080,5120,1295550
2025-11-18,5060,5110,4965,5000,449551
2025-11-19,5180,5530,5170,5360,2200453
2025-11-20,5230,5350,5160,5200,525933
2025-11-21,5000,5120,4965,5010,272034
2025-11-24,5020,5050,4880,4995,227253
2025-11-25,5070,5290,5030,5110,621267
2025-11-26,5140,5200,5100,5170,202789
2025-11-27,5240,5240,5090,5140,199964
2025-11-28,5190,5310,5170,5270,384868
2025-12-01,5280,5360,5240,5310,301358
2025-12-02,5350,5520,5280,5350,702285
2025-12-03,5350,5380,5250,5280,239576
2025-12-04,5600,5750,5470,5650,2390007
2025-12-05,5730,5750,5520,5660,1490961
2025-12-08,6270,6790,5970,6600,9045060
2025-12-09,6470,6660,6300,6480,2631736
2025-12-10,6740,6760,6000,6200,3292308
2025-12-11,6490,7300,6490,7040,9246232
2025-12-12,7360,7560,7030,7140,3130328
2025-12-15,7240,7280,6890,7140,1734397
2025-12-16,7570,7700,6940,7060,3702316
2025-12-17,7340,7680,7030,7260,3218520
2025-12-18,6860,7230,6840,6960,1432795
2025-12-19,7030,7140,6550,7010,2169261
2025-12-22,7050,7280,6900,7100,1582397
2025-12-23,7320,7390,7020,7150,1416489
2025-12-24,7480,8130,7310,7930,10410525
