날짜,Open,High,Low,Close,Volume
2024-12-23,25450,27100,25450,27050,46166
2024-12-24,27050,27400,26550,26900,20641
2024-12-26,26950,27050,25400,25700,54499
2024-12-27,25500,26700,25400,26550,41247
2024-12-30,26550,26550,25750,26050,19419
2025-01-02,26050,27250,25850,26700,44876
2025-01-03,26700,29350,26700,29050,126512
2025-01-06,29050,31500,29050,30900,127690
2025-01-07,30900,31600,29900,29900,60738
2025-01-08,29650,32750,29400,32400,101396
2025-01-09,32800,33350,32050,32600,64061
2025-01-10,33600,36750,32750,35750,154893
2025-01-13,35050,36000,33650,33650,57432
2025-01-14,34000,34000,32800,32900,47536
2025-01-15,32800,33650,32250,32600,46833
2025-01-16,33000,34150,32850,33050,48284
2025-01-17,33200,34750,33100,34200,98156
2025-01-20,34600,35150,33350,34300,72526
2025-01-21,34050,34950,33800,34450,29746
2025-01-22,34650,35800,33750,35400,50038
2025-01-23,35400,35500,33550,33650,43632
2025-01-24,33800,34600,33400,34200,23803
2025-01-31,32500,32500,29950,30400,158452
2025-02-03,29350,29500,28750,29200,57606
2025-02-04,29250,30050,29000,29200,32516
2025-02-05,29200,29800,28950,29500,53518
2025-02-06,33000,33900,31500,31500,378658
2025-02-07,31750,32400,31000,31600,68707
2025-02-10,31000,32550,30550,32200,107479
2025-02-11,32250,33700,31300,31400,102315
2025-02-12,32000,33450,31600,32600,148012
2025-02-13,34300,40800,34100,36400,796626
2025-02-14,37450,37700,36550,37150,158714
2025-02-17,38150,38150,36800,37000,138939
2025-02-18,37650,41400,37650,38750,409264
2025-02-19,38900,40800,38000,38550,256715
2025-02-20,39400,39500,38000,38100,127802
2025-02-21,38100,38800,37100,38050,98752
2025-02-24,37050,37600,36750,37500,88276
2025-02-25,37000,37900,36500,37150,74834
2025-02-26,36800,37800,36250,37100,68407
2025-02-27,37700,37800,35100,35300,84845
2025-02-28,34850,35000,33600,33750,97478
2025-03-04,33100,34250,32250,34200,54287
2025-03-05,34650,34650,33550,33800,62095
2025-03-06,34600,34850,32850,32900,74584
2025-03-07,33000,34750,32600,33950,71484
2025-03-10,34000,34900,33450,33550,51341
2025-03-11,32500,33500,31600,33350,52308
2025-03-12,33200,35400,33200,35000,95716
2025-03-13,36500,37050,35800,36250,149269
2025-03-14,36750,37900,36350,37500,114714
2025-03-17,38350,39050,37850,38600,128675
2025-03-18,39000,39150,37550,37800,82084
2025-03-19,37400,38550,37300,37700,90762
2025-03-20,38100,38100,37150,37850,58411
2025-03-21,38000,38400,36600,36750,90857
2025-03-24,36700,37650,36000,36850,99261
2025-03-25,37000,37750,35900,36400,96390
2025-03-26,35850,38200,35500,38050,97918
2025-03-27,37450,37450,34450,34550,143628
2025-03-28,34700,34850,33500,33950,76528
2025-03-31,32750,33300,32100,32600,52290
2025-04-01,32650,33900,32050,32900,108602
2025-04-02,33000,33400,32300,32650,61484
2025-04-03,31400,32300,31200,31850,37982
2025-04-04,31100,31500,29050,29600,107541
2025-04-07,27850,28650,26600,26700,81443
2025-04-08,28000,28000,25600,26250,92713
2025-04-09,25400,26350,24300,24850,134470
2025-04-10,27700,27700,25550,25700,178534
2025-04-11,25100,25650,24350,25350,225501
2025-04-14,26250,26500,24250,24650,340147
2025-04-15,24800,25250,24450,24600,202522
2025-04-16,24350,24400,22700,23000,310551
2025-04-17,22850,23850,22850,23400,226587
2025-04-18,23450,23600,22800,23200,169764
2025-04-21,23400,24300,23200,23350,302577
2025-04-22,23100,23700,22900,23550,136261
2025-04-23,26300,26300,25800,26100,469321
2025-04-24,26350,26400,25550,25550,227118
2025-04-25,25950,26200,25650,26050,186512
2025-04-28,26050,26150,25500,25600,165483
2025-04-29,25650,26200,25650,26100,141331
2025-04-30,26200,26300,25850,26100,132782
2025-05-02,26150,26400,25950,26350,154086
2025-05-07,26350,26550,26150,26500,161093
2025-05-08,26550,27000,26450,26750,197471
2025-05-09,26850,26850,25700,26150,137572
2025-05-12,26400,27100,25850,27100,144788
2025-05-13,28050,28450,27500,27850,171325
2025-05-14,28350,29700,27950,28850,199368
2025-05-15,28850,29300,27700,27800,130179
2025-05-16,28050,28050,27000,27800,91745
2025-05-19,27050,27200,26450,26900,75502
2025-05-20,26950,27250,26550,26850,43789
2025-05-21,26650,27500,26500,26650,84633
2025-05-22,26400,26500,25100,25150,104528
2025-05-23,25150,25800,24850,24950,85431
2025-05-26,24850,25850,24650,25750,66397
2025-05-27,26100,26100,24650,24800,94740
2025-05-28,25250,25750,25000,25500,74926
2025-05-29,26000,26000,25000,25200,94481
2025-05-30,24950,25200,24150,24350,286150
2025-06-02,24250,24850,24150,24600,53947
2025-06-04,25000,25350,24800,25100,56003
2025-06-05,25200,26350,24300,25750,139497
2025-06-09,26400,26450,26000,26150,59520
2025-06-10,26900,26900,26000,26500,93206
2025-06-11,26750,27600,26700,27500,115690
2025-06-12,27500,27700,26800,27200,80572
2025-06-13,27450,27450,26050,26200,114751
2025-06-16,25750,26250,25550,26200,50066
2025-06-17,26650,27600,26050,26500,127328
2025-06-18,26100,26600,26000,26500,64529
2025-06-19,26750,27000,26250,26700,56708
2025-06-20,26850,27050,26400,26400,84444
2025-06-23,26000,26000,25200,25600,80238
2025-06-24,26050,27400,26050,26900,128793
2025-06-25,27700,27750,26650,27350,75163
2025-06-26,27900,28250,26950,27250,107382
2025-06-27,27450,27650,26950,27200,52389
2025-06-30,27000,27200,26350,26450,39758
2025-07-01,26550,26750,26300,26400,61601
2025-07-02,26450,26450,25350,26000,68262
2025-07-03,26200,28600,26100,28300,254008
2025-07-04,28850,29050,27950,28600,124755
2025-07-07,28150,28200,27550,27800,68249
2025-07-08,27450,28200,27200,27800,80088
2025-07-09,27900,27900,27100,27500,62244
2025-07-10,27950,28150,27350,27400,59848
2025-07-11,27650,28450,27400,27950,98000
2025-07-14,28450,28450,27500,27500,51511
2025-07-15,27450,28500,27150,28500,69619
2025-07-16,28500,28550,27950,28000,50780
2025-07-17,28050,28150,27150,28100,59423
2025-07-18,28250,28250,27200,27400,55652
2025-07-21,27400,27450,27000,27300,44608
2025-07-22,27400,27550,26550,26600,46658
2025-07-23,26600,28000,26000,27450,121430
2025-07-24,27700,28500,27350,28050,139657
2025-07-25,27650,28100,27350,27600,50655
2025-07-28,28400,29750,28100,29600,299559
2025-07-29,30150,30350,28500,29200,230153
2025-07-30,29450,32000,28950,30650,394256
2025-07-31,30700,30750,29300,30350,200972
2025-08-01,29400,29900,28600,29050,154429
2025-08-04,29150,30400,28800,30150,98073
2025-08-05,30450,30800,29550,30350,108727
2025-08-06,29800,30600,29350,29850,83709
2025-08-07,30500,31750,29850,31150,175335
2025-08-08,31300,33500,31250,32950,238158
2025-08-11,33750,33750,32750,33250,102549
2025-08-12,33450,33900,32550,32550,114289
2025-08-13,33400,36100,33400,35700,331986
2025-08-14,35450,35600,34250,34950,113943
2025-08-18,34100,34400,33150,33300,119341
2025-08-19,33350,33900,32750,33000,93153
2025-08-20,31900,32400,31550,32050,61401
2025-08-21,32900,33000,31650,31900,65220
2025-08-22,32000,32200,31050,31450,81439
2025-08-25,32000,32850,31850,32800,74215
2025-08-26,32650,33000,32400,32800,47121
2025-08-27,33100,33150,32300,32850,46851
2025-08-28,32400,33350,32150,32900,61275
2025-08-29,33200,34100,33200,33450,71568
2025-09-01,32500,32600,31050,31150,127791
2025-09-02,31550,31750,31150,31500,61665
2025-09-03,31300,31550,30850,31400,63218
2025-09-04,31450,32600,31350,32000,62373
2025-09-05,32550,32550,31550,31850,59879
2025-09-08,32100,33950,32000,33500,97890
2025-09-09,34200,34700,33650,34550,116029
2025-09-10,35150,35200,34100,34700,127807
2025-09-11,36000,36000,34100,35550,139138
2025-09-12,36000,36400,35100,35400,145373
2025-09-15,36850,38500,36500,38300,299927
2025-09-16,37900,37950,36750,37850,207910
2025-09-17,37000,37700,36850,37100,98422
2025-09-18,37200,39250,36900,38500,208214
2025-09-19,38700,39250,37650,38650,129918
2025-09-22,39150,39900,38450,39150,129120
2025-09-23,39900,39950,38300,38900,77780
2025-09-24,37950,39500,37650,39400,147673
2025-09-25,38650,39700,38250,38700,66781
2025-09-26,37900,38200,36700,37300,97257
2025-09-29,37900,39100,37500,38650,92254
2025-09-30,39550,40650,38400,38800,147321
2025-10-01,38700,39275,38500,38900,101838
2025-10-02,40000,40750,39100,39900,208931
2025-10-10,41100,41750,40250,40900,166660
2025-10-13,39500,40300,39150,40250,107460
2025-10-14,41300,41450,37500,37800,244971
2025-10-15,38250,39800,37800,39800,97826
2025-10-16,39200,39600,39050,39250,69480
2025-10-17,38650,39500,37700,37750,104650
2025-10-20,38350,39800,37750,39300,93357
2025-10-21,40000,40100,37700,38000,94620
2025-10-22,37800,38000,36400,37900,113067
2025-10-23,37400,38300,36900,37550,79325
2025-10-24,38500,40500,38200,39850,200249
2025-10-27,40450,40450,38900,39400,103003
2025-10-28,39000,39400,37950,38250,87663
2025-10-29,39000,39000,37650,38650,63267
2025-10-30,38500,39050,37750,38200,81543
2025-10-31,37950,38450,37700,38350,51961
2025-11-03,38000,39300,37450,39000,102583
2025-11-04,39600,40450,38900,39400,142393
2025-11-05,38500,38650,35250,37050,139224
2025-11-06,37800,40200,36600,39350,160586
2025-11-07,38050,38900,36350,36850,98333
2025-11-10,37000,40200,36400,39800,184581
2025-11-11,41500,45450,41400,43500,840940
2025-11-12,43050,43450,41350,43100,265021
2025-11-13,42650,46150,42500,43550,421891
2025-11-14,42000,42300,40500,40800,197982
2025-11-17,41850,45150,41200,45150,277956
2025-11-18,43950,45300,42650,43250,159546
2025-11-19,42900,44000,41150,42950,115231
2025-11-20,44250,44300,42100,42550,126915
2025-11-21,40300,40400,37650,37950,169607
2025-11-24,38450,38500,36850,37000,88025
2025-11-25,38350,38950,36750,37050,123623
2025-11-26,37600,38700,36700,38150,103869
2025-11-27,38850,39250,38500,38950,82920
2025-11-28,39450,39900,38500,39850,95547
2025-12-01,40800,41400,40300,40650,107714
2025-12-02,41500,41700,40500,40650,76432
2025-12-03,41150,41500,40050,40750,45899
2025-12-04,40400,40400,38700,38950,85805
2025-12-05,38850,39250,38350,38850,44079
2025-12-08,38950,38950,38000,38600,54659
2025-12-09,39200,39200,38550,38800,63033
2025-12-10,39250,39950,38300,38300,84044
2025-12-11,38650,38650,37000,37050,153810
2025-12-12,37300,37300,36450,36700,120648
2025-12-15,36000,36450,35250,36350,79919
2025-12-16,36200,36350,35100,35350,107136
2025-12-17,35800,36750,35150,36750,87652
2025-12-18,36000,37200,35500,37050,66572
2025-12-19,37800,37800,36800,37100,82500
2025-12-22,37450,38950,37400,38800,135225
