Date,Open,High,Low,Close,Volume
2024-02-06,2680,2680,2590,2640,57329
2024-02-07,2660,2785,2630,2770,134578
2024-02-08,2760,2795,2725,2770,77035
2024-02-13,2790,2790,2720,2780,135591
2024-02-14,2730,2795,2730,2790,72050
2024-02-15,2790,2810,2765,2785,52792
2024-02-16,2800,2815,2755,2790,60456
2024-02-19,2790,2800,2760,2795,44337
2024-02-20,2795,2800,2765,2775,36503
2024-02-21,2785,2820,2745,2800,70687
2024-02-22,2830,2855,2800,2800,54933
2024-02-23,2860,2860,2760,2780,46766
2024-02-26,2780,2795,2735,2750,40239
2024-02-27,2745,2815,2715,2780,56174
2024-02-28,2780,2835,2760,2780,77696
2024-02-29,2790,3395,2790,3120,4071336
2024-03-04,3120,3120,2990,2990,559355
2024-03-05,2990,3035,2940,2990,321456
2024-03-06,3000,3040,2950,2990,192799
2024-03-07,2990,3010,2885,2955,277457
2024-03-08,2960,3000,2945,2965,146408
2024-03-11,2965,3065,2965,3030,193151
2024-03-12,3060,3060,2945,2990,162955
2024-03-13,3015,3085,2995,3050,208310
2024-03-14,3045,3725,3025,3350,8127655
2024-03-15,3315,3505,3270,3345,1344286
2024-03-18,3335,3445,3265,3390,762196
2024-03-19,3380,3405,3260,3265,459725
2024-03-20,3265,3350,3255,3270,307554
2024-03-21,3285,3335,3270,3305,160519
2024-03-22,3345,3355,3210,3325,221250
2024-03-25,3350,3405,3250,3345,380797
2024-03-26,3330,3440,3310,3440,360545
2024-03-27,3440,3440,3200,3240,401222
2024-03-28,3280,3350,3180,3225,208843
2024-03-29,3225,3250,3155,3225,132435
2024-04-01,3250,3250,3150,3240,85459
2024-04-02,3260,3325,3195,3300,205539
2024-04-03,3305,3355,3230,3295,271357
2024-04-04,3285,3330,3250,3250,135518
2024-04-05,3200,3270,3150,3260,96633
2024-04-08,3260,3260,3120,3120,175652
2024-04-09,3120,3240,3070,3130,246541
2024-04-11,3080,3150,3000,3040,179995
2024-04-12,3100,3160,3010,3110,122972
2024-04-15,3100,3105,2980,3060,140436
2024-04-16,3095,3095,2905,2905,168784
2024-04-17,2950,3030,2910,2975,138828
2024-04-18,3030,3230,2975,3220,274702
2024-04-19,3220,3385,3160,3260,422925
2024-04-22,3260,3420,3260,3365,653410
2024-04-23,3410,3490,3370,3390,466941
2024-04-24,3450,3540,3360,3525,496801
2024-04-25,3500,3565,3445,3455,264063
2024-04-26,3455,3535,3395,3430,232196
2024-04-29,3395,3540,3370,3450,223328
2024-04-30,3400,3500,3360,3370,208361
2024-05-02,3390,3455,3330,3360,107584
2024-05-03,3350,3380,3315,3335,107312
2024-05-07,3335,3445,3320,3435,125136
2024-05-08,3480,3530,3430,3510,288069
2024-05-09,3520,3530,3450,3450,137638
2024-05-10,3430,3480,3330,3415,179823
2024-05-13,3390,3680,3390,3665,753913
2024-05-14,3615,3675,3545,3665,421117
2024-05-16,3655,4015,3580,3890,3294101
2024-05-17,3830,3885,3730,3740,529499
2024-05-20,3740,3760,3615,3630,239034
2024-05-21,3625,3660,3550,3590,225908
2024-05-22,3600,3615,3460,3485,298485
2024-05-23,3510,3510,3310,3450,459101
2024-05-24,3435,3685,3390,3650,396098
2024-05-27,3665,3685,3560,3600,252803
2024-05-28,3600,3610,3490,3540,236019
2024-05-29,3560,3560,3430,3440,144231
2024-05-30,3415,3470,3355,3355,180079
2024-05-31,3355,3450,3325,3375,161176
2024-06-03,3375,3625,3335,3535,317733
2024-06-04,3520,3575,3420,3450,149822
2024-06-05,3500,3500,3380,3460,109734
2024-06-07,3450,4095,3380,3425,7770825
2024-06-10,3425,3560,3350,3560,557465
2024-06-11,3525,3650,3450,3560,409941
2024-06-12,3570,3625,3475,3555,247054
2024-06-13,3560,3585,3445,3455,202596
2024-06-14,3455,3575,3425,3530,153076
2024-06-17,3600,3600,3445,3465,166951
2024-06-18,3465,3530,3410,3475,149315
2024-06-19,3475,3635,3460,3630,337567
2024-06-20,3655,3765,3585,3685,323466
2024-06-21,3755,3900,3690,3735,755208
2024-06-24,3735,3900,3695,3805,374034
2024-06-25,3805,3995,3785,3835,764009
2024-06-26,3805,3950,3770,3905,352658
2024-06-27,3900,3950,3805,3870,282789
2024-06-28,3920,3950,3705,3720,293302
2024-07-01,3680,3820,3680,3805,186692
2024-07-02,3805,3890,3715,3820,312616
2024-07-03,3820,3850,3595,3750,461931
2024-07-04,3700,3895,3650,3850,249278
2024-07-05,3805,3970,3765,3850,404684
2024-07-08,3850,4145,3850,4015,848579
2024-07-09,4010,4100,3920,3920,219444
2024-07-10,3930,4080,3910,3990,261547
2024-07-11,3990,4100,3935,4000,253786
2024-07-12,3960,4015,3845,3895,245391
2024-07-15,3860,4000,3850,3890,167478
2024-07-16,3890,4130,3875,4130,548842
2024-07-17,4130,4210,4015,4110,550198
2024-07-18,4060,4150,3980,4020,234359
2024-07-19,4020,4020,3810,3875,322253
2024-07-22,3880,3990,3815,3925,255667
2024-07-23,3930,4025,3905,3990,193922
2024-07-24,3985,4110,3945,4020,262107
2024-07-25,3885,4035,3820,3895,295486
2024-07-26,3980,4250,3965,4160,967621
2024-07-29,4170,4395,4120,4395,805752
2024-07-30,4380,4470,4220,4465,653271
2024-07-31,4410,4535,4310,4310,524604
2024-08-01,4400,4470,4325,4450,291594
2024-08-02,4340,4405,4110,4345,544813
2024-08-05,4155,4290,3640,3950,799784
2024-08-06,3980,4450,3955,4335,998239
2024-08-07,4335,4750,4330,4685,1167410
2024-08-08,4680,4940,4630,4855,971838
2024-08-09,4920,4995,4760,4845,704489
2024-08-12,4870,4895,4745,4800,291291
2024-08-13,4800,4800,4520,4685,576463
2024-08-14,4815,4910,4595,4870,551417
2024-08-16,4945,4945,4800,4850,266830
2024-08-19,4850,4880,4595,4595,403205
2024-08-20,4625,4680,4500,4640,308971
2024-08-21,4610,4690,4530,4535,283776
2024-08-22,4525,4570,4330,4370,623525
2024-08-23,4330,4330,4170,4170,534941
2024-08-26,4140,4215,4065,4150,326807
2024-08-27,4210,4385,4200,4340,425353
2024-08-28,4280,4430,4275,4280,231028
2024-08-29,4250,4320,4175,4175,118795
2024-08-30,4185,4290,4185,4270,88898
2024-09-02,4300,4310,4160,4235,197809
2024-09-03,4220,4240,4115,4150,175214
2024-09-04,4000,4140,3950,4060,309507
2024-09-05,4060,4140,3845,3910,278121
2024-09-06,3855,3905,3695,3805,377851
2024-09-09,3665,3935,3665,3890,276810
2024-09-10,3970,3970,3830,3830,155490
2024-09-11,3900,3900,3760,3820,100009
2024-09-12,3920,3920,3805,3860,76157
2024-09-13,3860,4010,3860,4000,140896
2024-09-19,4000,4130,3985,4125,213668
2024-09-20,4125,4200,4125,4200,160815
2024-09-23,4205,4230,4105,4180,100950
2024-09-24,4180,4215,4145,4205,112336
2024-09-25,4205,4245,4140,4140,52967
2024-09-26,4165,4215,4120,4135,113847
2024-09-27,4195,4195,3880,3890,320271
2024-09-30,3850,3970,3845,3880,151410
2024-10-02,3820,3880,3715,3790,262377
2024-10-04,3790,3795,3670,3750,171917
2024-10-07,3800,3800,3590,3720,380712
2024-10-08,3720,3720,3560,3585,296297
