날짜,Open,High,Low,Close,Volume
2024-04-25,110800,111200,109800,110500,771
2024-04-26,110600,113200,110400,111700,2298
2024-04-29,111900,112900,110600,110700,3034
2024-04-30,110700,111900,110600,110900,455
2024-05-02,112000,112000,107300,107400,3367
2024-05-03,107600,108500,106000,106000,1752
2024-05-07,106100,109100,106100,107700,2680
2024-05-08,109300,110300,107000,110100,1897
2024-05-09,110400,113200,108000,108500,2390
2024-05-10,108600,111300,108600,109400,1614
2024-05-13,109500,112000,108700,109700,3606
2024-05-14,109700,111900,108300,109900,926
2024-05-16,109900,112700,109900,112300,1906
2024-05-17,112300,112800,111800,112400,1657
2024-05-20,112400,113000,110800,111500,1108
2024-05-21,113700,113700,111200,111800,1809
2024-05-22,110000,112100,110000,110900,1459
2024-05-23,111600,111800,110300,110900,3046
2024-05-24,111000,111200,107200,108700,4197
2024-05-27,108700,109200,107600,108300,1880
2024-05-28,109800,109800,107200,108000,2728
2024-05-29,109900,109900,105500,105500,3418
2024-05-30,108000,108000,103800,107100,3890
2024-05-31,115000,115000,106500,107400,2014
2024-06-03,107600,110900,107400,109500,2221
2024-06-04,109500,109600,107700,107900,1597
2024-06-05,108000,108300,107700,107900,307
2024-06-07,109000,109300,107000,107800,1501
2024-06-10,107800,108100,105000,105100,1732
2024-06-11,105200,105300,103700,104000,2244
2024-06-12,105500,105800,103600,105700,2114
2024-06-13,106000,108500,105700,107400,1709
2024-06-14,107400,107500,106000,106100,1207
2024-06-17,107400,107400,104700,105000,661
2024-06-18,105100,106600,104000,104300,1264
2024-06-19,105400,108000,104900,105100,1938
2024-06-20,106200,106200,104200,105100,2168
2024-06-21,104100,108200,104100,105000,1470
2024-06-24,105000,105000,103200,103400,2466
2024-06-25,103400,104200,103100,103800,1209
2024-06-26,104000,104400,103200,103900,700
2024-06-27,103900,104600,103100,104400,1026
2024-06-28,105000,106100,104400,106000,2601
2024-07-01,106900,106900,105600,105600,1530
2024-07-02,106500,106700,105400,105900,946
2024-07-03,105900,109000,105200,106600,3570
2024-07-04,108700,109000,106500,107600,1725
2024-07-05,108500,113300,108000,112700,12032
2024-07-08,113800,114100,110600,111100,3508
2024-07-09,111700,111800,110400,111800,1373
2024-07-10,112800,113900,111400,112100,2604
2024-07-11,112100,114400,112100,113300,3551
2024-07-12,113500,113800,111500,113400,3330
2024-07-15,114000,114400,112800,113800,4057
2024-07-16,114600,117600,112800,117300,7122
2024-07-17,118000,118300,116400,117200,4343
2024-07-18,118500,118500,113900,114500,6066
2024-07-19,113800,115800,106000,115800,6136
2024-07-22,114700,116000,113000,115000,2987
2024-07-23,116200,116300,113700,113800,1557
2024-07-24,113800,115000,112700,112800,1065
2024-07-25,112800,112800,109800,110300,2351
2024-07-26,111000,113800,110400,111300,2155
2024-07-29,111000,115900,111000,113900,5956
2024-07-30,115000,115000,113300,113700,4563
2024-07-31,113800,117600,113700,115800,11158
2024-08-01,116800,117000,113300,113900,7751
2024-08-02,113300,113900,109200,112500,6336
2024-08-05,112300,112300,101200,102800,8108
2024-08-06,102900,110000,102500,104100,8013
2024-08-07,104400,108700,104000,105800,4157
2024-08-08,105800,107000,102700,105300,3520
2024-08-09,106200,108700,105500,107100,3529
2024-08-12,108000,108000,105100,106400,3688
2024-08-13,107200,108900,106800,107900,2135
2024-08-14,108000,109200,106000,106200,1343
2024-08-16,106400,110700,106400,109400,4347
2024-08-19,109500,110600,108400,108800,1232
2024-08-20,108800,110600,108800,109600,965
2024-08-21,109700,111400,108600,110000,6516
2024-08-22,110100,110100,108100,109900,1949
2024-08-23,109900,113000,109800,112400,10340
2024-08-26,111800,114000,111800,113200,2660
2024-08-27,113200,113200,107100,111300,3910
2024-08-28,111300,112300,109100,110000,1680
2024-08-29,108300,112400,108100,110000,5496
2024-08-30,112100,112300,110100,110500,2583
2024-09-02,110500,112300,109600,110000,5429
2024-09-03,111600,115500,111600,114300,8986
2024-09-04,113500,113500,109700,110400,5164
2024-09-05,111100,111100,108300,109000,3253
2024-09-06,110100,110100,105700,107200,2708
2024-09-09,106100,106700,104800,106100,2352
2024-09-10,106100,109300,106000,107600,1802
2024-09-11,107700,110000,106300,107500,3075
2024-09-12,107500,108800,107300,107700,732
2024-09-13,108600,109400,107900,109200,1270
2024-09-19,109300,111000,108000,109900,6733
2024-09-20,111100,111500,109400,109600,2812
2024-09-23,111000,111000,107300,107300,2479
2024-09-24,109700,109700,106800,107800,3085
2024-09-25,107700,108400,103100,103200,8878
2024-09-26,104900,106600,103800,105500,1878
2024-09-27,105300,105800,104100,104400,1894
2024-09-30,104400,107400,103100,103400,2039
2024-10-02,102500,103000,101100,101300,3171
2024-10-04,101200,103400,101000,102400,1010
2024-10-07,103000,103300,101300,101700,1534
2024-10-08,101800,101800,100300,100400,2916
2024-10-10,100400,102900,100200,100200,1309
2024-10-11,101600,102000,100400,100400,3610
2024-10-14,100400,101300,100300,100700,628
2024-10-15,100700,103500,100700,102000,2001
2024-10-16,102000,102000,100700,101300,1996
2024-10-17,101700,103500,101700,102800,3942
2024-10-18,103000,103000,101700,102300,1700
2024-10-21,103800,103800,101700,102600,2179
2024-10-22,102600,102600,100400,101600,2435
2024-10-23,101500,101600,100200,101000,6595
2024-10-24,100500,101000,99400,99600,4249
2024-10-25,99500,100800,99500,99900,3018
2024-10-28,99900,100400,98400,100100,6091
2024-10-29,100800,101800,99900,100700,2605
2024-10-30,100200,100500,98100,98100,3762
2024-10-31,98200,98200,91500,91500,12563
2024-11-01,92000,93100,91600,92800,3039
2024-11-04,93700,94500,92300,94100,3767
2024-11-05,94500,94500,93100,93800,1516
2024-11-06,94400,94400,92300,94300,2960
2024-11-07,93900,94000,92500,93200,2152
2024-11-08,93500,94500,92100,92100,3618
2024-11-11,92100,92500,90500,90700,4432
2024-11-12,90700,90800,89200,89800,5619
2024-11-13,88500,90000,87800,88000,2497
2024-11-14,88000,88900,87000,88100,2211
2024-11-15,88900,90100,88000,89900,2517
2024-11-18,92000,93600,90100,92400,3037
2024-11-19,92000,93000,91600,92400,1209
2024-11-20,92400,92800,92400,92500,908
2024-11-21,92300,93200,91700,92500,1679
2024-11-22,92300,92800,92000,92600,1390
2024-11-25,93000,94000,92300,94000,1185
2024-11-26,94000,94500,93100,94100,2054
2024-11-27,95000,95300,93200,93700,1828
2024-11-28,93700,94100,93100,93700,1433
2024-11-29,94100,94100,90300,91400,2529
2024-12-02,90000,93300,90000,92800,3970
2024-12-03,92800,93900,92700,93100,3917
2024-12-04,91300,92900,90800,91900,5735
2024-12-05,91900,91900,89800,90300,5418
2024-12-06,90200,92600,90200,92300,3549
2024-12-09,90200,91600,88900,89100,2722
2024-12-10,88700,90700,88700,90100,1115
2024-12-11,90100,91000,90100,90800,858
2024-12-12,90800,93000,90200,91900,1827
2024-12-13,91700,92700,91200,91900,757
2024-12-16,93000,93000,90200,90700,2417
2024-12-17,90700,90900,90000,90600,1808
2024-12-18,91100,91100,90600,90800,3409
2024-12-19,90300,90300,89100,89700,3409
2024-12-20,90200,90200,88200,88700,3613
2024-12-23,89000,89700,88600,89600,2976
2024-12-24,89700,89700,88600,89200,2859
2024-12-26,89600,90100,89300,89300,2039
2024-12-27,89200,89200,87400,88500,3441
2024-12-30,88000,88600,87100,87300,2086
2025-01-02,86500,90100,86500,86900,1271
2025-01-03,86800,88600,86700,88200,1878
2025-01-06,88800,90200,87500,89900,2583
2025-01-07,89700,90500,89000,89700,1938
2025-01-08,89600,92800,89600,92500,5691
2025-01-09,92300,92500,91100,92300,1028
2025-01-10,92400,92400,91800,92400,1672
2025-01-13,92300,92300,90500,91000,1220
2025-01-14,91000,92000,90000,90800,735
2025-01-15,90900,91200,90400,90600,1629
2025-01-16,91800,91800,90600,90600,1528
2025-01-17,90600,91200,90100,90900,952
2025-01-20,92400,92600,91100,91100,921
2025-01-21,92400,92400,90300,90800,1629
2025-01-22,91900,92300,90300,91900,2778
2025-01-23,92200,92600,89600,90000,3519
2025-01-24,90700,90700,89200,89500,1918
2025-01-31,88400,90800,88400,90200,4257
2025-02-03,90200,90200,88100,88900,3341
2025-02-04,89500,93600,88800,88900,7169
2025-02-05,89300,89300,88200,89000,2348
2025-02-06,89900,89900,88600,89100,1199
2025-02-07,89100,89400,88800,89100,1443
2025-02-10,89100,89100,88400,88500,2357
2025-02-11,88600,88800,88300,88400,1466
2025-02-12,89700,89700,88400,89100,1939
2025-02-13,89200,89800,88500,89500,2058
2025-02-14,90200,93400,89800,92200,6503
2025-02-17,92600,95400,92600,95200,6639
2025-02-18,95200,95200,93800,95000,4349
2025-02-19,95000,96300,94900,95300,6038
2025-02-20,95000,95000,93300,94000,3411
2025-02-21,94000,94400,91500,92000,2943
2025-02-24,91600,92400,91300,91800,2459
2025-02-25,92900,92900,91300,91600,3685
2025-02-26,92500,92500,90400,91000,4229
2025-02-27,90500,91100,90500,90900,913
2025-02-28,90900,90900,87700,89000,10376
2025-03-04,88500,90400,88100,90400,2976
2025-03-05,90100,90100,88400,89100,4362
2025-03-06,89600,89600,88800,89000,1671
2025-03-07,88800,89900,88100,89100,2230
2025-03-10,89100,89700,88400,89000,2734
2025-03-11,88100,88500,87400,88000,3413
2025-03-12,88500,89200,88000,88100,1994
2025-03-13,89000,89000,87700,88100,2353
2025-03-14,88500,88500,87900,88500,1148
2025-03-17,88600,91000,88600,89400,4954
2025-03-18,89400,90000,88600,89200,1421
2025-03-19,89200,89800,88600,89500,2275
2025-03-20,88700,89800,88700,89200,2225
2025-03-21,89200,90700,89000,90600,2816
2025-03-24,90400,90400,89200,89200,1973
2025-03-25,89200,89900,88900,88900,737
2025-03-26,88900,89500,88800,88800,1034
2025-03-27,89100,89900,88700,88800,1522
2025-03-28,88800,89100,87500,88800,4383
2025-03-31,88400,88500,87200,87200,2029
2025-04-01,88300,89500,87700,89000,2569
2025-04-02,87800,89300,87800,88500,1241
2025-04-03,88500,88500,86900,87700,4166
2025-04-04,87000,88300,86600,87000,3973
2025-04-07,86500,86500,82700,83100,4726
2025-04-08,85600,85600,83000,83400,6835
2025-04-09,83500,85800,81300,82000,13934
2025-04-10,86400,86700,82100,85500,1857
2025-04-11,84900,85500,84100,85400,1253
2025-04-14,85400,86300,83800,86000,683
2025-04-15,86800,86800,85900,86400,384
2025-04-16,86400,86900,86100,86500,693
2025-04-17,86300,86500,85800,86200,2465
2025-04-18,86100,87000,86100,86500,1674
2025-04-21,86500,87200,86300,86500,2621
2025-04-22,86500,87600,86400,87300,2593
2025-04-23,87300,88100,87200,87700,2992
2025-04-24,87700,87700,87100,87600,1348
2025-04-25,87600,88000,87400,87700,2004
2025-04-28,87700,88100,87400,87600,2898
2025-04-29,87600,90000,87600,90000,6689
2025-04-30,90000,91800,89200,90000,2782
2025-05-02,93800,93800,91000,92000,7203
2025-05-07,91500,92700,91100,91500,3200
2025-05-08,91500,91800,90500,91600,5629
2025-05-09,91700,91800,90900,91500,4057
2025-05-12,92000,92900,91800,92200,4404
2025-05-13,93000,93000,92000,92300,1795
2025-05-14,92800,93600,92100,93200,4291
2025-05-15,93200,93800,92700,92900,3532
2025-05-16,92900,93300,91600,92500,4291
2025-05-19,91700,92700,90900,92100,2471
2025-05-20,92100,95200,92100,95100,7979
2025-05-21,95100,104400,94200,103000,27882
2025-05-22,112300,119600,100900,101400,55227
2025-05-23,103700,108800,103700,107100,25827
2025-05-26,110600,114700,110200,112200,22896
2025-05-27,118700,118700,110000,110900,33151
2025-05-28,112000,115000,110800,110900,20660
2025-05-29,111600,114900,111600,114400,13942
2025-05-30,116000,117500,110400,111400,16601
2025-06-02,111500,116000,110900,114200,22131
2025-06-04,114100,120000,114100,120000,32969
2025-06-05,123000,128500,118600,128200,27594
2025-06-09,131000,134700,122900,127000,34140
2025-06-10,130800,130800,121800,124100,23124
2025-06-11,125800,129300,121700,127000,21483
2025-06-12,128000,128600,125200,127900,12556
2025-06-13,127900,127900,122400,124300,16655
2025-06-16,123400,128400,122600,127800,15830
2025-06-17,128400,128400,123800,126600,10338
2025-06-18,126600,126700,121600,122400,11542
2025-06-19,122400,123200,120300,121900,13111
2025-06-20,121900,124200,119300,123800,12368
2025-06-23,120000,122500,119500,121400,9633
2025-06-24,121700,124000,121100,121100,6003
2025-06-25,123000,124100,120700,121800,6434
2025-06-26,121000,121000,116500,119900,9078
2025-06-27,119000,121100,117000,117000,9951
2025-06-30,117300,121100,117300,118400,7854
2025-07-01,120000,126800,118600,123000,16496
2025-07-02,123000,123100,119200,121700,8172
2025-07-03,121700,122500,120100,121900,5876
2025-07-04,122400,124400,120400,121500,12137
2025-07-07,120900,120900,112600,119500,7986
2025-07-08,117700,121900,117700,120800,9987
2025-07-09,122100,124500,120800,123000,8415
2025-07-10,123000,128400,123000,127800,18254
2025-07-11,127800,128900,124600,125500,7704
2025-07-14,125500,134100,125500,131700,27692
2025-07-15,131700,133000,130900,132900,12062
2025-07-16,132900,132900,130300,131100,6201
2025-07-17,131700,134400,128400,132700,15293
2025-07-18,135000,135000,125400,127100,41540
2025-07-21,127100,128500,125600,128400,12024
2025-07-22,128400,128400,124100,124800,13499
2025-07-23,124800,125100,118500,121800,20955
2025-07-24,121800,124900,120900,122100,17100
2025-07-25,122000,122000,119700,121000,5743
2025-07-28,121000,121000,118400,118400,6795
2025-07-29,119000,122500,118600,122000,5463
2025-07-30,121500,123800,120900,123400,3681
2025-07-31,123400,123400,119000,119500,4932
2025-08-01,120000,120100,115500,115500,8890
2025-08-04,118000,118000,111000,115200,5692
2025-08-05,117000,118100,116000,116400,4384
2025-08-06,117000,118900,116200,118000,1217
2025-08-07,118000,119800,117600,118000,3367
2025-08-08,118800,118800,116500,117000,2478
2025-08-11,117000,117200,115300,116100,2993
2025-08-12,117900,117900,115000,115300,2829
2025-08-13,116100,116500,114000,115000,3608
2025-08-14,116000,117600,114500,115500,2127
2025-08-18,115500,115500,112600,114000,7066
2025-08-19,113900,114800,112000,112700,4018
2025-08-20,112700,112700,109600,110800,10126
2025-08-21,111200,114100,111200,114100,2102
2025-08-22,115800,118100,114500,117500,6002
2025-08-25,117900,119200,116400,116400,7340
2025-08-26,115600,116200,114100,114100,4054
2025-08-27,114700,116600,113800,114000,5580
2025-08-28,114100,118100,113800,117200,9037
2025-08-29,116900,117000,115700,116600,3746
2025-09-01,116500,117700,114600,115600,2349
2025-09-02,115700,117400,115700,117300,2801
2025-09-03,117200,118500,116900,117800,4890
2025-09-04,116500,121200,116000,119300,7372
2025-09-05,121000,121000,118100,119600,2703
2025-09-08,120900,120900,119600,120000,2974
2025-09-09,121000,123000,120000,121600,8389
2025-09-10,121600,125100,121100,124600,8082
2025-09-11,124700,126600,123100,125100,5831
2025-09-12,125000,125600,123500,124500,6727
2025-09-15,124400,132600,124400,131100,26825
2025-09-16,131100,131500,128000,131400,6537
2025-09-17,131000,132900,128700,129700,5982
2025-09-18,129900,131200,128500,130100,6787
2025-09-19,132100,132500,129300,129600,7790
2025-09-22,132400,132400,128900,131000,10170
2025-09-23,131500,134000,129200,130000,5236
2025-09-24,129200,129900,126200,127700,7396
2025-09-25,129700,129700,125300,126100,5857
2025-09-26,126000,126000,121900,123500,10016
2025-09-29,123500,125100,122500,123700,3455
2025-09-30,124700,126000,121600,122700,4123
2025-10-01,122700,124600,122300,123200,3190
2025-10-02,126400,131200,124600,129400,10265
2025-10-10,132100,138300,131200,132600,14004
2025-10-13,130000,131800,128300,131100,4632
2025-10-14,133000,133600,127600,128300,6508
2025-10-15,130000,135900,128400,133900,16170
2025-10-16,134000,139900,128400,138700,22534
2025-10-17,138600,138600,134000,135300,11826
2025-10-20,135500,135600,131900,134200,5121
2025-10-21,134400,137800,131400,132000,11283
2025-10-22,130000,134500,129300,134500,6679
2025-10-23,133000,134900,130500,133500,4461
2025-10-24,133500,135000,132800,134800,6752
2025-10-27,135200,139800,135000,137500,9383
2025-10-28,137500,137500,133000,133800,9075
2025-10-29,138800,146300,136100,144700,27312
2025-10-30,144700,147400,141000,142300,11420
2025-10-31,142000,143600,140900,142400,7471
2025-11-03,143800,146000,142600,145700,11005
2025-11-04,146600,149000,140600,140800,10933
2025-11-05,139600,139600,131700,137700,14942
2025-11-06,140500,143400,137300,140800,7772
2025-11-07,140900,142000,134500,137000,13249
2025-11-10,138000,146000,138000,144100,9994
2025-11-11,145800,148200,143100,147000,15047
2025-11-12,147000,148900,145000,147100,5024
2025-11-13,145900,146700,144900,145800,4831
2025-11-14,145000,145000,139000,140100,10827
2025-11-17,143000,143000,139600,140400,5244
2025-11-18,141500,141500,136000,137000,9911
2025-11-19,136500,137800,133300,135000,8927
2025-11-20,135900,143000,135900,142000,7982
2025-11-21,136100,140900,136000,138000,7942
2025-11-24,141900,141900,136300,137900,7789
2025-11-25,143000,145000,139500,141500,11559
2025-11-26,144800,149600,141800,147700,13771
2025-11-27,147700,149800,145600,146000,10143
2025-11-28,146000,146600,142800,143300,5073
2025-12-01,143700,143700,140200,143000,7408
2025-12-02,143900,145700,141600,142700,4949
2025-12-03,143600,156000,143600,153200,43533
2025-12-04,152500,152500,147200,150600,11452
2025-12-05,150600,154000,148200,150400,7952
2025-12-08,150400,161200,147000,153100,16987
2025-12-09,154100,159000,152600,153500,6604
2025-12-10,153900,155500,150700,150700,4233
2025-12-11,151700,155500,148400,152900,27403
2025-12-12,152800,155500,152700,154500,5401
2025-12-15,153000,153700,150500,150800,6449
2025-12-16,150800,152100,147900,148600,7182
2025-12-17,148600,152500,147100,149700,6632
2025-12-18,148700,149500,146500,146500,9472
2025-12-19,146900,150400,145500,149800,14635
2025-12-22,149900,151900,144200,144900,32252
