Date,Open,High,Low,Close,Volume
2024-01-22,18754,18754,18328,18328,31300
2024-01-23,18401,18522,17883,18513,44613
2024-01-24,18411,18411,18078,18078,13939
2024-01-25,18160,18160,17846,18022,20229
2024-01-26,18022,18189,18013,18060,10192
2024-01-29,18069,18661,18069,18421,35896
2024-01-30,18661,19587,18438,19078,94570
2024-01-31,19078,19587,18708,19449,62714
2024-02-01,19402,19587,19078,19449,42518
2024-02-02,19726,19865,19171,19588,57449
2024-02-05,19448,19772,19124,19495,61778
2024-02-06,19494,19494,18800,18893,26764
2024-02-07,18893,24543,18893,24543,3135624
2024-02-08,27877,30933,26487,27553,5713218
2024-02-13,27691,28618,26719,27553,1534629
2024-02-14,30099,33016,27923,28664,6467176
2024-02-15,28061,29080,28061,28386,339316
2024-02-16,27367,28386,26256,26256,311564
2024-02-19,25283,28247,25283,28247,312579
2024-02-20,28015,30562,25885,28942,2606971
2024-02-21,27413,29590,24125,24450,1864709
2024-02-22,24912,24912,23245,23616,560727
2024-02-23,23615,23708,22365,22412,346012
2024-02-26,22180,22273,21486,21625,213635
2024-02-27,21578,21578,20791,21023,169547
2024-02-28,21208,22134,21069,21347,243970
2024-02-29,21300,21578,20884,21023,90380
2024-03-04,21115,21671,20837,20884,144842
2024-03-05,20421,20745,20051,20468,128753
2024-03-06,20467,20606,20096,20282,90558
2024-03-07,20282,20375,19958,20051,64896
2024-03-08,20050,20374,19911,20097,55178
2024-03-11,19957,20235,19633,19680,45137
2024-03-12,19727,19819,19449,19727,43247
2024-03-13,19818,19911,19448,19680,59389
2024-03-14,19680,19911,19541,19819,62482
2024-03-15,19911,20004,19495,19495,45408
2024-03-18,19541,19865,19449,19727,28398
2024-03-19,19818,20513,19818,20143,197252
2024-03-20,20328,20328,19772,20004,49217
2024-03-21,20143,20189,19957,20143,36520
2024-03-22,20328,20328,19726,19819,46126
2024-03-25,19958,20050,19680,19912,32257
2024-03-26,19911,20282,19772,20097,54345
2024-03-27,20189,20281,19680,19680,50355
2024-03-28,19680,19818,19587,19680,27962
2024-03-29,19680,19726,19495,19588,31800
2024-04-01,19680,19773,19541,19727,54593
2024-04-02,19726,19726,19263,19495,63519
2024-04-03,19263,19448,19031,19217,36653
2024-04-04,19217,19402,19078,19264,22585
2024-04-05,19216,19216,18800,18939,31875
2024-04-08,18661,19078,18569,18708,44828
2024-04-09,18661,18985,18661,18847,27161
2024-04-11,18661,18847,18476,18847,26398
2024-04-12,18800,19587,18522,18800,23435
2024-04-15,18569,18847,18393,18662,34451
