Date,Open,High,Low,Close,Volume
2024-01-22,27450,29350,27350,28500,184110
2024-01-23,29300,30750,28500,29550,271124
2024-01-24,30050,30850,29000,29200,217468
2024-01-25,29100,30000,28550,29550,164759
2024-01-26,29550,30400,29200,29600,143991
2024-01-29,29950,30600,27250,27500,263922
2024-01-30,28000,28150,26000,27450,227356
2024-01-31,27000,27500,25850,26000,140425
2024-02-01,25450,27750,25450,26300,195151
2024-02-02,26700,27200,25300,25450,141936
2024-02-05,25200,25750,24200,24400,133206
2024-02-06,24850,26250,24300,25100,221978
2024-02-07,24850,25650,24750,25200,75581
2024-02-08,25200,25800,24850,25800,119620
2024-02-13,26000,27300,25350,26950,161361
2024-02-14,26400,27650,26150,27200,112660
2024-02-15,27550,27550,25800,25850,128846
2024-02-16,26000,26800,25800,26500,81979
2024-02-19,26200,26800,26150,26700,93246
2024-02-20,26700,27500,26350,26900,141117
2024-02-21,27000,30600,27000,29450,617092
2024-02-22,29300,30450,28900,29350,181073
2024-02-23,29650,31950,29350,31500,374500
2024-02-26,32450,33050,31400,31550,222103
2024-02-27,31550,32150,30650,31600,151514
2024-02-28,31650,32650,31300,31850,114834
2024-02-29,31800,32600,31400,31800,111716
2024-03-04,32000,33800,31850,33100,238667
2024-03-05,32750,35000,32750,34800,270062
2024-03-06,35000,35000,34000,34550,226305
2024-03-07,40250,43000,34300,35200,4857811
2024-03-08,33700,34000,30850,32150,1087295
2024-03-11,33650,36800,33000,34550,1740449
2024-03-12,34050,35400,33500,34950,524554
2024-03-13,36300,37350,35000,36300,1102282
2024-03-14,35950,36950,34400,36300,379272
2024-03-15,36600,36650,34150,34500,325234
2024-03-18,34400,34500,33000,33450,305108
2024-03-19,33150,34250,32350,32400,247001
2024-03-20,32250,33100,31600,32500,235315
2024-03-21,33450,35600,33250,35250,507414
2024-03-22,35300,35850,34450,35350,228641
2024-03-25,35450,35750,34750,35400,237825
2024-03-26,35600,35650,33500,33950,269211
2024-03-27,34100,34100,32850,33350,165623
2024-03-28,33350,34050,32750,32750,165004
2024-03-29,33000,34100,32700,32900,199817
2024-04-01,33350,34750,33300,34000,207948
2024-04-02,33700,33850,31150,31400,338975
2024-04-03,31100,32400,30200,31950,207556
2024-04-04,32050,32350,30800,31000,125094
2024-04-05,30050,30800,29600,30500,173365
2024-04-08,30100,30300,28500,29000,208347
2024-04-09,29250,30500,28850,30200,122983
2024-04-11,29700,31500,29600,30750,146561
2024-04-12,30800,33500,30700,32650,258314
2024-04-15,32300,32500,31500,31850,84764
2024-04-16,31300,31500,30200,30400,116212
2024-04-17,30400,30650,29700,30200,76076
2024-04-18,29900,32350,29750,32000,145399
2024-04-19,31950,31950,29200,30800,143645
2024-04-22,30800,34000,30800,31350,344253
2024-04-23,31600,33200,31400,32650,170426
2024-04-24,32850,33550,32400,32750,142253
2024-04-25,33300,34000,32400,32800,144763
2024-04-26,32850,33300,32100,32500,90334
2024-04-29,32450,32650,31550,32050,80584
2024-04-30,32000,32600,31450,32000,84834
2024-05-02,32650,33300,31900,33100,146149
2024-05-03,33300,33300,31950,32350,108255
2024-05-07,32700,33100,32300,32950,110363
2024-05-08,33300,33600,32750,33000,148355
2024-05-09,33300,33550,32500,32550,174255
2024-05-10,32550,32750,31550,31850,87776
2024-05-13,31700,31900,30000,30800,131316
2024-05-14,31100,31700,30600,31500,79258
2024-05-16,31500,32150,31350,31650,70236
2024-05-17,30650,31750,30050,31750,90387
2024-05-20,31800,31950,31050,31450,83790
2024-05-21,31600,32500,31100,32500,101917
2024-05-22,32750,32900,32100,32700,90162
2024-05-23,32750,33650,32550,33050,194626
2024-05-24,32550,32750,31700,32400,74457
2024-05-27,32450,32500,30850,31500,129404
2024-05-28,31700,33350,31450,33300,143974
2024-05-29,33300,34400,32750,33500,270775
2024-05-30,33150,38500,32350,35050,4080333
2024-05-31,34350,35600,31750,32050,998611
2024-06-03,32050,32600,30700,31550,458123
2024-06-04,31400,32500,31400,31600,231520
2024-06-05,31450,31900,30900,31550,195592
2024-06-07,31850,32150,31250,31500,171063
2024-06-10,31150,31200,29850,30250,318297
