Date,Open,High,Low,Close,Volume
2024-02-21,3335,3375,3295,3310,429106
2024-02-22,3315,3465,3300,3415,1560165
2024-02-23,3415,3425,3290,3310,714332
2024-02-26,3305,3345,3265,3315,267096
2024-02-27,3315,3410,3305,3360,782303
2024-02-28,3380,3420,3360,3400,608685
2024-02-29,3405,3445,3360,3385,629908
2024-03-04,3390,3430,3340,3355,412238
2024-03-05,3360,3430,3340,3410,662754
2024-03-06,3400,3455,3385,3405,822796
2024-03-07,3425,3435,3320,3340,636017
2024-03-08,3345,3360,3295,3300,541300
2024-03-11,3285,3325,3285,3285,229681
2024-03-12,3285,3295,3235,3255,430009
2024-03-13,3285,3345,3250,3340,516541
2024-03-14,3300,3345,3295,3310,263828
2024-03-15,3330,3380,3295,3295,386179
2024-03-18,3295,3370,3295,3330,429427
2024-03-19,3330,3345,3280,3300,386576
2024-03-20,3300,3325,3250,3270,464678
2024-03-21,3275,3295,3260,3270,187418
2024-03-22,3270,3360,3255,3320,537273
2024-03-25,3330,3370,3310,3340,403996
2024-03-26,3335,3355,3310,3355,341612
2024-03-27,3370,3375,3320,3320,263724
2024-03-28,3320,3350,3295,3295,300216
2024-03-29,3300,3355,3300,3305,336660
2024-04-01,3305,3370,3295,3365,361697
2024-04-02,3375,3400,3315,3390,661292
2024-04-03,3360,3415,3330,3350,530896
2024-04-04,3340,3375,3310,3330,359744
2024-04-05,3335,3390,3320,3335,626254
2024-04-08,3365,3460,3360,3420,2127958
2024-04-09,3410,3550,3350,3460,2054012
2024-04-11,3430,3440,3385,3400,864970
2024-04-12,3370,3470,3360,3445,694836
2024-04-15,3510,3650,3395,3400,3264465
2024-04-16,3425,3575,3395,3455,2660152
2024-04-17,3385,3420,3350,3420,946093
2024-04-18,3380,3455,3375,3455,624292
2024-04-19,3440,3695,3440,3450,6543095
2024-04-22,3390,3450,3350,3355,1258774
2024-04-23,3350,3385,3320,3325,632770
2024-04-24,3320,3345,3280,3340,532201
2024-04-25,3340,3355,3320,3335,416583
2024-04-26,3335,3345,3300,3300,399748
2024-04-29,3300,3320,3250,3320,491462
2024-04-30,3315,3360,3300,3315,356453
2024-05-02,3335,3450,3320,3400,1086646
2024-05-03,3415,3465,3410,3425,733067
2024-05-07,3415,3440,3375,3435,506780
2024-05-08,3445,3465,3400,3425,414898
2024-05-09,3425,3455,3395,3425,471190
2024-05-10,3430,3470,3415,3455,596437
