날짜,Open,High,Low,Close,Volume
2024-07-18,59300,59300,58400,59100,972
2024-07-19,59100,59100,58500,59000,429
2024-07-22,59100,59100,57500,57900,4652
2024-07-23,57900,60400,57800,59800,15484
2024-07-24,59700,60400,58900,59900,2741
2024-07-25,59900,60100,58700,59200,3503
2024-07-26,59000,59500,58600,58600,1440
2024-07-29,58600,59000,58500,59000,1543
2024-07-30,59400,59900,59100,59700,3425
2024-07-31,59700,60300,59700,60200,5851
2024-08-01,60300,60600,59700,60500,2635
2024-08-02,58900,59700,58900,59000,5185
2024-08-05,58300,58700,54300,56100,8938
2024-08-06,57100,57800,55600,56900,2357
2024-08-07,58000,58000,56300,57100,2300
2024-08-08,57200,57800,56600,57800,871
2024-08-09,57500,58400,57500,57500,2112
2024-08-12,57900,57900,57300,57800,470
2024-08-13,57900,57900,57100,57500,548
2024-08-14,58800,58800,56400,57500,1189
2024-08-16,58400,61200,58100,60500,16594
2024-08-19,60800,60800,59700,60100,2978
2024-08-20,60300,60300,59400,59500,2714
2024-08-21,60200,60200,59600,59900,815
2024-08-22,60100,60100,56500,59700,6000
2024-08-23,59700,61100,59500,60900,8574
2024-08-26,60900,61200,60000,60600,3169
2024-08-27,60800,60800,59900,60600,2730
2024-08-28,60600,60600,59700,59800,2015
2024-08-29,60600,60600,58100,58400,3825
2024-08-30,58500,59200,58200,58600,2320
2024-09-02,58600,59700,58300,59200,1382
2024-09-03,59200,60500,59100,60300,7759
2024-09-04,59700,60300,59000,59700,3042
2024-09-05,59400,60100,59400,59500,2328
2024-09-06,59400,60500,59000,60100,8400
2024-09-09,59700,62000,59300,61800,9163
2024-09-10,61700,61700,60800,61200,1089
2024-09-11,61100,61100,59500,60500,4965
2024-09-12,61100,61100,59600,60000,2031
2024-09-13,60500,60500,59800,60200,1180
2024-09-19,60000,60200,59400,59700,32225
2024-09-20,60000,60700,59600,60500,6487
2024-09-23,60900,60900,59800,60300,1215
2024-09-24,60300,60300,59700,59800,1684
2024-09-25,59800,60200,59300,59600,2884
2024-09-26,59900,59900,59400,59700,1325
2024-09-27,59700,60300,59700,60100,2083
2024-09-30,60500,61400,60000,60400,4299
2024-10-02,60600,60600,59600,59800,2736
2024-10-04,60400,60400,59500,60000,1641
2024-10-07,59800,60300,59500,59700,582
2024-10-08,59700,59700,58600,59000,2997
2024-10-10,59600,59600,58000,58600,7161
2024-10-11,58600,59200,58100,58300,2209
2024-10-14,58700,58800,58200,58500,922
2024-10-15,58600,58800,58200,58400,1497
2024-10-16,58400,58500,58000,58500,2346
2024-10-17,58600,58900,58300,58500,931
2024-10-18,58700,58700,58300,58500,494
2024-10-21,58500,58600,57700,58300,1375
2024-10-22,57500,58300,57400,57900,1412
2024-10-23,57300,57900,57200,57900,1532
2024-10-24,58000,58000,56900,57300,2196
2024-10-25,57300,57700,57000,57300,1425
2024-10-28,57300,57600,56900,57200,901
2024-10-29,57200,58000,56700,57200,1454
2024-10-30,57200,57300,56600,56600,1302
2024-10-31,56600,57000,56100,56600,897
2024-11-01,56800,56900,56600,56600,386
2024-11-04,56100,57300,56000,57300,2028
2024-11-05,57500,57500,57100,57100,249
2024-11-06,57100,57500,56600,57000,1444
2024-11-07,57000,57300,56600,57200,986
2024-11-08,57200,57400,56600,57000,860
2024-11-11,56700,56700,55600,56300,2161
2024-11-12,56300,56300,54500,54900,4002
2024-11-13,54200,54900,54200,54700,2134
2024-11-14,54200,55500,54200,54700,930
2024-11-15,55700,55700,53800,54200,1769
2024-11-18,54800,56000,54200,56000,1768
2024-11-19,56000,57000,55900,56500,1113
2024-11-20,56500,57000,56400,56900,513
2024-11-21,56900,57000,56100,56900,1048
2024-11-22,56900,57200,56400,56800,744
2024-11-25,56700,57300,56700,57300,2597
2024-11-26,57600,57700,56200,57000,3311
2024-11-27,57000,57000,56500,56700,396
2024-11-28,56700,57400,55500,57000,2442
2024-11-29,55500,57300,55500,56700,883
2024-12-02,56700,57000,55400,56500,773
2024-12-03,56100,57600,56100,57500,1104
2024-12-04,56000,57300,55700,56100,5060
2024-12-05,56900,56900,55300,56000,3653
2024-12-06,56000,56300,54800,56000,5964
2024-12-09,55200,56000,54000,54400,2469
2024-12-10,54500,55500,54500,55500,28701
2024-12-11,55800,56400,55500,56200,785
2024-12-12,56100,56800,56100,56500,1202
2024-12-13,55500,57600,55500,57200,1243
2024-12-16,57700,58300,56200,57800,2410
2024-12-17,58000,58900,57800,58900,4104
2024-12-18,58600,58800,57900,58600,1197
2024-12-19,58200,58300,57300,57300,1125
2024-12-20,58200,58200,57000,57900,2400
2024-12-23,57500,58300,57200,58100,667
2024-12-24,58400,58400,57000,58100,1164
2024-12-26,58500,58500,57300,58000,2286
2024-12-27,57700,57900,57000,57600,955
2024-12-30,57600,57800,56600,57400,1075
2025-01-02,57200,57400,56500,57000,649
2025-01-03,57000,57400,56500,57200,694
2025-01-06,57500,57500,56800,57200,1029
2025-01-07,57200,57700,57100,57700,458
2025-01-08,57100,57900,57100,57900,2612
2025-01-09,57800,57900,57100,57400,1486
2025-01-10,57400,57600,57100,57400,517
2025-01-13,57400,57700,57100,57300,854
2025-01-14,57700,57700,57000,57000,622
2025-01-15,57500,57500,56200,56600,2530
2025-01-16,57000,57300,56600,57200,1311
2025-01-17,57300,57900,57300,57600,1004
2025-01-20,57600,57800,57400,57500,805
2025-01-21,57900,57900,56700,57500,1533
2025-01-22,57900,57900,56900,57200,360
2025-01-23,57500,57500,56700,56700,874
2025-01-24,56900,57100,56500,57100,873
2025-01-31,57100,57500,56300,57500,886
2025-02-03,57700,57700,56500,56900,1032
2025-02-04,56900,57600,56900,57200,1873
2025-02-05,57500,57500,57000,57000,771
2025-02-06,57400,57700,56900,57500,730
2025-02-07,57800,57800,57200,57500,1037
2025-02-10,57900,58400,57100,57900,1495
2025-02-11,58300,58500,57500,57800,1399
2025-02-12,57500,58000,56000,57800,1028
2025-02-13,58000,58100,57600,58000,1258
2025-02-14,58000,58200,57700,58000,1610
2025-02-17,58000,58200,57500,58000,1243
2025-02-18,58000,58100,57100,58100,551
2025-02-19,58200,58900,58000,58900,2324
2025-02-20,58800,59400,58600,59200,2609
2025-02-21,59000,60500,59000,60200,3606
2025-02-24,60100,60600,59900,60500,2513
2025-02-25,60400,62400,59400,62200,8872
2025-02-26,62100,63000,61400,63000,4135
2025-02-27,62900,62900,61100,61400,6227
2025-02-28,61100,61300,59600,60000,4580
2025-03-04,59700,60500,59600,60300,2704
2025-03-05,59900,60100,58000,58800,16963
2025-03-06,59700,60200,58800,59600,1513
2025-03-07,59900,60800,59000,59700,3913
2025-03-10,59700,61100,59300,61000,4305
2025-03-11,60900,61200,60000,60700,4937
2025-03-12,60700,62000,60500,62000,5458
2025-03-13,61900,62700,61000,61900,8057
2025-03-14,61400,73700,61400,65900,76746
2025-03-17,64500,67700,64500,66300,55366
2025-03-18,66200,67500,65700,66200,6876
2025-03-19,66200,67500,64900,66000,6769
2025-03-20,67400,67700,65600,67000,10252
2025-03-21,67500,68500,66500,66900,10519
2025-03-24,67600,67700,66000,66900,5227
2025-03-25,66900,68000,66300,67000,11085
2025-03-26,66900,68000,66500,68000,4137
2025-03-27,67800,68700,66700,67400,7180
2025-03-28,67100,67900,66300,67400,6847
2025-03-31,67400,67500,65000,65900,11992
2025-04-01,65500,67100,65400,66500,8319
2025-04-02,67000,68000,66500,67100,15280
2025-04-03,64300,65900,63500,64500,16444
2025-04-04,64500,67500,63400,66100,11204
2025-04-07,64700,65000,62700,65000,9006
2025-04-08,65000,66300,64100,64500,4567
2025-04-09,64500,64500,61500,61800,2384
2025-04-10,63000,64500,62400,64300,1036
2025-04-11,64200,64200,62500,63800,3214
2025-04-14,63400,65100,63300,65100,2414
2025-04-15,65200,66900,63500,64000,6527
2025-04-16,63500,66200,63500,65300,4386
2025-04-17,65700,66400,62800,64800,5526
2025-04-18,64300,65600,64300,64800,4498
2025-04-21,64500,64500,62100,62400,20692
2025-04-22,62900,63500,61000,63200,7597
2025-04-23,63300,66400,63300,66100,5981
2025-04-24,66500,68500,65700,68100,5227
2025-04-25,68300,69800,68200,69800,4295
2025-04-28,70100,70900,68100,68500,3505
2025-04-29,68000,70600,67900,70400,5452
2025-04-30,69700,70700,69500,69700,3824
2025-05-02,71500,72200,70000,71500,6018
2025-05-07,71600,74100,71200,73000,6885
2025-05-08,73700,73900,72100,73000,2231
2025-05-09,72600,72600,68400,70700,6748
2025-05-12,70700,72500,70600,71600,4973
2025-05-13,71600,72100,70600,71500,7817
2025-05-14,71500,73500,69900,72800,9822
2025-05-15,72800,74200,72000,73500,3433
2025-05-16,73400,73700,72200,73000,3364
2025-05-19,72900,72900,71200,71800,3530
2025-05-20,72500,74900,72500,74400,8099
2025-05-21,74400,74400,71100,71600,7309
2025-05-22,70900,74500,70900,72200,5590
2025-05-23,72200,72700,70500,71500,5217
2025-05-26,72900,72900,71100,72100,2953
2025-05-27,71600,74000,71100,73600,4766
2025-05-28,73700,77000,73050,75800,9535
2025-05-29,76400,79800,76400,77800,24773
2025-05-30,79000,79000,76000,78000,16222
2025-06-02,78000,78800,76500,77800,7928
2025-06-04,79900,86900,79400,86500,35960
2025-06-05,87000,87500,85000,85900,15265
2025-06-09,89100,93000,87100,88600,44321
2025-06-10,89500,89500,83400,85000,20890
2025-06-11,85000,88200,83600,87000,11520
2025-06-12,86900,86900,82800,83200,13856
2025-06-13,82900,83100,79100,82000,20914
2025-06-16,82000,85500,81000,85500,14687
2025-06-17,85400,86400,80900,81300,17979
2025-06-18,80900,81900,79100,79300,11784
2025-06-19,80900,87800,80900,84300,30666
2025-06-20,84300,85000,81500,83600,15291
2025-06-23,81200,82700,80100,81900,14132
2025-06-24,83000,85800,82800,84800,12843
2025-06-25,86200,88200,85000,87700,13908
2025-06-26,87500,87700,82700,84600,12144
2025-06-27,84700,87000,83600,86000,7745
2025-06-30,85500,87400,84800,85500,7144
2025-07-01,86100,91500,85800,88400,26429
2025-07-02,88700,88700,83400,84100,14330
2025-07-03,84900,84900,81900,82700,5677
2025-07-04,82700,82700,78400,78900,7563
2025-07-07,78800,80600,77000,80600,6865
2025-07-08,80700,85000,80200,84500,10578
2025-07-09,85000,88000,84500,87600,9260
2025-07-10,85600,89000,85600,88900,5569
2025-07-11,88800,90700,86600,87200,6973
2025-07-14,87200,96700,87200,94900,28999
2025-07-15,94900,96200,92100,95000,8068
2025-07-16,95000,95300,91000,91500,14510
2025-07-17,91500,92500,88500,91300,22264
2025-07-18,91300,91600,87100,89800,8218
2025-07-21,89300,90400,87600,88600,10890
2025-07-22,89000,90300,88500,89000,5457
2025-07-23,89800,89800,86300,87500,7427
2025-07-24,87500,89300,85400,85500,11870
2025-07-25,85300,87100,84900,85300,6620
2025-07-28,85300,85300,82700,84100,7028
2025-07-29,84100,86000,82500,85000,9503
2025-07-30,83700,87600,83100,86500,7650
2025-07-31,87800,88900,86500,86500,5143
2025-08-01,86500,86500,81900,82800,11410
2025-08-04,81600,82400,80500,81500,7819
2025-08-05,82500,83000,80700,82300,4813
2025-08-06,82300,90700,81000,88900,12546
2025-08-07,88900,90000,88100,88600,2870
2025-08-08,88700,93500,88700,91900,23252
2025-08-11,91900,92400,86900,89400,10289
2025-08-12,89400,89900,87300,87900,4942
2025-08-13,87900,89700,85300,88800,4092
2025-08-14,88800,89500,84200,85100,3682
2025-08-18,85300,86700,84400,84600,3955
2025-08-19,84600,84900,82600,84100,3540
2025-08-20,84000,84000,80700,81400,5791
2025-08-21,81400,83000,80900,80900,2657
2025-08-22,81300,81700,79000,79100,7904
2025-08-25,80000,82400,79800,82100,3875
2025-08-26,82100,82100,80500,81700,4888
2025-08-27,81500,84600,81400,83400,6386
2025-08-28,83400,86600,82600,85400,3895
2025-08-29,85500,85600,83300,83400,3693
2025-09-01,83300,87500,82400,85000,8228
2025-09-02,86800,91000,86800,90500,19936
2025-09-03,89500,90900,88800,89500,2413
2025-09-04,89600,91500,88600,89500,6303
2025-09-05,92400,99000,91100,94800,26349
2025-09-08,94700,99500,94600,98700,23816
2025-09-09,98700,99000,96000,99000,4854
2025-09-10,99000,100700,96900,97600,9298
2025-09-11,97600,97600,96300,97100,5514
2025-09-12,97600,98000,94700,96200,6618
2025-09-15,96100,102200,96000,102200,13572
2025-09-16,102200,103100,100000,102000,9402
2025-09-17,102500,103400,100100,102000,3706
2025-09-18,102000,105800,101400,103500,6798
2025-09-19,103500,108000,102500,108000,25344
2025-09-22,111000,111000,106000,106800,8263
2025-09-23,106600,106900,103000,103900,4862
2025-09-24,105000,105400,98700,100400,7138
2025-09-25,100400,104400,97500,98200,5581
2025-09-26,98300,101200,94100,96100,10187
2025-09-29,96400,101400,96400,99500,3730
2025-09-30,100700,101500,98500,99500,2125
2025-10-01,99500,100500,95900,96300,7352
2025-10-02,96300,97500,94000,94400,9848
2025-10-10,94700,94900,92300,93700,4621
2025-10-13,91100,93200,90700,91400,5255
2025-10-14,91000,94000,88200,88800,14528
2025-10-15,89500,90700,89200,90500,2545
2025-10-16,91000,92500,90100,91800,8742
2025-10-17,91800,92800,89100,90500,11512
2025-10-20,90500,95200,88200,95200,6306
2025-10-21,95200,95500,91700,93000,16206
2025-10-22,93100,96100,92700,95000,6838
2025-10-23,95700,95700,93700,94300,9008
2025-10-24,94300,94300,91400,93400,7755
2025-10-27,94200,95000,92400,93500,12565
2025-10-28,93200,94900,92000,94000,5436
2025-10-29,94600,94600,91800,93000,5838
2025-10-30,91900,93400,90500,91500,6282
2025-10-31,93400,93800,90600,91400,3338
2025-11-03,91500,95300,91400,93600,16465
2025-11-04,93500,95500,91500,91900,11829
2025-11-05,91900,91900,86000,88000,8494
2025-11-06,88200,92000,86500,90600,12298
2025-11-07,90500,90500,84500,87100,15151
2025-11-10,87100,91700,87000,91400,6782
2025-11-11,91750,93700,89400,90500,8773
2025-11-12,90500,91400,89400,91300,3236
2025-11-13,90900,91000,89500,91000,1896
2025-11-14,91000,91700,87700,88700,4094
2025-11-17,90700,93500,90000,90900,14465
2025-11-18,90900,92700,88700,89300,19404
2025-11-19,89500,90800,87100,88500,3923
2025-11-20,88500,96400,88500,95500,18936
2025-11-21,95500,95500,92100,92900,9367
2025-11-24,94000,96900,90900,91700,17234
2025-11-25,91100,94000,87900,88200,9322
2025-11-26,89400,90400,87200,90100,2580
2025-11-27,89100,91000,88800,88800,2469
2025-11-28,88900,88900,86500,88000,4811
2025-12-01,88000,88700,86900,87600,2175
2025-12-02,87600,89400,86800,88900,1960
2025-12-03,89500,93500,88300,92200,7664
2025-12-04,92300,93800,90800,93700,6487
2025-12-05,93700,94800,92100,94000,2838
2025-12-08,94000,95300,91600,92400,6264
2025-12-09,92400,92900,91600,92200,1503
2025-12-10,92200,92500,91400,91400,3713
2025-12-11,92400,94300,91400,92200,3581
2025-12-12,92100,93700,92100,92400,1654
2025-12-15,92400,92400,89500,89700,6846
2025-12-16,89600,90600,88200,88400,13675
2025-12-17,88500,89300,87400,88200,18995
2025-12-18,88100,88200,86700,87200,4636
2025-12-19,87200,88500,86000,87000,4050
2025-12-22,87000,87700,86800,87100,2611
2025-12-23,87100,87600,86700,86800,2286
2025-12-24,87100,87700,87000,87400,1600
2025-12-26,87200,87700,86800,87100,4816
2025-12-29,87100,89600,86800,88800,4224
2025-12-30,88900,90300,87900,89300,1980
