날짜,Open,High,Low,Close,Volume
2025-09-05,15280,16900,15110,16570,1581641
2025-09-08,17280,17290,15960,16060,457656
2025-09-09,16590,16980,16230,16450,379588
2025-09-10,16450,17330,16390,16660,371060
2025-09-11,16640,16760,16350,16660,147307
2025-09-12,16630,17060,16400,16700,308935
2025-09-15,16640,16670,16150,16580,170649
2025-09-16,16970,17250,16700,16910,400108
2025-09-17,17110,17250,16630,16980,437481
2025-09-18,17540,17920,17010,17250,575247
2025-09-19,17000,18150,16850,17800,760875
2025-09-22,17870,18140,17210,17870,766156
2025-09-23,17890,18200,17510,17730,671243
2025-09-24,17730,19990,17370,19030,6759011
2025-09-25,19000,21000,18860,20250,5033750
2025-09-26,20750,23350,20350,21500,6846053
2025-09-29,21900,24050,21400,23000,4047944
2025-09-30,23150,27950,22850,26050,8963638
2025-10-01,26250,28750,26150,28050,4058890
2025-10-02,27400,28250,25000,27000,2930526
2025-10-10,26400,30850,25800,30150,3568540
2025-10-13,29650,32300,28250,28700,1543333
2025-10-14,29300,29300,26900,27650,1133353
2025-10-15,27550,29450,27150,28750,1062083
2025-10-16,29200,37350,27900,34400,9815726
2025-10-17,34650,35600,32000,34800,3226255
2025-10-20,34800,38300,34750,37300,3439674
2025-10-21,37650,37700,33000,33300,1492864
2025-10-22,33750,39950,33700,38650,5944718
2025-10-23,38200,38450,36500,37450,735518
2025-10-24,38000,38050,35050,35500,818755
2025-10-27,36050,37700,34200,35000,757749
2025-10-28,35000,37050,34950,36450,455173
2025-10-29,37200,37750,34900,34950,616190
2025-10-30,34950,36250,33450,35300,439719
2025-10-31,35400,37850,34850,37750,601342
2025-11-03,37750,39200,36450,38800,612986
2025-11-04,38600,42000,37500,39800,825758
2025-11-05,39800,40200,35850,39750,581704
2025-11-06,40100,42400,33550,33750,1976445
2025-11-07,32000,39750,32000,35300,2486077
2025-11-10,35550,36200,34000,34600,485020
2025-11-11,34800,36250,32550,33850,750237
2025-11-12,34000,36500,33900,35550,892537
2025-11-13,38000,45750,36450,41450,5067065
2025-11-14,41000,43150,40400,42050,1646628
2025-11-17,43600,54600,42200,54600,3885669
2025-11-18,56700,57200,49300,50200,2762253
2025-11-19,50500,53700,48700,51400,2153453
2025-11-20,52600,60300,51600,59000,3250572
2025-11-21,57000,69400,56900,64700,4005294
2025-11-24,64700,66700,61600,61700,1222740
2025-11-25,63100,73900,61400,68100,3643629
2025-11-26,69600,76400,68200,75500,2980797
2025-11-27,76300,82700,72000,73400,2378194
2025-11-28,73100,79900,71200,79200,1850324
2025-12-01,79200,84800,74200,75700,1233768
2025-12-02,75700,87000,74300,83900,2156425
2025-12-03,82900,85100,81100,83000,537844
2025-12-04,81700,83600,74200,80900,821755
2025-12-05,81100,81500,73800,73800,762332
2025-12-08,73800,76600,67600,69900,898928
2025-12-09,70800,72600,69000,71100,446740
2025-12-10,71600,76000,69000,72600,699424
2025-12-11,73000,76000,72600,73600,315215
2025-12-12,73800,77500,71500,76300,573217
2025-12-15,76700,80900,75000,79900,546596
2025-12-16,79900,82400,77100,80600,462733
2025-12-17,82000,82500,69600,71100,1086738
2025-12-18,68700,75900,67100,70800,620293
2025-12-19,71000,71800,65900,67000,977664
