Date,Open,High,Low,Close,Volume
2024-01-09,12348,12477,12338,12458,820707
2024-01-10,12468,12527,12428,12508,860879
2024-01-11,12507,12517,12458,12468,288873
2024-01-12,12468,12468,12359,12379,485306
2024-01-15,12368,12378,12339,12359,407990
2024-01-16,12368,12467,12338,12448,745041
2024-01-17,12428,12467,12358,12428,836663
2024-01-18,12398,12418,12359,12369,395479
2024-01-19,12378,12438,12349,12369,382596
2024-01-22,12359,12418,12329,12359,582340
2024-01-23,12358,12378,12319,12339,507136
2024-01-24,12338,12348,12269,12279,877719
2024-01-25,12279,12328,12269,12299,475912
2024-01-26,12328,12358,12299,12309,454837
2024-01-29,12299,12368,12279,12359,446877
2024-01-30,12358,12417,12358,12408,622262
2024-01-31,12418,12467,12388,12438,475521
2024-02-01,12428,12477,12418,12448,647539
2024-02-02,12458,12477,12418,12458,714315
2024-02-05,12458,12578,12438,12578,1570961
2024-02-06,12577,12587,12448,12468,661899
2024-02-07,12528,12537,12478,12528,476826
2024-02-08,12528,12577,12528,12558,403195
2024-02-13,12557,12587,12528,12548,673988
2024-02-14,12488,12527,12438,12508,465148
2024-02-15,12527,12547,12488,12508,449416
2024-02-16,12517,12527,12488,12498,480504
2024-02-19,12517,12567,12478,12498,945100
2024-02-20,12527,12537,12508,12518,317103
2024-02-21,12518,12557,12518,12548,444500
2024-02-22,12538,12577,12528,12558,485328
2024-02-23,12558,12637,12548,12588,872837
2024-02-26,12588,12597,12548,12588,453308
2024-02-27,12587,12587,12528,12568,416033
2024-02-28,12578,12618,12548,12618,438224
2024-02-29,12618,12717,12618,12708,1248644
2024-03-04,12708,12797,12708,12768,917072
2024-03-05,12778,12827,12778,12798,758843
2024-03-06,12818,12917,12808,12918,1016838
2024-03-07,12927,12937,12728,12728,1293617
2024-03-08,12748,12827,12728,12798,692380
2024-03-11,12808,12867,12778,12858,550143
2024-03-12,12857,12877,12788,12798,546830
2024-03-13,12808,12867,12798,12868,398826
2024-03-14,12877,12907,12848,12858,417585
2024-03-15,12857,12867,12798,12828,495246
2024-03-18,12827,12827,12738,12748,673512
2024-03-19,12767,12777,12728,12748,423801
2024-03-20,12747,12757,12718,12738,619280
2024-03-21,12747,12767,12698,12728,764255
2024-03-22,12728,12757,12718,12748,607234
2024-03-25,12748,12768,12718,12768,662454
2024-03-26,12768,12817,12758,12808,619243
2024-03-27,12827,12827,12778,12808,506717
2024-03-28,12807,12847,12778,12798,639637
2024-03-29,12797,12817,12768,12778,632258
2024-04-01,12778,12807,12748,12778,624789
2024-04-02,12787,12797,12728,12738,707856
2024-04-03,12737,12737,12668,12678,796716
2024-04-04,12687,12697,12648,12668,516004
2024-04-05,12647,12657,12628,12638,685614
2024-04-08,12638,12657,12598,12638,647889
2024-04-09,12647,12657,12618,12638,655752
2024-04-11,12627,12627,12508,12528,1272737
2024-04-12,12537,12567,12498,12518,824169
2024-04-15,12567,12567,12458,12508,846086
2024-04-16,12497,12497,12428,12458,855486
2024-04-17,12458,12487,12428,12468,497203
2024-04-18,12468,12558,12448,12558,652826
2024-04-19,12557,12577,12498,12518,850218
2024-04-22,12518,12547,12518,12528,627266
2024-04-23,12528,12547,12508,12528,626998
2024-04-24,12528,12577,12528,12568,794564
2024-04-25,12568,12647,12558,12628,864160
2024-04-26,12627,12657,12588,12608,617810
2024-04-29,12588,12627,12578,12608,556178
2024-04-30,12607,12617,12578,12578,588885
2024-05-02,12578,12627,12558,12608,537609
2024-05-03,12608,12667,12608,12638,744902
2024-05-07,12648,12657,12628,12648,731584
2024-05-08,12658,12697,12648,12688,851482
2024-05-09,12688,12777,12688,12748,776863
2024-05-10,12777,12787,12748,12768,663792
2024-05-13,12767,12777,12748,12758,580382
2024-05-14,12757,12767,12718,12728,575135
2024-05-16,12728,12757,12718,12738,632070
2024-05-17,12738,12777,12738,12758,620804
2024-05-20,12757,12767,12738,12748,713687
2024-05-21,12748,12767,12738,12748,641462
2024-05-22,12748,12797,12738,12778,1056928
2024-05-23,12778,12778,12748,12778,834372
2024-05-24,12777,12827,12748,12758,976399
2024-05-27,12757,12767,12618,12638,1505740
2024-05-28,12657,12667,12578,12618,719037
2024-05-29,12637,12637,12538,12588,894950
2024-05-30,12568,12587,12538,12578,577994
2024-05-31,12568,12647,12558,12598,802593
2024-06-03,12598,12647,12598,12628,841645
2024-06-04,12627,12627,12598,12608,777814
2024-06-05,12617,12637,12598,12608,661117
2024-06-07,12618,12667,12608,12638,760370
2024-06-10,12627,12637,12598,12608,845504
2024-06-11,12617,12627,12588,12608,812588
2024-06-12,12607,12607,12568,12588,960956
2024-06-13,12578,12588,12568,12588,919848
2024-06-14,12588,12657,12578,12618,896171
2024-06-17,12617,12627,12588,12598,1115794
2024-06-18,12597,12607,12558,12578,1464952
2024-06-19,12577,12577,12488,12508,1976921
2024-06-20,12508,12517,12398,12518,1549069
2024-06-21,12518,12638,12518,12638,979312
2024-06-24,12638,12687,12598,12658,1201922
2024-06-25,12677,12677,12638,12648,1152860
2024-06-26,12647,12647,12568,12588,2305599
2024-06-27,12308,12398,12259,12289,3856409
2024-06-28,12289,12398,12279,12339,1129121
2024-07-01,12338,12338,12259,12309,1084604
2024-07-02,12309,12309,12269,12309,906123
2024-07-03,12288,12298,12219,12229,1273434
2024-07-04,12218,12218,12119,12139,1680238
2024-07-05,12148,12168,11939,12049,2277696
2024-07-08,12049,12158,12049,12149,815776
2024-07-09,12148,12168,12109,12129,836412
2024-07-10,12128,12138,12079,12119,1107356
2024-07-11,12118,12118,12049,12059,1127580
2024-07-12,12059,12088,12029,12059,969397
2024-07-15,12068,12078,11989,12019,1100403
2024-07-16,12019,12089,12009,12089,639026
2024-07-17,12088,12098,12059,12069,750282
2024-07-18,12068,12078,12019,12039,643297
2024-07-19,12009,12048,11999,12029,681573
2024-07-22,12029,12139,11999,12139,747843
2024-07-23,12118,12128,12009,12039,733126
2024-07-24,12038,12038,12009,12029,349972
2024-07-25,12008,12008,11949,11969,828072
2024-07-26,11969,12009,11929,12009,567411
2024-07-29,12009,12058,11989,12039,530750
2024-07-30,12049,12098,12029,12099,416818
2024-07-31,12129,12298,12119,12289,1173020
2024-08-01,12288,12308,12229,12279,687639
2024-08-02,12278,12288,12099,12119,878536
2024-08-05,12079,12089,10491,11570,4036039
2024-08-06,11659,12008,11659,11969,1779098
2024-08-07,11968,12068,11579,11899,1601511
2024-08-08,11908,11968,11849,11899,773526
2024-08-09,12008,12008,11929,11989,559651
2024-08-12,11989,12188,11979,12179,648507
2024-08-13,11679,11948,11679,11919,1847476
2024-08-14,11919,11958,11809,11939,808832
2024-08-16,11928,11938,11839,11889,759225
