symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
086520,KOSDAQ,에코프로,"[30.66, 40.71, 51.99]","[-7318.2506, -7307.1214, -5882.9362]","[-3266.9489, -4074.9834, -4436.5739]","[139693113.0, 136024208.0, 134814191.0]","[138009676.0, 138319417.0, 139204203.0]","[141984129.0, 142411064.0, 142927719.0, 143382675.0]",198912.0,222345943745.0,537494582500.0,0.027021727321629666,0.0,-1103.0,2026-05-22,3,1,Materials,하락(-2.47%) KODEX 소재산업,"[145690.0, 146580.0, 148275.0]","[147686.0, 147988.0, 148682.0]","[105740.5, 105262.0, 104856.75]",0,"[146500, 129800, 118700]",146500.0
005850,KOSPI,에스엘,"[42.86, 55.66, 62.53]","[923.1807, 1162.0048, 1918.2116]","[1583.9256, 1499.5415, 1583.2755]","[17166204.0, 16567008.0, 16279669.0]","[16702991.0, 16671367.0, 16732537.0]","[16458394.0, 16400988.0, 16380689.0, 16361474.0]",35208.0,21182770440.0,45419056800.0,0.012900209270620314,11.33,6692.0,2026-05-22,2,1,Consumer Discretionary,상승(+19.93%) TIGER 200 경기소비재,"[65615.0, 65025.0, 64845.0]","[62250.0, 62014.0, 61918.0]","[47289.0, 47080.75, 46915.25]",1,"[75800, 68500, 58900]",75800.0
009420,KOSPI,한올바이오파마,"[32.44, 56.44, 63.68]","[-2376.1326, -1661.7362, -596.4771]","[-1842.0088, -1805.9543, -1564.0589]","[28483174.0, 26639076.0, 26589670.0]","[27724315.0, 27674032.0, 27789402.0]","[28371744.0, 28385104.0, 28504122.0, 28642239.0]",29777.0,21060261877.5,105113586000.0,0.03530026060382174,0.0,-106.0,2026-05-22,0,2,Health Care,하락(-12.83%) TIGER 헬스케어,"[47062.5, 46625.0, 46527.5]","[50353.0, 50361.0, 50427.0]","[43795.25, 43656.25, 43546.75]",1,"[57000, 50900, 39200]",57000.0
032500,KOSDAQ,케이엠더블유,"[49.35, 53.17, 62.09]","[756.586, 737.8359, 1073.7115]","[1161.3555, 1076.6515, 1076.0635]","[25339953.0, 23715216.0, 23346321.0]","[23809379.0, 23842773.0, 23938204.0]","[23312077.0, 23185957.0, 23120952.0, 23053985.0]",15344.0,21978456825.0,59140426800.0,0.03854303102189781,0.0,-651.0,2026-05-22,1,1,Information Technology,상승(+43.19%) TIGER 200 IT,"[31637.5, 31385.0, 31330.0]","[29872.0, 29638.0, 29380.6]","[18724.3, 18612.15, 18523.7]",1,"[36400, 31900, 30350]",36400.0
048410,KOSDAQ,현대바이오,"[33.47, 39.28, 53.48]","[-807.1064, -815.7322, -634.5047]","[-471.3926, -540.2605, -559.1093]","[122690142.0, 113300807.0, 110539551.0]","[115088030.0, 114276141.0, 114731035.0]","[117273432.0, 116869495.0, 116865542.0, 117153202.0]",12980.0,32475690638.5,126286555750.0,0.09729318624807395,0.0,-235.0,2026-05-22,2,1,Consumer Discretionary,상승(+19.93%) TIGER 200 경기소비재,"[12988.0, 13005.5, 13131.5]","[13764.4, 13796.0, 13886.4]","[8578.4, 8542.75, 8520.6]",0,"[13450, 11210, 10520]",13450.0
050890,KOSDAQ,쏠리드,"[40.57, 47.48, 60.06]","[36.7526, -4.6227, 153.6687]","[519.0404, 414.3078, 362.18]","[533231287.0, 517249178.0, 513627343.0]","[522958976.0, 523462548.0, 526728574.0]","[528042757.0, 527295876.0, 527172153.0, 527472918.0]",11015.0,142176335519.0,289755636170.0,0.26305550265093053,19.86,913.0,2026-05-22,1,2,Information Technology,상승(+43.19%) TIGER 200 IT,"[16808.5, 16735.5, 16777.5]","[15605.6, 15477.2, 15342.6]","[9483.1, 9425.0, 9379.1]",0,"[18130, 15740, 14790]",18130.0
122640,KOSDAQ,예스티,"[45.13, 48.68, 61.08]","[191.3156, 128.061, 424.0518]","[547.0859, 463.2809, 455.4351]","[-5014594.0, -5722023.0, -5823361.0]","[-5628641.0, -5710569.0, -5691242.0]","[-5385144.0, -5383766.0, -5356836.0, -5308602.0]",6447.0,7174542382.5,21293612900.0,0.03302871552660152,684.09,44.0,2026-05-22,2,1,Information Technology,상승(+43.19%) TIGER 200 IT,"[27142.5, 26970.0, 26992.5]","[25250.6, 25128.6, 25081.6]","[20558.6, 20496.8, 20456.9]",1,"[30100, 25750, 24800]",30100.0
064290,KOSDAQ,인텍플러스,"[40.08, 53.48, 67.31]","[333.4722, 381.7182, 1017.447]","[1532.1645, 1302.0752, 1245.1496]","[20580788.0, 18937128.0, 18326171.0]","[19561133.0, 19573758.0, 19838779.0]","[20110809.0, 20010100.0, 20020357.0, 20016720.0]",4612.0,20336326200.0,58925211000.0,0.12776498482220294,0.0,-257.0,2026-05-22,2,0,Information Technology,상승(+43.19%) TIGER 200 IT,"[29447.5, 29145.0, 29302.5]","[24324.0, 23910.2, 23630.6]","[16741.8, 16607.3, 16511.15]",1,"[35850, 28300, 24000]",35850.0
441270,KOSDAQ,파인엠텍,"[39.01, 43.17, 51.18]","[-163.1492, -185.7461, -147.8861]","[-23.8982, -56.2678, -74.5915]","[138572898.0, 137633801.0, 137380561.0]","[137775517.0, 137710046.0, 137788500.0]","[138348667.0, 138423783.0, 138566034.0, 138744640.0]",4328.0,4627178718.5,9738435890.0,0.022501007139556377,0.0,-393.0,2026-05-22,2,1,Information Technology,상승(+43.19%) TIGER 200 IT,"[10341.0, 10390.0, 10483.0]","[10397.4, 10393.8, 10380.0]","[10214.85, 10218.25, 10222.5]",0,"[10370, 9700, 9400]",10370.0
304360,KOSDAQ,에스바이오메딕스,"[31.55, 35.79, 58.13]","[-819.8892, -947.9494, -590.7551]","[-93.1592, -264.1173, -329.4448]","[5395465.0, 5129249.0, 5094388.0]","[5293759.0, 5320353.0, 5381916.0]","[5510319.0, 5516851.0, 5533765.0, 5555051.0]",4223.0,2960224775.0,9077965600.0,0.021496484963296234,0.0,-684.0,2026-05-22,2,1,Health Care,하락(-12.83%) TIGER 헬스케어,"[32595.0, 32527.5, 32720.0]","[31725.0, 31813.0, 31963.0]","[28735.75, 28668.5, 28629.25]",0,"[34100, 28500, 27800]",34100.0
