symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
034020,KOSPI,두산에너빌리티,"[45.17, 44.76, 55.77]","[-142.4692, -388.9755, 36.5706]","[-776.4774, -698.977, -551.8675]","[549887142.0, 544406977.0, 545721791.0]","[549293854.0, 548994465.0, 549462101.0]","[546454346.0, 546332147.0, 546558202.0, 546819409.0]",516933.0,175977515120.0,442249315500.0,0.008555254075479801,285.16,283.0,2026-08-25,3,2,Industrials,상승(+0.05%) KODEX 산업재,"[74130.0, 73640.0, 73595.0]","[79220.0, 79468.0, 79780.0]","[91068.5, 91113.5, 91230.5]",0,"[80700, 73000, 73300]",80700.0
000720,KOSPI,현대건설,"[47.35, 47.35, 58.97]","[1244.9929, 808.6884, 1710.0601]","[100.0419, 241.7712, 535.429]","[67259591.0, 65208381.0, 65208381.0]","[65838939.0, 65641916.0, 65605143.0]","[64562534.0, 64341193.0, 64234260.0, 64153882.0]",135075.0,69381087320.0,248811773000.0,0.018420268221358505,30.39,3992.0,2026-08-25,3,1,Industrials,상승(+0.05%) KODEX 산업재,"[106200.0, 105315.0, 105345.0]","[110090.0, 110814.0, 111156.0]","[116787.0, 116525.0, 116364.5]",1,"[121300, 105600, 105600]",121300.0
000880,KOSPI,한화,"[35.4, 35.4, 81.47]","[-3494.4929, -3277.49, -333.9409]","[-4386.8537, -4164.981, -3398.7729]","[37671620.0, 36220860.0, 36220860.0]","[36382056.0, 36220860.0, 36220860.0]","[36313367.0, 36267013.0, 36301957.0, 36332067.0]",62981.0,10779628790.0,171334756000.0,0.027204197456375732,13.73,8601.0,2026-08-25,0,0,Industrials,상승(+0.05%) KODEX 산업재,"[85665.0, 84450.0, 85060.0]","[95458.0, 95422.0, 96098.0]","[107731.5, 107632.0, 107702.5]",1,"[118100, 83800, 83800]",118100.0
052690,KOSPI,한전기술,"[41.51, 40.28, 59.85]","[-1859.5614, -2180.7455, -947.7047]","[-2128.1522, -2138.6708, -1900.4776]","[35026667.0, 33542618.0, 33643235.0]","[33832170.0, 33686082.0, 33712366.0]","[33811480.0, 33754172.0, 33777368.0, 33784399.0]",41507.0,18062769925.0,161167721400.0,0.03882904604042692,115.41,941.0,2026-08-25,2,2,Utilities,하락(-0.54%) TIGER KRX 기후변화솔루션,"[95575.0, 95000.0, 95440.0]","[101962.0, 102816.0, 103338.0]","[126610.0, 126587.5, 126700.5]",1,"[108600, 90300, 91500]",108600.0
103140,KOSPI,풍산,"[54.29, 59.84, 65.39]","[3500.8885, 3520.2047, 3925.9914]","[3519.5669, 3519.6945, 3600.9538]","[29800970.0, 29316633.0, 29182641.0]","[29450502.0, 29429668.0, 29477055.0]","[29304450.0, 29256887.0, 29239694.0, 29217101.0]",24549.0,14336477255.0,42427921200.0,0.017282952951240375,12.16,7204.0,2026-08-25,0,0,Materials,하락(-3.09%) KODEX 소재산업,"[76995.0, 75815.0, 75120.0]","[70552.0, 70278.0, 70032.0]","[94837.5, 94998.5, 95183.5]",1,"[87600, 82200, 77800]",87600.0
083650,KOSDAQ,비에이치아이,"[54.96, 53.89, 62.53]","[2603.7429, 2426.1103, 2873.5366]","[1173.1895, 1423.7737, 1713.7263]","[214943668.0, 214191036.0, 214376477.0]","[214552294.0, 214425320.0, 214419219.0]","[213716494.0, 213603382.0, 213535258.0, 213464895.0]",19650.0,21071854552.5,47792132000.0,0.024321695674300255,30.14,2107.0,2026-08-25,2,3,Energy,상승(+12.79%) KODEX 에너지화학,"[51845.0, 50890.0, 50340.0]","[52026.0, 52368.0, 52492.0]","[67939.5, 67881.5, 67871.0]",1,"[63500, 55800, 56500]",63500.0
204270,KOSDAQ,제이앤티씨,"[60.93, 58.64, 64.29]","[873.1694, 895.1451, 1036.1785]","[314.786, 430.8578, 551.922]","[34800485.0, 34091447.0, 34390089.0]","[34373230.0, 34249512.0, 34226021.0]","[33844606.0, 33785031.0, 33753333.0, 33718381.0]",11714.0,6853286838.0,14358019500.0,0.012257144869387058,0.0,-1417.0,2026-08-25,3,1,Information Technology,상승(+0.70%) TIGER 200 IT,"[16210.5, 15896.5, 15661.0]","[16658.2, 16581.6, 16535.8]","[19308.6, 19334.6, 19371.25]",1,"[20250, 18570, 19000]",20250.0
232140,KOSDAQ,와이씨,"[47.23, 46.21, 59.01]","[-98.8795, -119.8119, 14.3272]","[-343.786, -298.9912, -236.3275]","[132387043.0, 130746231.0, 131172390.0]","[131457334.0, 131220149.0, 131096435.0]","[129960737.0, 129818302.0, 129730674.0, 129657934.0]",9599.0,6752025177.5,19197500400.0,0.019999479529117615,43.33,270.0,2026-08-25,1,2,Information Technology,상승(+0.70%) TIGER 200 IT,"[9688.0, 9578.5, 9541.0]","[11021.8, 11107.4, 11209.8]","[15790.95, 15804.45, 15824.55]",1,"[11700, 9830, 9970]",11700.0
092230,KOSPI,KPX홀딩스,"[64.88, 70.4, 75.77]","[3022.2427, 3291.207, 3839.3563]","[2018.3325, 2272.9074, 2586.1971]","[125445.0, 113858.0, 110223.0]","[116383.0, 114929.0, 114371.0]","[108360.0, 107381.0, 106927.0, 106571.0]",4330.0,404609225.0,1187667500.0,0.0027428810623556584,1.43,71567.0,2026-08-25,3,0,Materials,하락(-3.09%) KODEX 소재산업,"[89555.0, 88695.0, 88040.0]","[85678.0, 85284.0, 84988.0]","[80325.5, 80150.0, 80002.0]",1,"[102500, 97800, 94200]",102500.0
130660,KOSPI,한전산업,"[44.91, 44.6, 55.06]","[-10.9066, -44.7145, 2.6978]","[-49.1079, -48.2292, -38.0438]","[197182112.0, 196300076.0, 196340334.0]","[196489481.0, 196405751.0, 196411345.0]","[196326630.0, 196286197.0, 196287708.0, 196291805.0]",3837.0,1645648127.0,10381563720.0,0.02705646004691165,107.0,110.0,2026-08-25,0,0,Utilities,하락(-0.54%) TIGER KRX 기후변화솔루션,"[11062.0, 11028.5, 11040.5]","[11398.4, 11433.2, 11468.6]","[14554.4, 14557.8, 14568.85]",0,"[11770, 10850, 10880]",11770.0
002310,KOSPI,아세아제지,"[48.33, 51.71, 68.95]","[29.9331, 29.5518, 91.9363]","[21.6549, 23.2343, 36.9747]","[139641.0, -203036.0, -290786.0]","[-121090.0, -107238.0, -60939.0]","[-60701.0, -62034.0, -40597.0, -18011.0]",3377.0,891260397.0,2933315120.0,0.008686156707136511,12.83,667.0,2026-08-25,4,0,Materials,하락(-3.09%) KODEX 소재산업,"[7703.5, 7653.5, 7644.0]","[7760.8, 7748.4, 7744.6]","[8207.65, 8202.45, 8201.1]",1,"[8560, 7770, 7670]",8560.0
092870,KOSDAQ,엑시콘,"[60.06, 56.39, 66.64]","[1295.1612, 1246.1687, 1528.6257]","[283.4244, 475.9733, 686.5038]","[47748045.0, 47249230.0, 47394835.0]","[47413809.0, 47271388.0, 47153730.0]","[46610698.0, 46524334.0, 46457266.0, 46390485.0]",3210.0,4918405526.0,12270849000.0,0.038226943925233646,28.02,878.0,2026-08-25,1,2,Information Technology,상승(+0.70%) TIGER 200 IT,"[17643.0, 17133.0, 16820.0]","[18447.0, 18571.0, 18716.0]","[22862.7, 22819.75, 22799.75]",1,"[24600, 20400, 21300]",24600.0
122900,KOSPI,아이마켓코리아,"[66.63, 67.57, 75.49]","[189.0447, 189.1716, 212.6423]","[153.445, 160.5903, 171.0007]","[-251199.0, -684665.0, -748392.0]","[-627857.0, -656576.0, -637133.0]","[-855778.0, -898604.0, -921328.0, -939270.0]",2791.0,817705183.5,3619441100.0,0.012968259046936582,9.06,922.0,2026-08-25,5,0,Industrials,상승(+0.05%) KODEX 산업재,"[7713.0, 7662.0, 7623.5]","[7483.6, 7471.4, 7463.4]","[7640.6, 7638.05, 7637.3]",1,"[8350, 8030, 8000]",8350.0
054800,KOSDAQ,아이디스홀딩스,"[49.44, 50.99, 53.31]","[168.9103, 147.393, 140.8209]","[186.7368, 178.868, 171.2586]","[398939.0, 364026.0, 360693.0]","[369584.0, 365223.0, 364574.0]","[364320.0, 362546.0, 362414.0, 362448.0]",1552.0,97307974.5,523695000.0,0.0033743234536082476,3.97,3775.0,2026-08-25,1,1,Information Technology,상승(+0.70%) TIGER 200 IT,"[14875.0, 14866.0, 14859.5]","[14428.2, 14410.6, 14392.8]","[13885.25, 13866.15, 13848.5]",0,"[15000, 14850, 14750]",15000.0
148150,KOSDAQ,세경하이테크,"[60.66, 60.35, 65.59]","[73.4589, 78.5177, 92.7545]","[29.6951, 39.4596, 50.1186]","[-1898059.0, -2094946.0, -2010506.0]","[-2011386.0, -2021288.0, -2015839.0]","[-2135343.0, -2147305.0, -2152509.0, -2158363.0]",1256.0,299859522.25,695995545.0,0.005541365804140127,4.16,850.0,2026-08-25,2,0,Information Technology,상승(+0.70%) TIGER 200 IT,"[3167.0, 3142.5, 3123.75]","[3137.2, 3138.4, 3140.8]","[4343.35, 4354.52, 4367.1]",1,"[3535, 3395, 3400]",3535.0
417010,KOSDAQ,나노팀,"[46.14, 46.61, 62.45]","[42.6775, 22.0132, 94.1193]","[-58.2473, -42.1952, -14.9323]","[124891949.0, 121004631.0, 120941146.0]","[121569519.0, 121146971.0, 121166881.0]","[121153144.0, 120940535.0, 120925248.0, 120916427.0]",1226.0,1733996699.75,23634893440.0,0.19278053376835236,253.33,24.0,2026-08-25,1,3,Information Technology,상승(+0.70%) TIGER 200 IT,"[4951.5, 4856.75, 4821.0]","[5150.0, 5189.0, 5251.4]","[8004.4, 7998.68, 8000.18]",1,"[6080, 4970, 4945]",6080.0
007460,KOSPI,에이프로젠,"[41.18, 42.58, 52.11]","[-8.8223, -19.8455, -12.7003]","[8.2976, 2.669, -0.4049]","[-53270211.0, -53662712.0, -53760025.0]","[-53480798.0, -53465000.0, -53417362.0]","[-53413466.0, -53411626.0, -53393421.0, -53366136.0]",590.0,284808884.0,981252500.0,0.016631398305084744,0.0,-3403.0,2026-08-25,0,2,Health Care,상승(+13.54%) TIGER 헬스케어,"[2453.0, 2443.75, 2441.75]","[2465.2, 2481.2, 2497.0]","[1441.76, 1432.3, 1423.89]",0,"[2500, 2305, 2280]",2500.0
019990,KOSDAQ,에너토크,"[43.76, 42.98, 53.64]","[-53.9261, -66.7114, -42.4638]","[-93.1306, -87.8467, -78.7702]","[118873650.0, 118785745.0, 118807018.0]","[118836720.0, 118828421.0, 118826522.0]","[118770031.0, 118762420.0, 118760044.0, 118757788.0]",498.0,177168350.5,448315500.0,0.009002319277108433,0.0,-322.0,2026-08-25,1,1,Industrials,상승(+0.05%) KODEX 산업재,"[4777.5, 4762.75, 4772.5]","[5070.8, 5091.8, 5117.8]","[7474.55, 7491.7, 7512.5]",0,"[5100, 4680, 4715]",5100.0
481850,KOSPI,신한글로벌액티브리츠,"[51.31, 52.21, 60.46]","[8.4402, 7.4798, 8.3174]","[10.2146, 9.6676, 9.3976]","[-9187482.0, -9276272.0, -9300920.0]","[-9228539.0, -9229365.0, -9226130.0]","[-9264196.0, -9267690.0, -9268171.0, -9266361.0]",441.0,39097164.1,90033060.0,0.002041565986394558,0.0,0.0,2026-08-25,3,0,Financials,하락(-3.29%) TIGER 200 금융,"[993.15, 992.5, 992.75]","[962.04, 959.34, 956.88]","[1136.92, 1138.75, 1140.7]",1,"[1014, 993, 991]",1014.0
008250,KOSPI,이건산업,"[37.39, 50.71, 76.29]","[-62.9924, -52.027, 20.9747]","[-55.8963, -55.1225, -39.903]","[3947853.0, 3773144.0, 3736425.0]","[3808723.0, 3799983.0, 3812184.0]","[3831459.0, 3828611.0, 3832867.0, 3840244.0]",380.0,101667071.5,606240230.0,0.015953690263157894,0.0,-1167.0,2026-08-25,2,1,Industrials,상승(+0.05%) KODEX 산업재,"[2654.25, 2626.5, 2633.5]","[2722.1, 2706.8, 2706.1]","[3785.75, 3792.0, 3802.35]",1,"[3470, 2670, 2500]",3470.0
290560,KOSDAQ,파라택시스이더리움,"[67.2, 65.87, 72.84]","[11.3173, 32.633, 66.1922]","[-25.0061, -13.4783, 2.4558]","[24174639.0, 20040624.0, 25608816.0]","[22569404.0, 22392535.0, 22847433.0]","[23123961.0, 23114055.0, 23314497.0, 23240311.0]",349.0,1120521027.8,6449063400.0,0.18478691690544413,9.57,163.0,2026-08-25,1,3,Information Technology,상승(+0.70%) TIGER 200 IT,"[1033.0, 1006.4, 991.45]","[1101.06, 1091.66, 1086.14]","[1466.18, 1465.12, 1465.3]",1,"[1560, 1344, 1362]",1560.0
408900,KOSDAQ,스튜디오미르,"[41.85, 37.1, 47.59]","[-27.2387, -31.2431, -27.8819]","[-37.3557, -36.1332, -34.4829]","[386873042.0, 386643541.0, 386684564.0]","[386785764.0, 386772940.0, 386794273.0]","[386713659.0, 386703894.0, 386704215.0, 386707051.0]",338.0,71487368.0,236615531.0,0.00700045949704142,0.0,-28.0,2026-08-25,1,1,Consumer Discretionary,상승(+0.06%) TIGER 200 경기소비재,"[1014.35, 1014.0, 1016.95]","[1091.68, 1100.68, 1111.26]","[2270.32, 2285.58, 2301.61]",0,"[1031, 954, 1001]",1031.0
