symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
003490,KOSPI,대한항공,"[48.72, 49.12, 60.97]","[44.6024, 28.5498, 159.2373]","[71.9832, 63.2965, 82.4847]","[65943093.0, 59587180.0, 57888792.0]","[60612882.0, 60185189.0, 60571185.0]","[60529164.0, 60098146.0, 60027467.0, 59990396.0]",97026.0,43095545182.5,167478307550.0,0.017261178194504567,12.48,2111.0,2026-05-07,1,1,Industrials,상승(+22.68%) KODEX 산업재,"[24852.5, 24690.0, 24620.0]","[24835.0, 24837.0, 24849.0]","[23660.0, 23650.5, 23647.0]",1,"[26350, 24550, 24500]",26350.0
161390,KOSPI,한국타이어앤테크놀로지,"[52.23, 47.43, 58.19]","[576.0229, 397.1868, 667.3615]","[588.7774, 550.4593, 573.8397]","[13285457.0, 12487430.0, 12898385.0]","[13152576.0, 13190084.0, 13287298.0]","[13646650.0, 13644015.0, 13693752.0, 13710660.0]",80147.0,25065763440.0,51632346900.0,0.006442205809325365,7.36,8795.0,2026-05-07,0,4,Consumer Discretionary,상승(+11.74%) TIGER 200 경기소비재,"[61775.0, 61205.0, 60900.0]","[60242.0, 60422.0, 60744.0]","[53774.75, 53673.75, 53594.25]",0,"[64700, 59500, 61500]",64700.0
028670,KOSPI,팬오션,"[58.34, 57.45, 68.15]","[122.038, 118.253, 146.6464]","[127.9847, 126.0384, 130.16]","[169086447.0, 156478352.0, 160746717.0]","[160623419.0, 160491355.0, 161273961.0]","[157749185.0, 156142800.0, 155301858.0, 154247498.0]",32235.0,24910080266.5,76026812850.0,0.02358517538389949,10.69,564.0,2026-05-07,2,1,Industrials,상승(+22.68%) KODEX 산업재,"[5542.0, 5497.5, 5479.5]","[5319.3, 5303.7, 5298.3]","[4398.65, 4388.25, 4380.05]",1,"[6030, 5620, 5640]",6030.0
007070,KOSPI,GS리테일,"[53.76, 48.27, 56.95]","[546.17, 443.2264, 445.2709]","[610.469, 577.0205, 550.6706]","[8596329.0, 8211286.0, 8390242.0]","[8501942.0, 8484037.0, 8519950.0]","[8424693.0, 8411485.0, 8411859.0, 8397868.0]",19690.0,3416693175.0,9067762650.0,0.004605262899949213,45.38,519.0,2026-05-07,2,1,Consumer Discretionary,상승(+11.74%) TIGER 200 경기소비재,"[23065.0, 23000.0, 22975.0]","[21603.6, 21592.6, 21593.6]","[19707.5, 19676.9, 19651.55]",0,"[23550, 22450, 23050]",23550.0
195870,KOSPI,해성디에스,"[68.25, 65.57, 71.9]","[6409.9668, 6351.5593, 6871.5926]","[4705.0225, 5034.3298, 5401.7824]","[9886256.0, 9295564.0, 9650318.0]","[9760278.0, 9647784.0, 9552351.0]","[8651830.0, 8513465.0, 8408782.0, 8292714.0]",14620.0,25164531340.0,50799512000.0,0.03474658823529412,61.38,1401.0,2026-05-07,3,1,Information Technology,상승(+68.35%) TIGER 200 IT,"[68140.0, 66440.0, 65155.0]","[60599.0, 60047.0, 59641.0]","[46822.5, 46530.5, 46281.5]",1,"[86000, 78000, 79500]",86000.0
079900,KOSPI,전진건설로봇,"[50.66, 47.96, 59.09]","[1824.3234, 1458.7718, 1610.4477]","[2569.7456, 2347.5509, 2200.1302]","[113393287.0, 112244488.0, 112334174.0]","[112583884.0, 112497048.0, 112551985.0]","[112536662.0, 112396575.0, 112303995.0, 112203950.0]",9981.0,24828303480.0,78577851600.0,0.07872743372407574,31.65,2161.0,2026-05-07,0,2,Industrials,상승(+22.68%) KODEX 산업재,"[67105.0, 66585.0, 66210.0]","[59751.0, 59545.0, 59463.0]","[52008.0, 51918.0, 51861.5]",0,"[68400, 62700, 63900]",68400.0
272290,KOSDAQ,이녹스첨단소재,"[59.15, 57.86, 64.19]","[987.6012, 1003.7164, 1184.3911]","[848.0389, 879.1744, 940.2177]","[13180560.0, 12023944.0, 12317748.0]","[12207439.0, 12118689.0, 12194206.0]","[11816783.0, 11688168.0, 11610913.0, 11524637.0]",7626.0,12438095125.0,44240562000.0,0.05801280094413847,13.32,2871.0,2026-05-07,3,2,Information Technology,상승(+68.35%) TIGER 200 IT,"[34500.0, 34042.5, 33687.5]","[33113.0, 33057.0, 33057.0]","[27687.0, 27609.75, 27543.25]",1,"[38250, 36000, 36300]",38250.0
089590,KOSPI,제주항공,"[50.0, 44.65, 53.79]","[17.3064, 3.5397, 11.8589]","[14.0258, 11.9286, 11.9146]","[-9888839.0, -10594987.0, -10209788.0]","[-10369299.0, -10382714.0, -10285734.0]","[-10462982.0, -10524287.0, -10557298.0, -10609570.0]",4371.0,1535299891.5,3827322160.0,0.008756170578814917,0.0,-1443.0,2026-05-07,0,3,Industrials,상승(+22.68%) KODEX 산업재,"[5330.0, 5312.0, 5305.0]","[5323.9, 5347.1, 5365.5]","[5872.82, 5881.72, 5892.02]",0,"[5420, 5180, 5320]",5420.0
272450,KOSPI,진에어,"[43.77, 39.37, 54.8]","[-26.3311, -44.0506, -24.7249]","[-0.8811, -9.515, -12.557]","[-2187067.0, -2736491.0, -2531569.0]","[-2541103.0, -2547732.0, -2485530.0]","[-2434332.0, -2464094.0, -2466385.0, -2481492.0]",3435.0,966816378.0,3615209920.0,0.010524628588064047,0.0,-187.0,2026-05-07,1,3,Industrials,상승(+22.68%) KODEX 산업재,"[6490.0, 6467.5, 6465.5]","[6449.4, 6465.8, 6485.0]","[7361.55, 7375.05, 7390.8]",0,"[6580, 6170, 6300]",6580.0
049070,KOSDAQ,인탑스,"[57.63, 57.11, 62.17]","[332.8231, 331.38, 370.3476]","[195.1355, 222.3844, 251.977]","[17124738.0, 16912296.0, 16979599.0]","[16971319.0, 16945645.0, 16950066.0]","[16892761.0, 16871849.0, 16862665.0, 16851560.0]",3313.0,1104722441.0,4091632920.0,0.012350235194687594,20.45,942.0,2026-05-07,1,3,Information Technology,상승(+68.35%) TIGER 200 IT,"[18154.0, 17998.5, 17878.0]","[17856.4, 17871.2, 17902.0]","[17101.1, 17086.4, 17074.55]",1,"[19260, 18710, 18750]",19260.0
264850,KOSDAQ,이랜시스,"[56.4, 51.06, 75.56]","[30.7758, 29.8623, 177.9801]","[-50.1117, -34.1169, 8.3025]","[217145008.0, 197524483.0, 197933145.0]","[199799682.0, 197577992.0, 197559899.0]","[198170370.0, 197124337.0, 197068424.0, 197000272.0]",2460.0,9942199837.5,159318663000.0,0.6476368414634146,58.0,140.0,2026-05-07,1,2,Information Technology,상승(+68.35%) TIGER 200 IT,"[6221.5, 6092.0, 6057.5]","[6386.0, 6376.4, 6405.8]","[5920.42, 5903.42, 5896.0]",1,"[8120, 6250, 6440]",8120.0
