symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
011200,KR,HMM,"[45.44, 43.77, 59.32]","[19.9164, -12.9005, 46.0937]","[31.362, 22.5095, 27.2263]","[123149358.0, 118701742.0, 120792519.0]","[122571413.0, 122182989.0, 122082353.0]","[120203475.0, 119834624.0, 119727533.0, 119565340.0]",19760835471500.0,32689966656.5,93177555200.0,0.004715263954015761,8.15,2572.0,2026-01-20,1,2,Industrials,상승(+23.11%) KODEX 산업재,"[20312.5, 20290.0, 20333.0]","[20036.4, 20018.4, 20016.6]","[21357.4, 21355.15, 21358.45]",1,"[20950, 19890, 20000]",20950.0
377300,KR,카카오페이,"[47.83, 45.73, 62.76]","[193.7899, 71.5158, 437.5801]","[105.9794, 99.0867, 166.7854]","[46955458.0, 44371118.0, 44645610.0]","[45265953.0, 45099201.0, 45285967.0]","[44586362.0, 44357293.0, 44272881.0, 44189214.0]",7270809070000.0,26531447655.0,139037492000.0,0.019122698816790688,160.6,335.0,2026-01-20,1,1,Information Technology,상승(+29.79%) TIGER 200 IT,"[49422.5, 48927.5, 48772.5]","[49318.0, 49266.0, 49322.0]","[51318.25, 51201.25, 51113.0]",1,"[53800, 48000, 48600]",53800.0
001440,KR,대한전선,"[57.88, 59.22, 67.81]","[885.2335, 860.5578, 986.9737]","[795.4444, 808.4671, 844.1684]","[497024893.0, 482968664.0, 481105758.0]","[486002330.0, 484933574.0, 484944281.0]","[478930449.0, 477360089.0, 476596427.0, 476064590.0]",5211202035000.0,93225581782.5,392871600550.0,0.07538982329054912,116.95,239.0,2026-01-20,1,1,Utilities,상승(+23.36%) TIGER KRX 기후변화솔루션,"[24920.0, 24632.5, 24482.5]","[23999.0, 23930.0, 23936.0]","[17442.75, 17366.1, 17297.65]",1,"[27950, 26000, 25750]",27950.0
036460,KR,한국가스공사,"[41.96, 38.48, 58.44]","[-615.102, -606.3387, -421.053]","[-655.2734, -645.4865, -600.5998]","[164701140.0, 163814076.0, 164153255.0]","[164121140.0, 164047254.0, 164099201.0]","[164335358.0, 164353923.0, 164429334.0, 164499365.0]",3766370400000.0,11599951077.5,36192211200.0,0.009609307464820773,4.32,9450.0,2026-01-20,1,0,Energy,상승(+16.78%) KODEX 에너지화학,"[39387.5, 39392.5, 39547.5]","[40667.0, 40695.0, 40745.0]","[40137.25, 40114.75, 40102.5]",0,"[40800, 38650, 39050]",40800.0
257720,KR,실리콘투,"[51.28, 43.54, 56.24]","[157.7947, -8.6362, 160.2129]","[-227.5459, -183.7639, -114.9686]","[129742478.0, 127828035.0, 128732509.0]","[129127243.0, 128994828.0, 128985441.0]","[128206845.0, 128092650.0, 128089168.0, 128061798.0]",2673212379600.0,25321206692.5,83661159100.0,0.0312961138959406,16.83,2597.0,2026-01-20,2,2,Information Technology,상승(+29.79%) TIGER 200 IT,"[40975.0, 40800.0, 40867.5]","[42362.0, 42282.0, 42335.0]","[44006.0, 43924.25, 43859.75]",1,"[43700, 39950, 42050]",43700.0
295310,KR,에이치브이엠,"[70.11, 73.64, 80.23]","[11418.8091, 11204.9837, 11954.7788]","[11070.3394, 11097.2682, 11268.7703]","[83377468.0, 81968437.0, 81435042.0]","[82476578.0, 82260398.0, 82126333.0]","[80809078.0, 80400808.0, 79961463.0, 79525477.0]",1077124755500.0,50629727890.0,127517305500.0,0.11838675589700529,0.0,-507.0,2026-01-20,3,1,Materials,상승(+1.85%) KODEX 소재산업,"[66102.5, 63665.0, 61565.0]","[41814.0, 40481.0, 39418.0]","[29750.0, 29408.25, 29131.25]",1,"[90500, 77400, 72400]",90500.0
241710,KR,코스메카코리아,"[45.71, 43.51, 56.9]","[-556.5989, -684.0598, -297.4944]","[-492.994, -531.2072, -484.4646]","[2398137.0, 2112784.0, 2196588.0]","[2281389.0, 2269996.0, 2310692.0]","[2372521.0, 2385110.0, 2407744.0, 2422774.0]",765756000000.0,6193247535.0,20459810100.0,0.026718445692883896,16.83,4259.0,2026-01-20,0,2,Consumer Discretionary,상승(+27.69%) TIGER 200 경기소비재,"[68040.0, 68075.0, 68370.0]","[69806.0, 69728.0, 69800.0]","[61475.0, 61339.5, 61234.0]",0,"[71700, 65700, 66700]",71700.0
001060,KR,JW중외제약,"[59.16, 52.51, 61.37]","[338.2137, 317.8046, 441.7826]","[325.4904, 323.9532, 347.5191]","[3059262.0, 1617315.0, 1912732.0]","[2081908.0, 1967616.0, 2003429.0]","[1992630.0, 1933798.0, 1950018.0, 1931266.0]",678784859500.0,5094987777.5,42032755050.0,0.06192353064704738,11.56,2521.0,2026-01-20,1,3,Health Care,상승(+4.18%) TIGER 헬스케어,"[27192.5, 27117.5, 27160.0]","[26481.0, 26402.0, 26338.0]","[23329.7, 23296.95, 23272.95]",1,"[29150, 27350, 28300]",29150.0
058970,KR,엠로,"[34.23, 35.54, 49.01]","[-843.6486, -883.5896, -757.2346]","[-634.5717, -684.3753, -698.9472]","[-1771790.0, -1909646.0, -1976148.0]","[-1792980.0, -1773274.0, -1733376.0]","[-1692214.0, -1695371.0, -1689406.0, -1678048.0]",450505160100.0,2224408327.5,5024851200.0,0.011153814972695582,78.9,462.0,2026-01-20,1,1,Information Technology,상승(+29.79%) TIGER 200 IT,"[36437.5, 36385.0, 36452.5]","[37640.0, 37765.0, 37919.0]","[45298.5, 45391.25, 45491.25]",0,"[36450, 34600, 34450]",36450.0
006220,KR,제주은행,"[44.01, 41.29, 50.14]","[-162.4911, -163.2717, -136.4956]","[-205.9631, -197.4248, -185.239]","[325994631.0, 325439426.0, 325517052.0]","[325588350.0, 325545824.0, 325623819.0]","[325778322.0, 325764059.0, 325781884.0, 325799479.0]",442621102470.0,1630468683.5,6501450550.0,0.014688523691526107,30.42,385.0,2026-01-20,0,4,Financials,상승(+2.95%) TIGER 200 금융,"[11536.0, 11526.5, 11538.0]","[11985.0, 12006.4, 12032.4]","[12410.55, 12390.95, 12372.8]",0,"[11710, 11390, 11510]",11710.0
026890,KR,스틱인베스트먼트,"[34.31, 33.49, 55.06]","[-278.8374, -289.6745, -220.6759]","[-273.0652, -276.3871, -265.2449]","[11645420.0, 11361422.0, 11400699.0]","[11534295.0, 11526996.0, 11558181.0]","[11621900.0, 11637343.0, 11671157.0, 11707332.0]",419282440500.0,808989028.0,2857019880.0,0.006814069953878739,628.75,16.0,2026-01-20,1,1,Financials,상승(+2.95%) TIGER 200 금융,"[9619.0, 9631.0, 9694.5]","[10224.4, 10233.0, 10265.4]","[10299.25, 10292.95, 10290.25]",0,"[10060, 9130, 9180]",10060.0
098070,KR,한텍,"[56.53, 54.15, 61.9]","[14.2162, 77.8915, 270.4816]","[-456.1861, -349.3706, -225.4002]","[105625578.0, 105453791.0, 105524934.0]","[105485761.0, 105463065.0, 105463162.0]","[105458219.0, 105445546.0, 105444652.0, 105437730.0]",403697418300.0,2316561092.5,6235868100.0,0.015446886250250761,10.11,3590.0,2026-01-20,2,2,Energy,상승(+16.78%) KODEX 에너지화학,"[33190.0, 33005.0, 32937.5]","[33946.0, 33958.0, 34030.0]","[37900.75, 37860.25, 37838.5]",1,"[36300, 34500, 34900]",36300.0
024850,KR,HLB이노베이션,"[68.03, 67.31, 73.71]","[105.2812, 114.9395, 138.3477]","[75.5417, 83.4212, 94.4065]","[66026004.0, 63231658.0, 64576464.0]","[64374005.0, 64060952.0, 64020753.0]","[63062638.0, 62817741.0, 62734614.0, 62553005.0]",379696295495.0,2297448050.05,7223384410.0,0.019024110837276054,0.0,-210.0,2026-01-20,2,0,Information Technology,상승(+29.79%) TIGER 200 IT,"[2110.85, 2077.7, 2059.2]","[1913.86, 1898.36, 1887.66]","[1880.96, 1878.43, 1877.08]",1,"[2585, 2370, 2380]",2585.0
402030,KR,코난테크놀로지,"[51.34, 50.95, 56.54]","[-213.5272, -168.0469, -66.6815]","[-416.6596, -366.937, -306.8859]","[12130084.0, 11978543.0, 12035572.0]","[12035231.0, 12023173.0, 12032444.0]","[12068220.0, 12065028.0, 12070591.0, 12074076.0]",275384736000.0,890100581.0,3333902000.0,0.012106342742249882,0.0,-724.0,2026-01-20,2,1,Information Technology,상승(+29.79%) TIGER 200 IT,"[20699.0, 20596.0, 20548.5]","[21614.4, 21693.4, 21788.4]","[26921.1, 26931.08, 26923.8]",1,"[22000, 21200, 21250]",22000.0
096760,KR,JW홀딩스,"[50.41, 48.78, 56.06]","[-32.9761, -29.0695, -18.0992]","[-22.5305, -23.8383, -22.6905]","[16576432.0, 16171761.0, 16321659.0]","[16325202.0, 16300889.0, 16330798.0]","[16434872.0, 16441041.0, 16471044.0, 16484192.0]",270565287720.0,361764107.0,1481095860.0,0.00547407937093816,6.27,584.0,2026-01-20,0,2,Health Care,상승(+4.18%) TIGER 헬스케어,"[3586.75, 3591.75, 3604.75]","[3607.0, 3602.9, 3598.6]","[3424.42, 3421.4, 3418.95]",0,"[3660, 3565, 3585]",3660.0
041020,KR,폴라리스오피스,"[39.43, 36.98, 50.05]","[-92.5219, -96.1278, -80.7064]","[-85.14, -87.3375, -86.0113]","[340965222.0, 338940193.0, 339325095.0]","[339513679.0, 339422094.0, 339596891.0]","[339704246.0, 339633409.0, 339673442.0, 339683075.0]",225256505940.0,1736624595.5,9173381370.0,0.04072415725228132,41.56,109.0,2026-01-20,1,1,Consumer Discretionary,상승(+27.69%) TIGER 200 경기소비재,"[4483.75, 4477.0, 4481.5]","[4650.3, 4659.5, 4674.4]","[5368.88, 5374.32, 5379.7]",0,"[4530, 4315, 4370]",4530.0
