symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
024840,KOSDAQ,KBI메탈,"[43.42, 45.56, 56.58]","[-275.3607, -266.4686, -164.7272]","[-183.3658, -199.9864, -192.9345]","[522734825.0, 511698815.0, 509825551.0]","[513233195.0, 512844662.0, 512944937.0]","[511554208.0, 510509500.0, 510200468.0, 509592132.0]",2152.0,15371223510.0,55014509850.0,0.25564363313197025,21.96,227.0,2026-08-05,2,1,Utilities,하락(-18.19%) TIGER KRX 기후변화솔루션,"[4249.25, 4226.25, 4307.0]","[4529.2, 4582.3, 4643.4]","[3042.96, 3027.42, 3017.62]",1,"[4985, 3835, 3650]",4985.0
059120,KOSDAQ,아진엑스텍,"[52.97, 54.32, 59.97]","[-55.6374, -7.1394, 89.1726]","[-241.4798, -194.6117, -137.8549]","[135632616.0, 129788293.0, 129202499.0]","[130541680.0, 130134679.0, 129880892.0]","[126927072.0, 126274591.0, 125920395.0, 125599827.0]",1278.0,9869460250.0,40793374540.0,0.31919698388106416,62.32,112.0,2026-08-05,2,1,Information Technology,하락(-31.08%) TIGER 200 IT,"[5451.75, 5354.25, 5300.25]","[6259.5, 6330.9, 6415.9]","[6562.84, 6549.42, 6539.71]",1,"[6980, 6250, 6090]",6980.0
498180,KOSPI,파워 종합채권(AA-이상)액티브,"[54.33, 54.33, 60.16]","[-107.7803, -74.1657, -21.8561]","[-200.2083, -174.9998, -144.371]","[1970.0, 1969.0, 1969.0]","[1969.0, 1969.0, 1969.0]","[1970.0, 1970.0, 1970.0, 1970.0]",1141.0,46505.25,93825.0,8.22304995617879e-07,0.0,0.0,2026-08-05,0,0,N/A,N/A,"[93172.5, 93154.5, 93163.25]","[93533.9, 93535.6, 93544.5]","[95910.1, 95938.44, 95967.02]",1,"[93825, 93510, 93510]",93825.0
035080,KOSDAQ,그래디언트,"[51.55, 57.67, 60.62]","[-13.7604, 27.4975, 77.0585]","[-5.8839, 0.7924, 16.0456]","[8756934.0, 8714510.0, 8688287.0]","[8731114.0, 8732973.0, 8738212.0]","[8750970.0, 8751485.0, 8755097.0, 8759256.0]",1121.0,186706235.0,416179440.0,0.003712573059768064,0.0,-2093.0,2026-08-05,3,1,Information Technology,하락(-31.08%) TIGER 200 IT,"[9226.5, 9195.0, 9191.0]","[8993.6, 9004.0, 9013.2]","[11098.4, 11119.9, 11143.4]",1,"[9810, 9590, 9190]",9810.0
002630,KOSPI,오리엔트바이오,"[44.57, 48.97, 63.53]","[-4.7918, -4.7604, 8.7201]","[1.8678, 0.5421, 2.1777]","[334070713.0, 331111594.0, 331043428.0]","[331456541.0, 331162532.0, 331208714.0]","[329782120.0, 329449863.0, 329244231.0, 329033849.0]",634.0,541686428.95,3166257330.0,0.04994096735015773,0.0,-77.0,2026-08-05,2,1,Health Care,하락(-5.45%) TIGER 헬스케어,"[918.1, 910.45, 911.15]","[915.08, 913.0, 914.28]","[1087.78, 1088.07, 1089.15]",1,"[1070, 902, 866]",1070.0
021050,KOSPI,서원,"[32.84, 41.11, 46.76]","[-48.8486, -46.2242, -40.7695]","[-47.3962, -47.1618, -45.8834]","[85474361.0, 84985902.0, 84846703.0]","[85120041.0, 85140123.0, 85183347.0]","[85053750.0, 85026980.0, 85035763.0, 85060695.0]",470.0,225125317.6,484062869.0,0.010299209978723405,43.09,23.0,2026-08-05,2,1,Materials,상승(+4.80%) KODEX 소재산업,"[986.4, 987.5, 991.4]","[1086.1, 1097.04, 1107.84]","[1196.66, 1197.34, 1198.28]",0,"[991, 955, 910]",991.0
177900,KOSDAQ,쓰리에이로직스,"[38.51, 44.19, 49.04]","[-324.707, -295.915, -252.4351]","[-336.9395, -328.7346, -313.4747]","[172852113.0, 172765209.0, 172752695.0]","[172823418.0, 172834258.0, 172853298.0]","[172890126.0, 172899567.0, 172914831.0, 172931506.0]",395.0,132851355.5,356306400.0,0.009020415189873418,0.0,-313.0,2026-08-05,2,1,Information Technology,하락(-31.08%) TIGER 200 IT,"[3923.25, 3932.5, 3964.5]","[4657.1, 4707.9, 4758.9]","[5987.92, 6004.08, 6021.82]",0,"[4100, 3880, 3650]",4100.0
186230,KOSDAQ,그린플러스,"[38.16, 41.24, 57.28]","[-89.0085, -83.0907, -60.7552]","[-99.5194, -96.2337, -89.138]","[-500041.0, -561020.0, -571289.0]","[-554104.0, -555339.0, -551297.0]","[-524269.0, -520935.0, -513091.0, -504734.0]",359.0,78293262.25,200316015.0,0.005579833286908078,0.0,-933.0,2026-08-05,5,0,Industrials,하락(-4.90%) KODEX 산업재,"[3123.75, 3122.5, 3133.0]","[3299.6, 3315.8, 3336.9]","[4754.02, 4769.1, 4785.27]",1,"[3285, 3075, 3045]",3285.0
075130,KOSDAQ,플랜티넷,"[58.76, 68.31, 68.62]","[4.1092, 19.3295, 31.4329]","[-9.3593, -3.6215, 3.3894]","[111321150.0, 111260228.0, 111235145.0]","[111261699.0, 111263906.0, 111269894.0]","[111316701.0, 111323244.0, 111334048.0, 111346106.0]",348.0,63334002.6,131591520.0,0.003781365517241379,37.24,58.0,2026-08-05,4,0,Information Technology,하락(-31.08%) TIGER 200 IT,"[1959.55, 1947.4, 1935.75]","[1962.96, 1964.06, 1964.36]","[2286.52, 2289.49, 2292.79]",1,"[2160, 2155, 2030]",2160.0
027040,KOSDAQ,서울전자통신,"[39.26, 39.39, 55.26]","[-100.6165, -99.9906, -74.5089]","[-87.3973, -89.9159, -86.8345]","[22933568.0, 22163957.0, 22136987.0]","[22302808.0, 22244066.0, 22276066.0]","[22410931.0, 22396358.0, 22415054.0, 22438965.0]",274.0,235733313.6,1513824837.0,0.055249081642335766,0.0,-121.0,2026-08-05,1,0,Information Technology,하락(-31.08%) TIGER 200 IT,"[1825.9, 1826.1, 1841.1]","[1999.2, 2007.86, 2022.5]","[1623.72, 1619.12, 1616.0]",0,"[1967, 1668, 1666]",1967.0
