symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
267270,KR,HD건설기계,"[47.63, 46.7, 68.08]","[2091.2348, 1511.829, 3322.1313]","[3666.0491, 3235.2051, 3252.5903]","[12759603.0, 10318398.0, 10748220.0]","[11605367.0, 11566790.0, 11821598.0]","[12244042.0, 12246641.0, 12351630.0, 12426374.0]",6519682636200.0,58034936350.0,331759759500.0,0.0508858755881661,27.02,5029.0,2026-02-03,2,1,Industrials,상승(+25.25%) KODEX 산업재,"[115505.0, 114205.0, 113945.0]","[105220.0, 104348.0, 103996.0]","[89625.5, 89231.5, 88980.5]",1,"[135900, 107300, 108200]",135900.0
241560,KR,두산밥캣,"[46.05, 42.69, 62.14]","[261.7416, 43.6069, 446.5658]","[466.168, 381.6558, 394.6378]","[5894807.0, 5006450.0, 5442317.0]","[5686661.0, 5633860.0, 5715818.0]","[6029568.0, 6090272.0, 6182382.0, 6241849.0]",6221058618500.0,22593946525.0,57654369300.0,0.009267613895896937,14.36,4520.0,2026-02-03,2,2,Industrials,상승(+25.25%) KODEX 산업재,"[60430.0, 60220.0, 60285.0]","[59198.0, 59024.0, 58978.0]","[55135.25, 55015.75, 54944.75]",1,"[64900, 57700, 58800]",64900.0
440110,KR,파두,"[36.42, 36.42, 90.1]","[-296.1759, -275.8526, 249.7664]","[-398.8209, -374.2272, -249.4285]","[29556649.0, 29142652.0, 29142652.0]","[29188652.0, 29142652.0, 29142652.0]","[29163352.0, 29142652.0, 29142652.0, 29142652.0]",1366014886800.0,571315860.0,11426317200.0,0.00836470913341733,0.0,-1235.0,2026-02-03,0,0,Information Technology,상승(+18.23%) TIGER 200 IT,"[21567.5, 21250.0, 21250.0]","[22645.0, 22573.0, 22602.0]","[17126.5, 17032.55, 16972.55]",1,"[27600, 21250, 21250]",27600.0
003850,KR,보령,"[56.48, 48.34, 62.03]","[63.9511, 48.7558, 88.1469]","[15.3778, 22.0534, 35.2721]","[14981740.0, 14564820.0, 14751446.0]","[14756986.0, 14672469.0, 14663415.0]","[14367799.0, 14344690.0, 14342426.0, 14339990.0]",825272931340.0,1919089244.5,4010770400.0,0.004859932087543076,14.34,671.0,2026-02-03,2,2,Health Care,상승(+3.18%) TIGER 헬스케어,"[8982.5, 8966.5, 8983.0]","[9009.4, 8987.0, 8976.2]","[8647.0, 8637.65, 8633.0]",1,"[9620, 8970, 9250]",9620.0
010780,KR,아이에스동서,"[56.39, 48.85, 56.91]","[307.4636, 243.9716, 295.1506]","[322.3743, 306.6938, 304.3851]","[430162.0, 171500.0, 350451.0]","[267106.0, 228982.0, 228710.0]","[185367.0, 170009.0, 172015.0, 160949.0]",718450028800.0,2140109940.0,6156155600.0,0.008568662193920981,0.0,-6267.0,2026-02-03,2,1,Industrials,상승(+25.25%) KODEX 산업재,"[22842.5, 22810.0, 22855.0]","[21808.4, 21696.6, 21598.6]","[20192.75, 20153.65, 20122.9]",0,"[23800, 22500, 23500]",23800.0
178920,KR,PI첨단소재,"[52.89, 46.91, 63.04]","[92.0278, 62.5165, 141.5886]","[-38.3045, -18.1403, 13.8055]","[5992690.0, 4976735.0, 5117213.0]","[5201608.0, 5067360.0, 5054558.0]","[4979728.0, 4925569.0, 4919978.0, 4904498.0]",503632422300.0,2346756488.5,17423628250.0,0.03459592249924931,17.59,975.0,2026-02-03,2,2,Materials,상승(+0.64%) KODEX 소재산업,"[15893.5, 15827.0, 15821.0]","[16109.0, 16109.6, 16127.6]","[17264.1, 17254.75, 17254.75]",1,"[17150, 15860, 16220]",17150.0
078350,KR,한양디지텍,"[63.71, 59.44, 69.6]","[1332.4399, 1301.5294, 1557.6363]","[966.1565, 1033.2311, 1138.1121]","[20494139.0, 19632675.0, 19931508.0]","[20088587.0, 20021220.0, 20015020.0]","[20038375.0, 19975928.0, 19947912.0, 19891917.0]",452758145400.0,10044985765.0,25585480800.0,0.056510260632408715,26.73,1111.0,2026-02-03,2,1,Information Technology,상승(+18.23%) TIGER 200 IT,"[24612.5, 24292.5, 24127.5]","[22257.6, 22160.6, 22129.6]","[14941.55, 14838.0, 14754.75]",1,"[29700, 26000, 26800]",29700.0
033790,KR,피노,"[49.22, 44.38, 57.78]","[21.719, -7.4711, 36.7528]","[1.9428, 0.0601, 7.3986]","[66606416.0, 64499221.0, 64966049.0]","[65399106.0, 65218657.0, 65307027.0]","[65433354.0, 65401310.0, 65457467.0, 65473137.0]",400059447480.0,2805707966.0,12390306600.0,0.0309711636059274,0.0,-144.0,2026-02-03,1,2,Utilities,상승(+19.00%) TIGER KRX 기후변화솔루션,"[5328.0, 5311.0, 5325.0]","[5398.8, 5358.4, 5331.3]","[4656.5, 4650.85, 4650.38]",1,"[5880, 5040, 5320]",5880.0
009155,KR,삼성전기우,"[46.76, 46.29, 64.47]","[534.4929, 324.5789, 914.2523]","[1472.0892, 1242.5871, 1176.9201]","[1071888.0, 998108.0, 1058800.0]","[1050694.0, 1050127.0, 1055268.0]","[1053579.0, 1050839.0, 1052482.0, 1049807.0]",377617221600.0,4036552400.0,9584022000.0,0.0253802566508794,14.57,8913.0,2026-02-03,2,1,Information Technology,상승(+18.23%) TIGER 200 IT,"[123965.0, 123590.0, 123760.0]","[120804.0, 120202.0, 119776.0]","[84480.5, 84077.0, 83725.5]",1,"[129900, 120400, 120600]",129900.0
036890,KR,진성티이씨,"[57.5, 55.21, 71.73]","[184.6045, 188.5823, 363.4529]","[167.4709, 171.6932, 210.0451]","[15846582.0, 14927633.0, 15098377.0]","[15243634.0, 15155153.0, 15184577.0]","[15298700.0, 15257715.0, 15246495.0, 15216180.0]",360453712280.0,3254793863.5,15034005640.0,0.041708560982503085,10.7,1529.0,2026-02-03,3,0,Industrials,상승(+25.25%) KODEX 산업재,"[14053.5, 13928.0, 13904.0]","[13492.2, 13405.0, 13351.0]","[11999.75, 11956.95, 11925.7]",1,"[16360, 14180, 14340]",16360.0
