Date,Open,High,Low,Close,Volume
2024-04-24,2600,2670,2555,2620,51173
2024-04-25,2625,2640,2520,2590,113781
2024-04-26,2585,2600,2500,2555,47928
2024-04-29,2550,2600,2505,2580,41592
2024-04-30,2580,2630,2565,2620,67933
2024-05-02,2620,2760,2620,2725,172938
2024-05-03,2730,2750,2660,2695,50276
2024-05-07,2720,2725,2655,2725,60999
2024-05-08,2725,2805,2675,2730,103494
2024-05-09,2725,2725,2665,2670,47922
2024-05-10,2680,2710,2645,2685,54933
2024-05-13,2685,2685,2495,2560,81273
2024-05-14,2505,2620,2505,2595,38797
2024-05-16,2590,2630,2520,2530,32756
2024-05-17,2530,2530,2455,2520,37586
2024-05-20,2520,2520,2450,2465,57674
2024-05-21,2465,2520,2450,2500,53756
2024-05-22,2500,2510,2420,2435,29871
2024-05-23,2465,2555,2415,2450,25479
2024-05-24,2450,2475,2425,2425,22378
2024-05-27,2480,2480,2375,2400,37409
2024-05-28,2400,2435,2355,2400,26146
2024-05-29,2415,2415,2365,2375,11183
2024-05-30,2405,2405,2295,2350,22158
2024-05-31,2350,2370,2315,2345,13374
2024-06-03,2415,2415,2300,2375,16798
2024-06-04,2320,2395,2285,2320,98986
2024-06-05,2320,2320,2275,2305,27429
2024-06-07,2355,2355,2275,2300,15699
2024-06-10,2345,2345,2275,2285,11415
2024-06-11,2320,2320,2255,2270,19486
2024-06-12,2285,2285,2215,2225,21739
2024-06-13,2225,2250,2205,2225,16583
2024-06-14,2245,2245,2215,2235,13363
2024-06-17,2235,2245,2215,2245,13608
2024-06-18,2230,2240,2175,2180,32832
2024-06-19,2195,2195,2110,2155,44694
2024-06-20,2155,2170,2110,2165,19980
2024-06-21,2175,2175,2105,2120,9304
2024-06-24,2130,2130,2025,2040,60430
2024-06-25,2045,2130,2040,2125,34107
2024-06-26,2100,2155,2100,2100,7480
2024-06-27,2100,2130,2075,2095,11127
2024-06-28,2100,2105,2045,2060,32801
