Date,Open,High,Low,Close,Volume
2024-04-23,1250,1277,1230,1249,174354
2024-04-24,1237,1249,1220,1230,184867
2024-04-25,1230,1245,1215,1215,184568
2024-04-26,1214,1235,1214,1230,105595
2024-04-29,1220,1270,1220,1248,208484
2024-04-30,1240,1284,1236,1279,134333
2024-05-02,1329,1340,1252,1271,419391
2024-05-03,1271,1296,1265,1275,192850
2024-05-07,1275,1285,1250,1264,176405
2024-05-08,1263,1320,1254,1300,218793
2024-05-09,1297,1315,1287,1300,139262
2024-05-10,1297,1417,1250,1364,1194929
2024-05-13,1364,1364,1301,1307,374157
2024-05-14,1311,1330,1280,1290,262769
2024-05-16,1284,1340,1284,1315,271449
2024-05-17,1315,1354,1289,1325,167428
2024-05-20,1439,1439,1340,1395,620404
2024-05-21,1394,1491,1385,1447,913081
2024-05-22,1448,1588,1419,1549,1510446
2024-05-23,1549,1580,1490,1499,834940
2024-05-24,1519,1566,1465,1525,737927
2024-05-27,1620,1710,1583,1603,1970521
2024-05-28,1604,1939,1575,1879,4668772
2024-05-29,1879,2220,1851,2190,4552162
2024-05-30,2010,2210,1965,2145,2169083
2024-05-31,2125,2185,2085,2160,775831
2024-06-03,2160,2400,2160,2375,1537107
2024-06-04,2370,2385,2230,2230,1172888
2024-06-05,2235,2355,2180,2260,685064
2024-06-07,2255,2280,2040,2120,993545
2024-06-10,2090,2200,1915,2070,1236569
2024-06-11,2070,2135,1850,1859,1606383
2024-06-12,1779,1849,1660,1683,1502396
2024-06-13,1732,2015,1685,1799,2607957
2024-06-14,1850,1880,1766,1871,720660
2024-06-17,1905,1985,1875,1948,827773
2024-06-18,1948,1980,1860,1870,366678
2024-06-19,1857,1899,1794,1834,334430
2024-06-20,1843,1887,1834,1862,224498
2024-06-21,1802,1860,1766,1808,265256
2024-06-24,1800,1821,1750,1797,172887
2024-06-25,1800,1850,1792,1835,184018
2024-06-26,1897,1950,1837,1838,360569
2024-06-27,1830,1931,1802,1830,375746
2024-06-28,1876,1876,1792,1800,294492
2024-07-01,1800,1965,1796,1879,790186
2024-07-02,1860,1877,1807,1813,272719
2024-07-03,1801,1847,1783,1792,362919
2024-07-04,1793,1800,1710,1725,436276
2024-07-05,1733,1891,1680,1891,693674
2024-07-08,1985,1990,1876,1916,558076
2024-07-09,1859,1948,1859,1888,458642
2024-07-10,1888,1990,1856,1877,763663
2024-07-11,1880,1899,1820,1850,339929
2024-07-12,1850,1870,1804,1822,207658
2024-07-15,1808,1850,1769,1790,356398
2024-07-16,1775,1819,1680,1732,288936
2024-07-17,1732,1780,1711,1733,338268
2024-07-18,1715,1730,1485,1520,902189
2024-07-19,1548,1608,1421,1440,1070881
2024-07-22,1459,1467,1380,1438,567469
2024-07-23,1450,1494,1388,1412,442452
2024-07-24,1444,1496,1400,1494,430050
2024-07-25,1490,1527,1451,1481,453496
2024-07-26,1481,1594,1481,1580,556744
2024-07-29,1581,1650,1581,1640,362588
