Date,Open,High,Low,Close,Volume
2024-04-30,5200,6350,5160,5680,4224678
2024-05-02,5650,5910,5610,5620,742522
2024-05-03,5670,5750,5590,5650,222224
2024-05-07,5630,5720,5520,5700,180629
2024-05-08,5640,5750,5570,5590,132938
2024-05-09,5630,5760,5590,5670,150533
2024-05-10,5670,6050,5630,5690,466694
2024-05-13,5700,5730,5570,5630,94189
2024-05-14,5680,5790,5650,5740,125920
2024-05-16,5800,5950,5710,5740,140562
2024-05-17,5740,5740,5580,5640,67235
2024-05-20,5620,5660,5490,5510,73736
2024-05-21,5510,5720,5500,5620,122701
2024-05-22,5620,5650,5480,5480,66260
2024-05-23,5470,5550,5310,5420,73557
2024-05-24,5360,6980,5360,6890,13883003
2024-05-27,6850,7870,6590,6610,8015398
2024-05-28,6590,6800,6590,6620,1443670
2024-05-29,6590,7230,6420,6560,5891318
2024-05-30,6440,6540,6200,6220,732596
2024-05-31,6190,7070,6170,6450,4385348
2024-06-03,6490,6870,6370,6570,876233
2024-06-04,6520,6560,6250,6330,532387
2024-06-05,6330,6810,6070,6120,1243283
2024-06-07,6060,6280,6030,6160,237893
2024-06-10,6130,6270,6020,6040,351288
2024-06-11,6070,6300,6060,6170,420308
2024-06-12,6170,6300,6120,6210,411036
2024-06-13,6250,6780,6230,6510,2427874
2024-06-14,6510,6730,6390,6430,557638
2024-06-17,6430,6640,6290,6420,385357
2024-06-18,6450,6740,6270,6600,1286406
2024-06-19,6550,6910,6510,6570,1339672
2024-06-20,6600,6780,6360,6360,461858
2024-06-21,6350,6450,6080,6160,421689
2024-06-24,6160,6340,6110,6110,166507
2024-06-25,6080,6170,6030,6150,110776
2024-06-26,6180,6270,6070,6070,106410
2024-06-27,6070,6350,5820,5860,304495
2024-06-28,5870,5930,5800,5880,121799
2024-07-01,5880,6030,5840,6010,136127
2024-07-02,6010,6050,5780,5830,118425
2024-07-03,5830,5860,5530,5550,194754
2024-07-04,5520,5800,5490,5490,120311
2024-07-05,5540,5620,5450,5460,98931
2024-07-08,5450,5640,5440,5640,80276
2024-07-09,5640,5660,5510,5600,46858
