Date,Open,High,Low,Close,Volume
2024-06-17,15050,15050,14150,14725,24351
2024-06-18,14725,14725,14150,14275,13050
2024-06-19,14275,14475,13850,14025,15984
2024-06-20,13925,14350,13875,14075,9873
2024-06-21,14075,14125,13725,13800,6629
2024-06-24,13550,14000,13550,13800,18849
2024-06-25,13800,13925,13700,13725,4204
2024-06-26,13725,13950,13700,13825,2969
2024-06-27,13825,13950,13750,13850,2888
2024-06-28,13925,13925,13200,13525,9288
2024-07-01,13550,13675,13200,13600,13329
2024-07-02,13625,14275,13275,13500,17521
2024-07-03,13550,13550,12925,12925,19067
2024-07-04,12950,13175,12750,12825,14347
2024-07-05,12825,12850,10425,11150,84250
2024-07-08,10700,12500,10700,11750,87477
2024-07-09,11750,11850,11525,11700,10673
2024-07-10,11700,11750,11100,11400,8667
2024-07-11,11400,11475,10925,11025,17104
2024-07-12,11025,11100,10750,10950,10272
2024-07-15,10925,14000,10750,12175,623178
2024-07-16,12000,14325,11600,12725,341261
2024-07-17,12725,13975,12375,12500,108574
2024-07-18,12450,13525,11850,12800,127262
2024-07-19,12800,13500,12650,13100,66199
2024-07-22,13225,13700,12950,13050,44675
2024-07-23,13150,13200,12700,12850,26832
2024-07-24,13100,13100,12250,12425,23013
2024-07-25,12400,12500,11850,11975,12293
2024-07-26,11975,12500,11975,12500,10403
2024-07-29,12675,12700,12150,12450,12578
2024-07-30,12450,12450,11900,11900,11114
2024-07-31,11800,12200,11550,12200,14662
2024-08-01,12200,12300,12025,12275,6709
2024-08-02,12000,12200,11525,11575,11103
2024-08-05,11350,11350,10150,10200,29415
2024-08-06,10200,10775,10200,10625,13863
2024-08-07,10525,11925,10525,11450,19188
2024-08-08,11400,11925,11100,11475,24623
2024-08-09,11425,12200,11425,11950,27361
2024-08-12,11925,13725,11925,13525,235958
2024-08-13,13375,13375,12000,12475,43097
2024-08-14,12600,12725,11975,12000,28639
2024-08-16,12100,12100,11750,11975,20224
2024-08-19,11975,12500,11300,11300,31482
2024-08-20,11550,11900,11300,11425,15043
2024-08-21,11500,11650,11200,11500,20398
2024-08-22,11350,12350,11125,11350,36046
2024-08-23,11350,11475,11250,11250,6343
2024-08-26,11375,11425,11200,11250,4368
2024-08-27,11250,11675,11050,11350,26893
2024-08-28,11450,11450,11200,11325,7123
2024-08-29,11250,11400,11150,11325,7832
2024-08-30,11325,11500,11150,11350,3463
2024-09-02,11350,11400,10975,11075,10879
2024-09-03,11100,11175,11025,11050,5281
2024-09-04,10875,10875,10525,10750,11982
2024-09-05,11050,11050,10400,10725,10283
2024-09-06,10500,10725,10250,10525,14356
2024-09-09,10450,10775,10350,10750,7520
2024-09-10,10750,10950,10375,10375,7320
2024-09-11,10475,10500,10100,10200,6080
2024-09-12,10200,10575,10200,10500,4451
2024-09-13,10475,10650,10050,10500,4964
2024-09-19,10500,11400,10400,10600,24897
2024-09-20,11000,11150,10100,10475,16521
2024-09-23,10500,10625,10075,10075,17889
2024-09-24,10100,10450,9750,10450,30502
2024-09-25,10450,10450,10075,10075,9912
2024-09-26,9980,10350,9980,10300,6998
2024-09-27,10300,10575,10100,10525,4840
2024-09-30,10350,10400,10075,10100,10326
2024-10-02,10050,11050,10050,10625,58917
2024-10-04,10450,12300,10450,11425,181410
2024-10-07,11425,11975,10975,11400,39434
2024-10-08,11325,12150,11050,11650,26088
2024-10-10,11700,11700,11225,11225,9038
2024-10-11,11150,11275,10850,10875,6124
2024-10-14,10875,10925,10425,10600,7589
2024-10-15,10600,10875,9880,10350,10853
