Date,Open,High,Low,Close,Volume
2024-05-07,19800,20200,19800,20100,36491
2024-05-08,20000,20250,19880,20000,34870
2024-05-09,20200,21150,19990,21000,109995
2024-05-10,20900,21600,20500,20850,65007
2024-05-13,21050,21200,20400,20700,53944
2024-05-14,20850,21500,20550,21150,68158
2024-05-16,21150,21350,20750,20950,43080
2024-05-17,21100,21100,20200,20200,41964
2024-05-20,20200,20550,19780,19910,69504
2024-05-21,19910,20050,19720,19810,30004
2024-05-22,19960,20400,19650,19710,43227
2024-05-23,19710,23800,19710,22100,521619
2024-05-24,22000,23050,21700,22950,111881
2024-05-27,22950,23100,22150,22150,100133
2024-05-28,22600,23150,20550,21550,126362
2024-05-29,21650,22700,21450,21650,87221
2024-05-30,21650,23250,21300,22000,116011
2024-05-31,22000,22650,21700,22100,47355
2024-06-03,22600,25600,22200,24650,211027
2024-06-04,24800,26200,24550,25000,138007
2024-06-05,25000,25000,23900,24000,74908
2024-06-07,24000,24250,22850,23550,73054
2024-06-10,22750,22850,21450,22250,105113
2024-06-11,22350,22550,22000,22300,41575
2024-06-12,22150,22200,21150,21400,91071
2024-06-13,21400,21850,21100,21600,27342
2024-06-14,21400,21650,20900,21650,42945
2024-06-17,21500,21700,20150,20800,43505
2024-06-18,20700,21150,20550,21000,29662
2024-06-19,20850,21950,20700,21700,33163
2024-06-20,21700,22900,21450,22350,55369
2024-06-21,22350,22400,21100,21250,47059
2024-06-24,21250,21500,20500,20800,36021
2024-06-25,20800,22300,20800,22250,64269
2024-06-26,22150,22300,21550,21650,30464
2024-06-27,21650,21900,20900,21800,13332
2024-06-28,22050,22700,21750,22100,35640
2024-07-01,22100,22650,22000,22300,33893
2024-07-02,22050,22300,21300,21350,27400
2024-07-03,21600,21600,20850,21100,16312
2024-07-04,21100,21600,21050,21150,17602
2024-07-05,21000,21500,21000,21400,10520
2024-07-08,21400,22050,21150,21400,25667
2024-07-09,21650,21650,20900,21150,48601
2024-07-10,21350,22800,21350,22350,166416
2024-07-11,22000,22450,21700,22250,46551
2024-07-12,22100,22500,21800,22000,36874
2024-07-15,22100,22450,22000,22200,26588
2024-07-16,22550,22550,21400,21550,34588
2024-07-17,21550,22300,21500,21650,25641
2024-07-18,21600,21650,20950,21550,29292
2024-07-19,21700,22350,21450,21850,32600
2024-07-22,22100,22600,21850,22300,39766
2024-07-23,22000,22300,21400,21450,50256
2024-07-24,21450,21900,20600,20750,45229
2024-07-25,20350,21200,20350,20800,29485
2024-07-26,20700,21350,20700,21050,17704
2024-07-29,21050,21300,20550,21050,28568
2024-07-30,21100,21550,20250,20650,56036
2024-07-31,20650,21250,20500,20650,28326
2024-08-01,20700,21100,20550,20550,17130
2024-08-02,20500,20550,19740,19950,38784
2024-08-05,19960,19960,17530,18480,51767
2024-08-06,18170,19770,18170,19230,23112
2024-08-07,19410,19630,19220,19530,19634
2024-08-08,19480,19490,19120,19230,10293
2024-08-09,19150,20200,19150,19880,21316
2024-08-12,19880,20300,19500,20250,16813
2024-08-13,20150,20600,19700,20500,28063
2024-08-14,20500,20800,19980,20100,22300
2024-08-16,20300,20300,19920,20000,14124
2024-08-19,20500,21000,19820,19920,35955
2024-08-20,19930,20150,19700,19800,14454
2024-08-21,19720,20100,19540,20000,18660
2024-08-22,19900,20150,19660,19760,14460
2024-08-23,19800,20650,19760,20300,33979
2024-08-26,20650,20650,19880,20100,12354
2024-08-27,20100,20100,19700,19980,16008
2024-08-28,19740,20050,19620,19640,17133
2024-08-29,19640,19780,19440,19440,16395
2024-08-30,19450,19710,19320,19390,9175
2024-09-02,19600,19600,19260,19260,6291
2024-09-03,19500,19500,18710,18710,16637
2024-09-04,18200,18760,18200,18440,20491
2024-09-05,18290,19270,18290,18750,14806
2024-09-06,18750,19680,18580,19410,27482
2024-09-09,19070,20200,19070,20000,27718
2024-09-10,20000,20000,19390,19650,17631
2024-09-11,19930,20250,19700,19930,19008
2024-09-12,20300,20300,19760,20100,6679
2024-09-13,19900,20650,19860,20450,34898
2024-09-19,20500,21500,20200,20850,54682
2024-09-20,20800,21200,20450,21200,39552
2024-09-23,20400,20650,19330,19790,68625
2024-09-24,19800,20100,19140,19380,59669
2024-09-25,19250,19570,19240,19270,18302
2024-09-26,19310,19450,19230,19310,14302
2024-09-27,19310,19500,19100,19380,18059
2024-09-30,19570,19570,19090,19150,20933
2024-10-02,18940,22800,18760,20500,323453
2024-10-04,20150,20850,20050,20800,38250
2024-10-07,20750,21400,20100,20500,59342
2024-10-08,20300,20650,20200,20500,20852
2024-10-10,20550,20900,20150,20700,17693
2024-10-11,20550,21000,20050,20650,20237
2024-10-14,20650,21500,20550,21400,43309
2024-10-15,21550,21950,21100,21900,70924
2024-10-16,21600,21950,21300,21750,34794
2024-10-17,21300,21350,20600,20600,41408
2024-10-18,20600,20800,19990,20100,27156
2024-10-21,19890,20750,19890,20600,16040
2024-10-22,20600,20750,20000,20300,17431
2024-10-23,20400,20400,19970,20350,18147
2024-10-24,20350,20350,19750,20000,19863
2024-10-25,20000,20000,19480,19800,23351
2024-10-28,19780,19990,19530,19990,17604
2024-10-29,20200,21000,19980,20850,31170
2024-10-30,20800,21400,20500,21000,30359
2024-10-31,21000,24100,20700,23700,586037
2024-11-01,23000,23950,22350,22650,148450
2024-11-04,22700,24800,22150,23000,165012
2024-11-05,23000,23650,22800,23200,72529
2024-11-06,23600,23600,21500,22850,117128
2024-11-07,22500,24050,22250,22600,150602
2024-11-08,23000,23250,22600,23050,59491
2024-11-11,22900,23350,22500,23150,92516
2024-11-12,23400,24250,22850,23750,213767
2024-11-13,24000,24050,22600,23050,145564
2024-11-14,23150,25000,22150,23600,280522
2024-11-15,23750,27000,17530,17950,1807602
2024-11-18,17000,17030,15400,15400,472416
2024-11-19,15250,16170,14930,15100,188286
2024-11-20,15270,15300,14010,14520,169773
2024-11-21,14590,15280,14450,15200,106141
2024-11-22,15130,15750,14910,15730,122681
2024-11-25,15410,20400,15200,20400,2494390
2024-11-26,21250,22700,19330,19430,1153853
2024-11-27,19700,19700,18700,18700,144132
2024-11-28,18710,19640,18580,18800,122051
2024-11-29,18510,21150,18200,19220,415403
2024-12-02,19220,21600,19180,20950,324300
2024-12-03,20900,21300,20600,20900,92863
2024-12-04,27150,27150,27150,27150,65595
2024-12-05,35250,35250,33350,35250,1576125
2024-12-06,36400,45800,34150,44050,5354903
2024-12-09,39800,57200,39300,57200,3080463
2024-12-10,62800,73300,56200,65800,4531346
2024-12-11,0,0,0,65800,0
