Date,Open,High,Low,Close,Volume
2024-04-22,4435,4435,4320,4380,2668
2024-04-23,4380,4380,4340,4355,5131
2024-04-24,4320,4345,4315,4345,7599
2024-04-25,4320,4400,4320,4365,10643
2024-04-26,4365,4990,4325,4435,90174
2024-04-29,4475,4475,4385,4465,14561
2024-04-30,4445,4540,4410,4515,5475
2024-05-02,4470,4650,4470,4650,13830
2024-05-03,4650,4765,4615,4660,5849
2024-05-07,4655,4655,4590,4620,6271
2024-05-08,4575,4670,4575,4605,3231
2024-05-09,4750,4785,4610,4715,4758
2024-05-10,4715,4715,4635,4655,3562
2024-05-13,4655,4655,4600,4605,3986
2024-05-14,4545,4595,4535,4550,4664
2024-05-16,4535,4640,4510,4560,6902
2024-05-17,4560,4700,4560,4615,9005
2024-05-20,4570,4615,4505,4515,8133
2024-05-21,4515,4515,4390,4405,19159
2024-05-22,4390,4440,4360,4440,5301
2024-05-23,4415,4585,4395,4505,8082
2024-05-24,4570,4570,4500,4530,7138
2024-05-27,4540,4540,4450,4450,5048
2024-05-28,4495,4550,4465,4465,9703
2024-05-29,4465,4650,4430,4430,7659
2024-05-30,4430,4550,4390,4470,4044
2024-05-31,4405,4465,4395,4405,162301
2024-06-03,4405,4470,4350,4390,10941
2024-06-04,4430,4570,4400,4540,12673
2024-06-05,4540,4580,4470,4510,7740
2024-06-07,4650,4650,4510,4580,4004
2024-06-10,4600,4630,4505,4630,9801
2024-06-11,4630,4665,4585,4615,11028
2024-06-12,4575,4615,4565,4575,1450
2024-06-13,4575,4600,4500,4505,7695
2024-06-14,4505,4520,4470,4500,5643
2024-06-17,4455,4500,4450,4490,2971
2024-06-18,4490,4490,4400,4450,7107
2024-06-19,4405,4480,4395,4470,2308
2024-06-20,4470,4500,4415,4420,1718
2024-06-21,4420,4420,4395,4395,2321
2024-06-24,4370,4395,4340,4370,6945
2024-06-25,4370,4370,4350,4365,3477
2024-06-26,4365,4365,4310,4320,7478
2024-06-27,4320,4320,4260,4295,5165
2024-06-28,4295,4295,4185,4205,11806
2024-07-01,4205,4225,4200,4205,6159
2024-07-02,4205,4210,4180,4180,5830
2024-07-03,4140,4165,4120,4145,5856
2024-07-04,4145,4190,4060,4190,21523
2024-07-05,4400,4405,4150,4200,21938
2024-07-08,4265,4265,4155,4160,2838
2024-07-09,4160,4160,4130,4145,5023
2024-07-10,4145,4175,4120,4165,1952
2024-07-11,4125,4165,4110,4130,3883
2024-07-12,4105,4130,4085,4120,4097
2024-07-15,4120,4120,4035,4075,6510
2024-07-16,4035,4070,4035,4070,1471
2024-07-17,4040,4040,4000,4000,6718
2024-07-18,3940,3945,3910,3910,5561
2024-07-19,3885,3910,3855,3910,4720
2024-07-22,3910,4075,3855,3905,2807
2024-07-23,3865,4075,3865,3930,4272
2024-07-24,3890,4140,3890,4040,5383
2024-07-25,4040,4040,3850,3975,3993
2024-07-26,3915,3975,3855,3950,3268
2024-07-29,3950,4055,3950,4015,1542
2024-07-30,4015,4015,3995,4000,1226
2024-07-31,4000,4000,3935,3940,5191
2024-08-01,3945,4015,3830,3875,5583
2024-08-02,3875,4000,3875,3930,8092
2024-08-05,3930,3950,3250,3340,20373
2024-08-06,3340,3670,3340,3480,14117
2024-08-07,3515,3670,3435,3605,7135
2024-08-08,3620,3695,3520,3560,4370
2024-08-09,3525,3700,3525,3620,4580
2024-08-12,3620,3745,3620,3665,1541
2024-08-13,3665,3720,3660,3710,1279
2024-08-14,3675,3770,3655,3695,2406
2024-08-16,3895,4170,3800,3920,61672
2024-08-19,3965,4240,3960,4240,46758
2024-08-20,4240,4340,4235,4240,32211
2024-08-21,4240,4255,4160,4215,9192
2024-08-22,4215,4215,4160,4195,4288
2024-08-23,4195,4195,4100,4160,4937
2024-08-26,4150,4160,4000,4035,6643
2024-08-27,4035,4170,3995,4170,5039
2024-08-28,4110,4395,3960,4205,6906
2024-08-29,4205,4295,4100,4180,3943
2024-08-30,4150,4375,4110,4290,6333
2024-09-02,4350,4350,4245,4265,6673
2024-09-03,4265,4290,4050,4260,4384
2024-09-04,4200,4200,3995,4000,4598
2024-09-05,3970,3995,3960,3990,3747
2024-09-06,3950,3970,3750,3750,3933
2024-09-09,3750,3845,3750,3845,7316
2024-09-10,3805,3905,3805,3850,1693
2024-09-11,4145,4145,3850,3925,3282
2024-09-12,3925,4165,3900,4165,4615
2024-09-13,4165,4165,3905,4050,7897
2024-09-19,4050,4055,4035,4055,3217
2024-09-20,4015,4075,4015,4065,5635
2024-09-23,4065,4085,4065,4075,3040
2024-09-24,4100,4100,4040,4075,2917
2024-09-25,4160,4240,4080,4080,3587
2024-09-26,4080,4245,4060,4245,3986
2024-09-27,4200,4300,4200,4215,3619
2024-09-30,4175,4380,4175,4260,7419
2024-10-02,4375,4375,4195,4275,7980
2024-10-04,4150,4275,4090,4100,9558
2024-10-07,4100,4100,4050,4080,4966
2024-10-08,4080,4135,4060,4075,8422
2024-10-10,4075,4285,4055,4070,5850
2024-10-11,4075,4175,4075,4085,892
2024-10-14,4125,4125,4045,4050,3303
2024-10-15,4070,4075,4050,4075,3425
2024-10-16,4070,4070,3850,4070,4422
2024-10-17,4030,4380,4030,4235,8743
2024-10-18,4235,4235,4150,4150,4139
2024-10-21,4150,4150,4110,4140,3407
2024-10-22,4140,4140,4040,4120,1713
2024-10-23,4095,4275,4075,4135,3432
2024-10-24,4200,4200,4130,4135,3409
2024-10-25,4135,4160,4110,4120,4097
2024-10-28,4120,4130,4100,4100,6970
2024-10-29,4100,4240,4100,4165,3908
2024-10-30,4165,4335,4145,4275,13148
2024-10-31,4270,4365,4165,4305,15434
2024-11-01,4310,4500,4310,4490,27512
2024-11-04,4570,4660,4510,4635,23786
2024-11-05,4635,4690,4635,4665,14203
2024-11-06,4790,4790,4575,4655,9788
2024-11-07,4655,4700,4200,4480,7449
2024-11-08,4480,4525,4440,4450,5179
2024-11-11,4460,4530,4210,4460,7866
2024-11-12,4425,4425,4215,4340,11462
2024-11-13,4300,4340,3885,3885,11565
2024-11-14,3885,3980,3885,3885,5984
2024-11-15,3905,4095,3795,3945,17716
2024-11-18,3850,3895,3785,3895,35500
2024-11-19,3895,3895,3800,3815,11091
2024-11-20,3815,3825,3780,3785,7029
2024-11-21,3830,3830,3775,3785,6078
2024-11-22,3785,3800,3745,3780,6755
2024-11-25,3780,3890,3765,3815,6068
2024-11-26,3835,3905,3790,3790,9373
2024-11-27,3800,3925,3790,3830,13021
2024-11-28,3790,3900,3790,3820,9706
2024-11-29,3820,3855,3750,3845,8890
2024-12-02,3845,3845,3650,3655,21735
2024-12-03,3620,3630,3545,3620,14630
