Date,Open,High,Low,Close,Volume
2024-05-07,8220,8490,8220,8370,184755
2024-05-08,8440,8450,8300,8380,124609
2024-05-09,8360,8370,8160,8190,91232
2024-05-10,8110,8120,7790,7850,311743
2024-05-13,7800,7870,7700,7770,119102
2024-05-14,7780,7860,7750,7860,108354
2024-05-16,7970,8240,7910,8140,267012
2024-05-17,8190,8210,7900,7940,193194
2024-05-20,8000,8000,7770,7780,135953
2024-05-21,7820,7890,7750,7830,80922
2024-05-22,7850,8140,7830,8070,225876
2024-05-23,8230,8700,8120,8290,813432
2024-05-24,8250,8270,8100,8210,122218
2024-05-27,8320,8670,8280,8640,451719
2024-05-28,8910,8910,8360,8400,297162
2024-05-29,8430,8440,8140,8140,122908
2024-05-30,8070,8200,7970,8050,113535
2024-05-31,8090,8320,8060,8080,115617
2024-06-03,8150,8170,8080,8150,66142
2024-06-04,8150,8180,7860,7870,129347
2024-06-05,7970,7970,7860,7960,74803
2024-06-07,7960,8000,7850,7920,96166
2024-06-10,7840,7980,7760,7810,96317
2024-06-11,7900,7900,7770,7770,87927
2024-06-12,7900,7900,7770,7820,63729
2024-06-13,7810,7910,7760,7850,86861
2024-06-14,7860,8130,7800,7990,262734
2024-06-17,8030,8030,7830,7930,69806
2024-06-18,7930,7930,7740,7740,81856
2024-06-19,7800,7840,7720,7740,41224
2024-06-20,7710,7930,7710,7750,48106
2024-06-21,7780,7780,7610,7670,88474
2024-06-24,7670,7670,7310,7390,181225
2024-06-25,7390,7480,7260,7270,69430
2024-06-26,7270,7340,7040,7080,124964
2024-06-27,7110,7390,6900,7010,317106
2024-06-28,6960,7090,6960,7070,70973
2024-07-01,6950,6970,6700,6700,235072
2024-07-02,6730,6740,6400,6470,219705
2024-07-03,6450,6570,6340,6360,111593
2024-07-04,6380,6660,6370,6590,114385
2024-07-05,6710,6880,6580,6780,109340
2024-07-08,7040,7120,6750,6860,153014
2024-07-09,6880,6920,6600,6720,221931
2024-07-10,6700,6700,6430,6450,247634
2024-07-11,6460,6580,6460,6580,152800
2024-07-12,6680,6750,6510,6600,166440
2024-07-15,6550,6620,6440,6480,119383
2024-07-16,6430,6440,6170,6330,206319
2024-07-17,6330,6370,6180,6190,100966
2024-07-18,6150,6150,6000,6020,130385
2024-07-19,6050,6300,6010,6280,126874
2024-07-22,6280,6320,5960,6080,144338
2024-07-23,6080,6190,5690,5710,306574
2024-07-24,5780,6070,5760,5860,185653
2024-07-25,5800,5910,5580,5780,146173
2024-07-26,5710,5860,5650,5760,51361
2024-07-29,5760,5960,5700,5940,73266
2024-07-30,5940,6030,5670,5700,85883
2024-07-31,5700,5710,5520,5590,178773
2024-08-01,5650,5750,5590,5680,189071
2024-08-02,5600,5620,5310,5350,252625
2024-08-05,5270,5270,4465,4700,475792
2024-08-06,4650,4925,4565,4705,591466
2024-08-07,4705,5080,4695,5030,232427
2024-08-08,5060,6280,4965,5960,2724722
2024-08-09,6100,6450,5960,6180,1411361
2024-08-12,6380,6540,6240,6360,907686
2024-08-13,6230,6300,6040,6220,410765
2024-08-14,6530,6800,6320,6590,860839
2024-08-16,6630,6640,6400,6510,419078
2024-08-19,6550,6640,6250,6430,349969
2024-08-20,6520,6570,6190,6410,341427
2024-08-21,6450,6480,6120,6220,243911
2024-08-22,6240,6310,6040,6180,229796
2024-08-23,6060,6120,5940,5960,210634
2024-08-26,6030,6230,5980,6040,306820
2024-08-27,6020,6230,5930,6100,193712
2024-08-28,6090,6140,5960,6060,133103
2024-08-29,5980,6120,5900,5940,104468
2024-08-30,5980,6030,5720,5780,161684
2024-09-02,5780,5780,5640,5670,124636
2024-09-03,5660,5770,5650,5680,122855
2024-09-04,5390,5500,5350,5360,190436
2024-09-05,5330,5450,5240,5330,139829
2024-09-06,5290,5370,5160,5210,130037
2024-09-09,5090,5250,4980,5200,53777
2024-09-10,5210,5310,5110,5200,51978
2024-09-11,5220,6280,5220,6230,1125673
2024-09-12,6250,6330,6040,6250,674860
2024-09-13,6250,6420,6120,6320,369609
2024-09-19,6550,6920,6450,6500,594787
2024-09-20,6500,6620,6420,6510,246265
2024-09-23,6450,6670,6400,6450,134042
2024-09-24,6430,7190,6360,6770,1388296
2024-09-25,6770,6830,6330,6390,395846
2024-09-26,6330,6600,6100,6500,248106
2024-09-27,6420,6850,6360,6470,247192
2024-09-30,6480,6500,6250,6300,91644
2024-10-02,6220,6520,6130,6340,128644
2024-10-04,6340,6340,6100,6240,131291
2024-10-07,6250,6420,6200,6350,69612
2024-10-08,6310,6550,6270,6390,100035
2024-10-10,6380,6460,6030,6040,176631
2024-10-11,6100,6100,5800,5820,198719
2024-10-14,5740,6190,5720,6130,123737
2024-10-15,6140,6200,5940,6100,135821
2024-10-16,6100,6100,5750,5760,127752
2024-10-17,5780,5870,5670,5760,96760
