Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-05 00:00:00-05:00,260.0301232045838,264.61328400911725,260.0301232045838,260.721923828125,5777600,0.0,0.0
2024-03-06 00:00:00-05:00,260.7411414754004,264.5268243160715,259.72266125149235,262.7300720214844,7133600,0.0,0.0
2024-03-07 00:00:00-05:00,262.3937821565775,266.0737875885048,254.24591081280676,255.7832489013672,11888100,0.0,0.0
2024-03-08 00:00:00-05:00,256.86899237917714,262.4898691421245,256.5038712873677,258.07965087890625,11175400,0.0,0.0
2024-03-11 00:00:00-04:00,260.01088345616506,260.84683240916115,255.0241894756229,259.56890869140625,18342800,0.0,0.0
2024-03-12 00:00:00-04:00,261.66355627033664,261.9614413838192,257.8586669888512,259.2038269042969,12659200,0.0,0.0
2024-03-13 00:00:00-04:00,260.0108683230853,263.4602827960248,256.8593389011548,259.6553649902344,9590600,0.0,0.0
2024-03-14 00:00:00-04:00,253.18898959371052,256.88817137974956,250.66199534594708,253.2562255859375,6333900,0.0,0.0
2024-03-15 00:00:00-04:00,255.37011441171546,264.07525634765625,254.94734567697463,264.07525634765625,4596500,0.0,0.0
2024-03-18 00:00:00-04:00,265.89121867221354,276.6621440180846,264.2289677011982,274.9134216308594,8187100,0.0,0.0
2024-03-19 00:00:00-04:00,274.39455312762857,275.57638774771726,269.08115017508123,270.0035705566406,10413500,0.0,0.0
2024-03-20 00:00:00-04:00,269.7249398741497,276.6909765141615,267.96662904475215,275.8838806152344,10480800,0.0,0.0
2024-03-21 00:00:00-04:00,276.7197779359162,285.4729485035684,276.3642745794388,279.9866027832031,9861200,0.0,0.0
2024-03-22 00:00:00-04:00,279.61187981827726,282.129256318218,278.8336078262278,278.9681091308594,5230700,0.0,0.0
2024-03-25 00:00:00-04:00,279.2948423600626,279.9578192692287,276.09528236901974,276.4892272949219,1553700,0.0,0.0
2024-03-26 00:00:00-04:00,276.66216229001424,280.6399943098045,276.0952745314534,280.39019775390625,1003900,0.0,0.0
2024-03-27 00:00:00-04:00,281.7641951681382,283.6666545099517,280.620801885441,283.1477966308594,887100,0.0,0.0
2024-03-28 00:00:00-04:00,283.4455501247994,285.05015309001965,281.42779627640476,283.1092529296875,1107300,0.0,0.0
2024-04-01 00:00:00-04:00,282.76342811866687,283.5417001625197,280.8994105680783,282.9940185546875,604700,0.0,0.0
2024-04-02 00:00:00-04:00,281.5432064466829,285.29047769070803,281.0051424436792,284.2815856933594,1030900,0.0,0.0
2024-04-03 00:00:00-04:00,282.96518560397243,283.2630413482993,279.18912072477144,283.1285400390625,1343900,0.0,0.0
2024-04-04 00:00:00-04:00,285.36725645574904,289.2009688007619,282.9747928807147,283.20538330078125,1255000,0.0,0.0
2024-04-05 00:00:00-04:00,284.4737188027079,289.69103285458147,283.27267803631247,288.8935546875,1002600,0.0,0.0
2024-04-08 00:00:00-04:00,289.8159546976062,292.2853016265951,287.62525744522895,288.5860900878906,932100,0.0,0.0
2024-04-09 00:00:00-04:00,289.5084557329386,290.6518488228508,285.3768874620558,290.20025634765625,863600,0.0,0.0
2024-04-10 00:00:00-04:00,287.2889202107136,290.9016598279315,285.1366647735359,290.45965576171875,919100,0.0,0.0
2024-04-11 00:00:00-04:00,290.7959750672455,292.3333130628461,287.62523927567435,290.99774169921875,631100,0.0,0.0
2024-04-12 00:00:00-04:00,289.97923321166724,292.0354288111228,285.76119383602867,286.93341064453125,866400,0.0,0.0
2024-04-15 00:00:00-04:00,287.54833390920874,290.0080627821618,283.5608848682929,284.1950378417969,799100,0.0,0.0
2024-04-16 00:00:00-04:00,282.7730517572437,283.8011497831423,280.3517639103274,283.0420837402344,672200,0.0,0.0
2024-04-17 00:00:00-04:00,285.16549353465155,285.16549353465155,277.9208080800781,279.9481506347656,757500,0.0,0.0
