Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-26 00:00:00-05:00,121.24055333025811,122.66799333223499,121.24055333025811,122.59432220458984,69537,0.0,0.0
2023-12-27 00:00:00-05:00,122.05097037224814,124.11385799666776,122.05097037224814,124.07701873779297,49970,0.0,0.0
2023-12-28 00:00:00-05:00,124.5006271087426,124.5006271087426,123.35867673135836,123.63495635986328,31350,0.0,0.0
2023-12-29 00:00:00-05:00,123.1100341922949,124.25198464062356,123.1100341922949,123.45077514648438,59859,0.0,0.0
2024-01-02 00:00:00-05:00,122.32724592944767,122.47459556850197,120.79849804394964,122.40091705322266,56072,0.0,0.0
2024-01-03 00:00:00-05:00,120.9918971518961,122.40091745468672,119.31579962184631,121.84835815429688,57755,0.0,0.0
2024-01-04 00:00:00-05:00,121.9680885723839,123.20212982095347,121.55366908747459,121.7654800415039,44710,0.0,0.0
2024-01-05 00:00:00-05:00,121.17607747144665,123.63495731431836,121.17607747144665,122.83374786376953,63436,0.0,0.0
2024-01-08 00:00:00-05:00,123.80994325732377,124.51905460935264,123.413943416962,124.2427749633789,60174,0.0,0.0
2024-01-09 00:00:00-05:00,123.12845205989761,123.83757079250677,122.98110242488126,123.58892059326172,35873,0.0,0.0
2024-01-10 00:00:00-05:00,125.26502417093107,128.58036524995566,125.26502417093107,128.35934448242188,75323,0.0,0.0
2024-01-11 00:00:00-05:00,127.71469412318908,130.20121115789118,126.98716307791688,130.19200134277344,43658,0.0,0.0
2024-01-12 00:00:00-05:00,130.2564654394169,130.2564654394169,127.10688617671599,128.27645874023438,43658,0.0,0.0
2024-01-16 00:00:00-05:00,126.95953342033184,128.00939320996022,126.94111379012715,127.6962890625,49970,0.0,0.0
2024-01-17 00:00:00-05:00,126.02938482953327,126.99635615742929,125.60574817295387,125.87281799316406,70379,0.0,0.0
2024-01-18 00:00:00-05:00,126.76613893580596,128.66325731867377,125.27423762436118,126.86744689941406,35032,0.0,0.0
2024-01-19 00:00:00-05:00,126.38852646728405,128.73691053436633,126.1490861106455,128.65402221679688,33874,0.0,0.0
2024-01-22 00:00:00-05:00,128.00938401668378,131.5918096550896,127.94493009860604,131.3063201904297,37451,0.0,0.0
2024-01-23 00:00:00-05:00,130.17881910424046,130.17881910424046,123.87597084689088,124.26412200927734,63330,0.475285,0.0
2024-01-24 00:00:00-05:00,124.76317860260241,125.82597509392255,122.75772712252291,122.78545379638672,56387,0.0,0.0
2024-01-25 00:00:00-05:00,124.5321291355678,126.38971230965005,124.5321291355678,126.14942932128906,34926,0.0,0.0
2024-01-26 00:00:00-05:00,125.68735201399423,127.49872412903225,125.54871864968902,125.69659423828125,30824,0.0,0.0
2024-01-29 00:00:00-05:00,125.69660310057586,127.43403754381636,125.21602223879853,127.1752700805664,34085,0.0,0.0
2024-01-30 00:00:00-05:00,127.61886110097849,129.30085694913544,127.61886110097849,128.74635314941406,37030,0.0,0.0
2024-01-31 00:00:00-05:00,128.33972749694627,130.24352193589104,127.87763109795699,128.22882080078125,75323,0.0,0.0
2024-02-01 00:00:00-05:00,129.69826046516482,131.95322977390788,128.7186291532641,131.42645263671875,52390,0.0,0.0
2024-02-02 00:00:00-05:00,129.89233167334527,133.23783897286097,128.86650407836575,131.91627502441406,36610,0.0,0.0
2024-02-05 00:00:00-05:00,130.04018855531328,132.37835263941645,129.45797292540982,131.41720581054688,55651,0.0,0.0
2024-02-06 00:00:00-05:00,131.5281098198554,131.5281098198554,128.9773894624204,130.33592224121094,48182,0.0,0.0
2024-02-07 00:00:00-05:00,131.35250368485814,132.4707384757715,131.24159701053847,131.25083923339844,58281,0.0,0.0
2024-02-08 00:00:00-05:00,130.77029918892032,132.62788250611518,130.44683615984962,131.42645263671875,37451,0.0,0.0
