Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-16 00:00:00-05:00,211.33402520031342,213.11288379267972,211.30486479981153,212.5879669189453,137200,0.0,0.0
2024-01-17 00:00:00-05:00,212.3255020067146,215.4457982564079,212.3255020067146,215.3485870361328,108400,0.0,0.0
2024-01-18 00:00:00-05:00,215.38747126897312,217.23436574233932,214.05576361709376,216.84555053710938,106300,0.0,0.0
2024-01-19 00:00:00-05:00,218.16754914471778,220.25745688830085,217.2829774707046,220.24774169921875,98600,0.0,0.0
2024-01-22 00:00:00-05:00,221.48226766606734,223.88323960745385,221.2100940302491,222.80426025390625,125300,0.0,0.0
2024-01-23 00:00:00-05:00,222.19186489642814,222.6681761811576,220.2866345898611,220.52964782714844,92300,0.0,0.0
2024-01-24 00:00:00-05:00,221.82249989872741,222.7751077211635,219.79091261279405,219.8297882080078,75400,0.0,0.0
2024-01-25 00:00:00-05:00,220.61714163623,221.22952490200845,219.0910114019559,219.3534698486328,93800,0.0,0.0
2024-01-26 00:00:00-05:00,219.79089018058778,220.14082983120537,218.96463925118914,219.72283935546875,81200,0.0,0.0
2024-01-29 00:00:00-05:00,218.51748914916666,222.72647987553918,218.08006832212143,222.59039306640625,108400,0.0,0.0
2024-01-30 00:00:00-05:00,222.59039140603628,227.1007161166772,222.59039140603628,226.80909729003906,131000,0.0,0.0
2024-01-31 00:00:00-05:00,227.4409285306343,230.0946435702411,226.96463211251245,227.61590576171875,223500,0.0,0.0
2024-02-01 00:00:00-05:00,226.40084533919102,226.40084533919102,218.2939276828612,223.0666961669922,140200,0.0,0.0
2024-02-02 00:00:00-05:00,223.5721809988068,228.16027216067477,223.5721809988068,227.47010803222656,76500,0.0,0.0
2024-02-05 00:00:00-05:00,226.0606474888119,228.17973078083654,224.78726040843125,226.81884765625,82400,0.0,0.0
2024-02-06 00:00:00-05:00,226.17726900158334,227.69368403402993,224.02904032889768,224.46646118164062,138600,0.0,0.0
2024-02-07 00:00:00-05:00,224.69976375597054,227.26598295380813,224.69976375597054,226.47862243652344,127900,0.0,0.0
2024-02-08 00:00:00-05:00,226.4786329488653,229.56003916727155,225.8370744115393,229.33645629882812,90600,0.0,0.0
2024-02-09 00:00:00-05:00,230.52233151826093,235.75198069002906,229.57943905051056,235.68394470214844,137900,0.0,0.0
2024-02-12 00:00:00-05:00,230.18214071892606,235.06185066386493,229.85164627684975,231.9318389892578,202600,0.0,0.0
2024-02-13 00:00:00-05:00,230.44460050534536,232.57338401156028,226.6438699023511,228.63658142089844,175100,0.0,0.0
2024-02-14 00:00:00-05:00,225.95369186767647,235.6547755805887,220.50047454812065,232.92330932617188,198400,0.0,0.0
2024-02-15 00:00:00-05:00,234.3522317540798,240.34979640949751,233.43849964845938,238.04603576660156,152800,0.0,0.0
2024-02-16 00:00:00-05:00,238.14324452789603,241.1079939972711,237.10314080878666,239.58187866210938,127400,0.0,0.0
2024-02-20 00:00:00-05:00,237.846342382641,240.40088960510036,237.846342382641,239.8938751220703,137600,0.75,0.0
2024-02-21 00:00:00-05:00,239.65989365609377,240.87866852733345,238.52886700495387,240.73240661621094,139300,0.0,0.0
2024-02-22 00:00:00-05:00,241.68793806338743,246.5727824163578,241.68793806338743,246.01702880859375,150100,0.0,0.0
2024-02-23 00:00:00-05:00,247.53803139329673,248.05479069668715,243.37469268478426,243.6866912841797,130100,0.0,0.0
2024-02-26 00:00:00-05:00,243.4624772002103,244.69101185213142,240.7811723524599,241.0151824951172,104500,0.0,0.0
2024-02-27 00:00:00-05:00,240.5959190538442,241.34668858590865,237.8658750783804,238.4703826904297,126700,0.0,0.0
2024-02-28 00:00:00-05:00,237.82685520630392,240.91766654276444,237.82685520630392,239.24063110351562,106900,0.0,0.0
2024-02-29 00:00:00-05:00,239.9914146678777,240.44967524369585,237.51487049180926,239.13339233398438,153800,0.0,0.0
2024-03-01 00:00:00-05:00,238.6166135545707,242.72145383832327,238.48987108563267,242.51669311523438,118000,0.0,0.0
2024-03-04 00:00:00-05:00,242.19493126964284,245.98775799252704,242.06818880253456,243.0626983642578,125600,0.0,0.0
2024-03-05 00:00:00-05:00,242.672702489557,245.43201059384637,241.87319390734882,242.12669372558594,127700,0.0,0.0
2024-03-06 00:00:00-05:00,242.50694339356215,246.65077784340232,240.93716080687076,245.45150756835938,79900,0.0,0.0
2024-03-07 00:00:00-05:00,245.70499260487884,246.533765396063,242.1851704887279,242.27291870117188,95800,0.0,0.0
2024-03-08 00:00:00-05:00,242.76045274680783,245.39300352525487,240.7616589580825,240.86891174316406,91300,0.0,0.0
