Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-06 00:00:00-05:00,1590.590311186649,1592.3961682884974,1547.5064052535781,1559.889892578125,91300,0.0,0.0
2024-03-07 00:00:00-05:00,1561.0310218299544,1568.9591578891395,1539.9852569178706,1554.6806640625,70600,0.0,0.0
2024-03-08 00:00:00-05:00,1556.8435032046357,1572.7692990348887,1535.599216865335,1541.5726318359375,61100,0.0,0.0
2024-03-11 00:00:00-04:00,1535.6490532486578,1536.8893763946967,1494.09326171875,1494.09326171875,104500,0.0,0.0
2024-03-12 00:00:00-04:00,1502.2594057153221,1541.1361444853183,1494.0732736283483,1536.869384765625,79500,0.0,0.0
2024-03-13 00:00:00-04:00,1533.1980386133246,1560.8918836244543,1514.7321241394325,1537.474609375,88100,0.0,0.0
2024-03-14 00:00:00-04:00,1531.104344962334,1545.7598995208293,1503.2913134417684,1519.1475830078125,81200,0.0,0.0
2024-03-15 00:00:00-04:00,1519.435339337958,1545.23405663842,1512.6879340554144,1530.9554443359375,98100,0.0,0.0
2024-03-18 00:00:00-04:00,1536.2243657453137,1553.8468849295377,1534.16051184209,1537.44482421875,58900,0.0,0.0
2024-03-19 00:00:00-04:00,1529.0701824651517,1552.8843838792748,1527.67106421699,1536.0159912109375,148500,0.0,0.0
2024-03-20 00:00:00-04:00,1526.2918806487635,1577.671051630641,1526.2918806487635,1568.631591796875,65400,0.0,0.0
2024-03-21 00:00:00-04:00,1592.57474454864,1612.4099804309076,1557.428908138604,1601.137939453125,93900,0.0,0.0
2024-03-22 00:00:00-04:00,1606.4465202118874,1612.4199352906733,1571.7373400002623,1587.8416748046875,57100,0.0,0.0
2024-03-25 00:00:00-04:00,1588.6058453738524,1607.3794196438423,1587.1770512858047,1591.126220703125,38300,0.0,0.0
2024-03-26 00:00:00-04:00,1605.464263217303,1605.464263217303,1583.793372268639,1587.365478515625,33400,0.0,0.0
2024-03-27 00:00:00-04:00,1596.186593308581,1605.9205853871886,1581.8385753691866,1604.36279296875,49900,0.0,0.0
2024-03-28 00:00:00-04:00,1605.4741360258984,1638.942993412324,1586.5715645280088,1622.342529296875,93500,0.0,0.0
2024-04-01 00:00:00-04:00,1622.342656527199,1622.342656527199,1590.71938280125,1594.430419921875,51400,0.0,0.0
2024-04-02 00:00:00-04:00,1583.1581678643363,1595.5514652645834,1574.6743103171978,1588.6453857421875,101600,0.0,0.0
