Date,Close,Dividends,High,Low,Open,Volume,Stock Splits
2024-03-01 00:00:00-05:00,45.49332809448242,0.0,45.598028929530315,44.60335255163929,44.8965237433427,576306,0.0
2024-03-04 00:00:00-05:00,46.016841888427734,0.0,46.11023598221889,45.514269002156404,45.67132395136304,727105,0.0
2024-03-05 00:00:00-05:00,46.016841888427734,0.0,46.65029635836286,45.91214104828157,46.35189047927529,657234,0.0
2024-03-06 00:00:00-05:00,46.05872344970703,0.0,46.69740891052231,46.01160770224391,46.27860185651818,866830,0.0
2024-03-07 00:00:00-05:00,46.62411880493164,0.0,46.74976202515503,46.25765849036659,46.25765849036659,849035,0.0
2024-03-08 00:00:00-05:00,46.55082702636719,0.0,47.05339991829605,46.488007259369795,46.73929370533423,406517,0.0
2024-03-11 00:00:00-04:00,47.13716125488281,0.0,47.179042328488705,46.62411902545753,46.79164331988108,527479,0.0
2024-03-12 00:00:00-04:00,46.739295959472656,0.0,47.1895147634648,46.72882292364514,47.11622564659783,549212,0.0
2024-03-13 00:00:00-04:00,46.37283706665039,0.0,46.81258653752879,46.23672079753246,46.64506222691078,760302,0.0
2024-03-14 00:00:00-04:00,46.09013748168945,0.0,46.52988693931963,45.75508887054737,46.51941759246834,665815,0.0
2024-03-15 00:00:00-04:00,46.11107635498047,0.0,46.23671588560902,45.74461604218729,45.974960100322754,953219,0.0
2024-03-18 00:00:00-04:00,46.21577835083008,0.0,46.44612610372122,46.10060447438451,46.226247697146746,587729,0.0
2024-03-19 00:00:00-04:00,46.07966613769531,0.0,46.43774877198558,46.02731571672019,46.29954085698079,1411394,0.0
2024-03-20 00:00:00-04:00,46.016841888427734,0.0,46.12154641756129,45.55615007601235,45.99590319599346,711823,0.0
2024-03-21 00:00:00-04:00,45.7341423034668,0.0,46.1634260639565,45.71320361167999,45.79696575680179,612009,0.0
2024-03-22 00:00:00-04:00,45.912139892578125,0.0,45.912139892578125,45.21063100090264,45.89119751168362,738430,0.0
2024-03-25 00:00:00-04:00,44.83370590209961,0.0,45.65038874922543,44.73947440096592,45.46192205797036,844069,0.0
2024-03-26 00:00:00-04:00,44.70805740356445,0.0,44.70805740356445,44.05889894115262,44.121722393831874,851913,0.0
2024-03-27 00:00:00-04:00,44.76041030883789,0.0,44.84417245774012,44.47771213404601,44.71852923438678,935594,0.0
2024-03-28 00:00:00-04:00,45.01169967651367,0.0,45.0745231367609,44.425364596148704,44.54053848061017,984008,0.0
2024-04-01 00:00:00-04:00,44.48818588256836,0.0,45.46191995691938,44.34160027514589,45.04310920569448,521444,0.0
2024-04-02 00:00:00-04:00,44.19501876831055,0.0,44.571948447923404,44.12172596391672,44.47771326127953,704585,0.0
2024-04-03 00:00:00-04:00,43.88090896606445,0.0,44.006552192913,43.24222348516456,43.27363152513604,918723,0.0
2024-04-04 00:00:00-04:00,43.04328536987305,0.0,43.76573296702922,43.022346677572436,43.420215032170276,868299,0.0
2024-04-05 00:00:00-04:00,43.106109619140625,0.0,43.17940242779052,42.760591648345056,42.85482315147335,1507777,0.0
2024-04-08 00:00:00-04:00,43.45162582397461,0.0,43.50397624258625,43.15845831516725,43.21080873377889,1060100,0.0
2024-04-09 00:00:00-04:00,43.94373321533203,0.0,43.95420256217773,43.27363230441823,43.27363230441823,797763,0.0
2024-04-10 00:00:00-04:00,43.1165771484375,0.0,43.49350680179626,42.94905285805583,43.252689712125786,839757,0.0
2024-04-11 00:00:00-04:00,43.106109619140625,0.0,43.62962493794133,42.807707399909205,43.587743859996785,488376,0.0
2024-04-12 00:00:00-04:00,42.06955337524414,0.0,42.854820776443766,42.02767229962066,42.69776950959637,592902,0.0
2024-04-15 00:00:00-04:00,41.53556823730469,0.0,42.38365908619361,41.42039435848381,42.341778011075796,509384,0.0
2024-04-16 00:00:00-04:00,41.169105529785156,0.0,41.368041547350806,40.98064254713464,41.326160474652106,680960,0.0
2024-04-17 00:00:00-04:00,41.07487487792969,0.0,41.462273886063336,41.02252445823322,41.39945412022505,735165,0.0
2024-04-18 00:00:00-04:00,41.32616424560547,0.0,41.42039574552921,40.865472403882286,41.15863993952431,879199,0.0
2024-04-19 00:00:00-04:00,41.88108444213867,0.0,42.02767004344546,41.50415478176208,41.50415478176208,1023342,0.0
2024-04-22 00:00:00-04:00,43.1584587097168,0.0,43.294571274946286,42.71870559799194,42.907172271298975,1157994,0.0
2024-04-23 00:00:00-04:00,43.85996627807617,0.0,43.912316695581545,43.12704567705208,43.2212771663592,897031,0.0
2024-04-24 00:00:00-04:00,43.47256851196289,0.0,43.786678430481274,43.1898740120815,43.681973894645935,753863,0.0
2024-04-25 00:00:00-04:00,43.01187515258789,0.0,43.02234818809327,42.46218650356154,42.79200043077485,1159007,0.0
2024-04-26 00:00:00-04:00,43.608680725097656,0.0,43.640092454485284,42.99093761807064,43.03281869425828,1299317,0.0
2024-04-29 00:00:00-04:00,44.289249420166016,0.0,44.34159984131006,43.82855759832601,43.849496291188636,2370515,0.0
2024-04-30 00:00:00-04:00,44.32066345214844,0.0,44.36254452903806,43.44115714847867,43.44115714847867,2498949,0.0
2024-05-01 00:00:00-04:00,44.82323455810547,0.0,45.242045310027,44.079844551197866,44.153137355031014,1356519,0.0
2024-05-02 00:00:00-04:00,44.68711853027344,0.0,44.83370413870496,44.289250158364716,44.7080609124726,1110223,0.0
2024-05-03 00:00:00-04:00,45.00122833251953,0.0,45.556151658135924,44.93840487506012,45.43050843220462,1217271,0.0
2024-05-06 00:00:00-04:00,44.58241653442383,0.0,45.168751575026505,44.509123732101635,45.12687050069774,1987076,0.0
2024-05-07 00:00:00-04:00,44.969818115234375,0.0,44.99076049808723,44.645238848422444,44.83370553814757,776724,0.0
2024-05-08 00:00:00-04:00,44.959346771240234,0.0,45.29439537010216,44.938404389317625,45.27345298817954,1013459,0.0
2024-05-09 00:00:00-04:00,45.62944412231445,0.0,45.776026040315436,45.105928840339544,45.23157206533502,623721,0.0
2024-05-10 00:00:00-04:00,45.660858154296875,0.0,46.10060761947167,45.62421175070103,45.723677925469985,605192,0.0
2024-05-13 00:00:00-04:00,46.41471481323242,0.0,46.50894630894535,45.88073018921339,46.09013556245738,740597,0.0
2024-05-14 00:00:00-04:00,47.52456283569336,0.0,47.535035871402194,46.64506024236782,46.79164585241586,773456,0.0
2024-05-15 00:00:00-04:00,47.92243194580078,0.0,47.95384367301513,47.52455990505198,47.84913914529642,1295276,0.0
2024-05-16 00:00:00-04:00,48.152774810791016,0.0,48.173717191410574,47.58738217988446,47.922430757899384,996542,0.0
2024-05-17 00:00:00-04:00,47.83867263793945,0.0,48.074255072545355,47.765379833085944,47.96431586526509,1177546,0.0
2024-05-20 00:00:00-04:00,47.60832214355469,0.0,47.964313111700825,47.346566357233534,47.88055096495907,1084983,0.0
2024-05-21 00:00:00-04:00,47.13716125488281,0.0,47.346566622912256,46.938225233008005,47.315154895461,714107,0.0
2024-05-22 00:00:00-04:00,45.54568099975586,0.0,46.100604309389446,45.346744975514135,46.100604309389446,1471600,0.0
2024-05-23 00:00:00-04:00,45.200164794921875,0.0,45.54568274729167,44.95934768733609,45.54568274729167,844018,0.0
2024-05-24 00:00:00-04:00,45.7864990234375,0.0,45.91214224828928,45.59803234166609,45.817910751897315,567218,0.0
2024-05-28 00:00:00-04:00,45.04310989379883,0.0,45.56662149633367,44.82846984164054,45.56662149633367,812605,0.0
2024-05-29 00:00:00-04:00,44.58241653442383,0.0,44.718529103745446,44.30495303362549,44.61382826241726,941226,0.0
2024-05-30 00:00:00-04:00,44.64523696899414,0.0,44.78135322933851,44.404419865756005,44.60335589403914,947587,0.0
2024-05-31 00:00:00-04:00,45.294395446777344,0.0,45.35721890366404,44.530066751576584,44.57194782650522,896771,0.0
2024-06-03 00:00:00-04:00,46.06919479370117,0.0,46.100606523034486,45.11640307882069,45.11640307882069,1055705,0.0
2024-06-04 00:00:00-04:00,45.72367477416992,0.0,46.048254021659226,45.598031551495424,45.765555848394754,585586,0.0
2024-06-05 00:00:00-04:00,46.72882080078125,0.0,46.87540640583111,45.80220248981772,45.94354973269798,801233,0.0
2024-06-06 00:00:00-04:00,47.042930603027344,0.0,47.2209242467895,46.50894598275343,46.666000933831775,566593,0.0
2024-06-07 00:00:00-04:00,46.95916748046875,0.0,47.11622242829006,46.362359416545246,46.362359416545246,949172,0.0
2024-06-10 00:00:00-04:00,46.990577697753906,0.0,47.24186413059778,46.404238998797624,46.41471203357321,764649,0.0
2024-06-11 00:00:00-04:00,46.02731704711914,0.0,46.68694122404172,45.90167013076715,46.35189261773658,837802,0.0
2024-06-12 00:00:00-04:00,46.31000900268555,0.0,46.571764789762,46.17389643608428,46.4880063317659,639808,0.0
2024-06-13 00:00:00-04:00,45.38862609863281,0.0,46.06919263131388,45.367687406051814,46.06919263131388,1020206,0.0
2024-06-14 00:00:00-04:00,44.33113098144531,0.0,45.231572253158234,44.26307285091984,45.179221831439605,829764,0.0
2024-06-17 00:00:00-04:00,45.7864990234375,0.0,45.79696836992827,44.36254247511738,44.477712664490895,1094557,0.0
2024-06-18 00:00:00-04:00,45.807437896728516,0.0,46.592708977390004,45.67132532485019,46.29954145158188,925762,0.0
2024-06-20 00:00:00-04:00,43.85996627807617,0.0,43.9877011492298,43.17939609455746,43.535387049365866,1796069,0.0
2024-06-21 00:00:00-04:00,43.828556060791016,0.0,43.87043713403453,42.93858417661322,43.828556060791016,1781417,0.0
2024-06-24 00:00:00-04:00,44.00654983520508,0.0,44.19501650987433,43.87043726899178,43.97513810792898,547390,0.0
2024-06-25 00:00:00-04:00,42.96999740600586,0.0,43.760503220101484,42.959528058677016,43.73432985177937,723710,0.0
2024-06-26 00:00:00-04:00,42.645416259765625,0.0,42.91764510131107,42.43601456640584,42.645416259765625,868867,0.0
2024-06-27 00:00:00-04:00,43.03281784057617,0.0,43.46209794073657,42.77629671513916,42.949055689862554,1189242,0.0
2024-06-28 00:00:00-04:00,43.02234649658203,0.0,43.524919377530736,42.634943800776895,43.06422756999442,1471877,0.0
2024-07-01 00:00:00-04:00,42.12190246582031,0.0,43.346922966830604,42.027670970893546,42.70823750601177,927614,0.0
2024-07-02 00:00:00-04:00,42.61400604248047,0.0,42.692533517973104,42.15331422484777,42.25801506617967,614907,0.0
2024-07-03 00:00:00-04:00,42.488365173339844,0.0,42.78153270989301,42.299898483918994,42.59306602047215,269502,0.0
2024-07-05 00:00:00-04:00,43.03281784057617,0.0,43.16893041323891,42.687296202141866,42.90717461450575,742592,0.0
2024-07-08 00:00:00-04:00,42.13237380981445,0.0,43.10610791119707,41.94391081102512,42.938587295044115,978491,0.0
2024-07-09 00:00:00-04:00,41.943912506103516,0.0,42.3417809023976,41.59839084604684,42.3417809023976,750166,0.0
2024-07-10 00:00:00-04:00,42.95952606201172,0.0,43.08516929108158,42.436014452047786,42.50930356893116,782258,0.0
2024-07-11 00:00:00-04:00,43.04328536987305,0.0,43.66103212755146,42.9176421491073,43.20034031807707,936726,0.0
2024-07-12 00:00:00-04:00,44.163604736328125,0.0,44.195016463571314,43.44324879948349,43.47256518191468,822320,0.0
2024-07-15 00:00:00-04:00,43.76573181152344,0.0,43.9018480638331,43.4882720119417,43.828555264741325,1768202,0.0
2024-07-16 00:00:00-04:00,44.57194519042969,0.0,44.70805775365091,43.47256427183197,43.47256427183197,931933,0.0
2024-07-17 00:00:00-04:00,44.47771072387695,0.0,44.80228996282914,44.17407386598006,44.278778393281904,1275291,0.0
2024-07-18 00:00:00-04:00,43.74479675292969,0.0,44.55100654293589,43.50397964390589,44.446305697526675,964541,0.0
2024-07-19 00:00:00-04:00,43.50397872924805,0.0,43.68197237609399,42.83388152795744,43.39927788604014,1008950,0.0
2024-07-22 00:00:00-04:00,44.33113098144531,0.0,44.393950749710164,43.62962205006068,43.943731958347456,1180192,0.0
2024-07-23 00:00:00-04:00,43.39927673339844,0.0,44.121724337105505,43.2998068771065,44.079843263137164,937311,0.0
2024-07-24 00:00:00-04:00,43.98561477661133,0.0,44.28401698791655,43.388806665013234,43.399279700962005,921421,0.0
2024-07-25 00:00:00-04:00,44.2264289855957,0.0,45.02216945951049,44.13219748330009,44.2264289855957,1334553,0.0
2024-07-26 00:00:00-04:00,46.006370544433594,0.0,46.215775904620116,44.88605094518891,44.938401362988735,1379211,0.0
2024-07-29 00:00:00-04:00,46.351890563964844,0.0,46.71835088312076,45.94354917087646,46.152958229526185,1679629,0.0
2024-07-30 00:00:00-04:00,46.812583923339844,0.0,46.98010822460267,45.99590479917733,46.58223985359722,1216323,0.0
2024-07-31 00:00:00-04:00,46.582237243652344,0.0,47.28374613813263,46.52988313570041,46.634587662616966,1093378,0.0
2024-08-01 00:00:00-04:00,47.9538459777832,0.0,48.29936392678534,46.477535306614946,46.8439956377623,1814639,0.0
2024-08-02 00:00:00-04:00,48.466888427734375,0.0,48.73911726281894,47.90149206432125,48.697232498355895,1187405,0.0
2024-08-05 00:00:00-04:00,47.00104904174805,0.0,47.56644169519029,46.823055399829876,47.38844805327212,850335,0.0
2024-08-06 00:00:00-04:00,46.823055267333984,0.0,47.608322634393495,46.36235976651724,46.57176513553058,914308,0.0
2024-08-07 00:00:00-04:00,46.54035949707031,0.0,47.503624244208616,46.3676005198483,47.367511669577276,950309,0.0
2024-08-08 00:00:00-04:00,47.650203704833984,0.0,47.68161543243062,46.571765132244494,46.72882008124027,1121134,0.0
2024-08-09 00:00:00-04:00,47.555973052978516,0.0,47.81249417341988,47.398918101202185,47.555973052978516,782718,0.0
2024-08-12 00:00:00-04:00,47.37797927856445,0.0,47.576915304336694,47.063869375872756,47.4931531554839,879644,0.0
2024-08-13 00:00:00-04:00,48.08995819091797,0.0,48.236540108889066,47.65020505902971,47.66067809451781,944692,0.0
2024-08-14 00:00:00-04:00,48.21560287475586,0.0,48.48782802593358,47.867465736683066,48.309834374087565,603391,0.0
2024-08-15 00:00:00-04:00,48.61347198486328,0.0,48.77052324452809,48.110895411378806,48.110895411378806,490072,0.0
2024-08-16 00:00:00-04:00,48.87522888183594,0.0,48.9066406100763,48.52970724916684,48.603000052065205,547397,0.0
2024-08-19 00:00:00-04:00,49.15792465209961,0.0,49.31497960841324,48.7286445478974,48.7286445478974,758542,0.0
2024-08-20 00:00:00-04:00,49.178863525390625,0.0,49.37779954326063,48.99039685346449,49.15792114451559,630741,0.0
2024-08-21 00:00:00-04:00,49.273094177246094,0.0,49.38826804762798,49.02180774495137,49.09510054328414,722128,0.0
2024-08-22 00:00:00-04:00,48.917110443115234,0.0,49.67096979445853,48.90664109659345,49.6290887193839,1163192,0.0
2024-08-23 00:00:00-04:00,48.44594955444336,0.0,49.46156470870305,48.20513244910729,49.33592148274347,2146271,0.0
2024-08-26 00:00:00-04:00,47.32563018798828,0.0,48.40406511803964,47.179044578882,48.13183997111019,1261561,0.0
2024-08-27 00:00:00-04:00,48.18418884277344,0.0,48.29936271922379,47.66067725906944,47.891021322982716,1272205,0.0
2024-08-28 00:00:00-04:00,47.96431350708008,0.0,48.54017919292346,47.846524140062066,48.11089542059278,859900,0.0
2024-08-29 00:00:00-04:00,47.82820129394531,0.0,48.3935939488062,47.80725891243848,47.91196344199784,1683574,0.0
2024-08-30 00:00:00-04:00,47.85961151123047,0.0,48.419773207446724,47.62926743809476,48.26795292382057,1541437,0.0
2024-09-03 00:00:00-04:00,46.362361907958984,0.0,47.1581060359519,46.12154848921119,46.80211504769257,4281872,0.0
2024-09-04 00:00:00-04:00,46.236717224121094,0.0,46.6398239487619,46.142485728928094,46.3414217546591,1375443,0.0
2024-09-05 00:00:00-04:00,46.5717658996582,0.0,47.053400100785026,46.38330290894767,46.645058702262276,1356265,0.0
2024-09-06 00:00:00-04:00,46.5717658996582,0.0,47.02198837267078,46.12154711563307,46.864933421087045,1338576,0.0
2024-09-09 00:00:00-04:00,48.04807662963867,0.0,48.163250506942255,46.60317771261517,46.60317771261517,1555419,0.0
2024-09-10 00:00:00-04:00,48.05854415893555,0.0,48.069013504934354,47.45127044518218,47.63973342911002,1054812,0.0
2024-09-11 00:00:00-04:00,47.9957275390625,0.0,48.20513291769737,47.63450187754701,47.922434734293404,846403,0.0
2024-09-12 00:00:00-04:00,47.71302795410156,0.0,47.964314401081936,47.37797935812773,47.8910215984658,1439489,0.0
2024-09-13 00:00:00-04:00,48.54018020629883,0.0,48.56111889910033,47.985256890222026,48.01666492942429,874642,0.0
2024-09-16 00:00:00-04:00,48.76005554199219,0.0,48.791467270578956,48.16325114378116,48.37265651938042,649800,0.0
2024-09-17 00:00:00-04:00,47.80725860595703,0.0,48.602999007354775,47.61879561854073,48.561117933597,1573086,0.0
2024-09-18 00:00:00-04:00,47.82820129394531,0.0,48.30459712762381,47.73396611064566,48.03760666407664,1787350,0.0
2024-09-19 00:00:00-04:00,47.73396682739258,0.0,48.226070376837214,47.67114705990362,48.215601030420295,950967,0.0
2024-09-20 00:00:00-04:00,47.01152038574219,0.0,47.54550502317584,46.802115007237575,47.5350356764975,1782944,0.0
2024-09-23 00:00:00-04:00,46.55082702636719,0.0,46.99058015129866,46.46183020454488,46.98010711597624,846806,0.0
2024-09-24 00:00:00-04:00,46.96963882446289,0.0,47.2313946226407,46.66600195101713,46.76023344812314,1037564,0.0
2024-09-25 00:00:00-04:00,46.18436813354492,0.0,47.06387072164834,46.173898786885815,47.04293202833013,1005145,0.0
2024-09-26 00:00:00-04:00,47.13716125488281,0.0,47.16857298233408,46.58223795185164,46.66600009906342,772818,0.0
2024-09-27 00:00:00-04:00,47.36750793457031,0.0,48.24701046043331,47.3465655537466,47.84913842566831,1820104,0.0
2024-09-30 00:00:00-04:00,47.71302795410156,0.0,47.76537837497561,47.199985713763496,47.52456127437256,1929209,0.0
2024-10-01 00:00:00-04:00,47.02199172973633,0.0,47.65020789193441,46.87540980305063,47.608326814454536,900196,0.0
2024-10-02 00:00:00-04:00,46.43565368652344,0.0,46.634589714125205,46.11107812347448,46.60317798576967,1287710,0.0
2024-10-03 00:00:00-04:00,45.587562561035156,0.0,46.2157786793114,45.451449990988834,46.18436695115072,1592674,0.0
2024-10-04 00:00:00-04:00,45.61897659301758,0.0,45.61897659301758,45.11640367301596,45.17922344352234,805160,0.0
2024-10-07 00:00:00-04:00,45.357215881347656,0.0,45.52474016989945,45.22109963015889,45.49332844354918,446118,0.0
2024-10-08 00:00:00-04:00,45.60850143432617,0.0,45.82837984333368,45.48285821017365,45.524742973878624,505084,0.0
2024-10-09 00:00:00-04:00,46.54035949707031,0.0,46.54035949707031,45.68179559534456,45.79696947648843,1411987,0.0
2024-10-10 00:00:00-04:00,45.31533432006836,0.0,46.34142250439676,45.1059289445919,46.25766035420618,759652,0.0
2024-10-11 00:00:00-04:00,45.985435485839844,0.0,46.15295978722377,45.807438148878774,45.83884987763514,1053895,0.0
2024-10-14 00:00:00-04:00,46.163429260253906,0.0,46.310011179872575,45.74461850564696,45.97496257618702,1266007,0.0
2024-10-15 00:00:00-04:00,45.94355010986328,0.0,46.70788249149262,45.833614594160835,46.16342851924311,597570,0.0
2024-10-16 00:00:00-04:00,45.24204635620117,0.0,45.943551615150675,45.15828420387995,45.90167053899007,1423216,0.0
2024-10-17 00:00:00-04:00,44.69758987426758,0.0,44.948876317222265,44.25783675460318,44.39394932229012,1533256,0.0
2024-10-18 00:00:00-04:00,45.02216720581055,0.0,45.02216720581055,44.63476817988595,44.82323486403071,944142,0.0
2024-10-21 00:00:00-04:00,44.10078048706055,0.0,44.655707465402436,43.83902470572178,44.645234430518556,544002,0.0
2024-10-22 00:00:00-04:00,44.19501876831055,0.0,44.393951110254456,43.755265630935114,44.048433159522894,701700,0.0
2024-10-23 00:00:00-04:00,44.10078048706055,0.0,44.247366085562106,43.90184815907596,44.195015667091816,452189,0.0
2024-10-24 00:00:00-04:00,43.55632781982422,0.0,44.278779109629056,43.535389127417496,44.21595565443412,524048,0.0
2024-10-25 00:00:00-04:00,43.50397872924805,0.0,43.97513990165863,43.46209765416738,43.66103368304741,454786,0.0
2024-10-28 00:00:00-04:00,43.76573181152344,0.0,44.153134498730104,43.70291204729282,44.05889931890328,568875,0.0
2024-10-29 00:00:00-04:00,43.79714584350586,0.0,44.011785890155096,43.535390048956785,43.619152198331484,439661,0.0
2024-10-30 00:00:00-04:00,44.2264289855957,0.0,44.46724610389579,43.891380365,43.99608490343002,857743,0.0
2024-10-31 00:00:00-04:00,44.0798454284668,0.0,44.38348230740596,43.859970701578966,44.037964352441136,854865,0.0
2024-11-01 00:00:00-04:00,45.10593032836914,0.0,45.252515940193426,44.73947367678366,44.89652863545608,806770,0.0
2024-11-04 00:00:00-05:00,45.702735900878906,0.0,45.91737594430923,45.49333053058257,45.608500717504995,1161409,0.0
2024-11-05 00:00:00-05:00,46.016841888427734,0.0,46.14248510999557,45.49333030972213,45.744616752857794,803154,0.0
2024-11-06 00:00:00-05:00,45.933082580566406,0.0,46.132018615928374,44.7185313636534,45.043110628351194,1479148,0.0
2024-11-07 00:00:00-05:00,46.22624969482422,0.0,47.48268197674353,45.89120108631241,47.31515767248762,1339997,0.0
2024-11-08 00:00:00-05:00,45.817909240722656,0.0,46.35189016199023,45.68179298488202,46.29953974227549,745632,0.0
2024-11-11 00:00:00-05:00,46.12154769897461,0.0,46.163428773994156,45.58756307022857,45.849318866853835,902556,0.0
2024-11-12 00:00:00-05:00,45.26298141479492,0.0,46.05872179794194,45.26298141479492,45.943547925502784,862141,0.0
2024-11-13 00:00:00-05:00,44.634769439697266,0.0,44.86511720582156,44.40442167357297,44.791824399419504,741917,0.0
2024-11-14 00:00:00-05:00,44.069374084472656,0.0,44.875583839182156,44.006550628787544,44.865114492897106,503963,0.0
2024-11-15 00:00:00-05:00,43.21080780029297,0.0,43.94372840097168,42.89670160642153,43.94372840097168,1140027,0.0
2024-11-18 00:00:00-05:00,42.91764450073242,0.0,43.13751922687342,42.645415662996484,42.70823912131538,1007223,0.0
2024-11-19 00:00:00-05:00,42.71870803833008,0.0,42.9347093253497,42.24754686162806,42.45695223893868,680185,0.0
2024-11-20 00:00:00-05:00,44.069374084472656,0.0,44.41489202377852,42.38365808409609,42.540713034321456,1721307,0.0
2024-11-21 00:00:00-05:00,44.32066345214844,0.0,44.47771472374378,44.01702287795792,44.20548956845506,886944,0.0
2024-11-22 00:00:00-05:00,44.79182052612305,0.0,44.91746374523852,44.55100343390489,44.77087814511014,627992,0.0
2024-11-25 00:00:00-05:00,45.28392791748047,0.0,45.577095453745386,45.10593057515033,45.26298553468202,736421,0.0
2024-11-26 00:00:00-05:00,45.27345275878906,0.0,45.6922671942319,45.095459113792394,45.66085546600089,663000,0.0
2024-11-27 00:00:00-05:00,45.807437896728516,0.0,46.12154780458811,45.65038663178622,45.70273705343365,574508,0.0
2024-11-29 00:00:00-05:00,45.472389221191406,0.0,45.72367567147176,45.39909641761276,45.43050814614468,430902,0.0
2024-12-02 00:00:00-05:00,45.702735900878906,0.0,46.01684211182971,45.34674492688143,45.52474225837387,705354,0.0
2024-12-03 00:00:00-05:00,45.3258056640625,0.0,46.04825326024828,45.3153326289389,46.04825326024828,831620,0.0
2024-12-04 00:00:00-05:00,45.8283805847168,0.0,46.0063742328988,45.2629842223901,45.48285894596714,573951,0.0
2024-12-05 00:00:00-05:00,45.472389221191406,0.0,46.02731623230114,45.45145052816179,46.02731623230114,707942,0.0
