Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-29 00:00:00-05:00,97.32275519474967,99.5168101019928,96.9564216706625,98.30561065673828,901700,0.0,0.0
2024-01-30 00:00:00-05:00,98.07729223893824,99.26863195234931,97.65039411966787,97.66032409667969,988400,0.0,0.0
2024-01-31 00:00:00-05:00,97.3029136046452,98.20634451395941,94.3245569629609,94.70181274414062,1231300,0.0,0.0
2024-02-01 00:00:00-05:00,94.26497762967239,95.91300515050752,90.53210970480256,94.57274627685547,1629300,0.0,0.0
2024-02-02 00:00:00-05:00,94.61247082168906,96.24063860166731,93.70407108769186,96.13143157958984,1023300,0.0,0.0
2024-02-05 00:00:00-05:00,96.48882455328305,98.01274634739866,96.01228418360795,96.66752624511719,1394100,0.0,0.0
2024-02-06 00:00:00-05:00,95.14855910769377,97.62060046722725,94.23519826147412,96.4094009399414,1216500,0.0,0.0
2024-02-07 00:00:00-05:00,98.28577058421448,100.63867509163387,97.6553496318707,98.7325210571289,1357300,0.0,0.0
2024-02-08 00:00:00-05:00,99.55653539787032,101.25419780768254,99.27855665114357,100.3011245727539,1050000,0.0,0.0
2024-02-09 00:00:00-05:00,100.76772010531381,102.11790888213118,100.10751689225336,101.65129852294922,800500,0.0,0.0
2024-02-12 00:00:00-05:00,101.57187496306166,101.88956599782382,99.33810774460382,99.34803771972656,715300,0.0,0.0
2024-02-13 00:00:00-05:00,98.7920862130007,101.12016939852953,98.07430272802316,100.75779724121094,923300,0.0,0.0
2024-02-14 00:00:00-05:00,101.40311207830857,103.34897078228175,101.26412271190708,101.8101577758789,1038900,0.0,0.0
2024-02-15 00:00:00-05:00,101.8101688970757,102.27677177847708,101.20456905973715,101.25420379638672,607500,0.0,0.0
2024-02-16 00:00:00-05:00,101.41303865869455,102.75329754660594,100.65851957038396,100.77765655517578,777900,0.0,0.0
2024-02-20 00:00:00-05:00,100.81738523188977,102.56468251273036,100.81738523188977,101.76052856445312,1008800,0.0,0.0
2024-02-21 00:00:00-05:00,101.64136824491378,102.52494665991502,100.71311630400108,101.4328842163086,1069100,0.0,0.0
2024-02-22 00:00:00-05:00,102.84265945702634,104.50061721049238,102.21720723883347,103.84537506103516,1553900,0.0,0.0
2024-02-23 00:00:00-05:00,103.94463951470907,104.74880092564118,103.57731372484042,104.33182525634766,541600,0.0,0.0
2024-02-26 00:00:00-05:00,104.24248182661673,105.10620797423276,104.1134224330269,104.45096588134766,561100,0.0,0.0
2024-02-27 00:00:00-05:00,104.51053395274751,104.64953090139305,103.57732066454676,104.35169219970703,619800,0.0,0.0
2024-02-28 00:00:00-05:00,104.21270174815774,105.66216776105061,103.84040716207507,105.17570495605469,593100,0.0,0.0
2024-02-29 00:00:00-05:00,107.36189797438202,107.36189797438202,103.81927093671719,105.15583038330078,1233400,0.1,0.0
2024-03-01 00:00:00-05:00,104.9968394006256,105.0763315268189,102.31378112697972,104.15216827392578,1351800,0.0,0.0
2024-03-04 00:00:00-05:00,104.69871126269626,106.02533125957802,104.24159935070587,105.02664184570312,813000,0.0,0.0
2024-03-05 00:00:00-05:00,104.34098380937691,106.0501897095816,103.59569106788136,104.05280303955078,620100,0.0,0.0
2024-03-06 00:00:00-05:00,103.03918682547302,103.77454005471503,101.75728266682316,103.44660949707031,1235800,0.0,0.0
2024-03-07 00:00:00-05:00,104.14222555332451,105.10613097727234,102.82057148230673,102.94975280761719,592800,0.0,0.0
2024-03-08 00:00:00-05:00,102.8007056082419,104.10248870779125,102.18460181509798,102.23428344726562,618300,0.0,0.0
2024-03-11 00:00:00-04:00,102.42309183532072,102.82058279428713,101.22664624746955,102.53240203857422,582400,0.0,0.0
2024-03-12 00:00:00-04:00,102.84045004199612,104.14719896142851,102.58208737272008,103.38700103759766,906300,0.0,0.0
2024-03-13 00:00:00-04:00,103.39692390306132,104.46517353682759,102.92987268704921,103.99315643310547,500400,0.0,0.0
2024-03-14 00:00:00-04:00,103.62548538135621,104.07266550532353,102.97956358996476,104.00310516357422,553700,0.0,0.0
2024-03-15 00:00:00-04:00,103.51617780240538,104.47015147683368,103.23793642838574,103.53605651855469,651200,0.0,0.0
2024-03-18 00:00:00-04:00,103.55593232309585,104.42047455836567,102.39327756572237,103.16838073730469,561900,0.0,0.0
2024-03-19 00:00:00-04:00,102.70132883913344,103.7844914664473,102.04547522917578,102.98950958251953,962600,0.0,0.0
2024-03-20 00:00:00-04:00,102.66157594519801,104.09750614959907,101.99578299650192,103.58573913574219,780700,0.0,0.0
2024-03-21 00:00:00-04:00,103.87392371510116,105.42413006054699,103.81430272689452,104.9670181274414,741500,0.0,0.0
2024-03-22 00:00:00-04:00,104.87757087773578,105.48374277173464,103.97327892450504,104.56951904296875,519800,0.0,0.0
2024-03-25 00:00:00-04:00,104.78815181223632,105.02665093771084,103.61555764726981,104.20185852050781,558400,0.0,0.0
2024-03-26 00:00:00-04:00,104.6887828181976,106.67623007656493,104.04982076875935,106.537109375,942000,0.0,0.0
2024-03-27 00:00:00-04:00,107.14326829446645,107.18301814455458,103.2975555904136,103.74473571777344,660300,0.0,0.0
2024-03-28 00:00:00-04:00,103.93354402353582,104.54965536317502,103.46650031645659,103.51618194580078,717800,0.0,0.0
2024-04-01 00:00:00-04:00,103.54598263778159,104.27140410742054,101.77715607257643,102.89012908935547,907400,0.0,0.0
2024-04-02 00:00:00-04:00,102.78083001631501,102.78083001631501,100.51514147062338,100.67413330078125,812500,0.0,0.0
2024-04-03 00:00:00-04:00,100.37601919113062,100.91759671323983,99.50153760378895,99.70028686523438,1015500,0.0,0.0
2024-04-04 00:00:00-04:00,100.75362974831778,101.49395651962132,99.42204383545982,99.47172546386719,1007000,0.0,0.0
2024-04-05 00:00:00-04:00,100.03813361157674,101.80696006385212,99.42202995110344,101.75727844238281,897000,0.0,0.0
2024-04-08 00:00:00-04:00,104.05279568892371,104.05279568892371,100.18721154929833,101.37967681884766,1022700,0.0,0.0
2024-04-09 00:00:00-04:00,102.01565845489164,102.92988225806974,101.28029760400136,102.38333129882812,1047900,0.0,0.0
2024-04-10 00:00:00-04:00,101.63804927627714,103.37706558793444,101.62810991738789,102.53240203857422,666300,0.0,0.0
2024-04-11 00:00:00-04:00,102.63175872700188,102.90006830943796,101.66784574845084,102.36345672607422,508700,0.0,0.0
2024-04-12 00:00:00-04:00,102.1349126542817,102.27403335483844,100.83313713556818,101.4889907836914,788500,0.0,0.0
2024-04-15 00:00:00-04:00,102.19453425590592,102.54234359088473,98.3090788131337,99.12393188476562,902400,0.0,0.0
2024-04-16 00:00:00-04:00,99.41210045469316,100.47538430290278,98.47799793292647,100.01827239990234,642300,0.0,0.0
2024-04-17 00:00:00-04:00,100.18721345334984,100.3362735102537,98.31702945167775,99.68041229248047,590600,0.0,0.0
2024-04-18 00:00:00-04:00,100.62445913956934,100.99213203869871,99.31274422199124,100.3660888671875,451200,0.0,0.0
2024-04-19 00:00:00-04:00,100.3958851391085,100.90268625272175,100.08783327667138,100.41576385498047,544000,0.0,0.0
2024-04-22 00:00:00-04:00,100.723815129503,101.83678818506691,100.25676386885108,100.98218536376953,511900,0.0,0.0
2024-04-23 00:00:00-04:00,101.28029603774917,101.68772630679378,99.90896035418909,101.19086456298828,786000,0.0,0.0
2024-04-24 00:00:00-04:00,101.2007934755184,102.55225798694788,100.56481106796433,102.31376647949219,1269500,0.0,0.0
2024-04-25 00:00:00-04:00,101.47904723489077,105.47381239601386,100.55488407038719,101.50885772705078,1205600,0.0,0.0
2024-04-26 00:00:00-04:00,102.47277821387432,102.47277821387432,100.24683193783557,101.2008056640625,582900,0.0,0.0
2024-04-29 00:00:00-04:00,101.40950424082949,101.69767743534652,100.10772106891298,100.86295318603516,1055700,0.0,0.0
2024-04-30 00:00:00-04:00,101.50885789623014,101.94609108448672,99.74996304077153,101.07161712646484,919600,0.0,0.0
2024-05-01 00:00:00-04:00,100.62444774732175,104.2217221086726,100.41576671377727,103.2379379272461,1420500,0.0,0.0
2024-05-02 00:00:00-04:00,104.17204424319017,105.18563895437468,102.72120873268608,104.83783721923828,856000,0.0,0.0
2024-05-03 00:00:00-04:00,105.01670193372777,105.01670193372777,101.58338535136035,103.88385772705078,1074000,0.0,0.0
2024-05-06 00:00:00-04:00,104.49002805402453,108.66366374190072,104.49002805402453,108.56429290771484,1274800,0.0,0.0
2024-05-07 00:00:00-04:00,109.30960544113114,110.80019096987384,108.72331210561717,109.68721771240234,1425200,0.0,0.0
2024-05-08 00:00:00-04:00,109.55802005289988,110.97904501534977,108.70341720378964,110.60143280029297,964200,0.0,0.0
2024-05-09 00:00:00-04:00,110.73062003873744,112.65844623119237,110.73062003873744,112.60875701904297,1108900,0.0,0.0
2024-05-10 00:00:00-04:00,112.29075842025034,113.35404228964191,109.66732891854572,109.7170181274414,970000,0.0,0.0
2024-05-13 00:00:00-04:00,110.16419094945209,111.13803576150218,108.98165752473956,109.0611572265625,722900,0.0,0.0
2024-05-14 00:00:00-04:00,108.56430298880245,110.65112102651874,107.49107968431656,110.55175018310547,728200,0.0,0.0
2024-05-15 00:00:00-04:00,111.24734574272496,112.78762024117717,110.94923323372407,111.95289611816406,1013000,0.0,0.0
2024-05-16 00:00:00-04:00,111.93302409713168,112.50938559645348,111.17779204910688,111.6845932006836,918100,0.0,0.0
2024-05-17 00:00:00-04:00,112.29076914253746,112.35536360396799,110.88365613167072,112.10195922851562,775400,0.0,0.0
2024-05-20 00:00:00-04:00,112.0025877089549,112.34045768035564,110.05489033382146,110.12445068359375,992400,0.0,0.0
2024-05-21 00:00:00-04:00,109.99525151391789,110.95916447702879,109.63651728648736,110.59148406982422,826100,0.0,0.0
2024-05-22 00:00:00-04:00,110.62130492060547,111.15791654562987,109.84620176718431,109.90582275390625,615300,0.0,0.0
2024-05-23 00:00:00-04:00,110.06483012543633,110.72565724162537,109.59777881162532,109.99526977539062,711200,0.0,0.0
2024-05-24 00:00:00-04:00,110.10458257242328,112.19140070443922,109.84621230266596,111.54547882080078,586400,0.0,0.0
2024-05-28 00:00:00-04:00,111.54546463274104,112.23113628462866,109.60770680980917,109.88594818115234,966900,0.0,0.0
2024-05-29 00:00:00-04:00,109.25990054079848,109.46858915659563,107.67988374625558,107.79913330078125,967100,0.0,0.0
2024-05-30 00:00:00-04:00,107.6301851781032,109.92569151869799,106.82527160419149,107.7891845703125,814600,0.0,0.0
2024-05-31 00:00:00-04:00,108.60405469235734,108.99160629532696,106.50729726013215,108.32581329345703,1357100,0.0,0.0
2024-06-03 00:00:00-04:00,108.96238296984495,108.96238296984495,105.38168709747953,106.51557159423828,1031100,0.1,0.0
2024-06-04 00:00:00-04:00,106.41609897763838,107.70912875789169,105.96553356334833,107.36100769042969,662900,0.0,0.0
2024-06-05 00:00:00-04:00,107.21180887930237,107.58976780463937,105.4413581203222,106.63491821289062,674900,0.0,0.0
