symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
GOOGL,US,Alphabet Inc.,"[42.85, 45.1, 40.37]","[-4.608, -4.2891, -4.4307]","[-3.0673, -3.3117, -3.5355]","[1736372000.0, 1772525600.0, 1742562000.0]","[1762731511.0, 1772189000.0, 1782936233.0]","[1898071720.0, 1917509655.0, 1933768190.0, 1950443095.0]",1789566388427.7344,13379292712.758942,11112893744.53125,0.006209824802473377,28.41,10.82,2026-02-27,3,1,Communication Services,상승(+0.22%) XLC,"[319.06, 320.49, 321.58]","[319.91, 319.95, 319.94]","[248.64, 247.87, 247.07]",0,"[307.38, 312.9, 310.9]",307.3800048828125
GOOG,US,Alphabet Inc.,"[42.32, 44.75, 39.73]","[-4.6924, -4.3818, -4.5576]","[-3.1293, -3.3798, -3.6154]","[1313078600.0, 1335283700.0, 1315074600.0]","[1325564833.0, 1330298444.0, 1335697489.0]","[1401205315.0, 1412050140.0, 1420907785.0, 1429971840.0]",1670281666809.082,8084659655.162964,6820296329.470825,0.0040833210739242365,28.41,10.81,2026-02-27,3,1,Communication Services,상승(+0.22%) XLC,"[319.42, 320.87, 321.97]","[320.49, 320.56, 320.57]","[249.38, 248.62, 247.83]",0,"[307.15, 313.03, 310.92]",307.1499938964844
LLY,US,Eli Lilly and Company,"[50.51, 48.19, 47.0]","[-3.884, -4.1177, -4.7971]","[-4.9083, -4.7502, -4.7595]","[148149900.0, 150814700.0, 153296600.0]","[153448889.0, 154316511.0, 154488911.0]","[156244430.0, 156576735.0, 156940810.0, 157310185.0]",964130168813.3496,3826443482.069092,2723478948.046875,0.002824804197755714,44.44,23.0,2026-02-27,2,2,Health Care,하락(-0.29%) XLV,"[1034.0, 1034.01, 1034.45]","[1051.85, 1051.93, 1051.5]","[870.26, 868.79, 867.38]",0,"[1022.02, 1028.83, 1042.15]",1022.02001953125
ABBV,US,AbbVie Inc.,"[55.32, 53.1, 49.93]","[1.7765, 1.6848, 1.4159]","[1.297, 1.3746, 1.3828]","[131637200.0, 136968500.0, 142379400.0]","[139977256.0, 139826900.0, 138116178.0]","[135158165.0, 134220680.0, 133277420.0, 131776245.0]",397289899623.0989,1617591516.8860626,1197889810.0158691,0.0030151529428567997,95.21,2.36,2026-02-27,0,2,Health Care,하락(-0.29%) XLV,"[225.01, 224.71, 224.56]","[223.34, 223.28, 223.18]","[209.53, 209.31, 209.08]",0,"[224.69, 226.92, 228.44]",224.69000244140625
HD,US,"The Home Depot, Inc.","[54.58, 46.92, 46.54]","[3.0368, 2.2355, 1.5439]","[4.4657, 4.0196, 3.5245]","[-86364500.0, -83475100.0, -78438200.0]","[-81678544.0, -81198567.0, -80628278.0]","[-84569645.0, -85103770.0, -85613790.0, -86202350.0]",373406399262.978,1566352699.3243408,1083785035.4187012,0.0029024275897731105,26.38,14.22,2026-02-27,1,2,Consumer Discretionary,하락(-4.51%) XLY,"[382.12, 382.13, 382.37]","[370.29, 369.98, 369.62]","[374.13, 374.03, 373.94]",0,"[375.09, 375.57, 384.48]",375.0899963378906
CVX,US,Chevron Corporation,"[70.85, 67.55, 67.37]","[5.7252, 5.4888, 5.2362]","[5.9021, 5.8194, 5.7028]","[411515100.0, 418645500.0, 428086200.0]","[415776033.0, 414816689.0, 414139933.0]","[401496770.0, 397819415.0, 393325530.0, 387870365.0]",364636807250.97656,2055390283.1265259,1313134490.1123044,0.0036012121212121205,27.78,6.63,2026-02-27,1,0,Energy,상승(+12.19%) XLE,"[180.46, 179.66, 178.82]","[166.24, 165.52, 164.82]","[152.15, 151.89, 151.63]",0,"[184.16, 184.22, 185.34]",184.16000366210938
GE,US,GE Aerospace,"[69.3, 66.53, 64.46]","[8.1921, 8.7183, 8.8677]","[4.7001, 5.5037, 6.1765]","[479335347.0, 484056547.0, 489086847.0]","[480871203.0, 479191947.0, 477672991.0]","[479607442.0, 478905887.0, 478345337.0, 477160662.0]",357477627673.20984,1720747066.4161682,1609173790.7104492,0.00450146713008145,42.39,8.04,2026-02-27,2,0,Industrials,상승(+6.10%) XLI,"[321.9, 319.49, 317.21]","[315.63, 314.8, 313.71]","[284.79, 284.15, 283.51]",0,"[340.84, 342.89, 345.64]",340.8399963378906
KO,US,The Coca-Cola Company,"[72.8, 70.8, 70.9]","[2.111, 2.0776, 2.0302]","[2.028, 2.0379, 2.0364]","[339160000.0, 326318900.0, 344405800.0]","[320473700.0, 318934344.0, 315928056.0]","[295666185.0, 287034785.0, 279777125.0, 270953160.0]",346208207054.5,1597259475.2938843,1033708550.0,0.002985800246604997,26.48,3.04,2026-02-27,4,0,Consumer Staples,상승(+8.19%) XLP,"[78.32, 77.95, 77.6]","[73.66, 73.46, 73.24]","[69.97, 69.91, 69.85]",0,"[80.5, 80.47, 80.72]",80.5
AMD,US,"Advanced Micro Devices, Inc.","[49.06, 47.45, 43.72]","[-6.6469, -5.9717, -5.9474]","[-5.4337, -5.5413, -5.6225]","[706407500.0, 741294600.0, 785882700.0]","[752711233.0, 761602722.0, 770193533.0]","[795839285.0, 809274820.0, 819612940.0, 826437075.0]",332082068560.75433,9148812535.308533,7105804272.479248,0.021397735515427996,78.04,2.61,2026-02-27,1,3,Information Technology,하락(-1.29%) XLK,"[213.33, 215.78, 217.84]","[218.82, 218.96, 219.17]","[186.12, 185.62, 185.07]",0,"[203.68, 210.86, 213.84]",203.67999267578125
PM,US,Philip Morris International Inc.,"[66.5, 70.07, 64.04]","[4.4943, 4.6193, 4.4811]","[4.9441, 4.8792, 4.7996]","[455366300.0, 460237400.0, 453676100.0]","[456539811.0, 457666689.0, 457633700.0]","[450145030.0, 448974315.0, 447779985.0, 446719345.0]",295457788844.8091,1065023442.0207214,913331250.0,0.0030912410655037177,26.11,7.27,2026-02-27,3,1,Consumer Staples,상승(+8.19%) XLP,"[183.57, 183.13, 182.58]","[171.83, 171.12, 170.32]","[165.01, 164.9, 164.79]",0,"[187.5, 189.8, 187.0]",189.8000030517578
