symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
MSFT,US,Microsoft Corporation,"[47.89, 45.5, 44.92]","[-7.1972, -6.5551, -6.0476]","[-11.3814, -10.4162, -9.5424]","[152067300.0, 177491300.0, 209197700.0]","[154829789.0, 150497144.0, 139516733.0]","[119488410.0, 123529310.0, 128541905.0, 129695155.0]",3006488736548.8345,14173503454.394989,10293669244.140625,0.003423817664441606,25.32,15.99,2026-03-12,2,1,Information Technology,상승(+3.54%) XLK,"[400.55, 400.92, 401.27]","[432.19, 433.83, 435.45]","[481.96, 482.2, 482.42]",0,"[404.88, 405.76, 409.41]",404.8800048828125
AVGO,US,Broadcom Inc.,"[59.4, 57.2, 56.49]","[-1.1187, 0.0541, 0.8918]","[-2.972, -2.3668, -1.7151]","[1139390600.0, 1159428300.0, 1188960000.0]","[1144765656.0, 1147603544.0, 1151884500.0]","[1176707655.0, 1180073335.0, 1183414265.0, 1183774060.0]",1617539818865.4294,8444329219.987183,6844277335.760498,0.004231288315709713,66.71,5.12,2026-03-12,2,2,Information Technology,상승(+3.54%) XLK,"[330.23, 330.17, 330.24]","[333.88, 334.1, 334.25]","[321.69, 321.13, 320.56]",0,"[341.57, 342.58, 345.75]",341.57000732421875
LLY,US,Eli Lilly and Company,"[46.55, 45.23, 44.94]","[-11.2524, -11.3759, -11.4635]","[-8.054, -8.7184, -9.2674]","[140900400.0, 142347300.0, 144011000.0]","[143459433.0, 144018367.0, 144712800.0]","[147805280.0, 148397695.0, 149094735.0, 149879780.0]",892849565194.53,2953604924.2715454,1446668534.8571777,0.001620282510348744,43.47,23.0,2026-03-12,3,0,Health Care,하락(-1.29%) XLV,"[1019.77, 1020.94, 1023.02]","[1041.67, 1043.19, 1044.67]","[882.54, 881.09, 879.69]",0,"[999.84, 1001.35, 1008.39]",999.8400268554688
JPM,US,JPMorgan Chase & Co.,"[36.55, 35.68, 34.77]","[-4.807, -5.1894, -5.5264]","[-3.4552, -3.802, -4.1469]","[407985600.0, 418172200.0, 426517100.0]","[429873667.0, 436254400.0, 440724644.0]","[450382810.0, 454529450.0, 458661870.0, 462950920.0]",775450718829.5173,3081381031.8789673,2928851120.08667,0.0037769661552542544,14.37,20.01,2026-03-12,2,2,Financials,하락(-6.85%) XLF,"[300.09, 301.63, 303.3]","[308.86, 309.63, 310.41]","[298.67, 298.52, 298.36]",0,"[287.52, 288.73, 289.92]",287.5199890136719
BRK-B,US,Berkshire Hathaway Inc.,"[51.82, 49.42, 48.96]","[0.0602, -0.0105, -0.1113]","[0.0666, 0.0511, 0.0186]","[116009100.0, 119854800.0, 123453500.0]","[123658778.0, 124161178.0, 123727722.0]","[121333545.0, 122058315.0, 122401345.0, 122793090.0]",685867418634.002,2459167722.4835205,1898122177.1667483,0.002767476811986661,15.9,31.05,2026-03-12,4,1,Financials,하락(-6.85%) XLF,"[495.94, 496.27, 496.47]","[494.11, 494.2, 494.35]","[491.79, 491.84, 491.9]",0,"[493.57, 494.14, 497.2]",493.57000732421875
V,US,Visa Inc.,"[42.93, 41.31, 36.1]","[-2.9132, -3.012, -3.4915]","[-3.6113, -3.4914, -3.4915]","[190381500.0, 196758200.0, 202029500.0]","[212783633.0, 214498322.0, 214534989.0]","[200445705.0, 200407975.0, 199761320.0, 199276770.0]",561216395440.9302,2550370889.538727,1970145177.5115967,0.0035104911287627567,31.35,10.65,2026-03-12,2,1,Financials,하락(-6.85%) XLF,"[317.45, 318.41, 318.94]","[328.1, 329.01, 329.81]","[340.17, 340.4, 340.61]",0,"[308.96, 314.43, 315.97]",333.8399963378906
MA,US,Mastercard Incorporated,"[44.32, 42.62, 37.14]","[-5.2899, -5.364, -6.2161]","[-6.8805, -6.5772, -6.505]","[47270700.0, 50143900.0, 52903700.0]","[53900567.0, 53698356.0, 52638722.0]","[44344945.0, 44085380.0, 43571020.0, 43124185.0]",446149058544.0,1980242754.97818,1448092800.0,0.0032457600711426507,30.49,16.53,2026-03-12,3,1,Financials,하락(-6.85%) XLF,"[518.35, 520.17, 521.2]","[537.57, 539.07, 540.34]","[558.48, 558.8, 559.06]",0,"[504.0, 514.72, 517.72]",504.0
COST,US,Costco Wholesale Corporation,"[56.84, 53.74, 51.77]","[10.2484, 9.4656, 8.3352]","[12.5352, 11.9213, 11.204]","[-21264100.0, -20003600.0, -18390200.0]","[-20339589.0, -20506900.0, -20613778.0]","[-20097515.0, -20179385.0, -20235205.0, -20278610.0]",440244504494.1406,2065201333.0917358,1250705890.3808594,0.0028409347024512498,51.54,19.25,2026-03-12,2,2,Consumer Staples,하락(-2.68%) XLP,"[997.31, 996.26, 996.28]","[964.1, 961.7, 959.16]","[948.45, 948.56, 948.68]",0,"[992.23, 997.36, 1005.3]",992.22998046875
NFLX,US,"Netflix, Inc.","[71.75, 67.58, 61.82]","[3.9327, 3.9857, 3.8183]","[1.6193, 2.0926, 2.4377]","[336201800.0, 369922300.0, 410949500.0]","[390071978.0, 358815789.0, 314297044.0]","[117792880.0, 96441080.0, 71223465.0, 46064500.0]",402079609146.3431,4995191704.3304825,3199738224.41864,0.00795797188325968,37.51,2.53,2026-03-12,1,2,Communication Services,상승(+0.68%) XLC,"[87.12, 86.49, 85.71]","[86.93, 86.93, 86.86]","[109.34, 109.46, 109.57]",0,"[94.89, 96.94, 98.32]",94.88999938964844
CAT,US,Caterpillar Inc.,"[46.88, 49.91, 47.67]","[7.0159, 5.8122, 4.0777]","[19.204, 16.5256, 14.0361]","[89774400.0, 91721900.0, 88632800.0]","[89868389.0, 90316100.0, 90919744.0]","[95489685.0, 96119510.0, 96451525.0, 96813155.0]",329232675745.3894,2297328627.079468,1378031577.3010254,0.00418558569310028,37.6,18.82,2026-03-12,1,2,Industrials,상승(+0.67%) XLI,"[742.7, 744.44, 745.72]","[683.73, 681.21, 678.53]","[520.03, 518.21, 516.32]",0,"[707.59, 716.68, 704.82]",707.5900268554688
