symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
XOM,US,Exxon Mobil Corporation,"[67.95, 69.84, 74.54]","[3.8689, 4.0347, 4.4578]","[3.6507, 3.7275, 3.8736]","[668598020.0, 642495600.0, 617474300.0]","[568586013.0, 545686311.0, 523987167.0]","[509603971.0, 499139130.0, 490688685.0, 482685650.0]",689099360202.6647,3743866673.291992,4316818347.053223,0.006264435285186803,24.68,6.7,2026-03-25,2,2,Energy,상승(+11.06%) XLE,"[154.29, 153.48, 152.96]","[146.12, 145.29, 144.51]","[120.34, 120.01, 119.7]",1,"[165.38, 161.13, 159.67]",165.3800048828125
BRK-B,US,Berkshire Hathaway Inc.,"[38.79, 38.03, 37.49]","[-2.6771, -3.1867, -3.6015]","[-1.2264, -1.6185, -2.0151]","[84371381.0, 87792800.0, 92750800.0]","[98730976.0, 101411811.0, 104139789.0]","[107768999.0, 109146380.0, 110191475.0, 111166495.0]",666614951235.069,2576722491.2008896,1639988723.3280945,0.0024601739284269126,15.43,31.06,2026-03-25,0,3,Financials,하락(-6.29%) XLF,"[490.39, 491.15, 491.86]","[491.63, 492.02, 492.42]","[491.12, 491.17, 491.22]",0,"[479.33, 479.98, 480.94]",479.3299865722656
MU,US,"Micron Technology, Inc.","[52.34, 47.64, 45.55]","[12.8848, 10.0513, 7.0133]","[10.6644, 10.5418, 9.8361]","[699696872.0, 743469600.0, 798276900.0]","[811007664.0, 820429611.0, 821633322.0]","[772744609.0, 775886625.0, 778509465.0, 779663270.0]",446052647815.4015,16938292589.501734,17313427052.406494,0.038814761300490344,18.66,21.2,2026-03-25,0,3,Information Technology,하락(-3.38%) XLK,"[414.61, 415.74, 416.57]","[403.16, 402.15, 400.6]","[234.57, 233.12, 231.62]",0,"[395.53, 404.35, 422.9]",395.5299987792969
CVX,US,Chevron Corporation,"[76.86, 79.88, 81.08]","[5.9513, 6.2756, 6.5841]","[5.4537, 5.618, 5.8113]","[570789492.0, 554230900.0, 538495200.0]","[498574577.0, 483107411.0, 468216567.0]","[461539750.0, 454767705.0, 448451000.0, 442568720.0]",409695961588.1786,2931023787.3078065,3424151128.5078125,0.008357785893798307,31.14,6.64,2026-03-25,2,3,Energy,상승(+11.06%) XLE,"[193.46, 192.39, 191.38]","[181.77, 180.84, 179.89]","[157.62, 157.25, 156.89]",1,"[206.79, 205.21, 201.73]",206.7899932861328
PLTR,US,Palantir Technologies Inc.,"[51.05, 60.63, 53.86]","[1.7401, 2.356, 2.3283]","[0.7968, 1.1086, 1.3526]","[4095403434.0, 4149665800.0, 4092158700.0]","[4112001770.0, 4107785067.0, 4093766333.0]","[4046791982.0, 4028847280.0, 4010545530.0, 3997744745.0]",354673840042.57446,7557684331.251444,8398728943.24176,0.02368014777248187,245.68,0.63,2026-03-25,2,3,Information Technology,하락(-3.38%) XLK,"[150.44, 149.15, 147.64]","[150.79, 151.25, 151.57]","[163.76, 163.58, 163.43]",0,"[154.78, 160.84, 150.68]",154.77999877929688
PG,US,The Procter & Gamble Company,"[31.03, 30.66, 29.58]","[-2.6176, -2.9642, -3.2682]","[-0.913, -1.3232, -1.7122]","[163683620.0, 171968200.0, 182283800.0]","[229395413.0, 240508167.0, 251684311.0]","[253830361.0, 259872710.0, 265015355.0, 268903600.0]",332703946575.3447,1774597119.82164,1186020503.139038,0.003564792408828399,21.18,6.76,2026-03-25,0,4,Consumer Staples,하락(-7.87%) XLP,"[153.79, 154.89, 155.95]","[153.56, 153.51, 153.44]","[151.14, 151.22, 151.31]",0,"[143.16, 143.99, 144.28]",143.16000366210938
RTX,US,RTX Corporation,"[43.89, 40.11, 39.21]","[0.7303, -0.0038, -0.6443]","[1.9009, 1.5199, 1.0871]","[290329088.0, 295452000.0, 300379300.0]","[305487821.0, 307834500.0, 309121278.0]","[308214389.0, 308754345.0, 309546020.0, 310319195.0]",273676940617.1524,1328199194.026648,993844928.0,0.0036314529304472642,40.99,4.96,2026-03-25,1,2,Industrials,하락(-6.31%) XLI,"[203.45, 203.68, 204.03]","[200.51, 200.39, 200.23]","[171.58, 171.3, 171.01]",0,"[194.0, 194.82, 198.16]",203.3300018310547
MCD,US,McDonald's Corporation,"[30.74, 30.43, 29.88]","[-2.0297, -2.879, -3.5618]","[0.8608, 0.1128, -0.6221]","[34270157.0, 37112000.0, 40115200.0]","[46607584.0, 48688211.0, 50697578.0]","[52390783.0, 53736790.0, 55078550.0, 56079840.0]",219229592496.01288,1035173406.2758529,874832938.7128601,0.003990487455423112,25.78,11.94,2026-03-25,0,3,Consumer Discretionary,하락(-6.27%) XLY,"[324.66, 325.82, 327.04]","[320.02, 319.97, 319.95]","[305.29, 305.27, 305.25]",0,"[307.84, 308.47, 308.85]",307.8399963378906
ABT,US,Abbott Laboratories,"[34.21, 33.08, 31.62]","[-1.7394, -1.9617, -2.1765]","[-1.2925, -1.4264, -1.5764]","[-29239304.0, -17492200.0, -9264400.0]","[47436555.0, 61072989.0, 74293322.0]","[83499410.0, 90320805.0, 97005705.0, 102821990.0]",180822442625.7697,1375490687.6571686,1222403613.560547,0.006760242787397993,28.05,3.71,2026-03-25,1,3,Health Care,하락(-8.17%) XLV,"[110.46, 110.98, 111.5]","[112.21, 112.63, 113.04]","[124.55, 124.69, 124.82]",0,"[104.06, 104.85, 105.46]",104.05999755859375
CRM,US,"Salesforce, Inc.","[47.18, 46.97, 36.51]","[-2.1417, -2.0083, -2.8509]","[-3.2177, -2.9758, -2.9508]","[7779203.0, 25872200.0, 39848400.0]","[23320656.0, 23298833.0, 22331122.0]","[24173400.0, 23432695.0, 21009105.0, 18661635.0]",180271127746.58203,2913296688.6641717,3311380388.2416224,0.018368889292669367,25.07,7.79,2026-03-25,1,2,Information Technology,하락(-3.38%) XLK,"[195.4, 195.52, 194.67]","[203.21, 204.75, 206.06]","[239.74, 240.16, 240.49]",0,"[183.02, 195.18, 195.38]",195.30999755859375
