symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
000720,KOSPI,현대건설,"[37.62, 56.23, 50.41]","[-9400.9409, -6760.0424, -5611.0758]","[-7744.4559, -7547.5732, -7160.2737]","[71611462.0, 73429137.0, 72272070.0]","[72375116.0, 72531566.0, 72616614.0]","[72984622.0, 73222074.0, 73283804.0, 73354243.0]",161466.0,136532925170.0,263562875000.0,0.01632311910866684,38.24,3792.0,2026-06-15,3,1,Industrials,하락(-16.20%) KODEX 산업재,"[139635.0, 140850.0, 141010.0]","[156836.0, 156778.0, 156596.0]","[104691.0, 104285.0, 103817.0]",0,"[145000, 157500, 122700]",145000.0
007660,KOSPI,이수페타시스,"[47.55, 47.12, 45.18]","[-3857.9033, -3661.0531, -3744.3066]","[-2111.6426, -2421.5247, -2686.0811]","[161484460.0, 163041447.0, 165475058.0]","[164105061.0, 164825202.0, 165159020.0]","[165134322.0, 165362432.0, 165548717.0, 165567224.0]",87284.0,183539747300.0,185125754300.0,0.02120958644195958,50.13,2372.0,2026-06-15,2,2,Information Technology,상승(+18.59%) TIGER 200 IT,"[125695.0, 126375.0, 126910.0]","[129164.0, 128746.0, 128388.0]","[110877.5, 110590.5, 110293.0]",0,"[118900, 122400, 123200]",118900.0
003230,KOSPI,삼양식품,"[44.51, 41.53, 40.96]","[-49129.4407, -47683.2375, -46485.4061]","[-36747.0036, -38934.2504, -40444.4815]","[753689.0, 792043.0, 835791.0]","[718969.0, 716651.0, 719884.0]","[914207.0, 937173.0, 949003.0, 962271.0]",85801.0,77577144900.0,43685206000.0,0.005091456509830888,19.73,57735.0,2026-06-15,1,2,Consumer Staples,하락(-6.69%) KODEX 필수소비재,"[1222800.0, 1237800.0, 1245300.0]","[1268920.0, 1270140.0, 1270720.0]","[1295465.0, 1296670.0, 1297995.0]",0,"[1139000, 1145000, 1176000]",1139000.0
403870,KOSDAQ,HPSP,"[54.62, 67.55, 73.48]","[495.7395, 2036.9313, 4178.4699]","[253.929, 610.5295, 1324.1176]","[163346170.0, 130032740.0, 113177633.0]","[112027856.0, 104164613.0, 100315706.0]","[103995921.0, 100690282.0, 99125237.0, 98308134.0]",68720.0,409447226050.0,2781671405000.0,0.4047833825669383,84.69,986.0,2026-06-15,3,1,Information Technology,상승(+18.59%) TIGER 200 IT,"[53892.5, 52452.5, 51642.5]","[50707.0, 49855.0, 49283.0]","[39120.75, 38838.75, 38614.0]",1,"[83500, 71500, 55000]",83500.0
028300,KOSDAQ,HLB,"[37.7, 35.34, 34.27]","[-1918.9788, -2100.3064, -2266.3004]","[-1702.5694, -1782.1168, -1878.9535]","[28952071.0, 29572335.0, 30284666.0]","[31665760.0, 32211310.0, 32562723.0]","[31919349.0, 32175347.0, 32439061.0, 32717262.0]",60605.0,41584999880.0,28222012000.0,0.004656713472485768,0.0,-1473.0,2026-06-15,1,3,Health Care,하락(-12.68%) TIGER 헬스케어,"[49845.0, 50230.0, 50600.0]","[55072.0, 55174.0, 55322.0]","[49272.5, 49251.5, 49229.75]",0,"[45500, 46100, 47400]",45500.0
271560,KOSPI,오리온,"[55.37, 51.39, 48.92]","[-1182.3776, -916.877, -834.0276]","[-1394.7185, -1299.1502, -1206.1257]","[-1725877.0, -1616877.0, -1525862.0]","[-1654349.0, -1679000.0, -1705746.0]","[-1802110.0, -1810096.0, -1827619.0, -1846125.0]",52899.0,16185723465.0,14584200000.0,0.002756989735155674,13.13,10190.0,2026-06-15,2,1,Consumer Staples,하락(-6.69%) KODEX 필수소비재,"[133880.0, 134350.0, 134465.0]","[135770.0, 135654.0, 135484.0]","[118023.0, 117901.5, 117766.5]",0,"[133800, 135500, 138100]",133800.0
023530,KOSPI,롯데쇼핑,"[75.07, 69.83, 62.95]","[13364.4563, 14144.0138, 13851.7125]","[10217.858, 11003.0891, 11572.8138]","[4861377.0, 5200437.0, 5517899.0]","[4878455.0, 4785033.0, 4669239.0]","[4639804.0, 4635857.0, 4605868.0, 4546600.0]",52702.0,34492616485.0,63166878000.0,0.011985669993548631,32.22,5782.0,2026-06-15,2,0,Consumer Discretionary,상승(+3.93%) TIGER 200 경기소비재,"[167715.0, 167185.0, 165410.0]","[141606.0, 140044.0, 138280.0]","[94675.5, 94078.5, 93434.0]",0,"[186300, 195600, 202000]",186300.0
088980,KOSPI,맥쿼리인프라,"[44.09, 50.52, 45.67]","[-100.3774, -83.47, -78.8448]","[-95.0007, -92.6946, -89.9246]","[-77155433.0, -74711852.0, -76825246.0]","[-75997578.0, -76099818.0, -76095338.0]","[-72551108.0, -71769511.0, -71207179.0, -70428307.0]",52442.0,23966820275.0,26757211950.0,0.005102248569848595,0.0,0.0,2026-06-15,2,1,Financials,상승(+2.07%) TIGER 200 금융,"[11001.0, 11016.0, 11021.5]","[11193.0, 11198.4, 11203.8]","[11359.75, 11363.45, 11366.1]",0,"[10950, 11070, 10930]",10950.0
052690,KOSPI,한전기술,"[27.8, 55.37, 46.45]","[-12702.6586, -9913.1174, -8914.8943]","[-11263.1996, -10993.1831, -10577.5254]","[40029512.0, 40427666.0, 40142018.0]","[40348044.0, 40408188.0, 40402215.0]","[40602019.0, 40676033.0, 40742120.0, 40833191.0]",51597.0,24072946680.0,53750790000.0,0.010417425431711145,153.76,878.0,2026-06-15,4,0,Utilities,상승(+0.63%) TIGER KRX 기후변화솔루션,"[134510.0, 135505.0, 135740.0]","[159128.0, 159454.0, 159532.0]","[124753.5, 124569.0, 124294.0]",0,"[135000, 151300, 116400]",135000.0
319660,KOSDAQ,피에스케이,"[68.44, 73.56, 70.97]","[10547.8089, 13537.9332, 15391.3021]","[6550.4039, 7947.9098, 9436.5882]","[23138916.0, 23759889.0, 22192759.0]","[20560215.0, 19986619.0, 19401082.0]","[19869312.0, 19689668.0, 19489827.0, 19350978.0]",47998.0,85040060980.0,102895226100.0,0.02143739866244427,48.18,3439.0,2026-06-15,0,1,Information Technology,상승(+18.59%) TIGER 200 IT,"[118740.0, 115945.0, 113025.0]","[102072.0, 100348.0, 98550.0]","[56995.35, 56273.6, 55532.1]",0,"[165700, 169900, 149800]",165700.0
