symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
032830,KOSPI,삼성생명,"[43.84, 47.37, 44.8]","[-20624.1378, -18224.7885, -17014.7594]","[-22200.7289, -21405.5409, -20527.3846]","[9389622.0, 9951382.0, 9567451.0]","[9428217.0, 9502851.0, 9452638.0]","[10116675.0, 10204515.0, 10238490.0, 10320759.0]",583000.0,130584230325.0,163753040000.0,0.0028088,20.31,14356.0,2026-08-13,2,1,Financials,하락(-5.66%) TIGER 200 금융,"[297000.0, 299300.0, 300025.0]","[356880.0, 360650.0, 362800.0]","[246101.5, 245442.5, 244728.5]",0,"[291500, 302500, 289500]",291500.0
000810,KOSPI,삼성화재,"[51.74, 48.94, 45.46]","[171.8616, -275.2153, -1978.4782]","[-1258.3366, -1061.7123, -1245.0655]","[15279.0, 206151.0, 274854.0]","[208891.0, 226574.0, 208247.0]","[119767.0, 112918.0, 91306.0, 72217.0]",272796.0,70065334950.0,116622792000.0,0.004275091716887345,14.71,41543.0,2026-08-13,0,2,Financials,하락(-5.66%) TIGER 200 금융,"[630000.0, 632500.0, 632500.0]","[646120.0, 646720.0, 646240.0]","[533005.0, 532220.0, 531302.5]",0,"[611000, 628000, 641000]",611000.0
009540,KOSPI,HD한국조선해양,"[57.21, 51.49, 48.78]","[8666.5872, 7739.6129, 6207.2015]","[2939.0018, 3899.124, 4360.7395]","[6338637.0, 6751887.0, 6974912.0]","[6850762.0, 6899848.0, 6871517.0]","[6663000.0, 6667328.0, 6639522.0, 6617932.0]",262922.0,78098924625.0,153522375000.0,0.005839084405260876,10.44,35568.0,2026-08-13,1,3,Industrials,상승(+7.21%) KODEX 산업재,"[372500.0, 370675.0, 368000.0]","[371910.0, 372150.0, 372630.0]","[410500.0, 410835.0, 411050.0]",0,"[371500, 380500, 398000]",371500.0
015760,KOSPI,한국전력,"[48.37, 49.7, 39.4]","[-308.3359, -262.0814, -410.3199]","[-598.0529, -530.8586, -506.7509]","[157808455.0, 163776015.0, 162450816.0]","[162004411.0, 162400825.0, 161936627.0]","[162781761.0, 162977412.0, 162951412.0, 163118881.0]",212490.0,56032862157.5,197526236000.0,0.009295789731281472,2.44,13567.0,2026-08-13,1,2,Utilities,하락(-5.20%) TIGER KRX 기후변화솔루션,"[34640.0, 34680.0, 34605.0]","[36287.0, 36380.0, 36444.0]","[45770.25, 45824.0, 45857.75]",0,"[33100, 35450, 35200]",33100.0
138040,KOSPI,메리츠금융지주,"[58.29, 50.49, 49.89]","[3199.0719, 2720.2892, 2282.2653]","[3079.724, 3007.837, 2862.7227]","[-5219707.0, -4857605.0, -4609516.0]","[-4985371.0, -4956890.0, -4932260.0]","[-5018893.0, -5036100.0, -5085144.0, -5128361.0]",198474.0,32966435350.0,42945297200.0,0.002163774459123109,8.89,13340.0,2026-08-13,1,3,Financials,하락(-5.66%) TIGER 200 금융,"[120255.0, 120170.0, 119900.0]","[113670.0, 113420.0, 113162.0]","[113317.5, 113307.0, 113302.0]",0,"[118600, 119000, 123800]",118600.0
033780,KOSPI,KT&G,"[50.24, 47.5, 43.79]","[1422.4756, 1015.3222, 397.5773]","[1092.0461, 1076.7013, 940.8765]","[7245288.0, 7815968.0, 8103522.0]","[7969492.0, 8053443.0, 8129838.0]","[7965269.0, 7999402.0, 7991296.0, 7987725.0]",180423.0,53787186300.0,99184184000.0,0.005497313757115224,17.11,10155.0,2026-08-13,1,3,Consumer Staples,상승(+8.68%) KODEX 필수소비재,"[180180.0, 180115.0, 179795.0]","[178378.0, 178594.0, 178748.0]","[161596.5, 161420.0, 161230.5]",0,"[173800, 177400, 179900]",173800.0
030200,KOSPI,KT,"[47.5, 46.99, 45.91]","[-324.4262, -316.4336, -322.5199]","[-363.3905, -353.9991, -347.7033]","[3727136.0, 4501745.0, 4801829.0]","[4463652.0, 4450537.0, 4415526.0]","[4749205.0, 4803442.0, 4803440.0, 4810212.0]",132311.0,22587699850.0,40666972500.0,0.0030735896864206302,8.57,6124.0,2026-08-13,0,3,Communication Services,하락(-2.75%) TIGER 미디어컨텐츠,"[52935.0, 52910.0, 52855.0]","[53630.0, 53658.0, 53668.0]","[55532.75, 55522.75, 55511.75]",0,"[52500, 52700, 52800]",52500.0
071050,KOSPI,한국금융지주,"[45.01, 46.12, 45.79]","[-8281.8402, -7700.3651, -7220.8577]","[-8126.4881, -8041.2635, -7877.1823]","[6357807.0, 6606958.0, 6418344.0]","[6401560.0, 6423639.0, 6387257.0]","[6816004.0, 6887920.0, 6934705.0, 7012126.0]",111285.0,45795774570.0,49755454700.0,0.004470993817675338,4.97,40219.0,2026-08-13,1,2,Financials,하락(-5.66%) TIGER 200 금융,"[204250.0, 206015.0, 206815.0]","[219860.0, 220696.0, 221606.0]","[211046.5, 210914.5, 210790.5]",0,"[199700, 200500, 198100]",199700.0
259960,KOSPI,크래프톤,"[52.98, 47.7, 47.42]","[444.6767, 47.2453, -304.5571]","[168.2522, 144.0508, 54.3293]","[394974.0, 560374.0, 655267.0]","[458648.0, 463428.0, 470500.0]","[412219.0, 402779.0, 385069.0, 368422.0]",108193.0,27366977025.0,38786300000.0,0.0035849176933812725,12.69,18485.0,2026-08-13,2,1,Communication Services,하락(-2.75%) TIGER 미디어컨텐츠,"[238775.0, 238550.0, 238300.0]","[236810.0, 237160.0, 237450.0]","[249207.5, 249470.0, 249735.0]",0,"[234500, 235000, 244000]",234500.0
006260,KOSPI,LS,"[51.85, 54.73, 52.18]","[-6770.8271, -3819.4706, -2341.1203]","[-16981.1119, -14348.7836, -11947.251]","[13824283.0, 14032632.0, 13884609.0]","[14005882.0, 14006089.0, 13961640.0]","[14032352.0, 14053846.0, 14057641.0, 14076700.0]",101712.0,47356108800.0,67921774000.0,0.006677852564102564,30.56,10667.0,2026-08-13,0,1,Utilities,하락(-5.20%) TIGER KRX 기후변화솔루션,"[295600.0, 294550.0, 292325.0]","[339940.0, 341930.0, 344510.0]","[291678.0, 291042.5, 290343.5]",0,"[326000, 337000, 322500]",326000.0
078930,KOSPI,GS,"[63.04, 66.17, 71.0]","[5322.0387, 5546.3002, 6169.3393]","[4710.3869, 4877.5696, 5135.9235]","[8437688.0, 7495186.0, 6667226.0]","[6510305.0, 6213610.0, 5913690.0]","[5272620.0, 4968686.0, 4693824.0, 4482768.0]",99770.0,53961962835.0,101224714800.0,0.01014580683572216,7.72,13909.0,2026-08-13,1,1,Energy,상승(+12.04%) KODEX 에너지화학,"[91885.0, 90605.0, 89505.0]","[80648.0, 79952.0, 79396.0]","[68392.0, 68086.25, 67813.75]",1,"[107400, 101000, 97500]",107400.0
003490,KOSPI,대한항공,"[51.27, 50.23, 47.47]","[12.1257, 13.3175, -17.8093]","[-174.4909, -136.9292, -113.1052]","[75140725.0, 78066387.0, 79519630.0]","[80097612.0, 80255716.0, 79804571.0]","[79778281.0, 80326120.0, 80569171.0, 80527103.0]",96106.0,61441232487.5,76359778200.0,0.007945370549185274,15.63,1670.0,2026-08-13,2,2,Industrials,상승(+7.21%) KODEX 산업재,"[26015.0, 26042.5, 26042.5]","[26754.0, 26738.0, 26724.0]","[24573.0, 24555.25, 24535.75]",0,"[26100, 26500, 26650]",26100.0
090430,KOSPI,아모레퍼시픽,"[61.56, 59.58, 58.08]","[5575.3925, 5457.5332, 5207.2727]","[4413.825, 4622.5667, 4739.5079]","[5106175.0, 5459061.0, 5794802.0]","[5308109.0, 5312194.0, 5368944.0]","[4849093.0, 4793295.0, 4704963.0, 4611096.0]",78673.0,50301678485.0,47463167000.0,0.006032967727174507,39.79,3380.0,2026-08-13,1,1,Consumer Discretionary,하락(-6.80%) TIGER 200 경기소비재,"[127970.0, 127285.0, 126500.0]","[118188.0, 117684.0, 117196.0]","[126957.5, 126878.5, 126797.5]",0,"[134500, 135700, 137300]",134500.0
039490,KOSPI,키움증권,"[48.95, 48.66, 48.05]","[-11581.6555, -10088.5581, -8963.3274]","[-15086.0369, -14086.5411, -13061.8984]","[5969195.0, 6066672.0, 6126928.0]","[6062673.0, 6082639.0, 6077739.0]","[6134204.0, 6161034.0, 6178519.0, 6199453.0]",77898.0,31892838825.0,28950669000.0,0.0037164842486328274,5.97,49724.0,2026-08-13,2,3,Financials,하락(-5.66%) TIGER 200 금융,"[292175.0, 293875.0, 294325.0]","[321950.0, 323290.0, 324930.0]","[358947.5, 358827.5, 358722.5]",0,"[297000, 299000, 300000]",297000.0
352820,KOSPI,하이브,"[42.45, 42.07, 40.53]","[-8337.7709, -8128.1706, -8118.6186]","[-8340.3535, -8297.9169, -8262.0572]","[-2206212.0, -1854646.0, -1681100.0]","[-1557137.0, -1526036.0, -1588138.0]","[-1378648.0, -1321996.0, -1293118.0, -1260833.0]",76040.0,56641727205.0,62016242400.0,0.008155739400315623,0.0,-10817.0,2026-08-13,1,2,Consumer Discretionary,하락(-6.80%) TIGER 200 경기소비재,"[188525.0, 190105.0, 191430.0]","[201866.0, 202608.0, 203338.0]","[281476.5, 281999.5, 282479.5]",0,"[176400, 179500, 180300]",176400.0
032640,KOSPI,LG유플러스,"[61.61, 50.21, 47.79]","[108.0636, 92.6958, 65.2401]","[26.2903, 39.5714, 44.7052]","[43104567.0, 44895375.0, 46433638.0]","[45314014.0, 45448142.0, 45527697.0]","[45462942.0, 45633814.0, 45770523.0, 45899490.0]",62391.0,16197834377.0,26324877600.0,0.004219338943116796,11.87,1238.0,2026-08-13,1,2,Communication Services,하락(-2.75%) TIGER 미디어컨텐츠,"[14817.0, 14792.0, 14760.5]","[14814.6, 14843.6, 14874.4]","[15448.5, 15449.7, 15451.05]",0,"[14700, 14880, 15590]",14700.0
058470,KOSDAQ,리노공업,"[50.77, 50.65, 50.51]","[-3241.599, -2675.7742, -2209.9482]","[-4875.1219, -4435.2523, -3990.1915]","[49379001.0, 49888235.0, 50317666.0]","[49446269.0, 49414710.0, 49213675.0]","[49420317.0, 49431736.0, 49381839.0, 49270759.0]",54339.0,39361710395.0,36308384200.0,0.0066818278216382344,33.33,2139.0,2026-08-13,3,0,Information Technology,하락(-18.66%) TIGER 200 IT,"[67240.0, 67570.0, 67655.0]","[78286.0, 78716.0, 79234.0]","[84794.5, 84722.0, 84654.5]",0,"[71300, 71400, 71500]",71300.0
029780,KOSPI,삼성카드,"[47.14, 46.32, 45.19]","[-266.0124, -273.9468, -292.9958]","[-268.4253, -269.5296, -274.2228]","[2684663.0, 2875173.0, 2949158.0]","[2949796.0, 2996651.0, 3042511.0]","[3181881.0, 3214802.0, 3243513.0, 3261183.0]",54338.0,4359632665.0,8934919000.0,0.0016443223894880195,8.8,5332.0,2026-08-13,2,1,Financials,하락(-5.66%) TIGER 200 금융,"[47515.0, 47547.5, 47585.0]","[47866.0, 47863.0, 47838.0]","[52781.75, 52795.75, 52809.25]",0,"[46900, 47100, 47250]",46900.0
036570,KOSPI,NC,"[59.34, 53.68, 51.9]","[237.7493, 769.9384, 938.8052]","[-3739.9289, -2837.9554, -2082.6033]","[2024458.0, 2135899.0, 2261833.0]","[2071302.0, 2075886.0, 2058649.0]","[1989116.0, 1983672.0, 1977541.0, 1970396.0]",52460.0,19246309875.0,27135883500.0,0.005172680804422417,11.46,21244.0,2026-08-13,1,1,Communication Services,하락(-2.75%) TIGER 미디어컨텐츠,"[232300.0, 231450.0, 230500.0]","[246550.0, 248440.0, 249420.0]","[233329.0, 233139.0, 232916.5]",0,"[243500, 246500, 255500]",243500.0
271560,KOSPI,오리온,"[55.12, 49.21, 47.5]","[901.2765, 723.706, 496.5644]","[185.4144, 293.0727, 333.771]","[1829092.0, 1964791.0, 2098417.0]","[2129672.0, 2170734.0, 2211169.0]","[2059708.0, 2054896.0, 2047270.0, 2036580.0]",52099.0,14890195450.0,17885128200.0,0.0034329119944720627,12.93,10190.0,2026-08-13,2,2,Consumer Staples,상승(+8.68%) KODEX 필수소비재,"[132075.0, 131840.0, 131620.0]","[132710.0, 132642.0, 132540.0]","[123601.0, 123444.0, 123283.0]",0,"[131800, 132800, 136000]",131800.0
034220,KOSPI,LG디스플레이,"[46.9, 49.19, 47.01]","[-452.9451, -385.5212, -342.6617]","[-639.2062, -588.4692, -539.3077]","[207273100.0, 214083121.0, 211439275.0]","[208466955.0, 208267054.0, 206310700.0]","[209245266.0, 209957341.0, 210132720.0, 210658240.0]",49700.0,39815778465.5,67691608740.0,0.013620042,0.0,-163.0,2026-08-13,2,0,Information Technology,하락(-18.66%) TIGER 200 IT,"[9658.5, 9697.5, 9709.0]","[11293.8, 11428.8, 11542.4]","[12372.55, 12393.3, 12415.35]",0,"[9940, 10120, 9940]",9940.0
088980,KOSPI,맥쿼리인프라,"[42.88, 39.04, 30.02]","[-100.9628, -102.2546, -124.4376]","[-123.687, -119.4006, -120.408]","[-87658721.0, -82194166.0, -80272245.0]","[-81344044.0, -80357869.0, -80170644.0]","[-80116857.0, -79679861.0, -79566498.0, -79624879.0]",46024.0,14920927894.0,52514373550.0,0.01141021500738745,0.0,0.0,2026-08-13,0,3,Financials,하락(-5.66%) TIGER 200 금융,"[9990.5, 10017.5, 10028.5]","[10310.0, 10337.0, 10355.6]","[11081.3, 11090.15, 11097.75]",0,"[9610, 9890, 9980]",9610.0
051900,KOSPI,LG생활건강,"[70.9, 67.88, 61.31]","[20150.2321, 19989.4445, 18798.0646]","[14151.6346, 15319.1966, 16014.9702]","[-706089.0, -546668.0, -445265.0]","[-585006.0, -600113.0, -615754.0]","[-938577.0, -970723.0, -1008647.0, -1049002.0]",45451.0,35130222125.0,48384273500.0,0.010645370508899694,0.0,-6520.0,2026-08-13,1,1,Consumer Discretionary,하락(-6.80%) TIGER 200 경기소비재,"[280575.0, 277300.0, 273625.0]","[255910.0, 254720.0, 253410.0]","[262460.0, 262352.5, 262190.0]",0,"[303500, 314000, 318500]",303500.0
141080,KOSDAQ,리가켐바이오,"[53.9, 52.66, 52.16]","[-3118.5478, -2268.7102, -1632.8692]","[-7819.2726, -6709.1601, -5693.9019]","[9552005.0, 9919573.0, 10240883.0]","[9862766.0, 9790553.0, 9641700.0]","[9710488.0, 9762007.0, 9780258.0, 9819737.0]",42350.0,36930333385.0,42049779200.0,0.00992910961038961,0.0,-3772.0,2026-08-13,1,1,Health Care,상승(+10.84%) TIGER 헬스케어,"[101390.0, 101220.0, 100680.0]","[121014.0, 121680.0, 122314.0]","[163833.5, 163940.0, 164047.5]",0,"[114400, 115100, 116900]",114400.0
001040,KOSPI,CJ,"[45.07, 47.59, 46.94]","[-3076.2322, -2779.6248, -2571.4039]","[-5932.1616, -5301.6543, -4755.6042]","[3869459.0, 3978248.0, 3841195.0]","[3908141.0, 3878790.0, 3822780.0]","[3779385.0, 3763584.0, 3742343.0, 3734699.0]",40148.0,14337310745.0,14969366400.0,0.0037285459798744643,32.48,4236.0,2026-08-13,1,2,Industrials,상승(+7.21%) KODEX 산업재,"[133975.0, 133820.0, 133630.0]","[150850.0, 151728.0, 152622.0]","[180963.5, 181125.0, 181287.5]",0,"[137600, 138300, 135800]",137600.0
111770,KOSPI,영원무역,"[57.76, 46.65, 45.79]","[2478.9638, 1933.5003, 1444.2226]","[2345.0852, 2262.7682, 2099.0591]","[3906690.0, 3998459.0, 4077960.0]","[4074307.0, 4104400.0, 4112298.0]","[4008125.0, 4004904.0, 3993762.0, 3984039.0]",37532.0,5946575555.0,7772834300.0,0.0020709885697538103,6.78,12493.0,2026-08-13,0,1,Consumer Discretionary,하락(-6.80%) TIGER 200 경기소비재,"[88235.0, 88210.0, 88155.0]","[82856.0, 82732.0, 82564.0]","[82814.0, 82694.0, 82576.0]",0,"[84700, 85200, 90700]",84700.0
036460,KOSPI,한국가스공사,"[63.87, 67.51, 60.47]","[504.3883, 619.8201, 643.3657]","[232.6852, 310.1122, 376.7629]","[23680652.0, 23998647.0, 23808992.0]","[23711103.0, 23734232.0, 23722027.0]","[23718411.0, 23709296.0, 23678624.0, 23669066.0]",33140.0,5707993815.0,11416020500.0,0.003444785908267954,10.55,3403.0,2026-08-13,2,1,Energy,상승(+12.04%) KODEX 에너지화학,"[34330.0, 34155.0, 33940.0]","[33946.0, 33906.0, 33863.0]","[37945.0, 37969.75, 37988.5]",0,"[35900, 36650, 35950]",35900.0
