symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
MSFT,US,Microsoft Corporation,"[28.47, 27.74, 25.62]","[-8.9917, -9.9003, -10.9037]","[-7.5779, -8.0424, -8.6146]","[-70873474.0, -34436600.0, -3255400.0]","[37419747.0, 57538267.0, 76591356.0]","[104416261.0, 114229905.0, 120501410.0, 123032580.0]",2717557482008.2085,13161085087.418167,13334802822.258606,0.004906907364625278,22.89,15.99,2026-03-27,0,5,Information Technology,하락(-4.35%) XLK,"[394.62, 396.4, 397.88]","[412.05, 414.12, 416.22]","[477.93, 478.45, 478.94]",0,"[365.97, 371.04, 372.74]",365.9700012207031
XOM,US,Exxon Mobil Corporation,"[74.54, 68.78, 71.23]","[4.4578, 4.5693, 4.7777]","[3.8736, 4.0127, 4.1657]","[669158201.0, 650575700.0, 667768000.0]","[603499789.0, 585827700.0, 567729878.0]","[531192730.0, 519114020.0, 508746040.0, 498279730.0]",689307647511.5029,3808578765.219742,3074103004.3276978,0.0044596966469553035,24.69,6.7,2026-03-27,2,2,Energy,상승(+11.55%) XLE,"[155.84, 155.0, 154.29]","[147.71, 146.92, 146.12]","[120.96, 120.65, 120.34]",1,"[165.43, 163.26, 165.38]",165.42999267578125
BRK-B,US,Berkshire Hathaway Inc.,"[37.49, 34.92, 34.17]","[-3.6015, -4.136, -4.581]","[-2.0151, -2.4393, -2.8676]","[70459198.0, 74217100.0, 78619100.0]","[87552966.0, 90282278.0, 92990233.0]","[98763595.0, 100604695.0, 102029050.0, 103407080.0]",660968621670.1473,2570264778.852835,1786018042.2544556,0.0027021222849301276,15.31,31.04,2026-03-27,0,5,Financials,하락(-3.31%) XLF,"[488.13, 489.5, 490.39]","[490.78, 491.18, 491.63]","[490.94, 491.03, 491.12]",0,"[475.27, 476.19, 479.33]",475.2699890136719
CVX,US,Chevron Corporation,"[81.08, 75.99, 78.35]","[6.5841, 6.62, 6.7833]","[5.8113, 5.973, 6.1351]","[573672373.0, 562680600.0, 571545600.0]","[524837653.0, 510689500.0, 499208989.0]","[476687424.0, 468973470.0, 462165795.0, 455386905.0]",411677179127.1786,2984924784.2336464,2283980437.872696,0.005547988942974928,31.34,6.63,2026-03-27,1,3,Energy,상승(+11.55%) XLE,"[195.69, 194.51, 193.46]","[183.57, 182.66, 181.77]","[158.32, 157.97, 157.62]",1,"[207.79, 205.15, 206.79]",207.7899932861328
ORCL,US,Oracle Corporation,"[42.52, 41.68, 39.18]","[-2.032, -2.4194, -2.9514]","[-2.3453, -2.3602, -2.4784]","[-73980132.0, -57106400.0, -36422600.0]","[-20539181.0, -11691411.0, -1790678.0]","[20778303.0, 29429915.0, 36205230.0, 40581160.0]",410728122238.4033,4554668257.3879795,2409737625.724365,0.005866989610041008,25.64,5.57,2026-03-27,1,3,Information Technology,하락(-4.35%) XLK,"[152.06, 152.43, 152.53]","[158.4, 159.59, 160.76]","[218.83, 219.0, 219.13]",0,"[142.81, 146.02, 147.09]",142.80999755859375
MU,US,"Micron Technology, Inc.","[45.55, 42.49, 37.16]","[7.0133, 3.481, -1.4505]","[9.8361, 8.5651, 6.5619]","[488999822.0, 543104600.0, 598433300.0]","[676081625.0, 698634233.0, 710812867.0]","[657022956.0, 665289905.0, 672623290.0, 675825425.0]",400864336132.06067,17658959740.908684,19232083925.5589,0.04797654017099462,16.77,21.19,2026-03-27,0,3,Information Technology,하락(-4.35%) XLK,"[409.26, 412.27, 414.61]","[404.23, 403.88, 403.16]","[237.16, 235.94, 234.57]",0,"[355.46, 382.09, 395.53]",355.4599914550781
PLTR,US,Palantir Technologies Inc.,"[53.86, 54.02, 46.67]","[2.3283, 2.2944, 1.6514]","[1.3526, 1.5409, 1.563]","[4093568493.0, 4136387200.0, 4097843900.0]","[4120572188.0, 4118368589.0, 4116125200.0]","[4080881750.0, 4068154400.0, 4051031115.0, 4033181080.0]",338129418423.149,7524213193.4850645,6318328300.382141,0.01868612417649838,234.22,0.63,2026-03-27,1,4,Information Technology,하락(-4.35%) XLK,"[152.06, 151.48, 150.44]","[149.68, 150.31, 150.79]","[163.97, 163.89, 163.76]",0,"[147.56, 154.96, 154.78]",147.55999755859375
CAT,US,Caterpillar Inc.,"[52.97, 53.68, 48.46]","[-3.9163, -2.4055, -2.4588]","[-1.3728, -1.5794, -1.7552]","[65886779.0, 68266800.0, 66675300.0]","[66933153.0, 67033856.0, 67097022.0]","[69373829.0, 69884315.0, 70443345.0, 71212275.0]",327185400125.0354,1960899310.2226715,1673606972.8005981,0.00511516397785788,37.44,18.78,2026-03-27,1,1,Industrials,하락(-7.76%) XLI,"[708.28, 710.76, 713.14]","[704.95, 703.58, 701.77]","[539.46, 537.72, 535.88]",0,"[703.19, 719.04, 716.63]",703.1900024414062
AMAT,US,"Applied Materials, Inc.","[61.26, 58.67, 45.06]","[5.1927, 5.8724, 3.8818]","[4.3639, 4.6656, 4.5089]","[81854390.0, 91104700.0, 96156700.0]","[92404988.0, 93343122.0, 92660978.0]","[88004504.0, 89021845.0, 89962525.0, 90163355.0]",268676610785.22955,2472925312.034546,3131692337.5811768,0.011655991671282988,34.72,9.75,2026-03-27,1,2,Information Technology,하락(-4.35%) XLK,"[352.28, 354.14, 355.42]","[343.41, 342.73, 341.48]","[244.12, 243.27, 242.25]",0,"[338.55, 369.34, 373.99]",338.54998779296875
LRCX,US,Lam Research Corporation,"[58.28, 54.72, 43.19]","[1.7886, 2.1645, 0.693]","[-0.1942, 0.2776, 0.3606]","[379162133.0, 392596100.0, 400926700.0]","[397299993.0, 398838533.0, 397894800.0]","[390235527.0, 391962610.0, 393553010.0, 394235110.0]",264264912922.48535,2494797831.220151,2842896030.944458,0.010757750620409987,43.45,4.87,2026-03-27,1,1,Information Technology,하락(-4.35%) XLK,"[221.77, 223.13, 223.92]","[227.22, 227.27, 227.0]","[154.89, 154.27, 153.53]",0,"[211.62, 233.45, 238.84]",211.6199951171875
