symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
329180,KOSPI,HD현대중공업,"[46.7, 42.67, 40.7]","[-16738.9329, -17524.9459, -18978.0906]","[-9258.735, -10911.9772, -12525.1999]","[12393618.0, 12642194.0, 12896071.0]","[12661131.0, 12778563.0, 12903916.0]","[13309504.0, 13365679.0, 13390185.0, 13419747.0]",605626.0,222161271150.0,143428352000.0,0.002368266091614297,28.51,20237.0,2026-07-03,2,1,Industrials,하락(-10.80%) KODEX 산업재,"[628150.0, 632500.0, 635550.0]","[653680.0, 652620.0, 651100.0]","[572327.5, 571992.5, 571567.5]",0,"[577000, 590000, 615000]",577000.0
006400,KOSPI,삼성SDI,"[43.15, 40.53, 40.14]","[-27850.4269, -28560.8123, -29031.219]","[-25557.7126, -26158.3326, -26732.9099]","[28230320.0, 28729295.0, 29180969.0]","[28948158.0, 29113588.0, 29271981.0]","[29006465.0, 29020774.0, 29037281.0, 29007865.0]",376737.0,274429120150.0,233270812500.0,0.0061918742385271425,0.0,-5686.0,2026-07-03,2,1,Utilities,하락(-16.61%) TIGER KRX 기후변화솔루션,"[506800.0, 511825.0, 518650.0]","[590060.0, 591470.0, 592320.0]","[393226.5, 391901.5, 390556.5]",0,"[467500, 470500, 491000]",467500.0
010120,KOSPI,LS ELECTRIC,"[56.83, 49.32, 47.57]","[-2389.8895, -2243.7485, -2662.0854]","[-3231.5264, -3033.9708, -2959.5937]","[122866483.0, 124152893.0, 125553087.0]","[123244490.0, 123540649.0, 123781344.0]","[124180243.0, 124284081.0, 124357365.0, 124394722.0]",344250.0,298622481625.0,295231095000.0,0.008576066666666667,102.09,2248.0,2026-07-03,3,1,Utilities,하락(-16.61%) TIGER KRX 기후변화솔루션,"[235100.0, 234975.0, 235125.0]","[250958.0, 250052.0, 249052.0]","[143747.5, 142891.0, 142001.0]",0,"[229500, 236500, 263500]",229500.0
267260,KOSPI,HD현대일렉트릭,"[48.26, 44.8, 42.95]","[-37776.0515, -36787.5279, -37508.3424]","[-34589.3223, -35028.9634, -35524.8392]","[8939410.0, 9113410.0, 9357127.0]","[9036586.0, 9076712.0, 9113693.0]","[9161877.0, 9143006.0, 9121804.0, 9073347.0]",340645.0,211773427150.0,164430000000.0,0.004827019330975062,43.3,21822.0,2026-07-03,1,1,Utilities,하락(-16.61%) TIGER KRX 기후변화솔루션,"[1008100.0, 1008650.0, 1010150.0]","[1112520.0, 1115360.0, 1117720.0]","[904820.0, 902560.0, 900220.0]",0,"[945000, 969000, 1012000]",945000.0
066570,KOSPI,LG전자,"[42.66, 42.41, 42.07]","[-7764.2647, -8689.9564, -9419.8864]","[-608.8376, -2225.0613, -3664.0263]","[80345105.0, 81786919.0, 83861130.0]","[83485234.0, 84106201.0, 84194306.0]","[85204966.0, 86066449.0, 87159151.0, 88362843.0]",311110.0,528906770685.0,275386474000.0,0.008851739706213236,35.24,5420.0,2026-07-03,2,1,Information Technology,하락(-9.81%) TIGER 200 IT,"[217635.0, 223235.0, 230020.0]","[209326.0, 207996.0, 206634.0]","[126101.0, 125522.5, 124933.0]",0,"[191000, 192300, 193300]",191000.0
298040,KOSPI,효성중공업,"[53.93, 47.42, 45.18]","[-50039.6124, -52032.6896, -61696.4089]","[-39919.0985, -42341.8168, -46212.7352]","[2727253.0, 2787540.0, 2850036.0]","[2781763.0, 2808054.0, 2831565.0]","[2849790.0, 2858709.0, 2866411.0, 2873115.0]",309855.0,206035328600.0,200333701000.0,0.006465401591066789,61.36,54157.0,2026-07-03,1,1,Utilities,하락(-16.61%) TIGER KRX 기후변화솔루션,"[3507000.0, 3509850.0, 3512650.0]","[3701380.0, 3695120.0, 3686080.0]","[2525370.0, 2514800.0, 2503930.0]",0,"[3323000, 3432000, 3718000]",3323000.0
009540,KOSPI,HD한국조선해양,"[40.99, 42.31, 41.56]","[-15331.547, -15107.9775, -14999.9618]","[-11241.0336, -12014.4224, -12611.5303]","[8901823.0, 9082017.0, 8889809.0]","[8914217.0, 8929994.0, 8942152.0]","[9118915.0, 9125931.0, 9137668.0, 9174353.0]",254429.0,97605161850.0,64779743000.0,0.002546083308113462,10.11,35568.0,2026-07-03,1,1,Industrials,하락(-10.80%) KODEX 산업재,"[382500.0, 383475.0, 384325.0]","[415350.0, 416420.0, 417560.0]","[417605.0, 417917.5, 418160.0]",0,"[359500, 362500, 358500]",359500.0
000150,KOSPI,두산,"[49.3, 42.49, 41.88]","[-38410.6065, -44898.466, -50586.6924]","[-19474.9685, -24559.668, -29765.0729]","[2930594.0, 2998650.0, 3069565.0]","[2935207.0, 2941979.0, 2941189.0]","[3007644.0, 3021586.0, 3038771.0, 3058316.0]",232058.0,155463584250.0,97524248000.0,0.004202580734126813,334.34,4286.0,2026-07-03,2,0,Industrials,하락(-10.80%) KODEX 산업재,"[1581700.0, 1597050.0, 1614700.0]","[1635840.0, 1635320.0, 1632980.0]","[1084340.0, 1079855.0, 1075290.0]",0,"[1433000, 1447000, 1590000]",1433000.0
011070,KOSPI,LG이노텍,"[43.5, 41.69, 41.57]","[730.0089, -10161.8599, -18739.1149]","[46502.4212, 35169.5649, 24387.829]","[9571254.0, 9847267.0, 10100533.0]","[10434972.0, 10709841.0, 10987237.0]","[11257607.0, 11382098.0, 11537265.0, 11705644.0]",206377.0,472776282650.0,240683336000.0,0.011662313920640382,42.57,20484.0,2026-07-03,2,1,Information Technology,하락(-9.81%) TIGER 200 IT,"[1053100.0, 1067500.0, 1082450.0]","[905160.0, 895910.0, 886310.0]","[419639.0, 416141.5, 412630.5]",0,"[872000, 874000, 907000]",872000.0
017670,KOSPI,SK텔레콤,"[37.51, 36.13, 34.96]","[-3345.846, -3541.77, -3734.6817]","[-1998.4766, -2307.1353, -2592.6446]","[23667226.0, 24693146.0, 25531657.0]","[25888219.0, 26319041.0, 26747800.0]","[29445301.0, 29646974.0, 29898734.0, 30261236.0]",185579.0,154445717565.0,88639488000.0,0.00477637491310978,50.64,1706.0,2026-07-03,2,1,Communication Services,하락(-5.15%) TIGER 미디어컨텐츠,"[95845.0, 96845.0, 97920.0]","[98952.0, 99154.0, 99372.0]","[72691.5, 72533.0, 72368.0]",0,"[86400, 87400, 88600]",86400.0
196170,KOSDAQ,알테오젠,"[50.63, 49.03, 46.59]","[1953.344, 1335.0155, 37.6354]","[166.8695, 400.4987, 327.926]","[9143344.0, 9582841.0, 9975799.0]","[9973066.0, 10011066.0, 10030376.0]","[9764880.0, 9754649.0, 9738308.0, 9721982.0]",182997.0,189238378250.0,150088225500.0,0.008201676830767718,141.41,2415.0,2026-07-03,0,2,Health Care,하락(-6.55%) TIGER 헬스케어,"[348550.0, 348100.0, 347850.0]","[356610.0, 357210.0, 357500.0]","[418915.0, 419545.0, 420105.0]",0,"[341500, 351500, 358000]",341500.0
267250,KOSPI,HD현대,"[37.65, 36.81, 36.46]","[-18283.3878, -17757.7641, -17223.355]","[-15052.1024, -15593.2347, -15919.2588]","[12685578.0, 12795538.0, 12968215.0]","[13024471.0, 13140496.0, 13262130.0]","[13747978.0, 13841344.0, 13936372.0, 14011866.0]",163121.0,45020565020.0,22706740000.0,0.0013920181950821784,10.7,19302.0,2026-07-03,2,0,Industrials,하락(-10.80%) KODEX 산업재,"[227885.0, 231135.0, 234760.0]","[260154.0, 261124.0, 262164.0]","[228445.0, 228102.5, 227747.0]",0,"[206500, 207500, 210000]",206500.0
003670,KOSPI,포스코퓨처엠,"[38.54, 36.58, 36.16]","[-14484.72, -14972.5729, -15295.8471]","[-13453.6015, -13757.3958, -14065.086]","[11464125.0, 11866281.0, 12167449.0]","[12430985.0, 12611365.0, 12773029.0]","[13130958.0, 13268603.0, 13396342.0, 13520523.0]",144271.0,56440284315.0,65229703200.0,0.004521331605104283,0.0,-165.0,2026-07-03,2,2,Materials,하락(-11.45%) KODEX 소재산업,"[185795.0, 188135.0, 191030.0]","[223158.0, 224644.0, 226062.0]","[205277.0, 205142.0, 204996.0]",0,"[162200, 163600, 170200]",162200.0
278470,KOSPI,에이피알,"[54.52, 52.88, 47.84]","[-4029.5203, -2481.738, -2796.3617]","[-5345.5176, -4772.7617, -4377.4817]","[44223406.0, 44562247.0, 45055178.0]","[44770585.0, 44858502.0, 44926528.0]","[45022534.0, 45067553.0, 45109177.0, 45113427.0]",143201.0,108668952600.0,129606682500.0,0.009050682781544821,40.27,9498.0,2026-07-03,2,3,Consumer Discretionary,하락(-19.24%) TIGER 200 경기소비재,"[389050.0, 389375.0, 389525.0]","[404740.0, 405380.0, 405730.0]","[303180.0, 302355.0, 301405.0]",0,"[382500, 402000, 408000]",382500.0
307950,KOSPI,현대오토에버,"[37.66, 36.25, 35.87]","[-37449.7309, -40474.9913, -42703.0444]","[-13431.2873, -18840.0281, -23612.6314]","[15541136.0, 15644268.0, 15729325.0]","[15775636.0, 15833895.0, 15892645.0]","[16193367.0, 16280402.0, 16376282.0, 16474010.0]",138491.0,89636611500.0,52081660000.0,0.0037606530388256277,76.6,6593.0,2026-07-03,2,0,Information Technology,하락(-9.81%) TIGER 200 IT,"[618450.0, 635000.0, 651500.0]","[614610.0, 612970.0, 611430.0]","[386270.0, 384577.0, 382869.0]",0,"[505000, 509000, 524000]",505000.0
