symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
009150,KOSPI,삼성전기,"[78.1, 80.9, 80.97]","[52174.9921, 59335.1495, 64348.5475]","[36171.4237, 40804.1689, 45513.0446]","[32398994.0, 31795568.0, 30977588.0]","[29759540.0, 29065543.0, 28494800.0]","[27940057.0, 27625631.0, 27371483.0, 27191229.0]",507917.0,328154135875.0,410329680000.0,0.008078675846644234,74.73,9099.0,2026-04-20,2,2,Information Technology,상승(+18.79%) TIGER 200 IT,"[510725.0, 498100.0, 487375.0]","[437990.0, 430540.0, 422620.0]","[265492.5, 262788.0, 260076.5]",1,"[680000, 679000, 639000]",680000.0
006400,KOSPI,삼성SDI,"[66.65, 73.91, 77.7]","[22009.2477, 24569.5305, 28289.7574]","[19141.6308, 20227.2107, 21839.7201]","[21254022.0, 20427000.0, 19310420.0]","[19342573.0, 18895010.0, 18454951.0]","[16754188.0, 16324355.0, 15958990.0, 15669351.0]",433550.0,355734859075.0,444937836000.0,0.010262664882943143,0.0,-8325.0,2026-04-20,3,1,Utilities,상승(+9.68%) TIGER KRX 기후변화솔루션,"[451425.0, 443350.0, 437725.0]","[418870.0, 415600.0, 412460.0]","[295019.5, 293206.5, 291525.5]",1,"[538000, 513000, 478500]",538000.0
042660,KOSPI,한화오션,"[55.25, 53.39, 52.09]","[-922.7491, -468.8022, -211.507]","[-1926.4955, -1634.9569, -1350.2669]","[233062207.0, 233876086.0, 235470184.0]","[233285063.0, 233291923.0, 233290400.0]","[239458063.0, 240050002.0, 240650946.0, 241214882.0]",394354.0,210149098475.0,104746227300.0,0.0026561472002312645,31.65,4066.0,2026-04-20,2,2,Industrials,상승(+36.12%) KODEX 산업재,"[124335.0, 123845.0, 123800.0]","[129596.0, 129850.0, 129922.0]","[117538.0, 117307.0, 117094.0]",0,"[128700, 130000, 131900]",128700.0
006800,KOSPI,미래에셋증권,"[58.13, 56.72, 54.51]","[1923.8234, 2011.8057, 1946.1303]","[1523.8362, 1621.4301, 1686.3701]","[301482934.0, 303039425.0, 305233455.0]","[302326190.0, 301926579.0, 301622728.0]","[300427592.0, 300341104.0, 300322840.0, 300038530.0]",383168.0,208546460615.0,107397879000.0,0.0028028926998079173,32.03,2154.0,2026-04-20,1,3,Financials,상승(+7.72%) TIGER 200 금융,"[66055.0, 65700.0, 65565.0]","[64639.3, 64253.98, 63643.52]","[33411.14, 33182.88, 32943.14]",0,"[69000, 70400, 71300]",69000.0
035420,KOSPI,NAVER,"[55.33, 53.56, 50.93]","[-5262.9304, -4059.2092, -3309.1803]","[-8036.2238, -7240.8209, -6454.4928]","[50389648.0, 50847510.0, 51969140.0]","[50393784.0, 50227200.0, 50084045.0]","[50551247.0, 50572655.0, 50605794.0, 50549189.0]",334880.0,144641171315.0,97753537000.0,0.0029190616638795986,17.25,12376.0,2026-04-20,0,2,Communication Services,하락(-8.23%) TIGER 미디어컨텐츠,"[206125.0, 205900.0, 206150.0]","[225210.0, 226320.0, 227350.0]","[240935.0, 241285.0, 241655.0]",0,"[213500, 216500, 218500]",213500.0
035720,KOSPI,카카오,"[54.51, 52.51, 48.81]","[-890.3193, -680.0411, -599.2812]","[-1608.187, -1422.5578, -1257.9025]","[77212166.0, 78337445.0, 79227888.0]","[77041215.0, 76809374.0, 76231189.0]","[76634867.0, 76568150.0, 76550422.0, 76488173.0]",216406.0,59372587910.0,54969879150.0,0.002540127313937691,44.01,1110.0,2026-04-20,0,2,Communication Services,하락(-8.23%) TIGER 미디어컨텐츠,"[47735.0, 47637.5, 47637.5]","[51863.0, 52070.0, 52238.0]","[58270.75, 58373.5, 58475.5]",0,"[48850, 50000, 50600]",48850.0
000810,KOSPI,삼성화재,"[56.09, 52.06, 50.3]","[-1726.9464, -972.8033, -729.8387]","[-8219.5983, -6770.2393, -5562.1592]","[177419.0, 289451.0, 407908.0]","[240321.0, 229154.0, 198965.0]","[158493.0, 152196.0, 144913.0, 140760.0]",212299.0,59584567725.0,53271216000.0,0.002509254212219558,11.68,40703.0,2026-04-20,1,3,Financials,상승(+7.72%) TIGER 200 금융,"[464025.0, 463025.0, 462750.0]","[495040.0, 495360.0, 495390.0]","[474635.0, 474460.0, 474280.0]",0,"[475500, 480000, 490000]",475500.0
017670,KOSPI,SK텔레콤,"[69.24, 71.55, 67.47]","[5136.9499, 5427.6632, 5449.9867]","[3612.5663, 3975.5857, 4270.4659]","[21983785.0, 22921967.0, 22031326.0]","[22017341.0, 21666533.0, 21149423.0]","[20337586.0, 20166578.0, 19976788.0, 19765693.0]",207272.0,87409321610.0,90534563000.0,0.004367910909336524,50.76,1901.0,2026-04-20,0,2,Communication Services,하락(-8.23%) TIGER 미디어컨텐츠,"[86140.0, 85025.0, 84050.0]","[81084.0, 80626.0, 80042.0]","[61884.0, 61687.0, 61479.5]",0,"[96500, 98300, 95900]",96500.0
011200,KOSPI,HMM,"[55.27, 54.05, 52.8]","[86.2548, 102.4114, 105.9254]","[-69.3132, -34.9683, -6.7895]","[150144472.0, 151246582.0, 152083509.0]","[150357638.0, 149941362.0, 149334140.0]","[148008623.0, 147824937.0, 147682503.0, 147412433.0]",198080.0,28426416810.0,23144310000.0,0.0011684324515347335,10.74,1955.0,2026-04-20,0,1,Industrials,상승(+36.12%) KODEX 산업재,"[20447.5, 20388.0, 20395.5]","[21032.2, 21014.2, 20982.8]","[21405.9, 21415.15, 21423.65]",0,"[21000, 21100, 21200]",21000.0
000720,KOSPI,현대건설,"[61.38, 59.51, 57.46]","[9250.5722, 9017.8014, 8517.2794]","[8040.6295, 8236.0639, 8292.307]","[75344063.0, 76850041.0, 77519734.0]","[76003987.0, 75645454.0, 74977812.0]","[73378746.0, 73312843.0, 73237357.0, 73218676.0]",194093.0,239135954625.0,262491965400.0,0.013524030511146718,52.5,3320.0,2026-04-20,0,2,Industrials,상승(+36.12%) KODEX 산업재,"[164115.0, 163105.0, 162455.0]","[150292.0, 148978.0, 147414.0]","[90007.5, 89541.5, 89038.0]",0,"[174300, 177000, 179500]",174300.0
