symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
005930,KR,삼성전자,"[77.04, 77.08, 78.22]","[11657.2963, 12385.5571, 13046.325]","[10273.2728, 10695.7297, 11165.8487]","[845710329.0, 821010671.0, 796796791.0]","[743322960.0, 727340216.0, 718372460.0]","[737719204.0, 731667419.0, 725265437.0, 721277110.0]",1142490118946000.0,5102336455045.0,4767033994000.0,0.004172494724416356,29.4,6564.0,2026-02-23,3,0,Information Technology,상승(+24.38%) TIGER 200 IT,"[166870.0, 164695.0, 162450.0]","[141524.0, 139832.0, 138132.0]","[91831.5, 91145.0, 90473.0]",1,"[193000, 190100, 190000]",193000.0
005935,KR,삼성전자우,"[74.06, 74.99, 75.59]","[6476.9056, 7212.9752, 7787.2409]","[5754.687, 6046.3447, 6394.5239]","[167184708.0, 162868029.0, 158068278.0]","[149191046.0, 146215711.0, 144196432.0]","[146966522.0, 145523436.0, 144052718.0, 143013976.0]",111054151770400.0,531228344350.0,587500011900.0,0.005290212050015317,20.73,6564.0,2026-02-23,3,0,Information Technology,상승(+24.38%) TIGER 200 IT,"[118765.0, 117480.0, 116080.0]","[103624.0, 102504.0, 101382.0]","[71088.25, 70638.5, 70192.25]",1,"[136100, 135100, 133500]",136100.0
373220,KR,LG에너지솔루션,"[51.88, 51.11, 48.95]","[-215.6069, 63.254, -157.7325]","[-627.6638, -489.4802, -423.1307]","[10131606.0, 10400325.0, 10619394.0]","[10261018.0, 10273066.0, 10292871.0]","[10398989.0, 10392929.0, 10387462.0, 10348268.0]",92664000000000.0,174520499650.0,106412724000.0,0.001148371794871795,0.0,-3742.0,2026-02-23,2,3,Utilities,상승(+17.89%) TIGER KRX 기후변화솔루션,"[401775.0, 401700.0, 401775.0]","[398970.0, 399570.0, 399740.0]","[372042.5, 371770.0, 371507.5]",0,"[396000, 401500, 403500]",396000.0
105560,KR,KB금융,"[77.06, 78.3, 78.1]","[9442.4982, 9870.1565, 10084.7587]","[6682.4309, 7319.976, 7872.9325]","[39444344.0, 40793962.0, 39472177.0]","[39817458.0, 38967727.0, 38083217.0]","[36295476.0, 36117017.0, 35819879.0, 35534394.0]",62899871758500.0,232766051455.0,227680556600.0,0.0036197300604071947,11.3,14928.0,2026-02-23,1,0,Financials,상승(+37.81%) TIGER 200 금융,"[148745.0, 147150.0, 145365.0]","[135488.0, 134728.0, 133928.0]","[118020.5, 117600.0, 117181.0]",0,"[168700, 168800, 166500]",168700.0
068270,KR,셀트리온,"[72.74, 69.7, 70.24]","[9641.4165, 10000.1769, 10247.0669]","[7193.1688, 7754.5704, 8253.0697]","[38814397.0, 38321471.0, 38789767.0]","[38547873.0, 38252681.0, 37859322.0]","[36395806.0, 36099872.0, 35861274.0, 35574046.0]",56144727423000.0,189702426600.0,119781018000.0,0.0021334330666094043,76.7,3168.0,2026-02-23,3,0,Health Care,상승(+8.33%) TIGER 헬스케어,"[222750.0, 220800.0, 219050.0]","[207096.0, 205902.0, 204714.0]","[179618.02, 179166.85, 178726.94]",0,"[243000, 242000, 244500]",243000.0
032830,KR,삼성생명,"[69.67, 74.12, 78.54]","[9797.3096, 10865.5951, 12615.7835]","[8504.9926, 8977.1131, 9704.8472]","[15598215.0, 14517940.0, 13989995.0]","[13473029.0, 13120336.0, 12926327.0]","[12943529.0, 12752219.0, 12630165.0, 12512868.0]",46400000000000.0,80403131960.0,250623800000.0,0.005401375,21.27,10909.0,2026-02-23,0,3,Financials,상승(+37.81%) TIGER 200 금융,"[195285.0, 192420.0, 190230.0]","[174138.0, 172662.0, 171422.0]","[144054.0, 143308.5, 142628.5]",1,"[232000, 219000, 209000]",232000.0
006800,KR,미래에셋증권,"[84.42, 84.58, 78.93]","[8422.2675, 9248.868, 9583.6819]","[6504.8541, 7053.6569, 7559.6619]","[290658739.0, 296275164.0, 289203543.0]","[269634456.0, 265668920.0, 261605670.0]","[244954232.0, 239444457.0, 233854079.0, 228824712.0]",38731955632200.0,473954120227.5,383601827500.0,0.009904013914058363,39.19,1743.0,2026-02-23,1,1,Financials,상승(+37.81%) TIGER 200 금융,"[48562.5, 46635.0, 44625.0]","[34609.0, 33680.0, 32698.0]","[23510.5, 23220.4, 22917.35]",0,"[68300, 70900, 70500]",68300.0
086790,KR,하나금융지주,"[77.0, 80.34, 75.16]","[8044.4504, 8441.6432, 8481.1346]","[6197.4077, 6646.2548, 7013.2307]","[31280422.0, 32359169.0, 31172878.0]","[31692649.0, 31340731.0, 30758957.0]","[27957252.0, 27492206.0, 27011967.0, 26542079.0]",35931862587400.0,119603593070.0,139266237700.0,0.0038758424326390366,9.35,13804.0,2026-02-23,2,3,Financials,상승(+37.81%) TIGER 200 금융,"[114000.0, 112535.0, 110985.0]","[102054.0, 101376.0, 100640.0]","[88369.0, 88027.5, 87672.0]",0,"[129100, 131300, 126300]",129100.0
009150,KR,삼성전기,"[73.76, 77.02, 82.97]","[14541.827, 18831.9455, 25927.2583]","[10000.0249, 11766.409, 14598.5789]","[25950701.0, 24305373.0, 23127014.0]","[22467133.0, 21922255.0, 21625462.0]","[21372915.0, 21053167.0, 20844776.0, 20723586.0]",31856861344000.0,265985463800.0,701732392000.0,0.022027668841022408,47.85,8913.0,2026-02-23,3,1,Information Technology,상승(+24.38%) TIGER 200 IT,"[306625.0, 299300.0, 294550.0]","[283760.0, 280490.0, 278250.0]","[198326.0, 196803.5, 195530.5]",1,"[426500, 377000, 358000]",426500.0
006400,KR,삼성SDI,"[65.11, 62.77, 58.8]","[19611.5021, 19905.1365, 19070.7459]","[20751.1897, 20581.9791, 20279.7324]","[11669042.0, 12462755.0, 13390838.0]","[12333071.0, 12402709.0, 12511940.0]","[11646333.0, 11286838.0, 10943126.0, 10445596.0]",31549234995000.0,551247584725.0,310738639500.0,0.00984932406599547,0.0,-7300.0,2026-02-23,2,3,Utilities,상승(+17.89%) TIGER KRX 기후변화솔루션,"[384175.0, 380800.0, 377000.0]","[327670.0, 325990.0, 324000.0]","[244954.0, 243920.0, 242862.0]",0,"[391500, 402000, 408000]",391500.0
