symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
330590,KR,롯데리츠,"[47.86, 48.27, 57.21]","[69.4061, 54.7641, 62.2125]","[103.5328, 93.779, 87.4657]","[14734859.0, 14274580.0, 13968015.0]","[14213826.0, 14090633.0, 13977418.0]","[13403904.0, 13269701.0, 13145563.0, 13023646.0]",1355300000000.0,1719025836.25,2158708510.0,0.0015927901645392164,0.0,0.0,2026-03-10,3,0,Financials,하락(-2.79%) TIGER 200 금융,"[4571.5, 4558.5, 4555.0]","[4323.9, 4309.7, 4298.7]","[3980.48, 3975.28, 3971.22]",0,"[4690, 4445, 4435]",4775.0
415640,KR,KB발해인프라,"[49.74, 51.99, 55.72]","[-3.6154, -0.2735, 7.9319]","[9.564, 7.5965, 7.6636]","[14173440.0, 13959957.0, 13838410.0]","[13977478.0, 13968877.0, 14012943.0]","[14107137.0, 14103596.0, 14115117.0, 14126836.0]",1236500000000.0,1460796796.5,2154043470.0,0.0017420489041649818,0.0,0.0,2026-03-10,1,2,Financials,하락(-2.79%) TIGER 200 금융,"[10011.0, 10006.0, 10006.5]","[9986.8, 9984.2, 9981.4]","[9138.95, 9127.65, 9116.7]",0,"[10090, 10020, 9980]",10020.0
417200,KR,LS머트리얼즈,"[54.93, 55.77, 57.22]","[387.809, 439.0713, 505.3415]","[628.2587, 590.4212, 573.4053]","[97114297.0, 94446302.0, 91847274.0]","[92516377.0, 91606030.0, 90445915.0]","[86594419.0, 85671856.0, 84942141.0, 84287596.0]",1186600000000.0,43344907465.0,46796632300.0,0.039437579892128774,1948.89,9.0,2026-03-10,2,1,Utilities,하락(-0.65%) TIGER KRX 기후변화솔루션,"[16341.0, 16270.0, 16238.0]","[14770.4, 14665.8, 14571.8]","[11992.9, 11960.75, 11930.5]",0,"[17540, 17150, 16920]",17910.0
024850,KR,HLB이노베이션,"[53.38, 54.42, 56.5]","[41.9126, 47.5759, 57.8525]","[91.1991, 82.4745, 77.5501]","[57641454.0, 56129331.0, 54584388.0]","[53869163.0, 53583764.0, 53466378.0]","[55042094.0, 54855792.0, 54587699.0, 54303039.0]",449900000000.0,3990565621.25,4596853920.0,0.010217501489219826,0.0,-210.0,2026-03-10,2,1,Information Technology,상승(+1.57%) TIGER 200 IT,"[2956.0, 2958.75, 2954.0]","[2615.14, 2592.74, 2571.98]","[2014.57, 2009.62, 2005.07]",0,"[3040, 2960, 2920]",2770.0
COST,US,Costco Wholesale Corporation,"[49.37, 54.56, 56.77]","[10.7491, 10.1238, 10.0929]","[13.5884, 12.8954, 12.3349]","[-14629000.0, -16975900.0, -19684800.0]","[-16851422.0, -16964689.0, -17002867.0]","[-16472770.0, -16516110.0, -16560035.0, -16617955.0]",446221913459.9722,2101516642.215271,2359338541.3513184,0.005287365927543045,53.76,18.7,2026-03-10,2,1,Consumer Staples,하락(-1.17%) XLP,"[996.28, 996.07, 995.63]","[959.77, 956.76, 953.8]","[949.8, 949.94, 950.11]",0,"[1005.3, 998.1, 982.57]",1005.2999877929688
012210,KR,삼미금속,"[48.48, 53.24, 56.07]","[676.6189, 638.4065, 666.6058]","[1252.2401, 1129.4734, 1036.8999]","[62184607.0, 61167953.0, 59402150.0]","[60440367.0, 60772489.0, 61280650.0]","[62091947.0, 62182957.0, 62025504.0, 61121425.0]",365900000000.0,15923614359.0,16764624460.0,0.045817503306914455,95.32,173.0,2026-03-10,1,1,Industrials,상승(+7.21%) KODEX 산업재,"[15966.5, 16038.0, 16149.5]","[12931.2, 12879.0, 12825.4]","[7799.02, 7735.08, 7677.62]",0,"[16490, 15670, 14400]",18010.0
217730,KR,강스템바이오텍,"[45.04, 54.61, 56.41]","[-21.305, -9.453, 3.5303]","[13.0671, 8.5631, 7.5565]","[104699977.0, 103217834.0, 100387747.0]","[101246504.0, 100914690.0, 100809869.0]","[100708773.0, 100490193.0, 100323301.0, 100324271.0]",212600000000.0,1845149219.65,3349643180.0,0.015755612323612417,0.0,-269.0,2026-03-10,1,1,Health Care,하락(-3.01%) TIGER 헬스케어,"[2143.9, 2137.15, 2130.9]","[2134.88, 2124.6, 2113.9]","[1629.34, 1627.4, 1625.54]",0,"[2260, 2215, 2010]",2145.0
AMGN,US,Amgen Inc.,"[49.99, 51.31, 56.11]","[8.1763, 7.022, 6.6311]","[10.1334, 9.5111, 8.9351]","[136752900.0, 134033000.0, 131590000.0]","[134894167.0, 134662433.0, 134460167.0]","[132611675.0, 132429880.0, 132192065.0, 131876035.0]",203212342102.7916,1009752213.8270569,1025320706.3201904,0.005045563156796593,26.53,14.21,2026-03-10,3,0,Health Care,하락(-1.13%) XLV,"[375.29, 375.53, 375.31]","[352.0, 351.05, 350.24]","[308.87, 308.33, 307.83]",0,"[376.97, 369.53, 367.6]",376.9700012207031
NEM,US,Newmont Corporation,"[44.72, 44.98, 45.92]","[1.4767, 0.9018, 0.4945]","[2.7087, 2.3473, 1.9768]","[581870800.0, 572075800.0, 563725100.0]","[575216511.0, 572944744.0, 572832622.0]","[569056615.0, 567341245.0, 565574880.0, 564992405.0]",127237766839.54141,1131249710.9522247,1145623191.0324097,0.009003798317815075,18.3,6.39,2026-03-10,2,1,Materials,하락(-3.66%) XLB,"[122.41, 122.31, 121.92]","[116.8, 116.56, 116.33]","[85.04, 84.71, 84.38]",0,"[116.96, 116.29, 116.09]",116.95999908447266
CAH,US,"Cardinal Health, Inc.","[43.96, 46.28, 51.78]","[2.6092, 1.9372, 1.7476]","[3.7597, 3.3952, 3.0656]","[138066200.0, 135511000.0, 133420700.0]","[136905689.0, 136509878.0, 136238556.0]","[134223240.0, 134044205.0, 134105445.0, 134092020.0]",52306043749.229004,372359053.503952,567969852.8808594,0.01085858941280053,31.94,6.96,2026-03-10,1,1,Health Care,하락(-1.13%) XLV,"[223.64, 223.84, 224.31]","[215.59, 215.28, 215.02]","[179.16, 178.81, 178.49]",0,"[222.28, 217.78, 216.02]",222.27999877929688
RKLB,US,Rocket Lab Corporation,"[46.06, 46.22, 48.32]","[-1.6277, -1.5922, -1.437]","[-1.7236, -1.6973, -1.6452]","[1543001000.0, 1524620200.0, 1502347400.0]","[1514665900.0, 1509208833.0, 1507222778.0]","[1511498895.0, 1509892045.0, 1508201755.0, 1508758875.0]",40561002599.39669,1189681552.49012,1313859645.703125,0.03239218859256372,541.15,-0.37,2026-03-10,1,1,Industrials,상승(+0.92%) XLI,"[70.97, 71.01, 70.82]","[77.32, 77.43, 77.58]","[54.28, 54.05, 53.83]",0,"[71.48, 70.11, 70.0]",71.4800033569336
ADM,US,Archer-Daniels-Midland Company,"[47.47, 51.78, 53.93]","[0.661, 0.5851, 0.5573]","[1.0183, 0.9317, 0.8568]","[5265700.0, 1619400.0, -1779700.0]","[2175078.0, 2024822.0, 2018522.0]","[3182925.0, 2509180.0, 1879655.0, 1578580.0]",32683228363.373108,224368869.83264923,247656689.3234253,0.007577485509386369,30.46,2.23,2026-03-10,1,1,Consumer Staples,하락(-1.17%) XLP,"[68.04, 67.94, 67.81]","[65.18, 64.96, 64.76]","[58.7, 58.6, 58.51]",0,"[67.92, 67.44, 66.53]",67.91999816894531
NTRA,US,"Natera, Inc.","[36.17, 37.23, 44.35]","[-5.8968, -6.1779, -5.7622]","[-5.405, -5.5596, -5.6001]","[47902600.0, 46480100.0, 45254000.0]","[47428400.0, 47446667.0, 47545944.0]","[47650675.0, 47524430.0, 47391110.0, 47408250.0]",29086087298.01178,239332147.167511,291925451.7364502,0.010036600961326454,-376.79,-1.52,2026-03-10,3,1,Health Care,하락(-1.13%) XLV,"[208.48, 208.37, 208.32]","[223.27, 223.87, 224.62]","[189.51, 189.26, 189.04]",0,"[205.22, 198.13, 197.14]",205.22000122070312
EXE,US,Expand Energy Corporation,"[51.97, 52.31, 54.42]","[0.0291, 0.1152, 0.2635]","[-0.418, -0.3114, -0.1964]","[41758200.0, 37503500.0, 34820100.0]","[34857344.0, 32994111.0, 31603622.0]","[29229120.0, 28633145.0, 28163030.0, 27725280.0]",25931760966.47354,457532397.1455002,458954500.6858826,0.01769854740213178,14.25,7.57,2026-03-10,0,1,Energy,상승(+6.61%) XLE,"[104.56, 104.66, 104.75]","[105.97, 106.03, 106.03]","[105.93, 105.95, 105.97]",0,"[107.87, 106.84, 106.67]",107.87000274658203
CHD,US,"Church & Dwight Co., Inc.","[50.12, 52.82, 57.41]","[2.3327, 2.0286, 1.8909]","[3.0472, 2.8435, 2.653]","[76703200.0, 74068500.0, 72727300.0]","[76360367.0, 76523633.0, 77143300.0]","[76305480.0, 76157555.0, 76238695.0, 76256600.0]",24201986142.25,198894712.33592987,269398075.0,0.01113123829658365,33.86,3.02,2026-03-10,2,1,Consumer Staples,하락(-1.17%) XLP,"[102.09, 101.98, 101.96]","[94.85, 94.51, 94.17]","[91.57, 91.54, 91.51]",0,"[102.25, 100.7, 99.86]",102.25
BG,US,Bunge Global SA,"[41.75, 50.77, 55.32]","[1.6443, 1.4022, 1.3656]","[3.2488, 2.8795, 2.5767]","[-9218100.0, -11626900.0, -14258600.0]","[-10815000.0, -10607300.0, -10329467.0]","[-9324160.0, -9338095.0, -9315190.0, -9047600.0]",22986943790.362854,184512390.76828003,286141354.20532227,0.012447994688414621,24.1,4.93,2026-03-10,2,1,Consumer Staples,하락(-1.17%) XLP,"[119.76, 119.58, 119.41]","[110.4, 109.78, 109.24]","[90.32, 90.12, 89.93]",0,"[118.79, 116.67, 113.2]",118.79000091552734
CACI,US,CACI International Inc,"[53.43, 54.52, 59.57]","[3.9951, 4.4368, 6.1051]","[-0.2346, 0.6996, 1.7807]","[7784700.0, 7387500.0, 7150700.0]","[7224311.0, 7059933.0, 6926989.0]","[6790365.0, 6754325.0, 6726600.0, 6719045.0]",13984933439.82312,161730639.72076416,251511020.72753906,0.017984427441845596,27.18,23.3,2026-03-10,2,1,Industrials,상승(+0.92%) XLI,"[598.74, 598.0, 597.12]","[599.35, 597.58, 596.26]","[532.53, 531.75, 531.06]",0,"[633.21, 616.0, 612.52]",633.2100219726562
TTC,US,The Toro Company,"[56.85, 58.45, 59.31]","[2.2632, 2.1029, 1.9773]","[2.9102, 2.7487, 2.5944]","[8824000.0, 7480100.0, 6293500.0]","[6604300.0, 6322878.0, 6125400.0]","[5996155.0, 5738185.0, 5513665.0, 5310435.0]",9776333775.716194,91372065.51952362,134080898.48861694,0.013714844599686804,31.64,3.17,2026-03-10,4,1,Industrials,상승(+0.92%) XLI,"[99.69, 99.62, 99.49]","[92.59, 92.17, 91.75]","[78.6, 78.48, 78.36]",0,"[99.77, 99.47, 98.91]",100.29000091552734
PATH,US,"UiPath, Inc.","[46.53, 50.0, 51.21]","[-0.7418, -0.6232, -0.5143]","[-0.9537, -0.8876, -0.8129]","[-43970600.0, -94065300.0, -133684000.0]","[-184529267.0, -208356511.0, -223051300.0]","[-185257160.0, -189914570.0, -193784855.0, -193850920.0]",5773963742.1754675,396764261.3882685,599633572.376728,0.10385128815353506,29.86,0.42,2026-03-10,3,0,Information Technology,상승(+1.19%) XLK,"[11.2, 11.25, 11.26]","[13.51, 13.59, 13.69]","[13.44, 13.44, 13.44]",0,"[11.97, 11.86, 11.55]",12.539999961853027
CWEN-A,US,"Clearway Energy, Inc.","[48.93, 49.71, 53.53]","[0.408, 0.3392, 0.3133]","[0.7293, 0.6513, 0.5837]","[10985454.0, 10777637.0, 10777555.0]","[10883254.0, 10874714.0, 10889273.0]","[10924232.0, 10894576.0, 10864474.0, 10817297.0]",1231214740.6466904,6861440.147206306,7392050.626579285,0.006003867873362725,24.87,1.43,2026-03-10,5,0,Utilities,상승(+8.75%) XLU,"[36.14, 36.14, 36.12]","[33.86, 33.77, 33.69]","[30.07, 30.03, 29.99]",0,"[35.57, 35.17, 35.09]",35.56999969482422
