symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
475960,KR,토모큐브,"[44.08, 51.78, 58.47]","[-825.6436, -648.5883, -303.0483]","[-866.7763, -823.1387, -719.1206]","[85228292.0, 84927679.0, 84577720.0]","[84899454.0, 84822554.0, 84804099.0]","[84966628.0, 84964669.0, 84983547.0, 85011016.0]",675855337000.0,8659778030.0,15180956500.0,0.022461843043787344,0.0,-753.0,2026-02-03,2,0,Health Care,상승(+3.18%) TIGER 헬스케어,"[47072.5, 46972.5, 47047.5]","[49280.0, 49135.0, 49003.0]","[36515.7, 36331.5, 36161.1]",1,"[50500, 48000, 45700]",50500.0
394800,KR,쓰리빌리언,"[49.09, 50.43, 51.53]","[-200.1877, -166.2145, -128.1305]","[-135.4771, -141.6246, -138.9258]","[596939365.0, 596270154.0, 594649065.0]","[595124475.0, 594851155.0, 594700786.0]","[595530079.0, 595464656.0, 595454634.0, 595554360.0]",495479025600.0,7607756498.5,10439691600.0,0.021069896121956044,0.0,-230.0,2026-02-03,1,1,Health Care,상승(+3.18%) TIGER 헬스케어,"[15402.5, 15405.0, 15438.5]","[15583.6, 15511.6, 15428.0]","[9426.05, 9374.55, 9324.6]",0,"[15600, 15480, 15330]",15600.0
000650,KR,천일고속,"[48.26, 50.3, 51.45]","[-3271.6683, -2711.4363, -1882.6342]","[-875.952, -1243.0489, -1370.9659]","[2446113.0, 2317040.0, 1946722.0]","[2018053.0, 1952512.0, 1906762.0]","[1942848.0, 1920597.0, 1902780.0, 1905094.0]",431624440000.0,23854434125.0,38980046000.0,0.0903100992149564,0.0,-2393.0,2026-02-03,0,3,Industrials,상승(+25.25%) KODEX 산업재,"[291225.0, 291800.0, 292250.0]","[309680.0, 304918.0, 299952.0]","[107976.0, 106657.25, 105361.0]",0,"[302000, 297500, 289500]",302000.0
084010,KR,대한제강,"[40.89, 41.13, 48.55]","[-305.3581, -292.273, -252.3657]","[-280.4262, -282.7955, -276.7096]","[3539494.0, 3386217.0, 3267274.0]","[3238299.0, 3190777.0, 3164603.0]","[3180003.0, 3159402.0, 3149598.0, 3155864.0]",371900668720.0,648988709.0,1658457140.0,0.004459408867717402,13.16,822.0,2026-02-03,2,1,Materials,상승(+0.64%) KODEX 소재산업,"[10626.5, 10638.0, 10687.5]","[11291.06, 11281.5, 11274.54]","[10894.01, 10888.22, 10885.48]",0,"[10820, 10490, 10480]",10820.0
GE,US,GE Aerospace,"[44.11, 49.64, 50.91]","[-3.1569, -2.7166, -2.1875]","[0.2368, -0.3539, -0.7206]","[556491636.0, 549765536.0, 542337736.0]","[542176069.0, 540384492.0, 540492725.0]","[542820461.0, 541824231.0, 540947301.0, 540569546.0]",323779241198.4896,1975309419.915619,2076414273.526001,0.006413055592569865,38.3,8.06,2026-02-03,3,1,Industrials,상승(+8.00%) XLI,"[312.3, 312.9, 312.96]","[304.0, 303.74, 303.6]","[274.06, 273.45, 272.84]",0,"[308.71, 306.79, 298.86]",308.7099914550781
UNP,US,Union Pacific Corporation,"[54.27, 56.05, 56.2]","[-0.1126, 0.2812, 0.5969]","[-0.4481, -0.3022, -0.1224]","[6411100.0, 878700.0, -2962400.0]","[-4910989.0, -7368489.0, -8541644.0]","[-5626845.0, -6255375.0, -6735780.0, -6935700.0]",139529233385.21326,827011040.3819275,1301386428.3630369,0.00932698042402455,19.65,11.97,2026-02-03,3,1,Industrials,상승(+8.00%) XLI,"[230.07, 229.91, 229.72]","[231.43, 231.11, 230.8]","[224.09, 223.99, 223.91]",1,"[235.23, 235.1, 233.58]",235.22999572753906
NSC,US,Norfolk Southern Corporation,"[52.02, 53.35, 53.62]","[-0.5663, -0.2694, -0.0169]","[-0.6562, -0.5789, -0.4665]","[27368100.0, 26215000.0, 25272700.0]","[24608456.0, 24133811.0, 24036200.0]","[25384030.0, 25272670.0, 25297350.0, 25405140.0]",71329906167.76685,305793318.5217285,336071009.07592773,0.004711502189355106,24.8,11.75,2026-02-03,3,1,Industrials,상승(+8.00%) XLI,"[288.27, 288.08, 287.96]","[289.95, 289.74, 289.54]","[271.31, 270.93, 270.56]",1,"[291.45, 291.24, 290.16]",291.45001220703125
TRV,US,"The Travelers Companies, Inc.","[55.84, 56.17, 57.93]","[-1.2187, -0.74, -0.2671]","[-2.2566, -1.9533, -1.616]","[33572000.0, 31629800.0, 29239900.0]","[28353867.0, 27230744.0, 26070711.0]","[26655810.0, 26360430.0, 26223310.0, 26241235.0]",62124526062.01172,508302868.434906,554750595.4833984,0.008929655172413793,10.42,27.42,2026-02-03,1,1,Financials,하락(-1.35%) XLF,"[279.27, 279.25, 279.52]","[284.5, 284.5, 284.48]","[271.5, 271.31, 271.12]",0,"[285.63, 284.51, 284.29]",285.6300048828125
ROST,US,"Ross Stores, Inc.","[51.05, 55.78, 58.7]","[1.6913, 1.6207, 1.6633]","[2.8282, 2.5867, 2.402]","[7517000.0, 4073200.0, 2010600.0]","[2352189.0, 1836389.0, 1959244.0]","[3512515.0, 2987675.0, 2506705.0, 2196365.0]",61490115459.49512,462663154.2063904,654700820.1019288,0.010647253061887558,29.66,6.41,2026-02-03,2,0,Consumer Discretionary,상승(+2.14%) XLY,"[189.39, 189.02, 188.6]","[182.72, 182.11, 181.52]","[154.04, 153.78, 153.55]",0,"[190.11, 188.65, 186.5]",190.11000061035156
MPC,US,Marathon Petroleum Corporation,"[50.82, 51.58, 52.84]","[-0.8277, -0.618, -0.3893]","[-1.1328, -1.0298, -0.9017]","[112948300.0, 109921900.0, 107823400.0]","[108001089.0, 107506000.0, 107491867.0]","[109229860.0, 108829685.0, 108510360.0, 108362150.0]",53179585660.72916,413466940.9272766,535400435.0830078,0.010067781244079494,18.84,9.39,2026-02-03,2,1,Energy,상승(+11.94%) XLE,"[175.27, 174.69, 174.01]","[178.75, 179.19, 179.56]","[172.75, 172.47, 172.2]",0,"[176.91, 176.19, 175.74]",176.91000366210938
YUM,US,"Yum! Brands, Inc.","[54.84, 54.89, 56.57]","[0.7488, 0.7738, 0.838]","[1.0854, 1.023, 0.986]","[15357900.0, 12166600.0, 9511700.0]","[10351222.0, 9802878.0, 9956256.0]","[11209345.0, 11015645.0, 11093600.0, 11359425.0]",43361041796.532486,321351871.7513275,498385315.1565552,0.011493850113084927,30.5,5.12,2026-02-03,1,0,Consumer Discretionary,상승(+2.14%) XLY,"[154.74, 154.46, 154.25]","[152.16, 152.0, 151.84]","[146.84, 146.77, 146.71]",0,"[156.17, 155.5, 155.48]",156.1699981689453
VMC,US,Vulcan Materials Company,"[50.98, 52.08, 57.27]","[1.4449, 1.3722, 1.7287]","[2.0379, 1.9048, 1.8696]","[39289600.0, 38298200.0, 37321200.0]","[37833800.0, 37478411.0, 37350322.0]","[36921975.0, 36669080.0, 36413995.0, 36238855.0]",40421488231.818695,272619350.9146118,303289101.31225586,0.007503165137633773,36.12,8.47,2026-02-03,3,1,Materials,상승(+9.48%) XLB,"[301.47, 300.81, 300.04]","[295.74, 295.26, 294.85]","[282.46, 282.15, 281.85]",0,"[305.92, 300.54, 299.47]",305.9200134277344
PRU,US,"Prudential Financial, Inc.","[44.15, 47.93, 49.74]","[-1.3942, -1.2389, -1.0545]","[-0.5591, -0.6951, -0.767]","[49920600.0, 47869500.0, 44711800.0]","[44884311.0, 44280556.0, 44181611.0]","[48380030.0, 48434415.0, 48533810.0, 48839460.0]",39093239121.31036,212386374.04273987,229148894.50378418,0.005861599080923212,15.3,7.3,2026-02-03,3,0,Financials,하락(-1.35%) XLF,"[113.0, 113.1, 113.19]","[112.35, 112.17, 111.99]","[104.69, 104.61, 104.54]",0,"[111.72, 111.11, 109.87]",111.72000122070312
HBAN,US,Huntington Bancshares Incorporated,"[46.02, 48.81, 54.17]","[0.0, -0.0078, 0.0181]","[0.1414, 0.1116, 0.0929]","[845850700.0, 798323700.0, 586329200.0]","[659994267.0, 643369811.0, 635872689.0]","[684386795.0, 676588690.0, 670280415.0, 675034905.0]",36275699890.807724,775274765.76437,849782720.1137543,0.02342567400964439,12.86,1.39,2026-02-03,2,0,Financials,하락(-1.35%) XLF,"[17.82, 17.8, 17.79]","[17.31, 17.25, 17.21]","[16.3, 16.28, 16.26]",0,"[17.88, 17.48, 17.29]",17.8799991607666
LPLA,US,LPL Financial Holdings Inc.,"[47.38, 48.62, 55.97]","[-0.1194, -0.2739, 0.552]","[0.7273, 0.527, 0.532]","[30978500.0, 30083700.0, 28813800.0]","[29534089.0, 29299500.0, 29219678.0]","[28938045.0, 28756715.0, 28592525.0, 28518430.0]",30129306884.723877,236141280.4310608,336740071.9848633,0.011176495804342476,34.49,10.91,2026-02-03,3,1,Financials,하락(-1.35%) XLF,"[367.9, 367.16, 366.8]","[365.38, 364.96, 364.9]","[359.0, 358.69, 358.41]",0,"[376.33, 364.5, 362.71]",376.3299865722656
ULTA,US,"Ulta Beauty, Inc.","[45.66, 52.95, 59.49]","[13.4184, 11.8265, 11.8971]","[20.5159, 18.778, 17.4019]","[-15544500.0, -16263600.0, -16996000.0]","[-15604533.0, -15570689.0, -15515533.0]","[-15771805.0, -15922140.0, -16063500.0, -16154110.0]",29526131142.958252,382157104.1876221,478611392.2668457,0.016209756366302352,25.51,26.09,2026-02-03,2,3,Consumer Discretionary,상승(+2.14%) XLY,"[660.04, 657.76, 655.64]","[608.23, 605.06, 602.31]","[517.37, 515.84, 514.43]",0,"[665.57, 647.36, 631.1]",665.5700073242188
ATO,US,Atmos Energy Corporation,"[43.64, 44.81, 45.45]","[-0.6135, -0.6514, -0.6594]","[-0.5431, -0.5648, -0.5837]","[75041000.0, 73367200.0, 70075500.0]","[71139022.0, 70552300.0, 70334711.0]","[69208040.0, 68768665.0, 68380155.0, 68179685.0]",26934277151.502,267714728.51730347,278721183.1512451,0.010348196151078149,22.32,7.46,2026-02-03,2,2,Utilities,하락(-0.16%) XLU,"[167.47, 167.61, 167.68]","[169.03, 169.18, 169.35]","[163.22, 163.16, 163.09]",0,"[166.52, 166.34, 166.0]",166.52000427246094
STE,US,STERIS plc,"[52.79, 54.2, 56.6]","[1.3922, 1.3855, 1.4953]","[1.5237, 1.496, 1.4959]","[17468700.0, 16886600.0, 15868100.0]","[16223289.0, 16064933.0, 16045133.0]","[15912320.0, 15763575.0, 15677870.0, 15663645.0]",25934364699.693115,129780305.9690857,153814098.3154297,0.005930899025155214,37.86,6.98,2026-02-03,3,0,Health Care,상승(+0.57%) XLV,"[261.52, 260.81, 260.36]","[259.17, 259.03, 258.92]","[244.07, 243.84, 243.65]",0,"[264.24, 262.6, 261.64]",264.239990234375
TROW,US,"T. Rowe Price Group, Inc.","[48.75, 51.33, 54.13]","[0.3428, 0.3232, 0.3815]","[0.6156, 0.5571, 0.522]","[13953800.0, 11952300.0, 9321700.0]","[12481456.0, 12168389.0, 12323811.0]","[13860740.0, 13869665.0, 13912480.0, 14144580.0]",23274976383.003235,188322001.4479828,213459978.05404663,0.009171222111740906,11.63,9.17,2026-02-03,2,1,Financials,하락(-1.35%) XLF,"[106.2, 106.1, 105.93]","[104.0, 103.8, 103.61]","[99.61, 99.49, 99.4]",0,"[106.65, 105.68, 104.82]",106.6500015258789
AVY,US,Avery Dennison Corporation,"[52.66, 52.96, 56.54]","[1.5969, 1.4373, 1.4219]","[2.0831, 1.9539, 1.8475]","[-1033300.0, -1803600.0, -2358900.0]","[-2279344.0, -2584489.0, -2749222.0]","[-2965755.0, -3109230.0, -3255440.0, -3348135.0]",14461194980.395813,108893935.2645874,144115424.17907718,0.009965664965754625,21.24,8.81,2026-02-03,2,0,Materials,상승(+9.48%) XLB,"[185.94, 185.71, 185.53]","[180.68, 180.3, 179.98]","[173.56, 173.46, 173.38]",0,"[187.09, 185.51, 185.38]",187.08999633789062
ELS,US,"Equity LifeStyle Properties, Inc.","[55.48, 57.74, 57.91]","[0.5114, 0.5283, 0.5379]","[0.4437, 0.4606, 0.4761]","[45575700.0, 42933600.0, 40680100.0]","[39988000.0, 38726944.0, 37959389.0]","[35090340.0, 34293310.0, 33706795.0, 33275300.0]",12250407603.084797,113978468.07752609,166980722.01576233,0.013630625806582518,31.44,2.01,2026-02-03,1,2,Real Estate,상승(+1.51%) XLRE,"[62.02, 61.85, 61.72]","[61.58, 61.54, 61.51]","[61.02, 61.03, 61.03]",0,"[63.2, 63.17, 62.77]",63.20000076293945
