symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
043260,KOSDAQ,성호전자,"[46.22, 49.38, 55.63]","[-239.7733, -243.3868, 103.5643]","[1016.0792, 764.186, 632.0617]","[237169414.0, 233298290.0, 230770540.0]","[230937381.0, 230331742.0, 230315196.0]","[233785549.0, 233524851.0, 233480320.0, 233493173.0]",34114.0,93888164157.5,186201064400.0,0.05458200867678959,35.87,1341.0,2026-05-11,0,2,Utilities,상승(+29.70%) TIGER KRX 기후변화솔루션,"[46750.0, 46400.0, 46342.5]","[43480.0, 43038.0, 42675.0]","[15266.02, 15031.37, 14818.49]",0,"[48100, 43750, 41800]",48100.0
018670,KOSPI,SK가스,"[52.56, 54.44, 57.78]","[6158.5824, 5810.4266, 5989.9578]","[5041.5521, 5195.327, 5354.2532]","[671463.0, 639271.0, 620879.0]","[650902.0, 643060.0, 635409.0]","[595783.0, 589990.0, 589773.0, 593445.0]",24995.0,7238061975.0,8691840000.0,0.0034774314862972594,10.61,25453.0,2026-05-11,1,2,Energy,상승(+14.10%) KODEX 에너지화학,"[255950.0, 254350.0, 253325.0]","[249000.0, 248380.0, 248020.0]","[244925.0, 245055.0, 245187.5]",0,"[270000, 263500, 260000]",270000.0
347700,KOSDAQ,스피어,"[44.51, 47.16, 57.65]","[-847.2554, -820.7662, -367.867]","[-572.7388, -622.3443, -571.4488]","[144397692.0, 141107671.0, 140532652.0]","[140695864.0, 140259180.0, 140106563.0]","[139955271.0, 139603662.0, 139467619.0, 139284821.0]",23517.0,54487677097.5,154466485950.0,0.06568290426074755,9390.0,5.0,2026-05-11,2,1,Industrials,상승(+7.40%) KODEX 산업재,"[42982.5, 42725.0, 42917.5]","[44985.0, 44907.0, 44930.0]","[22166.35, 21985.5, 21828.9]",0,"[46950, 41650, 40550]",46950.0
099320,KOSDAQ,쎄트렉아이,"[46.74, 50.35, 52.22]","[-612.9172, -461.2047, -33.9518]","[180.2711, 51.976, 34.7904]","[10513400.0, 10342121.0, 10214785.0]","[10305242.0, 10255031.0, 10231996.0]","[10129298.0, 10100970.0, 10092218.0, 10085078.0]",19603.0,28551857420.0,30658941000.0,0.01563992297097383,128.22,1396.0,2026-05-11,2,0,Industrials,상승(+7.40%) KODEX 산업재,"[174580.0, 173570.0, 173405.0]","[177712.0, 177764.0, 177642.0]","[104035.25, 103367.25, 102718.0]",0,"[179000, 175200, 168100]",179000.0
437730,KOSDAQ,삼현,"[48.01, 52.92, 59.54]","[609.7587, 628.3436, 930.9005]","[620.3561, 621.9536, 683.743]","[320195961.0, 319676594.0, 319212106.0]","[319706764.0, 319653378.0, 319626863.0]","[319533152.0, 319467204.0, 319435643.0, 319419586.0]",18168.0,12594680915.0,29759729100.0,0.0163803000330251,174.7,328.0,2026-05-11,1,3,Consumer Discretionary,상승(+14.68%) TIGER 200 경기소비재,"[52410.0, 51902.5, 51665.0]","[51693.0, 51695.0, 51685.0]","[39005.95, 38783.8, 38581.0]",0,"[57300, 53600, 51300]",57300.0
000815,KOSPI,삼성화재우,"[51.97, 53.33, 53.81]","[-1572.0542, -1036.39, -565.0133]","[-2635.0053, -2315.2823, -1965.2285]","[67616.0, 38770.0, 11578.0]","[-31303.0, -50759.0, -64732.0]","[-56817.0, -63768.0, -68807.0, -73348.0]",11412.0,7452020850.0,10947057000.0,0.009592584121976866,9.32,40703.0,2026-05-11,2,0,Financials,상승(+6.26%) TIGER 200 금융,"[374800.0, 374600.0, 374500.0]","[380570.0, 381480.0, 382320.0]","[364265.0, 364255.0, 364110.0]",0,"[379500, 379000, 377500]",379500.0
056080,KOSDAQ,유진로봇,"[46.34, 52.39, 54.31]","[-89.1446, -29.2509, 53.9052]","[-324.273, -265.2686, -201.4338]","[212969669.0, 211857715.0, 210530946.0]","[211550587.0, 211152090.0, 210708286.0]","[209581800.0, 209265271.0, 209051562.0, 208883581.0]",10222.0,17808342342.5,30300746500.0,0.029642679025630992,0.0,-186.0,2026-05-11,1,2,Industrials,상승(+7.40%) KODEX 산업재,"[25812.5, 25630.0, 25582.5]","[27128.0, 27322.0, 27526.0]","[18803.0, 18720.9, 18641.45]",0,"[27250, 26800, 25500]",27250.0
052400,KOSDAQ,코나아이,"[49.14, 51.86, 57.16]","[-734.9019, -542.6226, -146.4765]","[-220.2216, -284.7018, -257.0568]","[43892894.0, 43611825.0, 43441303.0]","[43419188.0, 43364662.0, 43353333.0]","[43609108.0, 43588355.0, 43581655.0, 43578922.0]",9102.0,9810638630.0,17566812500.0,0.019299947813667326,12.23,5110.0,2026-05-11,0,3,Information Technology,상승(+53.12%) TIGER 200 IT,"[60085.0, 59730.0, 59525.0]","[59698.0, 59820.0, 60020.0]","[53295.0, 53268.5, 53266.5]",0,"[62500, 59500, 58100]",62500.0
003300,KOSPI,한일홀딩스,"[44.91, 58.45, 59.08]","[-13.4903, 35.5722, 77.5946]","[31.3687, 32.2094, 41.2864]","[1679493.0, 1642680.0, 1570142.0]","[1602185.0, 1592995.0, 1585996.0]","[1593969.0, 1586452.0, 1580776.0, 1576170.0]",5553.0,416557661.5,663002130.0,0.001193953052404106,17.59,1024.0,2026-05-11,2,2,Industrials,상승(+7.40%) KODEX 산업재,"[17466.5, 17421.5, 17379.0]","[17456.2, 17444.0, 17426.2]","[17130.85, 17137.8, 17142.2]",1,"[18010, 17960, 17100]",18010.0
060980,KOSPI,HL홀딩스,"[49.96, 54.17, 57.75]","[-64.2884, 6.3584, 117.4765]","[-182.4042, -144.6517, -92.2261]","[1018683.0, 963183.0, 936567.0]","[973820.0, 971084.0, 973190.0]","[984884.0, 981403.0, 981568.0, 982274.0]",4040.0,964285062.5,2469750000.0,0.006113242574257426,20.04,2221.0,2026-05-11,1,2,Consumer Discretionary,상승(+14.68%) TIGER 200 경기소비재,"[42890.0, 42730.0, 42627.5]","[43575.0, 43717.0, 43797.0]","[42933.25, 42926.75, 42919.25]",1,"[44500, 43800, 43050]",44500.0
