symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
002380,KOSPI,KCC,"[54.21, 56.45, 56.63]","[4701.4124, 6708.2182, 8283.8271]","[-2898.9084, -977.4831, 874.779]","[1413938.0, 1373042.0, 1327573.0]","[1330597.0, 1311298.0, 1291220.0]","[1271701.0, 1263676.0, 1256800.0, 1253426.0]",49320.0,17749777950.0,22697280000.0,0.004602043795620438,3.21,173128.0,2026-04-21,1,2,Industrials,상승(+16.51%) KODEX 산업재,"[514075.0, 512175.0, 509275.0]","[534150.0, 533330.0, 532200.0]","[435935.0, 434712.5, 433497.5]",0,"[555000, 554000, 541000]",555000.0
403870,KOSDAQ,HPSP,"[51.23, 53.7, 55.53]","[-247.8443, -70.9552, 140.2366]","[-208.244, -180.7863, -116.5817]","[82091824.0, 79855161.0, 75832752.0]","[75200852.0, 74371185.0, 73500757.0]","[74014154.0, 73680031.0, 73614915.0, 74004400.0]",38352.0,95858664262.5,104228495800.0,0.027176808458489778,53.56,870.0,2026-04-21,2,0,Information Technology,상승(+17.04%) TIGER 200 IT,"[43932.5, 44040.0, 44215.0]","[44546.0, 44531.0, 44553.0]","[34311.25, 34224.5, 34139.75]",0,"[46600, 45700, 44500]",46600.0
120110,KOSPI,코오롱인더,"[58.64, 59.36, 60.0]","[5365.0694, 5114.3493, 4907.4963]","[5395.5693, 5339.3253, 5252.9595]","[12645549.0, 12112227.0, 11835932.0]","[12236341.0, 12154498.0, 12096878.0]","[11921928.0, 11823666.0, 11725889.0, 11651099.0]",26263.0,27665929675.0,46772339400.0,0.01780921425579713,69.38,1264.0,2026-04-21,0,1,Materials,상승(+2.41%) KODEX 소재산업,"[83590.0, 82875.0, 81845.0]","[72448.0, 71902.0, 71306.0]","[49037.0, 48813.0, 48574.5]",0,"[87700, 87100, 86400]",87700.0
005440,KOSPI,현대지에프홀딩스,"[51.66, 52.75, 59.63]","[-49.6965, -13.7402, 98.3479]","[-56.0779, -47.6104, -18.4187]","[28049503.0, 26170171.0, 25923454.0]","[26082425.0, 25826079.0, 25800696.0]","[26177959.0, 26118327.0, 26164357.0, 26237063.0]",23822.0,4732564835.5,28716192960.0,0.012054484493325497,5.78,2643.0,2026-04-21,1,3,Industrials,상승(+16.51%) KODEX 산업재,"[13922.0, 13876.5, 13893.5]","[14184.4, 14076.2, 13988.4]","[9819.8, 9785.45, 9757.75]",1,"[15280, 14230, 14080]",15280.0
011210,KOSPI,현대위아,"[53.13, 54.21, 57.38]","[-644.9186, -306.9394, 152.81]","[-1541.104, -1294.2711, -1004.8549]","[10003202.0, 9767215.0, 9541806.0]","[9377985.0, 9287111.0, 9210233.0]","[9314315.0, 9280345.0, 9252498.0, 9241766.0]",23497.0,12537042055.0,20389276800.0,0.008677395752649274,23.73,3641.0,2026-04-21,1,2,Consumer Discretionary,상승(+1.25%) TIGER 200 경기소비재,"[79865.0, 79655.0, 79445.0]","[83722.0, 83700.0, 83716.0]","[65713.75, 65518.0, 65338.75]",1,"[86400, 84000, 83200]",86400.0
140860,KOSDAQ,파크시스템스,"[53.36, 54.96, 57.57]","[-1059.0616, 151.8705, 1697.1663]","[-3999.7367, -3169.4153, -2196.099]","[1148804.0, 1103553.0, 1071066.0]","[1029809.0, 1007058.0, 983121.0]","[989845.0, 983447.0, 977604.0, 974443.0]",19208.0,10051182975.0,12421399500.0,0.00646678441274469,55.67,4931.0,2026-04-21,2,2,Information Technology,상승(+17.04%) TIGER 200 IT,"[251075.0, 250400.0, 249900.0]","[260540.0, 260570.0, 260930.0]","[253662.5, 253700.0, 253812.5]",0,"[274500, 267000, 262500]",274500.0
232140,KOSDAQ,와이씨,"[54.7, 56.53, 57.0]","[33.1168, 130.9467, 214.0789]","[-237.6509, -163.9314, -88.3293]","[528675851.0, 527841756.0, 526925869.0]","[526065753.0, 525609543.0, 525134696.0]","[524902261.0, 524732026.0, 524567815.0, 524491974.0]",16901.0,16118404672.0,17182357000.0,0.010166473581444884,87.66,235.0,2026-04-21,2,0,Information Technology,상승(+17.04%) TIGER 200 IT,"[18871.5, 18851.5, 18808.5]","[19967.6, 19941.4, 19931.4]","[14856.95, 14804.9, 14754.05]",0,"[20600, 20500, 20100]",20600.0
003530,KOSPI,한화투자증권,"[55.38, 55.86, 57.91]","[75.5182, 98.5827, 129.091]","[-4.1683, 16.3819, 38.9237]","[404058939.0, 401432885.0, 398962952.0]","[395480345.0, 393864312.0, 392163788.0]","[392354490.0, 391594172.0, 390815238.0, 390427032.0]",16649.0,17898881713.5,20378179040.0,0.012239881698600517,16.69,465.0,2026-04-21,2,0,Financials,상승(+3.85%) TIGER 200 금융,"[7113.5, 7081.5, 7054.0]","[7306.4, 7285.2, 7269.8]","[5992.7, 5987.9, 5984.1]",1,"[7760, 7590, 7550]",7760.0
030610,KOSPI,교보증권,"[55.5, 58.39, 59.84]","[128.535, 176.1805, 225.063]","[-12.012, 25.6265, 65.5138]","[9179617.0, 9056723.0, 8933187.0]","[8890709.0, 8804491.0, 8713151.0]","[8549768.0, 8502295.0, 8456626.0, 8423561.0]",15579.0,1376930588.5,1679960980.0,0.001078349688683484,10.9,1254.0,2026-04-21,2,2,Financials,상승(+3.85%) TIGER 200 금융,"[12579.5, 12535.0, 12484.5]","[12986.8, 12953.4, 12922.0]","[10322.1, 10297.35, 10274.65]",1,"[13670, 13500, 13170]",13670.0
330590,KOSPI,롯데리츠,"[58.03, 58.42, 59.25]","[53.0601, 51.7557, 50.9416]","[46.9138, 47.8821, 48.494]","[19338603.0, 19011560.0, 18715346.0]","[18519063.0, 18290980.0, 18073609.0]","[17715532.0, 17587357.0, 17484363.0, 17416808.0]",13899.0,1232318477.0,1573076830.0,0.0011317913734801065,0.0,0.0,2026-04-21,1,0,Financials,상승(+3.85%) TIGER 200 금융,"[4726.0, 4716.75, 4708.75]","[4663.7, 4656.1, 4647.6]","[4134.3, 4129.42, 4124.48]",0,"[4810, 4800, 4795]",4810.0
280360,KOSPI,롯데웰푸드,"[54.32, 54.84, 57.79]","[-354.1514, -92.787, 248.6556]","[-1115.862, -911.247, -679.2665]","[-212308.0, -232581.0, -243551.0]","[-265378.0, -274088.0, -281763.0]","[-275712.0, -278358.0, -280850.0, -281874.0]",10998.0,1686922960.0,2396268600.0,0.002178822149481724,15.28,7734.0,2026-04-21,2,0,Consumer Staples,상승(+7.59%) KODEX 필수소비재,"[113330.0, 113035.0, 112645.0]","[117658.0, 117696.0, 117742.0]","[117393.0, 117379.5, 117381.5]",1,"[118200, 116500, 116200]",118200.0
348340,KOSDAQ,뉴로메카,"[52.18, 54.21, 56.33]","[-1791.3649, -1234.6856, -640.8806]","[-3125.2964, -2747.1742, -2325.9155]","[27355896.0, 26984339.0, 26662702.0]","[26657402.0, 26604940.0, 26569176.0]","[27039812.0, 27048954.0, 27067021.0, 27115187.0]",8616.0,18522096920.0,25897522900.0,0.030057477831940575,0.0,-1956.0,2026-04-21,1,2,Industrials,상승(+16.51%) KODEX 산업재,"[62290.0, 62080.0, 61800.0]","[70964.0, 71400.0, 71806.0]","[43104.25, 42880.25, 42668.0]",1,"[69700, 67900, 66200]",69700.0
