symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
071050,KOSPI,한국금융지주,"[35.78, 44.76, 46.11]","[-9706.6598, -9257.9998, -8561.6651]","[-6150.8058, -6772.2446, -7130.1287]","[9256918.0, 8952886.0, 8736085.0]","[9086694.0, 9112053.0, 9200153.0]","[9055396.0, 9050958.0, 9047016.0, 9083388.0]",123154.0,65199984900.0,67191072000.0,0.0054558578690095325,5.49,40219.0,2026-06-30,1,0,Financials,하락(-0.33%) TIGER 200 금융,"[228875.0, 230125.0, 231100.0]","[244190.0, 244870.0, 245660.0]","[200728.5, 200266.0, 199848.0]",0,"[221000, 218000, 200000]",221000.0
010950,KOSPI,S-Oil,"[33.45, 46.11, 48.81]","[-3414.8789, -3219.0536, -2813.5602]","[-2032.7524, -2270.0126, -2378.7221]","[4863060.0, 4424056.0, 3918630.0]","[4489828.0, 4446676.0, 4493589.0]","[4493772.0, 4435635.0, 4429282.0, 4402799.0]",119788.0,39973818105.0,46710025600.0,0.0038993910575349784,13.16,8083.0,2026-06-30,3,1,Energy,하락(-23.45%) KODEX 에너지화학,"[107780.0, 107695.0, 107880.0]","[112340.0, 112562.0, 112870.0]","[94569.5, 94335.0, 94118.0]",0,"[106400, 103700, 93200]",106400.0
006260,KOSPI,LS,"[34.89, 40.84, 42.46]","[-23269.8098, -23557.0162, -22955.1748]","[-15072.2079, -16769.1695, -18006.3706]","[17573460.0, 17347250.0, 17102542.0]","[17471748.0, 17538256.0, 17609810.0]","[17523887.0, 17524622.0, 17518509.0, 17547593.0]",114036.0,81140435425.0,82679755000.0,0.007250320512820513,34.26,10667.0,2026-06-30,1,1,Utilities,하락(-15.10%) TIGER KRX 기후변화솔루션,"[390525.0, 395550.0, 399925.0]","[433780.0, 433340.0, 432200.0]","[271352.0, 270404.5, 269500.0]",0,"[365500, 358500, 334000]",365500.0
007660,KOSPI,이수페타시스,"[39.96, 41.74, 46.82]","[-5325.7817, -5334.2415, -4825.3796]","[-4172.711, -4405.0171, -4489.0896]","[149995973.0, 148466576.0, 147310163.0]","[148616026.0, 148691460.0, 148834212.0]","[149936510.0, 150189521.0, 150423006.0, 150653835.0]",84714.0,141827400320.0,176492413800.0,0.0208339133791345,48.65,2372.0,2026-06-30,1,1,Information Technology,하락(-0.26%) TIGER 200 IT,"[117460.0, 118660.0, 119635.0]","[129466.0, 129622.0, 129918.0]","[113783.0, 113529.5, 113314.0]",0,"[115400, 109700, 107800]",115400.0
103590,KOSPI,일진전기,"[28.01, 37.43, 41.28]","[-7518.569, -7421.35, -6997.3595]","[-6482.5136, -6670.2809, -6735.6966]","[65353622.0, 64717037.0, 64450627.0]","[65099671.0, 65210550.0, 65356887.0]","[65126946.0, 65121640.0, 65120581.0, 65156652.0]",36384.0,29718938770.0,48571435500.0,0.013349668947889182,31.12,2452.0,2026-06-30,1,2,Utilities,하락(-15.10%) TIGER KRX 기후변화솔루션,"[79950.0, 80795.0, 81790.0]","[99092.0, 99302.0, 99528.0]","[69582.0, 69378.0, 69194.25]",0,"[76300, 73000, 65900]",76300.0
014680,KOSPI,한솔케미칼,"[44.3, 50.33, 53.96]","[-5126.6985, -4229.1277, -2480.5565]","[-2889.0427, -3157.0597, -3021.7591]","[439526.0, 335108.0, 210986.0]","[233151.0, 214231.0, 201037.0]","[191412.0, 177699.0, 173200.0, 178997.0]",32048.0,21349325775.0,30385638000.0,0.009481289940089866,21.69,13418.0,2026-06-30,0,1,Materials,하락(-7.55%) KODEX 소재산업,"[273425.0, 271900.0, 271475.0]","[285620.0, 285420.0, 285160.0]","[254259.0, 253601.5, 253095.5]",0,"[291000, 278500, 260000]",291000.0
357780,KOSDAQ,솔브레인,"[41.56, 43.41, 47.73]","[-17543.4471, -17916.0615, -16169.0664]","[-14105.32, -14867.4683, -15127.7879]","[2034185.0, 1882550.0, 1725636.0]","[1802536.0, 1794584.0, 1792445.0]","[1704424.0, 1676123.0, 1652257.0, 1639570.0]",28431.0,44793926825.0,55422592500.0,0.01949371900390419,33.78,10820.0,2026-06-30,0,0,Information Technology,하락(-0.26%) TIGER 200 IT,"[366925.0, 367900.0, 369900.0]","[411790.0, 412990.0, 414500.0]","[345150.0, 344357.5, 343737.5]",0,"[365500, 342500, 333000]",365500.0
475150,KOSPI,SK이터닉스,"[49.15, 55.4, 56.83]","[-487.1523, 69.3239, 640.132]","[-781.3573, -611.2211, -360.9505]","[194931904.0, 188407789.0, 177882614.0]","[180926577.0, 179900678.0, 180441270.0]","[173319389.0, 171696485.0, 170431959.0, 169791093.0]",17613.0,236586235480.0,337296745500.0,0.19150442599216488,70.92,729.0,2026-06-30,1,1,Energy,하락(-23.45%) KODEX 에너지화학,"[43127.5, 42532.5, 42037.5]","[46964.0, 47036.0, 47172.0]","[32125.6, 31968.35, 31820.6]",0,"[51700, 50000, 43200]",51700.0
001820,KOSPI,삼화콘덴서,"[51.55, 52.4, 58.34]","[13252.9666, 11657.2195, 11710.0419]","[16780.9566, 15756.2092, 14946.9757]","[15158864.0, 13872006.0, 13575520.0]","[15203859.0, 15043586.0, 14956187.0]","[12896818.0, 12632851.0, 12587558.0, 12870184.0]",15696.0,157537113425.0,194315558000.0,0.1237994125891947,114.74,1316.0,2026-06-30,0,2,Utilities,하락(-15.10%) TIGER KRX 기후변화솔루션,"[136085.0, 134235.0, 135040.0]","[101912.0, 100166.0, 98780.0]","[53756.25, 53129.25, 52592.0]",0,"[151000, 133000, 130600]",151000.0
033100,KOSDAQ,제룡전기,"[28.81, 40.52, 46.99]","[-4280.0787, -4139.6658, -3663.3917]","[-3419.1773, -3563.275, -3583.2983]","[22429644.0, 21988585.0, 21762763.0]","[22157772.0, 22196285.0, 22256455.0]","[22199760.0, 22194094.0, 22225776.0, 22281049.0]",8224.0,10953066472.5,22582220800.0,0.02745892607003891,15.8,3240.0,2026-06-30,1,2,Utilities,하락(-15.10%) TIGER KRX 기후변화솔루션,"[50857.5, 51237.5, 51827.5]","[60191.0, 60195.0, 60235.0]","[45816.0, 45728.75, 45665.75]",0,"[51200, 47200, 41400]",51200.0
