symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
329180,KR,HD현대중공업,"[40.64, 41.29, 42.66]","[-9990.8413, -10955.0907, -11266.6241]","[-977.6713, -2973.1551, -4631.8489]","[13623215.0, 13342680.0, 13096149.0]","[13285010.0, 13236845.0, 13245628.0]","[13619880.0, 13660699.0, 13724867.0, 13788769.0]",56993945175000.0,139288427200.0,152330505000.0,0.002672748912753257,37.29,14560.0,2026-02-13,0,2,Industrials,상승(+31.28%) KODEX 산업재,"[579900.0, 583850.0, 588450.0]","[563540.0, 563080.0, 562600.0]","[495675.0, 494720.0, 493822.5]",0,"[543000, 539000, 537000]",543000.0
051600,KR,한전KPS,"[53.56, 55.6, 57.06]","[1131.4707, 1093.5286, 1091.2261]","[1214.3516, 1190.187, 1170.3949]","[15063362.0, 14642711.0, 14384075.0]","[14885876.0, 14830194.0, 14844966.0]","[14726403.0, 14655070.0, 14566725.0, 14499361.0]",2623500000000.0,23506185340.0,24523953300.0,0.0093478,18.7,3117.0,2026-02-13,2,1,Utilities,상승(+26.04%) TIGER KRX 기후변화솔루션,"[57570.0, 57430.0, 57190.0]","[54436.0, 54328.0, 54230.0]","[51217.5, 51137.25, 51059.5]",0,"[58300, 57800, 57100]",58300.0
000155,KR,두산우,"[49.47, 52.55, 55.93]","[-8598.4349, -6439.7245, -3558.2309]","[-7708.9885, -7455.1357, -6675.7548]","[3389186.0, 3355478.0, 3329158.0]","[3328187.0, 3319618.0, 3318100.0]","[3358307.0, 3354399.0, 3353137.0, 3354038.0]",2046188544000.0,13130765225.0,17258496000.0,0.008434460280117764,183.05,2797.0,2026-02-13,3,1,Industrials,상승(+31.28%) KODEX 산업재,"[490775.0, 490525.0, 491225.0]","[498590.0, 498830.0, 499150.0]","[412014.5, 410233.5, 408507.5]",0,"[512000, 498000, 486000]",512000.0
085620,KR,미래에셋생명,"[40.03, 44.8, 51.64]","[-85.2367, -96.0127, -73.0479]","[7.9878, -12.8123, -24.8594]","[7285692.0, 6988529.0, 6857916.0]","[7098119.0, 7072209.0, 7091614.0]","[7046070.0, 7022686.0, 7021346.0, 7034686.0]",1628548938800.0,1089478755.5,2733899600.0,0.00167873346318624,8.84,1041.0,2026-02-13,0,2,Financials,상승(+36.59%) TIGER 200 금융,"[9132.0, 9118.0, 9128.0]","[9148.2, 9151.2, 9163.0]","[7745.5, 7725.15, 7706.15]",0,"[9200, 8820, 8590]",9200.0
025320,KR,시노펙스,"[52.57, 55.28, 57.21]","[285.5767, 262.5291, 250.2549]","[310.2211, 300.6827, 290.5972]","[204036677.0, 200706937.0, 200105746.0]","[201786492.0, 201595491.0, 201993569.0]","[200280824.0, 199858113.0, 199620003.0, 199430542.0]",657061606390.0,9997387456.5,23741046200.0,0.03613214646711295,23.77,300.0,2026-02-13,0,2,Information Technology,상승(+23.58%) TIGER 200 IT,"[6853.0, 6779.0, 6714.0]","[6472.86, 6457.86, 6439.92]","[6413.64, 6409.32, 6406.59]",0,"[7130, 7020, 6870]",7130.0
009155,KR,삼성전기우,"[53.34, 57.04, 59.42]","[534.6861, 856.9635, 1259.2382]","[655.5977, 695.8708, 808.5443]","[1056729.0, 1021249.0, 995876.0]","[1018875.0, 1013817.0, 1019445.0]","[1044418.0, 1047759.0, 1051233.0, 1055036.0]",377035824800.0,4502355680.0,4601756000.0,0.012205089536096518,14.55,8913.0,2026-02-13,2,1,Information Technology,상승(+23.58%) TIGER 200 IT,"[123725.0, 123685.0, 123685.0]","[122828.0, 122550.0, 122314.0]","[87302.5, 86929.0, 86567.0]",0,"[129700, 127700, 124800]",129700.0
088260,KR,이리츠코크렙,"[39.73, 50.55, 56.2]","[-10.6396, -8.6614, -3.8219]","[-3.6771, -4.6739, -4.5035]","[-591759.0, -668367.0, -758376.0]","[-710027.0, -725119.0, -726384.0]","[-678276.0, -684935.0, -690121.0, -693561.0]",300555844550.0,285576637.75,363504960.0,0.001209442326913486,0.0,0.0,2026-02-13,3,2,Financials,상승(+36.59%) TIGER 200 금융,"[4718.25, 4717.25, 4717.5]","[4721.8, 4724.1, 4727.2]","[4644.73, 4643.9, 4642.88]",0,"[4745, 4705, 4645]",4745.0
RTX,US,RTX Corporation,"[50.86, 53.03, 59.74]","[2.5446, 2.2791, 2.4144]","[3.6497, 3.3756, 3.1833]","[383789600.0, 377060000.0, 370275900.0]","[380271433.0, 379660844.0, 378994833.0]","[374402925.0, 373556300.0, 372783670.0, 372057630.0]",269987742331.37262,1276717736.624298,1353591739.8925781,0.005013530348467567,40.47,4.97,2026-02-13,1,1,Industrials,상승(+5.87%) XLI,"[198.43, 198.31, 198.19]","[188.62, 187.96, 187.52]","[162.33, 161.94, 161.58]",0,"[201.14, 196.51, 195.19]",201.13999938964844
F,US,Ford Motor Company,"[47.23, 53.87, 57.0]","[0.0356, 0.0434, 0.061]","[0.0745, 0.0683, 0.0668]","[1148961800.0, 1015803900.0, 886208900.0]","[1011616856.0, 1007433733.0, 1025489967.0]","[1082612160.0, 1089821465.0, 1106954595.0, 1133510850.0]",54860724086.0,968664260.5500078,1864210600.0,0.033980787367619364,7.68,-2.06,2026-02-13,1,3,Consumer Discretionary,하락(-6.74%) XLY,"[13.73, 13.73, 13.73]","[13.58, 13.57, 13.56]","[11.91, 11.89, 11.87]",0,"[14.0, 13.85, 13.57]",14.0
EQT,US,EQT Corporation,"[51.71, 56.89, 57.69]","[0.5117, 0.59, 0.6645]","[0.3509, 0.3987, 0.4519]","[234743300.0, 222591200.0, 215668400.0]","[229501000.0, 230496944.0, 231324178.0]","[217203465.0, 213930710.0, 211992610.0, 210732415.0]",35684369792.4113,603651750.9077835,694857081.7085266,0.019472309186087857,18.63,3.07,2026-02-13,2,1,Energy,상승(+16.49%) XLE,"[55.07, 54.72, 54.46]","[54.98, 55.05, 55.13]","[54.58, 54.54, 54.51]",0,"[57.18, 56.93, 55.39]",57.18000030517578
