symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d,close
PFE,US,Pfizer Inc.,"[46.99, 47.41, 57.49]","[0.108, 0.0744, 0.1142]","[0.1967, 0.1723, 0.1607]","[1213335880.0, 1162294100.0, 1133742600.0]","[1161319998.0, 1154471322.0, 1149861344.0]","[1154570549.0, 1152911550.0, 1155410635.0, 1157487960.0]",156088045319.22775,1037023437.8945618,1401096899.9417877,0.008976324209046862,20.18,1.36,2026-03-18,1,2,Health Care,하락(-4.08%) XLV,"[26.99, 26.99, 27.04]","[26.4, 26.35, 26.31]","[24.6, 24.57, 24.55]",0,"[27.45, 26.61, 26.58]",27.450000762939453
LITE,US,Lumentum Holdings Inc.,"[51.75, 52.0, 54.68]","[34.9723, 30.776, 29.1095]","[51.5878, 47.4254, 43.7622]","[274878318.0, 266555300.0, 261518700.0]","[260588969.0, 259284478.0, 259783133.0]","[261758281.0, 260498580.0, 259373780.0, 258749460.0]",46378583825.68359,3886122715.6748595,5406299551.760132,0.11656887955182073,188.83,3.44,2026-03-18,2,2,Information Technology,N/A,"[661.37, 658.91, 655.81]","[517.77, 512.5, 507.38]","[262.41, 259.54, 256.81]",0,"[649.56, 624.84, 622.5]",649.5599975585938
RKLB,US,Rocket Lab Corporation,"[44.73, 49.36, 58.7]","[-1.47, -1.2738, -0.5248]","[-1.5121, -1.4644, -1.2765]","[1642012329.0, 1614389500.0, 1597442800.0]","[1594857825.0, 1587191567.0, 1580697511.0]","[1580867681.0, 1576823210.0, 1573556920.0, 1570401070.0]",44595535758.8627,1279207495.2496307,2170878029.952179,0.048679267846238376,594.97,-0.37,2026-03-18,3,2,Industrials,하락(-3.62%) XLI,"[71.31, 70.87, 70.68]","[77.19, 77.13, 77.1]","[55.61, 55.35, 55.14]",1,"[78.59, 71.31, 68.41]",78.58999633789062
HAL,US,Halliburton Company,"[45.29, 48.49, 57.01]","[0.3256, 0.2529, 0.3111]","[0.5274, 0.4725, 0.4402]","[329457601.0, 312095100.0, 291833000.0]","[306089233.0, 304565700.0, 306682556.0]","[325202850.0, 324920725.0, 325972900.0, 328614875.0]",29850222504.60106,518229341.40066373,618799525.0427704,0.02073014782209378,23.76,1.5,2026-03-18,2,2,Energy,상승(+8.39%) XLE,"[34.98, 34.88, 34.86]","[33.86, 33.74, 33.62]","[26.13, 26.05, 25.98]",0,"[35.64, 34.16, 33.69]",35.63999938964844
DOV,US,Dover Corporation,"[31.93, 38.24, 47.81]","[-2.8965, -3.1595, -2.8191]","[0.256, -0.4271, -0.9055]","[-13327997.0, -14953800.0, -15869200.0]","[-15480322.0, -15464700.0, -15391933.0]","[-14275985.0, -14266580.0, -14246075.0, -14268800.0]",28837182959.11267,270571743.32574767,347629209.3677368,0.012054894885559012,26.79,7.98,2026-03-18,2,1,Industrials,하락(-3.62%) XLI,"[219.46, 220.41, 221.59]","[214.45, 214.08, 213.83]","[188.3, 188.12, 187.97]",0,"[213.82, 207.42, 203.93]",213.82000732421875
ASTS,US,"AST SpaceMobile, Inc.","[46.54, 48.97, 54.29]","[-1.5078, -1.3713, -0.723]","[-1.6097, -1.562, -1.3942]","[814377244.0, 800550400.0, 792407100.0]","[805252694.0, 807064422.0, 808100756.0]","[798242017.0, 795899445.0, 793779905.0, 791419365.0]",28005363739.24263,1103055758.919281,1323228928.603821,0.047249124879233086,6894.81,-1.34,2026-03-18,2,1,Communication Services,상승(+0.64%) XLC,"[87.98, 87.35, 87.02]","[96.08, 95.83, 95.5]","[66.78, 66.42, 66.1]",0,"[95.7, 89.11, 86.34]",95.69999694824219
JBL,US,Jabil Inc.,"[47.82, 52.99, 55.78]","[0.0907, 0.4172, 1.0152]","[2.0226, 1.7015, 1.5643]","[81130381.0, 79206000.0, 77767200.0]","[78626665.0, 78389167.0, 78284844.0]","[79853884.0, 79725135.0, 79660410.0, 79615930.0]",27702918941.952362,323612180.4651413,504861367.0954895,0.01822412173075901,40.99,6.4,2026-03-18,2,0,Information Technology,N/A,"[258.86, 258.61, 258.44]","[249.61, 249.17, 248.57]","[221.4, 220.93, 220.48]",0,"[262.35, 258.0, 250.65]",262.3500061035156
ELAN,US,Elanco Animal Health Incorporated,"[38.28, 42.62, 55.63]","[-0.4009, -0.4159, -0.2809]","[-0.0648, -0.135, -0.1642]","[-5900861.0, -18215800.0, -22034400.0]","[-17597829.0, -18127733.0, -16834733.0]","[-12137363.0, -12100985.0, -11278090.0, -10431440.0]",12518692330.583656,119071898.48191337,310090167.77822113,0.02477017244210553,21.56,-0.47,2026-03-18,3,1,Health Care,하락(-4.08%) XLV,"[24.67, 24.66, 24.74]","[24.5, 24.44, 24.43]","[20.01, 19.95, 19.9]",0,"[25.18, 23.4, 22.94]",25.18000030517578
LLYVK,US,"Liberty Live Holdings, Inc.","[45.42, 52.66, 53.61]","[2.1507, 1.9206, 1.7591]","[3.023, 2.8025, 2.5938]","[23328366.0, 22710600.0, 22359000.0]","[23212918.0, 23215411.0, 23312189.0]","[23078458.0, 22986025.0, 22912375.0, 22843025.0]",6134416180.586929,41382135.73516083,59373490.63705444,0.009678751634906795,75.09,-0.95,2026-03-18,1,3,Communication Services,상승(+0.64%) XLC,"[97.03, 96.94, 96.82]","[89.54, 89.3, 89.05]","[87.3, 87.19, 87.08]",0,"[96.11, 95.6, 92.04]",96.11000061035156
298040,KR,효성중공업,"[51.2, 52.43, 59.47]","[45483.7604, 42553.9716, 54531.4422]","[66426.1975, 61651.7523, 60227.6903]","[6784209.0, 6733533.0, 6713361.0]","[6720441.0, 6717037.0, 6711685.0]","[6723672.0, 6713172.0, 6703452.0, 6692406.0]",254653.0,128610050300.0,138396156000.0,0.005434695683930682,48.98,55755.0,2026-03-18,1,1,Utilities,상승(+2.57%) TIGER KRX 기후변화솔루션,"[2587050.0, 2570750.0, 2563500.0]","[2377640.0, 2358640.0, 2344520.0]","[1639400.0, 1628735.0, 1618915.0]",0,"[2731000, 2546000, 2517000]",2731000.0
007660,KR,이수페타시스,"[45.9, 51.71, 57.9]","[-1778.4939, -1280.053, -13.4107]","[-1442.3496, -1409.8902, -1130.5943]","[226056728.0, 224067997.0, 222644315.0]","[224198706.0, 224191699.0, 224199620.0]","[223038175.0, 222657935.0, 222340643.0, 222164588.0]",91835.0,168628546865.0,248790248100.0,0.02709100540099091,63.5,1970.0,2026-03-18,2,1,Information Technology,상승(+8.85%) TIGER 200 IT,"[110875.0, 110030.0, 109685.0]","[113568.0, 113450.0, 113654.0]","[88977.5, 88551.25, 88182.5]",0,"[125100, 114300, 105800]",125100.0
028050,KR,삼성E&A,"[45.72, 46.9, 53.0]","[243.009, 133.1495, 177.1838]","[892.1286, 740.3328, 627.703]","[16634135.0, 15354509.0, 14598765.0]","[14797163.0, 14614226.0, 14471458.0]","[15151583.0, 14923339.0, 14703024.0, 14482298.0]",65268.0,38309475630.0,42611545800.0,0.006528704081632653,10.57,3150.0,2026-03-18,1,2,Industrials,상승(+14.18%) KODEX 산업재,"[33960.0, 33985.0, 34065.0]","[30478.0, 30293.0, 30146.0]","[26974.75, 26911.75, 26855.75]",0,"[33300, 31650, 31350]",33300.0
001040,KR,CJ,"[43.41, 47.93, 52.61]","[-6936.3392, -6110.2771, -4835.04]","[-3391.6098, -3935.3432, -4115.2826]","[4754128.0, 4546464.0, 4390747.0]","[4226222.0, 4183910.0, 4197585.0]","[4661284.0, 4695725.0, 4732763.0, 4777586.0]",58354.0,32915075970.0,41532800000.0,0.007117386982897488,18.32,10917.0,2026-03-18,1,0,Industrials,상승(+14.18%) KODEX 산업재,"[200405.0, 202005.0, 203505.0]","[197400.0, 196840.0, 196404.0]","[174236.0, 173833.5, 173471.5]",0,"[200000, 193000, 186900]",200000.0
