symbol,market,name,sector,sector_trend,type,base_date,target_date,days_elapsed,close,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,ma20,ma50,ma200,break_20high,close_d,latest_close,latest_update,change_rate
482680,KOSDAQ,미래에셋비전스팩7호,Financials,상승(+6.16%) TIGER 200 금융,short,2026-04-29,2026-05-29,22,2040.0,168.0,52583121.0,154642200.0,0.0092048928571428,63.75,32.0,2026-04-29,2,3,"[41.63, 41.63, 53.8]","[-2.282, -2.7426, -1.8757]","[-1.4312, -1.6935, -1.7299]","[74657672.0, 74581867.0, 74581867.0]","[74604923.0, 74596597.0, 74597622.0]","[74532204.0, 74521050.0, 74513690.0, 74505470.0]","[2033.75, 2033.5, 2034.25]","[2040.8, 2041.3, 2041.9]","[2017.37, 2017.22, 2017.14]",0,"[2040, 2025, 2025]",2055.0,2026-05-21,0.74
477470,KOSDAQ,미래에셋비전스팩5호,Financials,상승(+6.16%) TIGER 200 금융,short,2026-04-29,2026-05-29,22,2105.0,115.0,20564492.5,115747635.0,0.0100650117391304,60.14,35.0,2026-04-29,2,2,"[38.5, 38.5, 51.51]","[-5.6872, -6.9979, -5.5518]","[-3.7077, -4.3657, -4.6029]","[120832838.0, 120777851.0, 120777851.0]","[120829539.0, 120830997.0, 120838449.0]","[120832895.0, 120833081.0, 120835984.0, 120838887.0]","[2100.25, 2101.25, 2102.5]","[2110.0, 2110.8, 2111.8]","[2102.94, 2102.81, 2102.74]",0,"[2105, 2075, 2075]",2070.0,2026-05-21,-1.66
352820,KOSPI,하이브,Consumer Discretionary,상승(+8.25%) TIGER 200 경기소비재,short,2026-04-30,2026-05-30,21,263000.0,113359.0,79199984325.0,175959624000.0,0.0155223338243985,0.0,-5673.0,2026-04-30,2,3,"[34.47, 37.56, 44.92]","[-17413.8626, -16315.0396, -14430.6052]","[-19984.6865, -19250.7571, -18286.7267]","[2203237.0, 1534189.0, 1359223.0]","[1754840.0, 1778518.0, 1909262.0]","[2238913.0, 2260401.0, 2345909.0, 2460293.0]","[255750.0, 256025.0, 257875.0]","[309660.0, 312200.0, 314760.0]","[304620.0, 304692.5, 304807.5]",0,"[263000, 252500, 248500]",231000.0,2026-05-21,-12.17
009830,KOSPI,한화솔루션,Energy,상승(+25.63%) KODEX 에너지화학,short,2026-04-30,2026-05-30,21,50700.0,87150.0,216419159735.0,603258614400.0,0.0692207245438898,0.0,-3728.0,2026-04-30,1,2,"[61.83, 57.93, 62.73]","[1693.8397, 1718.9143, 1938.3441]","[596.4844, 820.9704, 1044.4451]","[294280064.0, 282381472.0, 288924740.0]","[294109508.0, 293953598.0, 295652958.0]","[291564313.0, 290765663.0, 290737346.0, 290183615.0]","[43920.0, 43165.0, 42645.0]","[45798.0, 45702.0, 45694.0]","[34187.0, 34113.0, 34055.5]",1,"[50700, 47950, 49400]",40600.0,2026-05-21,-19.92
062040,KOSPI,산일전기,Utilities,상승(+28.71%) TIGER KRX 기후변화솔루션,short,2026-04-30,2026-05-30,21,266000.0,81438.0,135490201210.0,675828860000.0,0.0829869176551487,54.39,4891.0,2026-04-30,1,1,"[70.28, 69.57, 79.56]","[19770.4147, 19749.3649, 23097.5525]","[14645.0587, 15665.92, 17152.2465]","[69849319.0, 67308609.0, 67837546.0]","[67757452.0, 67404962.0, 67255893.0]","[65618424.0, 65198733.0, 64933381.0, 64626275.0]","[188950.0, 182275.0, 178325.0]","[165580.0, 163170.0, 161802.0]","[138174.0, 137277.0, 136583.5]",1,"[266000, 221000, 222000]",276000.0,2026-05-21,3.76
007340,KOSPI,DN오토모티브,Consumer Discretionary,상승(+8.25%) TIGER 200 경기소비재,short,2026-04-30,2026-05-30,21,48050.0,28114.0,11813517287.5,29152127200.0,0.0103692563135804,9.99,4809.0,2026-04-30,3,1,"[58.32, 61.93, 70.08]","[1789.8714, 1899.9903, 2383.417]","[1598.2027, 1658.5603, 1803.5316]","[7851640.0, 7244936.0, 7024952.0]","[7398177.0, 7339374.0, 7310569.0]","[7174102.0, 7167604.0, 7213002.0, 7247708.0]","[38857.5, 38320.0, 38215.0]","[35296.0, 34991.0, 34775.0]","[27822.5, 27699.25, 27602.25]",1,"[48050, 42800, 41000]",44300.0,2026-05-21,-7.8
094170,KOSDAQ,동운아나텍,Information Technology,상승(+43.41%) TIGER 200 IT,short,2026-04-30,2026-05-30,21,51400.0,10748.0,9134296740.0,20957065000.0,0.0194985718273167,1048.98,49.0,2026-04-30,4,0,"[80.65, 79.17, 82.93]","[4691.6765, 4840.822, 5213.619]","[3306.8305, 3613.6288, 3933.6269]","[22818708.0, 22410983.0, 22698007.0]","[22511680.0, 22465869.0, 22414971.0]","[21723033.0, 21632073.0, 21574616.0, 21475099.0]","[37597.5, 36487.5, 35677.5]","[32249.0, 31837.0, 31490.0]","[24771.7, 24605.15, 24459.25]",1,"[51400, 47500, 47850]",44000.0,2026-05-21,-14.4
101930,KOSDAQ,인화정공,Industrials,상승(+40.14%) KODEX 산업재,short,2026-04-30,2026-05-30,21,13520.0,6241.0,243771614.0,1589194880.0,0.0025463785931741,24.99,541.0,2026-04-30,0,0,"[58.72, 58.72, 87.14]","[193.7497, 183.9819, 423.1212]","[215.874, 209.4955, 252.2207]","[19333044.0, 19215500.0, 19215500.0]","[19228560.0, 19215500.0, 19215500.0]","[19201731.0, 19189289.0, 19184134.0, 19177131.0]","[10443.5, 10246.0, 10217.5]","[9825.8, 9718.8, 9677.4]","[9658.65, 9623.85, 9605.0]",1,"[13520, 10400, 10400]",11350.0,2026-05-21,-16.05
119850,KOSDAQ,지엔씨에너지,Utilities,상승(+28.71%) TIGER KRX 기후변화솔루션,short,2026-04-30,2026-05-30,21,36650.0,6029.0,5977872395.0,15550961500.0,0.0257936000995189,15.09,2428.0,2026-04-30,0,2,"[57.15, 56.91, 59.43]","[446.7091, 511.8192, 612.8392]","[45.6454, 138.8801, 233.672]","[77871565.0, 77447255.0, 77597792.0]","[77503261.0, 77463192.0, 77428342.0]","[77257277.0, 77212670.0, 77193841.0, 77163830.0]","[33887.5, 33600.0, 33447.5]","[34861.0, 34886.0, 34953.0]","[34200.0, 34195.25, 34176.25]",1,"[36650, 35950, 36000]",27000.0,2026-05-21,-26.33
049630,KOSDAQ,재영솔루텍,Information Technology,상승(+43.41%) TIGER 200 IT,short,2026-04-30,2026-05-30,21,17100.0,3998.0,3403721162.5,41974429500.0,0.104988568034017,38.78,441.0,2026-04-30,0,1,"[44.15, 44.15, 70.49]","[-331.5044, -304.5792, -84.5713]","[-508.155, -467.4398, -390.8661]","[215013232.0, 212558587.0, 212558587.0]","[212831325.0, 212558587.0, 212558587.0]","[212625373.0, 212487981.0, 212500747.0, 212491915.0]","[14633.75, 14462.5, 14471.25]","[15773.5, 15831.5, 15955.5]","[11991.05, 11926.55, 11874.75]",1,"[17100, 14650, 14650]",11800.0,2026-05-21,-30.99
251370,KOSDAQ,와이엠티,Materials,상승(+1.67%) KODEX 소재산업,short,2026-04-30,2026-05-30,21,17910.0,3275.0,8165970621.5,24684350040.0,0.0753720611908397,0.0,-101.0,2026-04-30,1,0,"[58.07, 56.51, 60.73]","[802.8925, 751.8777, 762.3717]","[872.1243, 848.075, 830.9343]","[3709054.0, 2330810.0, 3770885.0]","[3599243.0, 3629304.0, 3787801.0]","[3362448.0, 3299014.0, 3317137.0, 3233641.0]","[16871.5, 16758.0, 16740.0]","[14945.6, 14849.2, 14772.0]","[12533.8, 12494.2, 12458.3]",1,"[17910, 17170, 17370]",14530.0,2026-05-21,-18.87
016880,KOSPI,웅진,Other,,short,2026-04-30,2026-05-30,21,3015.0,2410.0,2450862932.5,14953444245.0,0.0620474864937759,2.0,1511.0,2026-04-30,1,1,"[54.78, 54.78, 63.67]","[71.7772, 67.1904, 79.1844]","[85.3415, 81.7113, 81.2059]","[213488196.0, 208528513.0, 208528513.0]","[209241720.0, 208814606.0, 208817176.0]","[208652271.0, 208396891.0, 208315763.0, 208200112.0]","[2787.75, 2772.0, 2765.25]","[2558.9, 2546.5, 2540.8]","[3124.6, 3122.98, 3122.6]",1,"[3015, 2810, 2810]",2400.0,2026-05-21,-20.4
059120,KOSDAQ,아진엑스텍,Information Technology,상승(+43.41%) TIGER 200 IT,short,2026-04-30,2026-05-30,21,8910.0,1631.0,9987560758.5,149475086640.0,0.916462824279583,207.21,43.0,2026-04-30,0,2,"[55.92, 52.96, 68.16]","[67.5351, 71.3813, 180.4757]","[-6.3106, 9.2278, 43.4774]","[117091552.0, 100315448.0, 100719813.0]","[102876553.0, 101138581.0, 101294959.0]","[101676513.0, 100826115.0, 100845922.0, 100823058.0]","[7349.5, 7233.5, 7212.0]","[7408.8, 7380.8, 7392.8]","[5336.26, 5308.17, 5286.78]",1,"[8910, 7570, 7730]",10500.0,2026-05-21,17.85
027710,KOSDAQ,팜스토리,Consumer Staples,상승(+10.80%) KODEX 필수소비재,short,2026-04-30,2026-05-30,21,1379.0,1536.0,2353239886.85,11671228555.0,0.0759845609049479,5.11,270.0,2026-04-30,1,1,"[47.62, 45.3, 54.07]","[7.6657, 4.2373, 5.5713]","[18.1144, 15.339, 13.3855]","[58334878.0, 49871333.0, 50528603.0]","[51487501.0, 50840091.0, 51207202.0]","[51500377.0, 50888212.0, 50769970.0, 50575894.0]","[1378.8, 1375.2, 1374.8]","[1343.76, 1339.52, 1336.46]","[1228.26, 1227.88, 1227.72]",0,"[1379, 1328, 1342]",1261.0,2026-05-21,-8.56
007210,KOSPI,벽산,Industrials,상승(+40.14%) KODEX 산업재,short,2026-04-30,2026-05-30,21,2200.0,1438.0,1894037788.6,4135678800.0,0.0287599360222531,6.47,340.0,2026-04-30,0,0,"[63.43, 61.52, 67.19]","[66.5176, 65.1705, 69.7542]","[60.3449, 61.31, 62.9988]","[23556845.0, 21676991.0, 22163582.0]","[22119014.0, 21985531.0, 22106182.0]","[20749762.0, 20278700.0, 19915475.0, 19515722.0]","[2035.1, 2013.75, 2000.05]","[1948.36, 1943.68, 1939.9]","[1935.86, 1936.04, 1936.59]",1,"[2200, 2120, 2135]",1753.0,2026-05-21,-20.32
381620,KOSDAQ,제닉스로보틱스,Industrials,상승(+40.14%) KODEX 산업재,short,2026-04-30,2026-05-30,21,10180.0,1335.0,2290578668.0,20170387320.0,0.1510890435955056,0.0,-558.0,2026-04-30,0,3,"[50.42, 49.59, 59.13]","[-131.1926, -111.4648, -31.7183]","[-296.9403, -259.8452, -214.2198]","[113400293.0, 111418919.0, 111532335.0]","[111667613.0, 111454142.0, 111451351.0]","[111289658.0, 111129879.0, 111077657.0, 111014157.0]","[9099.0, 9018.0, 9011.0]","[9943.0, 9988.0, 10054.0]","[11681.0, 11665.4, 11653.95]",1,"[10180, 9390, 9450]",12000.0,2026-05-21,17.88
065440,KOSDAQ,이루온,Information Technology,상승(+43.41%) TIGER 200 IT,short,2026-04-30,2026-05-30,21,4010.0,1094.0,35073418702.25,79913617830.0,0.7304718265996344,67.97,59.0,2026-04-30,0,3,"[50.35, 51.62, 61.2]","[313.1418, 270.0887, 283.536]","[412.4061, 383.9426, 363.8613]","[254045674.0, 234117091.0, 232215597.0]","[237127510.0, 234585078.0, 233596944.0]","[224954800.0, 220121150.0, 215539201.0, 210579515.0]","[3727.0, 3663.5, 3631.0]","[2619.66, 2567.84, 2529.26]","[1864.11, 1852.56, 1844.24]",0,"[4010, 3380, 3310]",3310.0,2026-05-21,-17.46
222040,KOSDAQ,코스맥스엔비티,Health Care,하락(-7.88%) TIGER 헬스케어,short,2026-04-30,2026-05-30,21,5170.0,1066.0,574773129.75,1452723470.0,0.0136277999061913,0.0,-729.0,2026-04-30,4,0,"[65.24, 63.37, 68.26]","[311.6096, 306.9302, 323.6977]","[284.7165, 289.1593, 296.067]","[1324389.0, 1043398.0, 1132728.0]","[1142365.0, 1087606.0, 1067984.0]","[826713.0, 778212.0, 748760.0, 706073.0]","[4488.5, 4426.0, 4391.0]","[3910.6, 3876.3, 3847.9]","[3661.3, 3659.25, 3658.62]",1,"[5170, 4870, 4930]",7950.0,2026-05-21,53.77
127980,KOSDAQ,화인써키트,Information Technology,상승(+43.41%) TIGER 200 IT,short,2026-04-30,2026-05-30,21,7010.0,830.0,3561169547.0,24437568010.0,0.2944285302409639,0.0,-336.0,2026-04-30,0,3,"[61.54, 61.73, 75.02]","[256.3434, 253.997, 329.0363]","[171.3844, 187.907, 216.1328]","[12477841.0, 8991740.0, 8953035.0]","[9786190.0, 9306786.0, 9214233.0]","[8890033.0, 8673541.0, 8631566.0, 8591525.0]","[5599.25, 5497.75, 5451.75]","[5335.0, 5303.8, 5294.0]","[5869.25, 5864.2, 5863.95]",1,"[7010, 6010, 6000]",5400.0,2026-05-21,-22.97
001550,KOSPI,조비,Materials,상승(+1.67%) KODEX 소재산업,short,2026-04-30,2026-05-30,21,15930.0,827.0,7333422673.5,51482988180.0,0.6225270638452237,41.92,380.0,2026-04-30,0,4,"[46.01, 45.59, 55.1]","[-55.6613, -86.0536, -23.5284]","[51.8031, 24.2318, 14.6797]","[30758581.0, 27526755.0, 27596249.0]","[27941079.0, 27573965.0, 27553445.0]","[27364849.0, 27156075.0, 27079390.0, 27012631.0]","[15460.5, 15448.5, 15474.0]","[15410.6, 15393.8, 15386.8]","[13018.5, 13008.8, 13006.5]",0,"[15930, 14860, 14910]",12620.0,2026-05-21,-20.78
460470,KOSDAQ,아이빔테크놀로지,Health Care,하락(-7.88%) TIGER 헬스케어,short,2026-04-30,2026-05-30,21,3880.0,587.0,624514605.0,4777754400.0,0.0813927495741056,0.0,-252.0,2026-04-30,1,1,"[43.83, 44.99, 63.69]","[-1.4668, -11.0137, 27.8999]","[13.7575, 8.8033, 12.6226]","[82352699.0, 81121319.0, 81063224.0]","[81328247.0, 81212616.0, 81236686.0]","[81558579.0, 81566898.0, 81640655.0, 81714148.0]","[3418.5, 3385.0, 3393.75]","[3440.5, 3426.1, 3425.9]","[3231.78, 3228.92, 3229.18]",1,"[3880, 3300, 3275]",4300.0,2026-05-21,10.82
336060,KOSDAQ,웨이버스,Information Technology,상승(+43.41%) TIGER 200 IT,short,2026-04-30,2026-05-30,21,1040.0,501.0,256325163.4,1211912000.0,0.0241898602794411,18.25,57.0,2026-04-30,0,3,"[50.93, 49.68, 59.37]","[0.4212, 0.253, 3.7082]","[1.5383, 1.2812, 1.7666]","[331910762.0, 330745462.0, 331040764.0]","[331234181.0, 331172218.0, 331274375.0]","[331300959.0, 331243907.0, 331261002.0, 331249839.0]","[997.1, 992.85, 993.05]","[992.84, 992.36, 993.18]","[1056.29, 1056.99, 1057.96]",1,"[1040, 995, 1000]",847.0,2026-05-21,-18.56
065650,KOSDAQ,하이퍼코퍼레이션,Information Technology,상승(+43.41%) TIGER 200 IT,short,2026-04-30,2026-05-30,21,2110.0,462.0,215358373.5,435919670.0,0.0094354906926406,0.0,-24.0,2026-04-30,1,1,"[56.45, 45.28, 55.32]","[30.8836, 18.9518, 24.9431]","[27.8967, 26.1077, 25.8748]","[-7575058.0, -7781655.0, -7571448.0]","[-7684684.0, -7729129.0, -7758522.0]","[-7922935.0, -7947722.0, -8014649.0, -8095819.0]","[2016.3, 2009.35, 2008.2]","[1958.14, 1950.78, 1948.92]","[2806.78, 2816.05, 2826.98]",0,"[2110, 1915, 2100]",2110.0,2026-05-21,0.0
043200,KOSDAQ,파루,Energy,상승(+25.63%) KODEX 에너지화학,short,2026-04-30,2026-05-30,21,1063.0,444.0,1599399418.5,4476813870.0,0.1008291412162162,0.0,-98.0,2026-04-30,0,2,"[51.06, 50.3, 59.2]","[17.7117, 15.0391, 18.1983]","[23.0569, 21.4534, 20.8023]","[318564426.0, 314352936.0, 314821822.0]","[315600848.0, 315377778.0, 315692960.0]","[315360025.0, 314541414.0, 313959807.0, 313325784.0]","[1015.65, 1009.5, 1008.5]","[960.14, 958.34, 958.82]","[1014.28, 1016.18, 1018.73]",0,"[1063, 995, 1000]",855.0,2026-05-21,-19.57
025750,KOSPI,한솔홈데코,Industrials,상승(+40.14%) KODEX 산업재,short,2026-04-30,2026-05-30,21,2745.0,442.0,42243903.0,844878060.0,0.0191148882352941,0.0,-1387.0,2026-04-30,0,1,"[35.26, 35.26, 53.92]","[-33.0331, -30.8213, -24.7485]","[-43.6817, -41.1096, -37.8374]","[13556149.0, 13248361.0, 13248361.0]","[13282560.0, 13248361.0, 13248361.0]","[13263750.0, 13248361.0, 13248361.0, 13248361.0]","[2697.5, 2695.0, 2695.0]","[2819.6, 2827.0, 2836.7]","[3210.3, 3215.1, 3219.92]",1,"[2745, 2695, 2695]",2265.0,2026-05-21,-17.49
057680,KOSDAQ,티사이언티픽,Information Technology,상승(+43.41%) TIGER 200 IT,short,2026-04-30,2026-05-30,21,2960.0,422.0,89899538.75,836031280.0,0.0198111677725118,0.0,-90.0,2026-04-30,0,1,"[49.46, 49.46, 98.66]","[-2.2384, -1.9017, 185.1302]","[-5.4963, -4.7774, 33.2041]","[148497117.0, 148214674.0, 148214674.0]","[148246057.0, 148214674.0, 148214674.0]","[148016320.0, 147951717.0, 147909292.0, 147876010.0]","[729.4, 611.35, 610.6]","[669.04, 624.0, 626.5]","[928.48, 920.94, 924.62]",1,"[2960, 619, 619]",2350.0,2026-05-21,-20.61
115160,KOSDAQ,휴맥스,Information Technology,상승(+43.41%) TIGER 200 IT,short,2026-04-30,2026-05-30,21,9370.0,404.0,254172858.5,4762874070.0,0.1178929225247524,0.0,-17755.0,2026-04-30,1,0,"[52.41, 52.41, 86.78]","[23.8137, 23.798, 195.8222]","[7.767, 10.9732, 47.943]","[5829127.0, 5320816.0, 5320816.0]","[5377295.0, 5320816.0, 5320816.0]","[5343664.0, 5317271.0, 5316738.0, 5315622.0]","[7279.5, 7146.0, 7136.5]","[7080.6, 7046.4, 7080.6]","[8865.25, 8870.2, 8886.1]",1,"[9370, 7210, 7210]",7430.0,2026-05-21,-20.7
377030,KOSDAQ,비트맥스,Information Technology,상승(+43.41%) TIGER 200 IT,short,2026-04-30,2026-05-30,21,3430.0,367.0,93168424.8,1365777980.0,0.0372146588555858,0.0,-10522.0,2026-04-30,1,0,"[27.74, 27.74, 96.01]","[-65.4064, -61.0793, 166.6878]","[-85.9429, -80.9702, -31.4386]","[86599398.0, 86201212.0, 86201212.0]","[86245455.0, 86201212.0, 86201212.0]","[86242291.0, 86261776.0, 86310552.0, 86348405.0]","[766.8, 629.05, 632.45]","[873.0, 829.04, 843.06]","[2532.84, 2541.34, 2567.71]",1,"[3430, 626, 626]",2380.0,2026-05-21,-30.61
115610,KOSDAQ,이미지스,Information Technology,상승(+43.41%) TIGER 200 IT,short,2026-04-30,2026-05-30,21,3065.0,362.0,708173706.6,12817882105.0,0.3540851410220994,0.0,-180.0,2026-04-30,0,0,"[48.48, 48.48, 69.02]","[-23.7557, -21.3476, 11.4946]","[-42.1702, -38.0057, -28.1056]","[45427092.0, 41245075.0, 41245075.0]","[41709744.0, 41245075.0, 41245075.0]","[41416863.0, 41194487.0, 41188062.0, 41179122.0]","[2664.9, 2635.1, 2632.05]","[2766.6, 2782.5, 2812.16]","[2543.93, 2541.92, 2541.16]",1,"[3065, 2680, 2680]",2110.0,2026-05-21,-31.16
060900,KOSDAQ,에이전트AI,Energy,상승(+25.63%) KODEX 에너지화학,short,2026-04-30,2026-05-30,21,7530.0,301.0,943500348.4,9411581340.0,0.3126771209302325,0.0,-6535.0,2026-04-30,0,1,"[47.18, 47.18, 99.1]","[-4.8864, -4.689, 568.6816]","[-4.894, -4.853, 109.8539]","[210382666.0, 209132788.0, 209132788.0]","[209271663.0, 209132788.0, 209132788.0]","[209619392.0, 210847329.0, 212624492.0, 212709703.0]","[705.85, 350.3, 356.4]","[479.22, 337.34, 340.42]","[577.96, 543.38, 544.79]",1,"[7530, 345, 345]",5070.0,2026-05-21,-32.67
078860,KOSDAQ,스테이지원엔터,Consumer Discretionary,상승(+8.25%) TIGER 200 경기소비재,short,2026-04-30,2026-05-30,21,4065.0,241.0,125301533.6,1047936675.0,0.0434828495850622,0.0,-2959.0,2026-04-30,0,1,"[42.93, 42.93, 97.22]","[-21.8519, -20.5349, 270.2238]","[-27.5057, -26.1115, 33.1555]","[36970206.0, 36712411.0, 36712411.0]","[36741055.0, 36712411.0, 36712411.0]","[36755028.0, 36741787.0, 36770780.0, 36741770.0]","[624.15, 445.85, 452.05]","[546.36, 484.56, 494.9]","[1091.74, 1078.26, 1082.94]",1,"[4065, 436, 436]",4140.0,2026-05-21,1.85
028080,KOSDAQ,휴맥스홀딩스,Information Technology,상승(+43.41%) TIGER 200 IT,short,2026-04-30,2026-05-30,21,9770.0,224.0,89360482.0,1597697870.0,0.0713257977678571,0.0,-11260.0,2026-04-30,1,0,"[49.12, 49.12, 87.81]","[-21.5854, -18.9291, 162.8549]","[-46.5093, -40.9933, -0.2236]","[6968086.0, 6804555.0, 6804555.0]","[6822725.0, 6804555.0, 6804555.0]","[6810952.0, 6802358.0, 6802055.0, 6801618.0]","[7603.35, 7481.05, 7471.75]","[7634.7, 7609.1, 7634.8]","[8677.81, 8683.0, 8699.06]",1,"[9770, 7520, 7520]",7700.0,2026-05-21,-21.19
006800,KOSPI,미래에셋증권,Financials,상승(+7.65%) TIGER 200 금융,short,2026-05-04,2026-06-03,17,70300.0,393376.0,205016262880.0,450702931100.0,0.0114573062693199,32.64,2154.0,2026-05-04,1,2,"[51.71, 46.14, 55.85]","[1124.0349, 775.5759, 932.4747]","[1436.5565, 1304.3604, 1229.9832]","[300426334.0, 294015197.0, 296451348.0]","[298598795.0, 298745375.0, 299777248.0]","[300470246.0, 300394889.0, 300528976.0, 300728637.0]","[67860.0, 67500.0, 67340.0]","[67113.8, 67111.7, 67042.38]","[35534.14, 35285.69, 35058.71]",0,"[70300, 64800, 67700]",66500.0,2026-05-21,-5.41
259960,KOSPI,크래프톤,Communication Services,상승(+1.77%) TIGER 미디어컨텐츠,short,2026-05-04,2026-06-03,17,288500.0,136773.0,39165687125.0,119007404000.0,0.0087010889576159,18.69,15438.0,2026-05-04,0,2,"[64.68, 55.29, 65.45]","[9569.7213, 8790.6022, 9954.6473]","[6341.398, 6831.2388, 7455.9205]","[2172998.0, 1760494.0, 2125873.0]","[1935118.0, 1879726.0, 1877800.0]","[1593312.0, 1542606.0, 1515931.0, 1477367.0]","[256650.0, 254400.0, 253525.0]","[247220.0, 246690.0, 246530.0]","[275595.0, 275970.0, 276435.0]",1,"[288500, 265000, 277500]",258000.0,2026-05-21,-10.57
005940,KOSPI,NH투자증권,Financials,상승(+7.65%) TIGER 200 금융,short,2026-05-04,2026-06-03,17,36450.0,129888.0,29991288592.5,87388692750.0,0.0067280035684589,12.62,2888.0,2026-05-04,1,3,"[53.61, 48.61, 60.34]","[792.5684, 643.4753, 742.6933]","[843.3656, 803.3875, 791.2487]","[48325299.0, 45927804.0, 46549680.0]","[47162857.0, 47056637.0, 47281456.0]","[46969835.0, 46765473.0, 46654205.0, 46571469.0]","[34452.5, 34127.5, 33932.5]","[33683.0, 33689.0, 33634.0]","[24448.75, 24371.0, 24303.75]",1,"[36450, 33650, 34600]",31900.0,2026-05-21,-12.48
016360,KOSPI,삼성증권,Financials,상승(+7.65%) TIGER 200 금융,short,2026-05-04,2026-06-03,17,137900.0,123145.0,62777955510.0,577130254400.0,0.046865910463275,12.23,11279.0,2026-05-04,1,3,"[55.46, 53.22, 77.74]","[3465.3177, 3068.2035, 5147.18]","[3485.077, 3401.7023, 3750.7978]","[18890527.0, 14705391.0, 15051122.0]","[15712518.0, 15304446.0, 15382380.0]","[15777252.0, 15616511.0, 15654406.0, 15694766.0]","[109250.0, 107025.0, 106280.0]","[102902.0, 102374.0, 102244.0]","[83647.0, 83324.5, 83142.0]",1,"[137900, 107500, 108700]",122400.0,2026-05-21,-11.24
051900,KOSPI,LG생활건강,Consumer Discretionary,상승(+8.40%) TIGER 200 경기소비재,short,2026-05-04,2026-06-03,17,279500.0,42770.0,15604921075.0,93252380000.0,0.0218032218844984,0.0,-5688.0,2026-05-04,0,2,"[54.62, 53.96, 72.26]","[1062.1097, 1163.3531, 3263.6053]","[205.404, 396.9938, 970.3161]","[-1651178.0, -1984818.0, -1903793.0]","[-1892626.0, -1916494.0, -1900154.0]","[-1904030.0, -1916400.0, -1913622.0, -1911789.0]","[251300.0, 249675.0, 249225.0]","[250890.0, 250870.0, 251320.0]","[277745.0, 277967.5, 278307.5]",1,"[279500, 254000, 254500]",252000.0,2026-05-21,-9.84
214450,KOSDAQ,파마리서치,Health Care,하락(-8.18%) TIGER 헬스케어,short,2026-05-04,2026-06-03,17,339000.0,35221.0,24469419425.0,86332452000.0,0.0245116413503307,23.86,14209.0,2026-05-04,0,3,"[54.82, 50.1, 60.96]","[1409.4014, 1234.7173, 3117.9736]","[-3067.2197, -2206.8323, -1141.8711]","[6537283.0, 6282615.0, 6369493.0]","[6353324.0, 6315599.0, 6310853.0]","[6198525.0, 6171709.0, 6160785.0, 6149930.0]","[307675.0, 305250.0, 304200.0]","[315420.0, 315700.0, 316330.0]","[466125.0, 467370.0, 468387.5]",1,"[339000, 313500, 322000]",293500.0,2026-05-21,-13.42
003540,KOSPI,대신증권,Financials,상승(+7.65%) TIGER 200 금융,short,2026-05-04,2026-06-03,17,39950.0,19663.0,4062915617.5,12516574700.0,0.0063655468138127,19.55,2044.0,2026-05-04,0,3,"[51.27, 47.65, 57.57]","[288.8807, 208.2233, 302.2014]","[212.4001, 211.5648, 229.6921]","[10850593.0, 10537287.0, 10649995.0]","[10756492.0, 10749532.0, 10784339.0]","[10709176.0, 10692592.0, 10689357.0, 10687284.0]","[38355.0, 38162.5, 38020.0]","[39478.0, 39587.0, 39656.0]","[30830.0, 30766.25, 30699.25]",1,"[39950, 37950, 38600]",33050.0,2026-05-21,-17.27
001740,KOSPI,SK네트웍스,Industrials,상승(+36.02%) KODEX 산업재,short,2026-05-04,2026-06-03,17,6590.0,14582.0,10189749834.5,76522183760.0,0.0524771524893704,29.29,225.0,2026-05-04,3,1,"[63.15, 60.77, 72.31]","[129.8069, 141.3498, 206.2185]","[69.1569, 83.5955, 108.1201]","[40491522.0, 28879658.0, 30923902.0]","[30770181.0, 29294194.0, 29159449.0]","[29281052.0, 28695714.0, 28780042.0, 29020061.0]","[5532.0, 5463.5, 5441.0]","[5450.6, 5426.6, 5417.6]","[4829.8, 4819.9, 4813.62]",1,"[6590, 5870, 5940]",8170.0,2026-05-21,23.98
124500,KOSDAQ,아이티센글로벌,Information Technology,상승(+48.13%) TIGER 200 IT,short,2026-05-04,2026-06-03,17,61900.0,14364.0,13979964777.5,28399101000.0,0.0197710254803675,30.8,2010.0,2026-05-04,3,2,"[55.65, 54.43, 63.94]","[-308.0906, -33.937, 803.4647]","[-889.0506, -718.0279, -413.7294]","[78751358.0, 78292568.0, 78510325.0]","[78402906.0, 78395417.0, 78466226.0]","[78604086.0, 78585495.0, 78598956.0, 78614857.0]","[51002.5, 50235.0, 49917.5]","[54449.0, 54162.0, 54056.0]","[31872.45, 31669.45, 31520.7]",1,"[61900, 54100, 54800]",48100.0,2026-05-21,-22.29
