Date,Open,High,Low,Close,Volume
2024-05-20,13659,13708,13635,13683,1862
2024-05-21,13576,13576,13469,13493,646
2024-05-22,13488,13493,13469,13493,76
2024-05-23,13410,13430,13357,13357,371
2024-05-24,13445,13445,13362,13435,486
2024-05-27,13318,13318,13245,13289,994
2024-05-28,13254,13323,13250,13303,105
2024-05-29,13108,13147,13084,13142,1985
2024-05-30,13137,13137,13055,13108,7506
2024-05-31,13220,13352,13196,13201,7563
2024-06-03,13133,13274,13133,13274,2841
2024-06-04,13201,13201,13113,13162,743
2024-06-05,13108,13123,13030,13123,343
2024-06-07,12879,12894,12772,12879,2176
2024-06-10,12874,12874,12747,12806,356
2024-06-11,12660,12733,12660,12699,9211
2024-06-12,12499,12513,12479,12509,1517
2024-06-13,12504,12504,12119,12128,11711
2024-06-14,12045,12138,12045,12099,8305
2024-06-17,11943,12041,11943,12036,6273
2024-06-18,11909,11914,11826,11875,657
2024-06-19,11811,11924,11811,11865,530
2024-06-20,11797,11860,11729,11802,4602
2024-06-21,11938,11972,11850,11953,847101
2024-06-24,11977,12060,11958,12031,1063
2024-06-25,12260,12318,12226,12275,7074
2024-06-26,12021,12021,11933,11933,17077
2024-06-27,11889,11963,11836,11909,880741
2024-06-28,11855,11894,11802,11894,2786
2024-07-01,12006,12065,11987,11987,1265
2024-07-02,11889,11909,11836,11865,733
2024-07-03,11768,11768,11690,11699,2073
2024-07-04,11534,11612,11534,11607,1765
2024-07-05,11602,11685,11602,11602,951
2024-07-08,11490,11548,11475,11499,6670
2024-07-09,11387,11431,11378,11431,4042
2024-07-10,11358,11387,11319,11387,920
2024-07-11,11275,11300,11212,11285,2982
2024-07-12,11665,11748,11665,11680,12342
2024-07-15,11553,11607,11543,11548,3854
2024-07-16,11490,11504,11460,11504,986
2024-07-17,11612,11733,11607,11733,1452
2024-07-18,12128,12128,12031,12041,8720
2024-07-19,12036,12060,12002,12036,2026
2024-07-22,12114,12158,12045,12123,5804
2024-07-23,11894,11977,11880,11977,7201
2024-07-24,11982,12089,11982,12055,7560
2024-07-25,12509,12509,12362,12450,18057
2024-07-26,12674,12679,12494,12518,15725
2024-07-29,12518,12518,12406,12411,3753
2024-07-30,12577,12621,12499,12528,2981
2024-07-31,12738,12743,12591,12635,4712
2024-08-01,12016,12309,12016,12260,7144
2024-08-02,12577,12952,12577,12947,10258
2024-08-05,13435,14088,13425,14005,93119
2024-08-06,13503,13503,12777,13118,50326
2024-08-07,13264,13435,13074,13152,14104
2024-08-08,13635,13635,13391,13454,5287
2024-08-09,12977,13269,12957,13206,6284
2024-08-12,13001,13098,12918,13001,12750
2024-08-13,12889,12957,12869,12903,3790
2024-08-14,12582,12699,12582,12679,3676
2024-08-16,12318,12382,12294,12309,6634
2024-08-19,12426,12699,12392,12684,10488
2024-08-20,12474,12474,12362,12416,5387
2024-08-21,12538,12548,12426,12426,553
2024-08-22,12421,12421,12333,12406,245
2024-08-23,12596,12596,12509,12533,2276
2024-08-26,12630,12630,12431,12557,2105
2024-08-27,12708,12708,12596,12669,4683
2024-08-28,12674,12743,12567,12626,2040
2024-08-29,13025,13025,12923,13006,4131
2024-08-30,12874,12874,12767,12816,4031
2024-09-02,12538,12684,12533,12591,3756
2024-09-03,12591,12591,12543,12577,630
2024-09-04,13133,13245,12972,13147,7601
2024-09-05,13147,13147,12996,13050,6486
2024-09-06,13020,13064,12972,13035,3264
2024-09-09,13430,13430,13186,13289,7777
2024-09-10,13020,13264,13020,13215,12455
2024-09-11,13001,13108,12903,13074,5311
2024-09-12,12577,12655,12577,12650,8171
2024-09-13,12440,12596,12440,12518,1313
2024-09-19,12894,12894,12333,12348,4618
2024-09-20,12109,12255,12109,12255,1735
2024-09-23,12236,12236,12128,12153,2326
2024-09-24,12513,12513,12148,12172,883
2024-09-25,12070,12192,12070,12177,1817
2024-09-26,11992,12036,11904,11967,5949
2024-09-27,12094,12158,12075,12158,3196
2024-09-30,12304,12396,12265,12396,2295
2024-10-02,12367,12460,12367,12455,2730
2024-10-04,12455,12455,12153,12153,4345
2024-10-07,12036,12036,11841,11943,2024
2024-10-08,12045,12158,12045,12114,655
2024-10-10,11904,11904,11821,11860,1016
2024-10-11,11797,11880,11797,11865,610
2024-10-14,11924,11924,11850,11880,1382
2024-10-15,11704,11763,11690,11729,986
2024-10-16,11826,11826,11748,11792,1100
2024-10-17,11748,11811,11719,11748,1216
2024-10-18,11714,11748,11690,11729,672
2024-10-21,11763,11763,11626,11631,658
2024-10-22,11972,11972,11407,11534,1265
2024-10-23,11363,11475,11363,11456,1528
2024-10-24,11485,11665,11485,11573,264
2024-10-25,11563,11568,11339,11339,2864
2024-10-28,11246,11246,11119,11207,2931
2024-10-29,11222,11309,11197,11251,1768
2024-10-30,11173,11173,11036,11105,1305
2024-10-31,11119,11309,11119,11275,1312
2024-11-01,11690,11690,11407,11499,18692
2024-11-04,11495,11495,11329,11456,4498
2024-11-05,11456,11573,11456,11485,443
2024-11-06,11382,11382,11036,11070,7173
2024-11-07,10788,11066,10388,10724,3925
2024-11-08,10573,10822,10573,10666,2154
