Date,Open,High,Low,Close,Volume
2024-04-24,4000,4030,3970,4030,23169
2024-04-25,4030,4130,3990,4110,49051
2024-04-26,4110,4190,4050,4165,38902
2024-04-29,4165,4225,4115,4205,34436
2024-04-30,4195,4225,4165,4180,23828
2024-05-02,4150,4200,4075,4140,43755
2024-05-03,4185,4200,4095,4165,17667
2024-05-07,4165,4205,4120,4205,15517
2024-05-08,4205,4215,4155,4210,20719
2024-05-09,4230,4325,4210,4290,33488
2024-05-10,4290,4325,4250,4270,6107
2024-05-13,4245,4340,4245,4325,35277
2024-05-14,4295,4325,4290,4290,14189
2024-05-16,4290,4325,4285,4310,12448
2024-05-17,4310,4380,4285,4365,31938
2024-05-20,4355,4435,4310,4410,28394
2024-05-21,4410,4450,4400,4430,14425
2024-05-22,4430,4470,4415,4445,20915
2024-05-23,4415,4465,4320,4345,40157
2024-05-24,4345,4435,4260,4430,26817
2024-05-27,4375,4445,4340,4445,30237
2024-05-28,4445,4510,4445,4455,15876
2024-05-29,4500,4500,4415,4460,6720
2024-05-30,4460,4460,4350,4390,14531
2024-05-31,4390,4420,4345,4360,7258
2024-06-03,4360,4405,4360,4395,8888
2024-06-04,4395,4395,4345,4380,10513
2024-06-05,4350,4445,4330,4350,7281
2024-06-07,4350,4395,4320,4350,5772
2024-06-10,4355,4390,4250,4355,33176
2024-06-11,4420,4420,4350,4360,6815
2024-06-12,4365,4430,4335,4370,3088
2024-06-13,4335,4440,4300,4310,6273
2024-06-14,4280,4335,4205,4205,12517
2024-06-17,4205,4205,4030,4040,9975
2024-06-18,4130,4130,4020,4110,6634
2024-06-19,4150,4200,4075,4095,3868
2024-06-20,4095,4120,4070,4095,4508
2024-06-21,4125,4125,4075,4105,3061
2024-06-24,4080,5040,4010,4030,2821445
2024-06-25,4030,4100,3830,3940,170304
2024-06-26,3940,4050,3940,4000,37243
2024-06-27,4040,4050,3985,3990,31774
2024-06-28,3985,4040,3970,3980,24133
2024-07-01,3980,4005,3920,3980,42403
2024-07-02,3980,4015,3920,3950,12344
2024-07-03,3950,3965,3880,3940,13199
2024-07-04,3850,3940,3845,3870,23671
2024-07-05,3905,4090,3850,3885,6240
2024-07-08,3910,3910,3800,3800,10043
2024-07-09,3840,3840,3600,3720,26066
2024-07-10,3730,3830,3710,3800,10479
2024-07-11,3800,3900,3800,3800,9976
2024-07-12,3760,3895,3760,3820,3195
2024-07-15,3775,3820,3775,3805,5365
2024-07-16,3885,3885,3810,3860,4519
2024-07-17,3850,4060,3830,4000,17247
2024-07-18,3965,4045,3875,3990,12132
2024-07-19,3990,3990,3875,3875,8965
2024-07-22,3885,3930,3805,3805,10111
2024-07-23,3830,3845,3755,3770,5261
2024-07-24,3770,4030,3770,3895,4748
2024-07-25,3920,3920,3810,3850,5238
2024-07-26,3815,3880,3765,3805,5707
2024-07-29,3865,3960,3810,3960,4728
2024-07-30,3920,3975,3810,3825,9570
2024-07-31,3785,3910,3785,3870,6594
2024-08-01,3900,4000,3870,3965,8190
