Date,Open,High,Low,Close,Volume
2024-04-16,8240,8265,8226,8226,1981
2024-04-17,8172,8172,7983,8046,1531
2024-04-18,8046,8250,8046,8226,363
2024-04-19,8182,8192,8055,8137,1316
2024-04-22,8114,8240,8060,8240,474
2024-04-23,8216,8245,8216,8245,889
2024-04-24,8250,8260,8212,8260,546
2024-04-25,8265,8425,8265,8400,885
2024-04-26,8405,8454,8351,8420,7333
2024-04-29,8430,8643,8430,8579,2255
2024-04-30,8579,8657,8508,8657,1549
2024-05-02,8609,8609,8535,8564,1877
2024-05-03,8569,8628,8508,8628,1832
2024-05-07,8633,8750,8633,8750,4399
2024-05-08,8750,8750,8657,8657,292
2024-05-09,8662,8687,8638,8643,3224
2024-05-10,8696,8817,8657,8812,8577
2024-05-13,8812,8822,8759,8822,744
2024-05-14,8827,8827,8750,8797,2007
2024-05-16,8730,8730,8614,8614,1762
2024-05-17,8618,8720,8618,8638,640
2024-05-20,8638,8759,8638,8759,366
2024-05-21,8880,8880,8652,8730,834
2024-05-22,8735,8735,8672,8720,767
2024-05-23,8720,8720,8648,8648,332
2024-05-24,8652,8652,8430,8430,884
2024-05-27,8351,8540,8351,8540,545
2024-05-28,8512,8512,8503,8503,205
2024-05-29,8517,8535,8250,8255,467
2024-05-30,8255,8440,8255,8361,1258
2024-05-31,8395,8395,8332,8390,2153
2024-06-03,8346,8415,8302,8346,5157
2024-06-04,8351,8351,8317,8322,222
2024-06-05,8473,8473,8341,8356,1054
2024-06-07,8356,8356,8245,8250,198
2024-06-10,8177,8312,8177,8298,124
2024-06-11,8187,8255,8129,8132,343
2024-06-12,8132,8132,8094,8094,278
2024-06-13,8094,8137,7993,8114,336
2024-06-14,8172,8172,8003,8022,237
2024-06-17,7983,8142,7983,8142,99
2024-06-18,8182,8182,8055,8060,163
2024-06-19,7983,8051,7920,8051,1624
2024-06-20,7944,8022,7939,7939,285
2024-06-21,7939,7969,7934,7969,36
2024-06-24,7920,7920,7822,7915,1094
2024-06-25,7867,7910,7842,7910,393
2024-06-26,7890,7900,7837,7877,1637
2024-06-27,7857,7857,7614,7740,850
2024-06-28,7799,7799,7595,7614,693
2024-07-01,7541,7624,7541,7580,693
2024-07-02,7541,7644,7541,7600,460
2024-07-03,7541,7561,7541,7561,61
2024-07-04,7502,7502,7488,7502,177
2024-07-05,7541,7541,7357,7425,355
2024-07-08,7352,7377,7327,7372,695
2024-07-09,7298,7327,7298,7327,186
2024-07-10,7352,7352,7323,7337,95
2024-07-11,7337,7484,7337,7479,633
2024-07-12,7352,7561,7352,7561,31
2024-07-15,7561,7561,7460,7497,874
2024-07-16,7470,7479,7470,7479,107
2024-07-17,7488,7488,7294,7352,466
2024-07-18,7430,7455,7430,7455,144
2024-07-19,7488,7497,7484,7488,141
2024-07-22,7415,7585,7415,7484,1006
2024-07-23,7415,7484,7274,7274,811
2024-07-24,7232,7250,7114,7119,710
2024-07-25,7114,7124,6906,7124,741
2024-07-26,7144,7144,7081,7119,414
2024-07-29,7109,7114,7099,7099,157
2024-07-30,7052,7119,6988,7007,368
2024-07-31,7047,7178,7047,7139,800
2024-08-01,7052,7255,7052,7255,241
2024-08-02,7052,7052,7022,7022,865
2024-08-05,6955,7066,6664,7066,5132
2024-08-06,6955,7139,6955,7099,449
2024-08-07,6998,7264,6998,7168,557
2024-08-08,7022,7183,7022,7183,399
2024-08-09,6993,7202,6993,7134,2387
2024-08-12,7066,7066,7061,7066,207
2024-08-13,7052,7066,7052,7066,14
2024-08-14,7066,7071,6955,7037,2087
2024-08-16,6998,6998,6955,6970,135
2024-08-19,6901,6901,6751,6751,203
2024-08-20,6819,6819,6746,6746,229
2024-08-21,6784,6872,6779,6852,935
2024-08-22,6824,6844,6824,6839,261
2024-08-23,6881,6881,6852,6852,44
2024-08-26,6784,6794,6751,6751,335
2024-08-27,6784,6881,6784,6881,355
2024-08-28,6799,6834,6654,6654,2651
2024-08-29,6741,6809,6716,6809,308
2024-08-30,6784,7056,6779,7056,495
2024-09-02,6844,6896,6844,6877,137
2024-09-03,6877,6906,6834,6906,51
2024-09-04,6955,6955,6872,6872,326
2024-09-05,6872,6881,6852,6881,397
2024-09-06,6988,6988,6819,6824,62
2024-09-09,6761,6824,6761,6824,60
2024-09-10,6726,6726,6673,6697,434
2024-09-11,6664,6664,6649,6649,111
2024-09-12,6625,6635,6615,6615,282
2024-09-13,6586,6586,6518,6532,398
2024-09-19,6468,6712,6468,6707,427
2024-09-20,6468,6640,6468,6640,267
2024-09-23,6736,6891,6736,6839,742
2024-09-24,6799,7094,6794,7089,2325
2024-09-25,6983,7347,6983,7164,6328
2024-09-26,7178,7668,7129,7668,5323
2024-09-27,7920,8026,7673,7857,150232
2024-09-30,7886,8672,7886,8589,78423
2024-10-02,8807,8847,8594,8827,84212
2024-10-04,8633,8880,8609,8880,133929
2024-10-07,9555,9953,9185,9928,150533
2024-10-08,10303,10432,8638,8890,117517
2024-10-10,8890,8890,8245,8623,32738
2024-10-11,8706,8706,8410,8559,12766
2024-10-14,8517,8531,8265,8454,21773
2024-10-15,8512,8522,8202,8221,29425
2024-10-16,8182,8226,7998,8017,8281
2024-10-17,8114,8114,7949,7949,7416
2024-10-18,7949,8231,7924,8231,5867
2024-10-21,8022,8584,8022,8094,23087
2024-10-22,8192,8371,8104,8356,17958
2024-10-23,8346,8449,8235,8415,24386
2024-10-24,8454,8454,8274,8274,3591
2024-10-25,8250,8405,8177,8341,9808
2024-10-28,8341,8440,8302,8440,3105
2024-10-29,8444,8444,8293,8337,4956
2024-10-30,8401,8401,8171,8181,5648
2024-10-31,8196,8240,8097,8161,4300
2024-11-01,8151,8235,8034,8161,3746
2024-11-04,8220,8230,8127,8225,3817
2024-11-05,8265,8431,8181,8421,4142
2024-11-06,8495,8681,8312,8426,6405
2024-11-07,8332,8705,8332,8612,22579
2024-11-08,8797,8866,8567,8646,21582
2024-11-11,8136,8676,8131,8500,18218
2024-11-12,8460,8666,8391,8490,11816
2024-11-13,8485,8547,8376,8547,5495
2024-11-14,8592,8592,8391,8426,6904
2024-11-15,8465,8465,8302,8352,6749
2024-11-18,8274,8293,8151,8211,5868
2024-11-19,8225,8225,8107,8107,1301
2024-11-20,8107,8211,8093,8176,1859
2024-11-21,8274,8274,8181,8225,3809
2024-11-22,8240,8255,8053,8127,7324
2024-11-25,8122,8122,7951,7990,9841
2024-11-26,7990,8097,7921,8000,2192
2024-11-27,7946,8053,7891,8029,6462
2024-11-28,8014,8088,7990,7990,2011
2024-11-29,8117,8681,8078,8078,21084
2024-12-02,8146,8274,8068,8255,3585
2024-12-03,8245,8317,8171,8245,1763
2024-12-04,8274,8367,8156,8274,6502
2024-12-05,8240,8302,8240,8240,1858
2024-12-06,8274,8451,8196,8426,3237
2024-12-09,8367,8519,8293,8421,3567
2024-12-10,8676,8984,8607,8607,14608
2024-12-11,8607,8739,8577,8686,20734
2024-12-12,8739,8842,8626,8842,11322
2024-12-13,8807,8827,8567,8616,12480
2024-12-16,8500,8592,8416,8451,8008
2024-12-17,8455,8480,8372,8480,1126
2024-12-18,8480,8552,8411,8475,2503
2024-12-19,8567,8612,8485,8533,17011
2024-12-20,8592,8592,8426,8519,12774
2024-12-23,8812,8812,8416,8514,2235
2024-12-24,8514,8681,8470,8681,3533
2024-12-26,8686,8827,8686,8729,18952
2024-12-27,8729,8847,8729,8759,3986
2024-12-30,8837,8837,8681,8719,16536
2025-01-02,8719,8724,8552,8587,7883
2025-01-03,8572,8641,8509,8557,3683
2025-01-06,8567,8592,8446,8465,6997
2025-01-07,8421,8465,8230,8317,5368
2025-01-08,8317,8317,8181,8317,5165
2025-01-09,8381,8396,8274,8396,2539
2025-01-10,8391,8391,8289,8307,920
2025-01-13,8265,8347,8166,8181,4026
2025-01-14,8181,8441,8107,8406,3980
2025-01-15,8362,8416,8289,8302,1410
2025-01-16,8302,8386,8274,8284,1316
2025-01-17,8225,8372,8225,8367,3189
2025-01-20,8490,8533,8406,8495,14183
2025-01-21,8495,8495,8411,8490,5165
2025-01-22,8391,8391,8260,8293,13163
2025-01-23,8337,8367,8220,8279,6217
2025-01-24,8284,8401,8269,8381,4973
2025-01-31,8391,8661,8391,8607,19277
2025-02-03,8552,8734,8552,8641,34155
2025-02-04,8636,8778,8626,8774,14299
2025-02-05,8774,8802,8500,8528,26309
2025-02-06,8528,8636,8505,8587,4183
2025-02-07,8686,8842,8666,8787,7676
2025-02-10,8886,8964,8861,8901,7592
2025-02-11,8994,8994,8842,8921,7528
2025-02-12,8964,8964,8857,8896,4424
2025-02-13,9028,9259,8949,9194,6622
2025-02-14,9194,9194,8964,9194,1784
2025-02-17,9194,9273,9145,9175,4281
2025-02-18,9219,9390,9204,9259,5779
2025-02-19,9249,9340,9194,9293,10062
2025-02-20,9370,9390,9116,9214,7305
2025-02-21,9288,9439,9179,9307,24169
2025-02-24,9439,9513,9355,9439,4141
2025-02-25,9229,9370,9140,9312,5892
2025-02-26,9293,9684,9239,9600,8619
2025-02-27,9543,9792,9513,9709,22983
2025-02-28,9743,9767,9503,9503,12611
2025-03-04,9489,9489,9268,9479,8468
2025-03-05,9494,9630,9439,9566,6621
2025-03-06,9660,9792,9650,9792,18560
2025-03-07,9724,9949,9640,9821,22527
2025-03-10,9880,9968,9679,9753,14439
2025-03-11,9543,9821,9538,9714,19568
2025-03-12,9860,9939,9699,9699,14052
2025-03-13,9743,9757,9566,9600,8782
2025-03-14,9787,10085,9694,10085,14031
2025-03-17,10370,10370,9924,10042,41110
2025-03-18,10247,10272,10057,10267,41819
