Date,Open,High,Low,Close,Volume
2024-05-07,9880,9950,9735,9925,11006
2024-05-08,9805,9900,9755,9820,17346
2024-05-09,9815,9855,9790,9830,4196
2024-05-10,9835,9835,9715,9755,8156
2024-05-13,9750,9755,9640,9640,8083
2024-05-14,9575,9695,9575,9640,6903
2024-05-16,9670,9735,9640,9700,3792
2024-05-17,9700,9705,9630,9695,4967
2024-05-20,9700,9750,9690,9690,3067
2024-05-21,9685,9710,9575,9705,16759
2024-05-22,9645,9705,9635,9675,3583
2024-05-23,9675,9675,9550,9560,4461
2024-05-24,9565,9605,9525,9555,3523
2024-05-27,9515,9570,9490,9565,8027
2024-05-28,9545,9570,9510,9565,3197
2024-05-29,9520,9570,9460,9545,7083
2024-05-30,9540,9550,9455,9500,6884
2024-05-31,9495,9540,9485,9530,3297
2024-06-03,9500,9600,9495,9600,9746
2024-06-04,9600,9615,9535,9535,5455
2024-06-05,9555,9565,9490,9500,4824
2024-06-07,9500,9575,9330,9520,4564
2024-06-10,9395,9525,9350,9525,12629
2024-06-11,9495,9570,9445,9445,20542
2024-06-12,9450,9525,9395,9500,6297
2024-06-13,9495,9500,9385,9395,11906
2024-06-14,9405,9460,9370,9385,10482
2024-06-17,9400,9410,9320,9375,6685
2024-06-18,9380,9415,9325,9400,5372
2024-06-19,9405,9405,9295,9380,9823
2024-06-20,9375,9375,9300,9310,8218
2024-06-21,9370,9370,9125,9150,16719
2024-06-24,9030,9125,8945,8960,25433
2024-06-25,8960,9015,8960,9010,8028
2024-06-26,9010,9065,8605,9020,10016
2024-06-27,8990,9020,8905,8910,3493
2024-06-28,8960,8990,8850,8955,20099
2024-07-01,8955,8995,8900,8900,4419
2024-07-02,8900,9105,8850,8855,7972
2024-07-03,8900,8905,8700,8850,13274
2024-07-04,8765,8900,8765,8815,3822
2024-07-05,8895,8895,8705,8750,15663
2024-07-08,8850,8850,8640,8695,11536
2024-07-09,8700,8715,8630,8695,17421
2024-07-10,8690,8720,8635,8715,4410
2024-07-11,8715,8750,8645,8655,8367
2024-07-12,8655,8655,8620,8620,17032
2024-07-15,8620,8625,8555,8575,13337
2024-07-16,8600,8600,8490,8500,14807
2024-07-17,8525,8575,8500,8525,18389
2024-07-18,8520,8520,8455,8465,12854
2024-07-19,8450,8600,8450,8465,11752
2024-07-22,8465,8495,8330,8400,18145
2024-07-23,8400,8520,8350,8415,11069
2024-07-24,8400,8455,8380,8400,6462
2024-07-25,8350,8360,8205,8355,22086
2024-07-26,8350,8400,8215,8365,5625
2024-07-29,8365,8455,8360,8415,4877
2024-07-30,8415,8435,8360,8360,1838
2024-07-31,8330,8410,8325,8380,3832
2024-08-01,8380,8390,8345,8350,6765
2024-08-02,8330,8350,8190,8270,14156
2024-08-05,8250,8350,7055,7350,41122
2024-08-06,7350,8000,7350,8000,61663
2024-08-07,8000,8450,7940,8300,11321
2024-08-08,8235,8745,8100,8460,56584
2024-08-09,8950,8950,8295,8445,33048
2024-08-12,8440,8590,8335,8355,4035
2024-08-13,8350,8415,8250,8390,2805
2024-08-14,8390,8400,8145,8145,5353
2024-08-16,8165,8265,8055,8150,6453
2024-08-19,8170,8190,8100,8150,2929
2024-08-20,8155,8500,8145,8230,6110
2024-08-21,8230,8230,7740,8160,8266
2024-08-22,8160,8165,8075,8165,3189
2024-08-23,8160,8170,8040,8155,2113
2024-08-26,8120,8500,8090,8445,9736
2024-08-27,8465,8675,8355,8635,14283
2024-08-28,8600,8800,8505,8505,13568
2024-08-29,8510,8525,8435,8510,4042
2024-08-30,8515,8540,8430,8470,2518
2024-09-02,8435,8435,8370,8400,1826
2024-09-03,8390,8440,8355,8360,2432
2024-09-04,8250,8325,8095,8095,8594
2024-09-05,8095,8165,8085,8125,2053
2024-09-06,8010,8165,8000,8125,2606
2024-09-09,7895,8100,7855,8100,18831
2024-09-10,8025,8110,7940,8110,4637
2024-09-11,8025,8125,8005,8020,3550
2024-09-12,7950,8045,7950,8010,2399
2024-09-13,7985,8150,7970,8145,7590
2024-09-19,8140,8155,8065,8105,1533
2024-09-20,8105,8275,8040,8275,8371
2024-09-23,8275,8390,8125,8210,4005
2024-09-24,8210,8310,8205,8235,5205
2024-09-25,8205,8265,7990,8010,8704
2024-09-26,7990,8085,7980,8075,4475
2024-09-27,8080,8150,8060,8085,2832
2024-09-30,8050,8085,7975,8040,2978
2024-10-02,7995,8045,7965,8035,1372
2024-10-04,7975,8050,7940,7940,4345
2024-10-07,7925,8050,7885,8000,2859
2024-10-08,7940,8040,7940,7985,3669
2024-10-10,8025,8025,7865,7940,7601
2024-10-11,7890,7940,7785,7825,8683
2024-10-14,7800,7800,7655,7720,11133
2024-10-15,7720,7840,7650,7815,7116
2024-10-16,7810,7810,7655,7655,4684
2024-10-17,7695,7725,7650,7675,710
2024-10-18,7630,7680,7530,7550,5785
2024-10-21,7550,7560,7470,7500,3400
2024-10-22,7430,7505,7215,7280,12010
2024-10-23,7205,7280,7100,7200,10589
2024-10-24,7150,7180,7040,7085,8927
2024-10-25,7055,7155,6765,6870,28561
2024-10-28,6870,6885,6790,6810,9892
2024-10-29,6815,6840,6755,6830,8208
2024-10-30,6825,6890,6810,6850,13971
2024-10-31,6845,6935,6825,6930,6549
2024-11-01,6950,7000,6900,6995,2985
2024-11-04,6995,7335,6995,7335,5097
2024-11-05,7335,7400,7140,7400,5852
2024-11-06,7400,7410,7240,7375,3037
2024-11-07,7370,7380,7005,7325,3197
2024-11-08,7270,7395,7200,7350,12096
2024-11-11,7350,7350,6975,7125,8612
2024-11-12,6905,7135,6805,7125,13784
2024-11-13,7070,7140,6860,7055,5794
2024-11-14,7050,7130,6915,7125,3921
2024-11-15,7130,7140,6815,6975,2184
2024-11-18,6910,6970,6745,6795,19631
2024-11-19,6795,6815,6740,6805,5629
2024-11-20,6805,6840,6755,6835,1735
2024-11-21,6835,6865,6800,6805,3639
2024-11-22,6805,6850,6795,6845,2702
2024-11-25,6800,6875,6800,6860,3156
2024-11-26,6825,6870,6800,6835,3529
2024-11-27,6775,6840,6675,6765,13234
2024-11-28,6765,6765,6540,6670,26357
2024-11-29,6640,6665,6490,6585,4125
2024-12-02,6525,6585,6400,6405,15168
2024-12-03,6380,6405,6340,6405,20407
2024-12-04,6255,6385,6250,6300,43083
2024-12-05,6300,6320,6165,6210,7517
2024-12-06,6130,6215,6100,6135,20878
2024-12-09,6125,6140,5715,5715,20499
2024-12-10,5605,6000,5605,5830,13931
2024-12-11,5775,6205,5775,6200,27380
2024-12-12,6210,6290,6150,6275,7649
2024-12-13,6215,6340,6190,6340,5421
2024-12-16,6245,6460,6225,6450,6723
2024-12-17,6455,6590,6450,6575,9249
2024-12-18,6580,6695,6560,6645,6632
2024-12-19,6600,6725,6595,6700,4914
2024-12-20,6700,6720,6550,6695,2146
2024-12-23,6645,6725,6630,6650,2341
2024-12-24,6655,6700,6600,6665,2937
2024-12-26,6670,6725,6495,6600,13214
2024-12-27,6605,6625,6525,6580,5730
2024-12-30,6575,6765,6480,6590,6264
2025-01-02,6590,6590,6465,6500,9518
2025-01-03,6500,6690,6500,6615,6923
2025-01-06,6600,6790,6600,6780,7054
2025-01-07,6745,6865,6690,6805,9305
2025-01-08,6785,7015,6715,6975,5851
2025-01-09,6905,7000,6865,6895,5061
2025-01-10,6895,7215,6880,6980,5102
2025-01-13,7000,7690,6910,7680,124599
2025-01-14,7495,7495,7020,7195,49409
2025-01-15,7195,7235,6915,6925,18056
2025-01-16,6925,7095,6915,6960,7427
2025-01-17,6960,6990,6830,6865,7892
2025-01-20,6830,6890,6800,6875,1818
2025-01-21,6830,6990,6825,6915,6223
2025-01-22,6930,7080,6830,6900,10943
2025-01-23,6855,7000,6840,6900,2257
2025-01-24,6900,6950,6865,6915,2914
2025-01-31,6920,6955,6915,6940,4123
2025-02-03,6940,7080,6875,6875,2709
2025-02-04,6880,6940,6850,6905,6819
2025-02-05,6905,7030,6850,6880,6314
2025-02-06,6880,6940,6800,6805,7324
2025-02-07,6805,6895,6680,6730,5712
2025-02-10,6745,6745,6655,6700,4738
2025-02-11,6725,6725,6580,6695,5242
2025-02-12,6635,6690,6540,6550,7354
2025-02-13,6605,6615,6265,6455,7948
2025-02-14,6475,6515,6415,6450,3456
2025-02-17,6500,6505,6380,6470,17080
2025-02-18,6490,6495,6410,6450,4501
2025-02-19,6450,6465,6385,6405,8988
2025-02-20,6435,6455,6395,6450,4905
2025-02-21,6425,6465,6425,6445,1827
2025-02-24,6445,6470,6380,6415,3536
2025-02-25,6500,6970,6425,6770,37668
2025-02-26,6775,6775,6530,6650,9961
2025-02-27,6650,6815,6635,6720,11201
2025-02-28,6720,6725,6485,6510,7225
2025-03-04,6440,6995,6440,6535,11453
2025-03-05,6425,6650,6425,6615,11683
2025-03-06,6615,6645,6495,6570,8941
2025-03-07,6575,6575,6505,6560,4276
2025-03-10,6450,6600,6440,6585,11020
2025-03-11,6590,6590,6485,6555,4434
2025-03-12,6555,6565,6460,6500,6821
2025-03-13,6500,6650,6465,6500,4083
2025-03-14,6525,6530,6455,6515,5130
2025-03-17,6540,6545,6425,6470,9376
2025-03-18,6495,6495,6400,6400,6424
2025-03-19,6435,6450,6385,6435,4230
2025-03-20,6435,6455,6415,6445,2191
2025-03-21,6445,6470,6285,6440,11241
2025-03-24,6450,6450,6355,6390,4229
2025-03-25,6415,6420,6255,6300,10710
2025-03-26,6265,6315,6105,6275,8260
2025-03-27,6280,6355,6275,6290,8782
2025-03-28,6300,6795,6280,6445,31208
2025-03-31,6430,6445,6200,6270,11170
2025-04-01,6270,6270,6150,6260,11725
2025-04-02,6260,6315,6115,6190,4378
2025-04-03,6190,6190,6060,6100,5987
2025-04-04,6070,6170,6045,6145,9205
2025-04-07,6095,6140,5865,5910,12356
2025-04-08,5950,6000,5905,5970,7384
2025-04-09,5900,5975,5795,5900,8919
2025-04-10,5975,6005,5880,5960,16272
2025-04-11,5985,5990,5885,5940,10280
2025-04-14,5940,5980,5890,5950,13602
2025-04-15,5970,6045,5950,6040,4334
2025-04-16,6150,6150,5985,6095,16963
2025-04-17,6090,6255,5830,6225,39902
2025-04-18,6225,6235,6150,6205,7102
2025-04-21,6200,6270,6200,6255,5314
2025-04-22,6240,6315,6170,6265,6859
2025-04-23,6290,6410,6255,6400,13821
2025-04-24,6400,6465,6350,6365,10642
2025-04-25,6395,6900,6365,6865,59341
2025-04-28,6895,6900,6745,6800,10976
2025-04-29,6730,6850,6730,6815,2935
2025-04-30,6730,6895,6695,6695,4088
2025-05-02,6690,6850,6580,6630,6939
2025-05-07,6600,6635,6555,6590,4273
2025-05-08,6630,6725,6545,6680,6327
2025-05-09,6765,6765,6595,6660,3079
2025-05-12,6730,6745,6645,6745,4333
2025-05-13,6745,6795,6700,6775,9715
2025-05-14,6800,6910,6740,6900,19813
2025-05-15,6900,7095,6835,7075,21253
2025-05-16,7075,7100,7000,7050,8446
2025-05-19,7065,7065,6905,6940,4169
2025-05-20,6940,7045,6905,6945,5751
2025-05-21,6960,6995,6870,6895,8312
2025-05-22,6910,6940,6795,6800,6639
2025-05-23,6875,6980,6700,6845,11884
2025-05-26,6845,6930,6685,6850,9791
2025-05-27,6850,7070,6745,7065,21216
2025-05-28,7080,7165,7000,7120,14091
2025-05-29,7115,7350,7045,7200,28940
2025-05-30,7155,7425,7125,7275,28832
