Date,Open,High,Low,Close,Volume
2025-10-27,15320,15720,15215,15225,4380
2025-10-28,15665,16090,15665,15935,197
2025-10-29,15485,16545,15485,16160,7182
2025-10-30,14765,15490,14600,15490,13824
2025-10-31,15965,15980,15025,15715,580
2025-11-03,15100,15100,14450,14470,2446
2025-11-04,14800,15290,14800,15240,3664
2025-11-05,15950,18175,15950,17475,5295
2025-11-06,16115,17740,16115,17680,6191
2025-11-07,18965,20260,17970,19150,18642
2025-11-10,18665,18965,17685,17700,5197
2025-11-11,17260,18655,17090,18565,33787
2025-11-12,18275,18710,17640,18425,34974
2025-11-13,18540,19020,17900,17990,10503
2025-11-14,18690,18760,17475,18200,12588
2025-11-17,17715,17940,17185,17190,2590
2025-11-18,17330,18475,17265,18475,1381
2025-11-19,17910,20075,17860,19260,14073
2025-11-20,19050,19050,18055,18545,6740
2025-11-21,19900,20445,19655,20070,9808
2025-11-24,19820,22365,19765,21105,13280
2025-11-25,20335,33765,20145,21185,48879
2025-11-26,20920,21205,20430,20700,13235
2025-11-27,20180,21295,20180,21205,8292
2025-11-28,21205,22300,21185,22060,8291
2025-12-01,22050,23500,22030,23310,12581
2025-12-02,23635,23900,23000,23220,18779
2025-12-03,22480,22675,21695,21835,35858
2025-12-04,21570,22860,21465,22365,14695
2025-12-05,22335,22335,21230,21285,7004
2025-12-08,20135,20535,19205,19205,11407
2025-12-09,19550,19645,18810,18980,1816
2025-12-10,19065,19805,18995,19780,12585
2025-12-11,19485,20505,19280,20265,23814
2025-12-12,19935,19935,18865,18880,6572
2025-12-15,19275,19875,19190,19600,8339
2025-12-16,20000,21125,19910,20900,7240
2025-12-17,20720,21425,20445,21010,4001
2025-12-18,21670,22035,20880,21785,6299
2025-12-19,21305,21585,19640,20095,3649
2025-12-22,19745,19845,19475,19595,2320
2025-12-23,18925,19070,18045,18140,3040
2025-12-24,17485,18970,17420,18895,4915
2025-12-26,18795,19850,18510,19740,4933
2025-12-29,19300,19300,17500,17600,4403
2025-12-30,17785,18520,17640,18105,5476
2026-01-02,17230,17550,17220,17390,1998
2026-01-05,17060,17060,15815,15815,4948
2026-01-06,16000,16090,14475,14480,2928
2026-01-07,14515,15025,14065,14710,11803
2026-01-08,13805,13805,12525,12775,28697
2026-01-09,12490,12540,11270,11355,32069
2026-01-12,10750,11245,10450,10830,20553
2026-01-13,10840,11020,9855,9930,21805
2026-01-14,10225,10640,10200,10500,12700
2026-01-15,10055,10395,9910,9925,20418
2026-01-16,9890,10545,9860,10370,17178
2026-01-19,10080,10195,9650,9825,12764
2026-01-20,9845,10075,9440,9920,18315
2026-01-21,10375,10605,10115,10240,18766
2026-01-22,10460,10655,10255,10655,17652
2026-01-23,10405,10925,10290,10720,5566
2026-01-26,10480,10625,10095,10515,12830
2026-01-27,10625,10930,10545,10760,9121
2026-01-28,10475,10745,10000,10070,7943
2026-01-29,10175,10480,9795,9925,13475
2026-01-30,9600,10540,9570,10210,16114
2026-02-02,10335,11460,9980,11265,34258
2026-02-03,10655,10815,10270,10395,7022
2026-02-04,10230,10350,9835,9855,4171
2026-02-05,10240,11300,10150,11180,21025
2026-02-06,12120,13090,11725,11870,52277
2026-02-09,10920,11205,10855,11205,10544
2026-02-10,10800,11870,10750,11675,10671
2026-02-11,11495,11840,11395,11805,5423
2026-02-12,11570,11830,11555,11555,4788
2026-02-13,11870,11960,10955,11465,16245
2026-02-19,10685,10980,10635,10635,7401
2026-02-20,9885,10130,9560,9590,10781
2026-02-23,9620,9955,9460,9695,33657
2026-02-24,9860,10185,9370,9415,27056
2026-02-25,9555,9760,9480,9635,8320
2026-02-26,9775,9855,9695,9760,8184
2026-02-27,9255,9385,8755,9355,16676
2026-03-03,7840,8125,6285,7610,96768
2026-03-04,7460,10040,6455,9730,119209
2026-03-05,6100,8615,6100,7460,104136
2026-03-06,7465,7465,6570,6710,30719
2026-03-09,6690,7560,6300,7325,42579
2026-03-10,7655,7730,7095,7390,32874
2026-03-11,7360,7545,6890,7430,16892
2026-03-12,7000,7300,7000,7100,12205
2026-03-13,7520,7520,7170,7170,13025
2026-03-16,7180,7180,6900,7165,15016
2026-03-17,6980,7445,6975,7235,10252
2026-03-18,7265,7500,7265,7485,26238
2026-03-19,7485,7725,7485,7640,4880
2026-03-20,7800,8165,7800,8165,19271
2026-03-23,8425,9200,8425,9150,18395
2026-03-24,8740,9130,8275,8475,5402
2026-03-25,8220,8420,7475,7475,27555
2026-03-26,7485,7530,7100,7485,16159
2026-03-27,7900,8170,7675,7730,47226
2026-03-30,8365,8555,8175,8330,6753
2026-03-31,8840,9290,8680,9205,5096
2026-04-01,8280,8280,6745,6840,48657
2026-04-02,6505,6840,6050,6745,92241
2026-04-03,6595,6750,5955,6170,50088
2026-04-06,6180,6490,6115,6410,18824
2026-04-07,6455,6455,6020,6140,9656
2026-04-08,6140,6295,5990,6115,37061
2026-04-09,5950,6250,5925,6030,97891
2026-04-10,5975,5975,5700,5755,41797
2026-04-13,5630,5900,5610,5775,8094
2026-04-14,5780,5790,5600,5705,8654
2026-04-15,5735,5855,5680,5855,35564
2026-04-16,5675,5800,5585,5720,11474
2026-04-17,5730,5975,5720,5945,33504
2026-04-20,5815,5950,5740,5845,7326
2026-04-21,5845,5990,5835,5930,27029
2026-04-22,5655,5655,5105,5380,146331
2026-04-23,5380,5660,5355,5515,21005
2026-04-24,5460,5550,5300,5530,26874
2026-04-27,5465,5720,5445,5665,13664
2026-04-28,5710,5845,5675,5735,22069
2026-04-29,5635,5635,5320,5465,9915
2026-04-30,5530,5640,5355,5465,13194
2026-05-04,5395,5480,5145,5150,9273
2026-05-06,5150,5410,5135,5315,26043
2026-05-07,5475,6095,5465,6075,74069
2026-05-08,5835,6580,5835,6430,61482
2026-05-11,6160,6260,5995,6225,42055
2026-05-12,6045,6805,6015,6545,11265
2026-05-13,6310,6840,6225,6600,13972
2026-05-14,6590,6750,6420,6420,12869
2026-05-15,6485,7235,6455,7130,25429
2026-05-18,6895,7505,6805,7125,42383
2026-05-19,7005,7155,6455,7025,62508
